timestamp,IMU_9e15c6_w,IMU_9e15c6_x,IMU_9e15c6_y,IMU_9e15c6_z,IMU_6dee46_w,IMU_6dee46_x,IMU_6dee46_y,IMU_6dee46_z,IMU_c22f23_w,IMU_c22f23_x,IMU_c22f23_y,IMU_c22f23_z
1777992103.2126596,0.9277840852737427,0.007895487360656261,0.009079989045858383,0.37292343378067017,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.23519602417945862,0.9616919159889221,-0.13717596232891083,-0.031846821308135986
1777992103.217667,0.9277840852737427,0.007895487360656261,0.009079989045858383,0.37292343378067017,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.23519602417945862,0.9616919159889221,-0.13717596232891083,-0.031846821308135986
1777992103.2226639,0.9277840852737427,0.007895487360656261,0.009079989045858383,0.37292343378067017,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.23519602417945862,0.9616919159889221,-0.13717596232891083,-0.031846821308135986
1777992103.2276638,0.9277850389480591,0.007905405014753342,0.009072273038327694,0.3729211688041687,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.23519602417945862,0.9616919159889221,-0.13717596232891083,-0.031846821308135986
1777992103.2326689,0.9277850389480591,0.007905405014753342,0.009072273038327694,0.3729211688041687,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.23519602417945862,0.9616919159889221,-0.13717596232891083,-0.031846821308135986
1777992103.2376602,0.9277850389480591,0.007905405014753342,0.009072273038327694,0.3729211688041687,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.24014051258563995,0.9605432152748108,-0.13646720349788666,-0.03265273943543434
1777992103.2426639,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9616187214851379,0.20254409313201904,0.020263418555259705,0.18399633467197418,0.24014051258563995,0.9605432152748108,-0.13646720349788666,-0.03265273943543434
1777992103.2476587,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24014051258563995,0.9605432152748108,-0.13646720349788666,-0.03265273943543434
1777992103.253904,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2576694,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2626612,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2676628,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2726595,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9613686800003052,0.20308345556259155,0.020524054765701294,0.18467837572097778,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2776628,0.9277888536453247,0.007907221093773842,0.009069686755537987,0.3729114830493927,0.9611992239952087,0.20296701788902283,0.020780032500624657,0.18565727770328522,0.24387970566749573,0.9596733450889587,-0.13582946360111237,-0.03316803649067879
1777992103.2826629,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611992239952087,0.20296701788902283,0.020780032500624657,0.18565727770328522,0.24965335428714752,0.958330512046814,-0.13465027511119843,-0.03384110704064369
1777992103.2876642,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.24965335428714752,0.958330512046814,-0.13465027511119843,-0.03384110704064369
1777992103.2926626,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.24965335428714752,0.958330512046814,-0.13465027511119843,-0.03384110704064369
1777992103.29766,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.302661,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.3076618,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.312661,0.9277953505516052,0.0078507075086236,0.009057416580617428,0.37289702892303467,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.3176613,0.9277944564819336,0.00784614309668541,0.009053824469447136,0.37289947271347046,0.9611276388168335,0.2029333859682083,0.020868191495537758,0.1860547810792923,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.3226647,0.9277944564819336,0.00784614309668541,0.009053824469447136,0.37289947271347046,0.9609215259552002,0.20292186737060547,0.021133460104465485,0.18709878623485565,0.2515038549900055,0.9579005837440491,-0.13421630859375,-0.03403446450829506
1777992103.3276703,0.9277944564819336,0.00784614309668541,0.009053824469447136,0.37289947271347046,0.9609215259552002,0.20292186737060547,0.021133460104465485,0.18709878623485565,0.2565791606903076,0.956732451915741,-0.13280844688415527,-0.034528180956840515
1777992103.3326612,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9609215259552002,0.20292186737060547,0.021133460104465485,0.18709878623485565,0.2565791606903076,0.956732451915741,-0.13280844688415527,-0.034528180956840515
1777992103.337661,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3426654,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3476682,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3526678,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3576634,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3626652,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.9606857895851135,0.20298917591571808,0.02142227813601494,0.18820035457611084,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3676631,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.2595386803150177,0.9560595154762268,-0.13182802498340607,-0.03480362519621849
1777992103.3726661,0.9277926087379456,0.007875706069171429,0.009057962335646152,0.372903048992157,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.26334086060523987,0.9552097916603088,-0.13038676977157593,-0.03500095382332802
1777992103.3776634,0.9277909994125366,0.007916532456874847,0.009067242965102196,0.3729061782360077,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.26334086060523987,0.9552097916603088,-0.13038676977157593,-0.03500095382332802
1777992103.382665,0.9277909994125366,0.007916532456874847,0.009067242965102196,0.3729061782360077,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.3876708,0.9277909994125366,0.007916532456874847,0.009067242965102196,0.3729061782360077,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.3926673,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.960390567779541,0.2030332386493683,0.02180931158363819,0.18960939347743988,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.3976698,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.4026685,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.4076724,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.4126682,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26445072889328003,0.9549689292907715,-0.12989309430122375,-0.03504226729273796
1777992103.4176674,0.9277910590171814,0.007919179275631905,0.009081586264073849,0.3729057013988495,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26712673902511597,0.9544498920440674,-0.12824130058288574,-0.03496997430920601
1777992103.422663,0.9277871251106262,0.007927590049803257,0.00909668579697609,0.3729149103164673,0.9602883458137512,0.20303356647491455,0.021930761635303497,0.19011253118515015,0.26712673902511597,0.9544498920440674,-0.12824130058288574,-0.03496997430920601
1777992103.4276676,0.9277871251106262,0.007927590049803257,0.00909668579697609,0.3729149103164673,0.9599249362945557,0.203124538064003,0.022390779107809067,0.19178961217403412,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.432667,0.9277871251106262,0.007927590049803257,0.00909668579697609,0.3729149103164673,0.9599249362945557,0.203124538064003,0.022390779107809067,0.19178961217403412,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.437671,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9599249362945557,0.203124538064003,0.022390779107809067,0.19178961217403412,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.4426692,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.447664,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.4526696,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.4576654,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2682332992553711,0.9543104767799377,-0.12702855467796326,-0.03472939506173134
1777992103.4626682,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2690090239048004,0.9543958306312561,-0.12496311962604523,-0.03386687859892845
1777992103.4676735,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.2690090239048004,0.9543958306312561,-0.12496311962604523,-0.03386687859892845
1777992103.472664,0.9277758598327637,0.007935146801173687,0.009120958857238293,0.3729422092437744,0.9593917727470398,0.20366798341274261,0.02303619682788849,0.19379392266273499,0.26918548345565796,0.9544666409492493,-0.1241326555609703,-0.03352319076657295
