timestamp,IMU_9e15c6_w,IMU_9e15c6_x,IMU_9e15c6_y,IMU_9e15c6_z,IMU_6dee46_w,IMU_6dee46_x,IMU_6dee46_y,IMU_6dee46_z,IMU_c22f23_w,IMU_c22f23_x,IMU_c22f23_y,IMU_c22f23_z
1777990477.5785594,0.9999538064002991,0.007710741832852364,0.005745844915509224,0.00013650076289195567,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1743573099374771,0.845936119556427,0.4894404113292694,0.12016555666923523
1777990477.5835648,0.9999538064002991,0.007710741832852364,0.005745844915509224,0.00013650076289195567,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1743573099374771,0.845936119556427,0.4894404113292694,0.12016555666923523
1777990477.5885594,0.9999538064002991,0.007710741832852364,0.005745844915509224,0.00013650076289195567,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1743573099374771,0.845936119556427,0.4894404113292694,0.12016555666923523
1777990477.5935633,0.9999536871910095,0.007737067528069019,0.005731848534196615,0.00012417782272677869,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1743573099374771,0.845936119556427,0.4894404113292694,0.12016555666923523
1777990477.5985644,0.9999536871910095,0.007737067528069019,0.005731848534196615,0.00012417782272677869,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.6035604,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9340912699699402,0.17216600477695465,0.0425591804087162,0.30987271666526794,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.608562,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.613561,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.618562,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.62356,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.1746802181005478,0.8441521525382996,0.4921410381793976,0.12120742350816727
1777990477.6285603,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.17623373866081238,0.8424310088157654,0.49420586228370667,0.1225242018699646
1777990477.6335645,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9330437779426575,0.1721092164516449,0.043240658938884735,0.31295040249824524,0.17623373866081238,0.8424310088157654,0.49420586228370667,0.1225242018699646
1777990477.6385612,0.9999536275863647,0.0077500855550169945,0.0057306247763335705,0.00011995344539172947,0.9326093196868896,0.17206433415412903,0.043494101613759995,0.31423234939575195,0.17623373866081238,0.8424310088157654,0.49420586228370667,0.1225242018699646
