time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778155893.4651418,1,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,1.000000,1.000000
1778155893.4709003,2,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.500000,0.500000
1778155893.4767299,3,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.333333,0.333333
1778155893.4822564,4,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.250000,0.250000
1778155893.4877946,5,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.200000,0.200000
1778155893.5064452,6,0.0329,1,0.0000,0.0000,0.0000,0.000002,0.0076,28.59,4.53,0.68,0.166667,0.166667
1778155893.5243127,7,0.0329,1,0.0000,0.0000,0.0000,0.000017,0.0071,28.59,4.60,0.64,0.142857,0.142857
1778155893.5418513,8,0.0328,1,0.0000,0.0000,0.0000,0.000156,0.0068,28.55,5.08,0.34,0.125000,0.125000
1778155893.5594606,9,0.0327,1,0.0000,0.0000,0.0000,0.000612,0.0068,28.25,6.11,-0.25,0.111111,0.111111
1778155893.5762978,10,0.0326,1,0.0000,0.0000,0.0000,0.002428,0.0068,27.43,8.09,-1.29,0.100000,0.100000
1778155893.5932026,11,0.0329,1,0.0000,0.0000,0.0000,0.005783,0.0069,26.07,10.86,-2.57,0.090909,0.090909
1778155893.609142,12,0.0348,1,0.0000,0.0000,0.0000,0.011464,0.0059,24.36,13.59,-3.69,0.083333,0.083333
1778155893.6258154,13,0.0401,1,0.0000,0.0000,0.0000,0.018093,0.0067,22.04,15.80,-4.27,0.076923,0.076923
1778155893.6426098,14,0.0519,1,0.0000,0.0000,0.0000,0.026163,0.0068,19.83,17.02,-4.32,0.071429,0.071429
1778155893.6592522,15,0.0715,1,0.0000,0.0000,0.0000,0.028820,0.0059,18.00,17.18,-4.02,0.066667,0.066667
1778155893.67685,16,0.0952,1,0.0000,0.0000,0.0000,0.021636,0.0060,16.43,16.47,-3.50,0.062500,0.062500
1778155893.6927512,17,0.1199,0,-9.2252,-0.0651,-0.1296,0.009415,0.0051,16.23,22.90,-6.43,0.058824,0.058824
1778155893.7085998,18,0.1423,0,-8.7669,-0.0609,-0.2583,0.002463,0.0051,15.05,18.18,-4.93,0.055556,0.055556
1778155893.7237408,19,0.1598,0,-9.7051,-0.0683,-0.4055,0.006936,0.0051,14.03,12.73,-3.36,0.052632,0.052632
1778155893.7400658,20,0.1727,0,-11.5134,-0.0833,-0.5840,0.015227,0.0059,13.08,6.64,-1.68,0.050000,0.050000
1778155893.75674,21,0.1818,0,-13.7643,-0.1021,-0.7993,0.016650,0.0059,12.50,0.80,-0.26,0.047619,0.047619
1778155893.773399,22,0.1883,0,-15.9074,-0.1196,-1.0472,0.011416,0.0059,12.08,-3.85,0.78,0.045455,0.045455
1778155893.7901285,23,0.1928,0,-17.5605,-0.1324,-1.3169,0.005313,0.0059,11.79,-7.23,1.49,0.043478,0.043478
1778155893.8069785,24,0.1959,0,-18.5186,-0.1391,-1.5953,0.001438,0.0059,11.61,-9.29,1.90,0.041667,0.041667
1778155893.823647,25,0.1977,0,-18.8114,-0.1404,-1.8707,0.000353,0.0059,11.43,-10.31,2.07,0.040000,0.040000
1778155893.8402944,26,0.1990,0,-18.2013,-0.1346,-2.1292,0.003677,0.0059,10.37,-10.60,1.99,0.038462,0.038462
1778155893.8569422,27,0.2001,0,-16.4308,-0.1205,-2.3548,0.016230,0.0059,7.92,-10.06,1.69,0.037037,0.037037
1778155893.8736758,28,0.2008,0,-13.4157,-0.0980,-2.5315,0.040950,0.0060,5.21,-7.95,1.31,0.035714,0.035714
1778155893.8895595,29,0.2018,0,-9.4410,-0.0697,-2.6487,0.061035,0.0051,2.96,-3.77,0.61,0.034483,0.034483
1778155893.9054677,30,0.2044,0,-5.4812,-0.0422,-2.7104,0.053349,0.0059,3.38,2.11,-0.67,0.033333,0.034064
1778155893.9205818,31,0.2102,0,-2.0420,-0.0186,-2.7241,0.032582,0.0051,7.29,9.14,-2.45,0.032258,0.034064
1778155893.9365575,32,0.2204,0,0.5809,-0.0004,-2.6996,0.015988,0.0050,11.79,15.41,-4.23,0.031250,0.034064
1778155893.9524584,33,0.2333,0,2.1728,0.0108,-2.6502,0.007977,0.0051,15.97,19.90,-5.98,0.030303,0.034064
1778155893.9691725,34,0.2469,0,3.1609,0.0179,-2.5835,0.002552,0.0058,18.44,22.66,-7.36,0.029412,0.034064
1778155893.9858744,35,0.2601,0,3.5391,0.0206,-2.5088,0.000287,0.0059,19.20,23.42,-7.88,0.028571,0.034064
1778155894.0025628,36,0.2710,0,3.2878,0.0186,-2.4369,0.001584,0.0059,20.17,22.44,-7.91,0.027778,0.034064
1778155894.0193217,37,0.2795,0,2.5470,0.0128,-2.3767,0.006400,0.0059,21.31,19.85,-7.39,0.027027,0.034064
1778155894.0352514,38,0.2851,0,1.3376,0.0037,-2.3370,0.014534,0.0051,22.25,15.59,-6.15,0.026316,0.034064
1778155894.051112,39,0.2873,0,-0.5046,-0.0099,-2.3289,0.031554,0.0050,22.63,9.42,-3.96,0.025641,0.034064
1778155894.0665545,40,0.2873,0,-2.6876,-0.0255,-2.3577,0.044601,0.0051,21.55,2.25,-1.32,0.025000,0.034064
1778155894.0820074,41,0.2857,0,-5.0165,-0.0416,-2.4248,0.042696,0.0051,18.57,-4.87,0.82,0.024390,0.034064
1778155894.098653,42,0.2835,0,-7.3069,-0.0568,-2.5282,0.023483,0.0059,14.63,-11.05,2.11,0.023810,0.034064
1778155894.115412,43,0.2816,0,-8.8702,-0.0666,-2.6550,0.007963,0.0058,9.82,-15.23,2.14,0.023256,0.034064
1778155894.132141,44,0.2798,0,-9.5889,-0.0708,-2.7912,0.001441,0.0059,4.07,-17.90,1.02,0.022727,0.034064
1778155894.1485817,45,0.2790,0,-9.4691,-0.0696,-2.9236,0.002271,0.0055,-0.93,-19.26,-0.36,0.022222,0.034064
1778155894.1653607,46,0.2791,0,-8.7907,-0.0651,-3.0438,0.004281,0.0059,-4.92,-19.63,-1.61,0.021739,0.034064
1778155894.1822405,47,0.2795,0,-8.1068,-0.0606,-3.1520,0.002907,0.0059,-7.71,-19.61,-2.57,0.021277,0.034064
1778155894.198572,48,0.2802,0,-7.6687,-0.0577,-3.2523,0.000714,0.0055,-8.46,-19.34,-2.82,0.020833,0.034064
1778155894.2144897,49,0.2807,0,-7.8435,-0.0584,-3.3540,0.002033,0.0051,-6.92,-19.32,-2.25,0.020408,0.034064
1778155894.2311413,50,0.2810,0,-8.6197,-0.0624,-3.4662,0.006748,0.0059,-1.63,-19.13,-0.41,0.020000,0.034064
1778155894.2477798,51,0.2810,0,-9.4622,-0.0667,-3.5897,0.006691,0.0059,5.29,-18.56,1.76,0.019608,0.034064
1778155894.2644234,52,0.2808,0,-9.9253,-0.0688,-3.7184,0.002647,0.0058,12.04,-17.50,3.55,0.019231,0.034064
1778155894.2811198,53,0.2806,0,-9.5199,-0.0663,-3.8396,0.007389,0.0059,17.86,-15.39,4.74,0.018868,0.034064
1778155894.2970014,54,0.2806,0,-8.1207,-0.0587,-3.9386,0.019094,0.0051,20.61,-12.35,4.43,0.018519,0.034064
1778155894.312966,55,0.2812,0,-6.2128,-0.0487,-4.0086,0.026131,0.0051,21.85,-8.36,3.09,0.018182,0.034064
1778155894.3288505,56,0.2820,0,-4.1050,-0.0378,-4.0470,0.029808,0.0051,23.33,-3.05,1.08,0.017857,0.034064
1778155894.3444123,57,0.2822,0,-2.0872,-0.0276,-4.0555,0.026619,0.0051,24.39,2.89,-1.43,0.017544,0.034064
1778155894.3607204,58,0.2815,0,-0.2454,-0.0185,-4.0373,0.021658,0.0051,24.08,8.88,-3.81,0.017241,0.034064
1778155894.3766649,59,0.2796,0,1.4053,-0.0106,-3.9960,0.013843,0.0051,21.94,14.49,-5.29,0.016949,0.034064
1778155894.3934722,60,0.2771,0,2.6582,-0.0048,-3.9380,0.007236,0.0060,17.90,18.41,-5.37,0.016667,0.034064
1778155894.4105575,61,0.2746,0,3.5527,-0.0008,-3.8687,0.002427,0.0060,10.97,19.97,-3.76,0.016393,0.034064
1778155894.4265685,62,0.2729,0,4.0217,0.0013,-3.7940,0.000377,0.0052,2.39,18.80,-1.37,0.016129,0.034064
1778155894.4434144,63,0.2721,0,3.9914,0.0012,-3.7207,0.000707,0.0059,-6.77,14.91,0.55,0.015873,0.034064
1778155894.4596798,64,0.2718,0,3.3546,-0.0015,-3.6567,0.006274,0.0052,-14.51,9.31,1.26,0.015625,0.034064
1778155894.4751167,65,0.2717,0,2.1809,-0.0064,-3.6090,0.016380,0.0053,-19.48,3.19,0.53,0.015385,0.034064
1778155894.4914806,66,0.2715,0,0.4995,-0.0133,-3.5842,0.024549,0.0059,-22.07,-2.82,-1.21,0.015152,0.034064
1778155894.5074043,67,0.2716,0,-1.5809,-0.0217,-3.5872,0.026083,0.0051,-22.47,-8.20,-3.35,0.014925,0.034064
1778155894.5241296,68,0.2723,0,-3.7537,-0.0303,-3.6188,0.025483,0.0051,-21.55,-12.49,-4.65,0.014706,0.034064
1778155894.5400004,69,0.2738,0,-6.0151,-0.0392,-3.6799,0.024455,0.0050,-17.42,-15.34,-4.30,0.014493,0.034064
1778155894.556032,70,0.2753,0,-8.1578,-0.0474,-3.7689,0.020590,0.0051,-9.24,-16.44,-2.33,0.014286,0.034064
1778155894.5719798,71,0.2763,0,-9.5593,-0.0527,-3.8756,0.009867,0.0051,0.02,-15.96,-0.05,0.014085,0.034064
1778155894.588774,72,0.2764,0,-10.0076,-0.0542,-3.9871,0.003671,0.0059,8.70,-14.22,1.86,0.013889,0.034064
1778155894.6055439,73,0.2757,0,-9.4814,-0.0520,-4.0902,0.009177,0.0059,15.47,-11.45,2.80,0.013699,0.034064
1778155894.6215513,74,0.2740,0,-8.3327,-0.0476,-4.1769,0.011208,0.0051,18.62,-8.18,2.41,0.013514,0.034064
1778155894.6375308,75,0.2690,0,-7.3419,-0.0439,-4.2494,0.005299,0.0051,20.80,-4.70,1.53,0.013333,0.034064
1778155894.6536348,76,0.2581,0,-6.8874,-0.0422,-4.3144,0.001208,0.0052,22.57,-1.44,0.52,0.013158,0.034064
1778155894.6695423,77,0.2406,0,-7.0623,-0.0426,-4.3792,0.003134,0.0050,23.32,1.39,-0.61,0.012987,0.034064
1778155894.6856563,78,0.2166,0,-7.8950,-0.0448,-4.4496,0.007379,0.0051,23.84,4.25,-1.83,0.012821,0.034064
1778155894.7015765,79,0.1885,0,-9.3802,-0.0482,-4.5291,0.011118,0.0051,24.22,7.68,-3.37,0.012658,0.034064
1778155894.716714,80,0.1595,0,-11.5106,-0.0524,-4.6192,0.015404,0.0051,24.64,11.80,-5.25,0.012500,0.034064
1778155894.7326736,81,0.1311,0,-14.4760,-0.0571,-4.7200,0.020658,0.0051,25.30,16.71,-7.59,0.012346,0.034064
1778155894.7488205,82,0.1055,0,-18.6101,-0.0623,-4.8321,0.022763,0.0052,26.32,22.53,-10.57,0.012195,0.034064
1778155894.7655818,83,0.0830,1,-4.8944,-0.0623,-4.8944,0.025931,0.0059,24.52,12.59,-3.78,0.012048,0.034064
1778155894.7824051,84,0.0644,1,-4.9567,-0.0623,-4.9567,0.035742,0.0059,23.19,13.34,-3.59,0.011905,0.034064
1778155894.7999766,85,0.0517,1,-5.0191,-0.0623,-5.0191,0.046477,0.0067,20.89,12.08,-2.47,0.011765,0.034064
1778155894.8191621,86,0.0426,1,-5.0814,-0.0623,-5.0814,0.039968,0.0083,18.05,8.05,-0.39,0.011628,0.034064
1778155894.8391056,87,0.0387,1,-5.1437,-0.0623,-5.1437,0.022406,0.0091,14.92,1.63,2.25,0.011494,0.034064
1778155894.8582766,88,0.0382,1,-5.2061,-0.0623,-5.2061,0.001008,0.0083,13.16,-6.15,4.84,0.011364,0.034064
1778155894.8894298,89,0.0382,1,-5.2684,-0.0623,-5.2684,0.004202,0.0204,13.13,-14.18,7.52,0.011236,0.034064
1778155894.9123683,90,0.0383,1,-5.3307,-0.0623,-5.3307,0.009619,0.0120,15.26,-19.89,10.26,0.011111,0.034064
1778155894.9311347,91,0.0382,1,-5.3931,-0.0623,-5.3931,0.013050,0.0080,18.61,-21.93,12.13,0.010989,0.034064
1778155894.9524665,92,0.0380,1,-5.4554,-0.0623,-5.4554,0.013185,0.0104,21.67,-19.82,12.28,0.010870,0.034064
1778155894.9741929,93,0.0375,1,-5.5177,-0.0623,-5.5177,0.009954,0.0108,23.95,-13.41,10.22,0.010753,0.034064
1778155894.9967408,94,0.0368,1,-5.5801,-0.0623,-5.5801,0.004898,0.0117,24.80,-3.96,5.67,0.010638,0.034064
1778155895.0184827,95,0.0361,1,-5.6424,-0.0623,-5.6424,0.001428,0.0109,25.02,5.82,0.37,0.010526,0.034064
1778155895.0377052,96,0.0352,1,-5.7048,-0.0623,-5.7048,0.028730,0.0083,23.68,14.91,-3.69,0.010417,0.034064
1778155895.0536735,97,0.0343,1,-5.7671,-0.0623,-5.7671,0.015650,0.0059,18.90,22.06,-4.97,0.010309,0.034064
1778155895.0697181,98,0.0335,1,-5.8294,-0.0623,-5.8294,0.005576,0.0059,11.70,24.43,-3.53,0.010204,0.034064
1778155895.0856512,99,0.0330,1,-5.8918,-0.0623,-5.8918,0.005228,0.0059,3.19,22.89,-0.75,0.010101,0.034064
1778155895.1024048,100,0.0329,1,-5.9541,-0.0623,-5.9541,0.011511,0.0067,-4.31,18.10,1.95,0.010000,0.034064
1778155895.119195,101,0.0332,1,-6.0164,-0.0623,-6.0164,0.012740,0.0067,-8.29,11.13,3.05,0.009901,0.034064
1778155895.1359444,102,0.0338,1,-6.0788,-0.0623,-6.0788,0.016104,0.0067,-9.12,4.26,3.05,0.009804,0.034064
1778155895.1552525,103,0.0344,1,-6.1411,-0.0623,-6.1411,0.019982,0.0084,-6.42,-1.54,3.18,0.009709,0.034064
1778155895.1741815,104,0.0349,1,-6.2034,-0.0623,-6.2034,0.006065,0.0079,-0.74,-5.86,3.84,0.009615,0.034064
1778155895.1936264,105,0.0353,1,-6.2658,-0.0623,-6.2658,0.005160,0.0084,6.55,-8.32,4.93,0.009524,0.034064
1778155895.2140498,106,0.0355,1,-6.3281,-0.0623,-6.3281,0.001966,0.0096,14.07,-8.42,5.97,0.009434,0.034064
1778155895.2357864,107,0.0355,1,-6.3904,-0.0623,-6.3904,0.001683,0.0108,19.24,-6.04,5.84,0.009346,0.034064
1778155895.2603652,108,0.0353,1,-6.4528,-0.0623,-6.4528,0.002253,0.0137,22.27,-1.04,3.94,0.009259,0.034064
1778155895.2811456,109,0.0349,1,-6.5151,-0.0623,-6.5151,0.002012,0.0100,23.51,5.58,0.82,0.009174,0.034064
1778155895.300558,110,0.0343,1,-6.5774,-0.0623,-6.5774,0.016660,0.0084,22.66,12.03,-2.12,0.009091,0.034064
1778155895.317326,111,0.0337,1,-6.6398,-0.0623,-6.6398,0.005467,0.0059,21.35,16.84,-4.09,0.009009,0.034064
