time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778155893.4640503,1,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,1.000000,1.000000
1778155893.4699755,2,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.500000,0.500000
1778155893.4758005,3,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.333333,0.333333
1778155893.481345,4,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.04,0.250000,0.250000
1778155893.4868903,5,0.9996,1,0.0000,0.0000,0.0000,0.000000,0.0000,-23.03,0.200000,0.200000
1778155893.4978263,6,0.9996,0,-2.6392,-0.4397,-0.8062,0.066170,0.0051,-23.12,0.166667,0.166667
1778155893.5162024,7,0.9996,0,-2.5342,-0.3619,-1.3632,0.068606,0.0050,-23.16,0.142857,0.142857
1778155893.5340755,8,0.9996,0,-2.4488,-0.3060,-1.7666,0.067873,0.0050,-23.18,0.125000,0.125000
1778155893.5516605,9,0.9997,0,-2.3302,-0.2589,-2.0593,0.064477,0.0050,-23.51,0.111111,0.111111
1778155893.568448,10,0.9997,0,-2.2292,-0.2229,-2.2769,0.059165,0.0042,-24.30,0.100000,0.100000
1778155893.5852869,11,0.9997,0,-2.2790,-0.2072,-2.4654,0.054161,0.0042,-25.59,0.090909,0.090909
1778155893.6022232,12,0.9998,0,-2.2771,-0.1897,-2.6237,0.049658,0.0042,-27.05,0.083333,0.083333
1778155893.6180978,13,0.9998,0,-2.3867,-0.1836,-2.7749,0.044592,0.0042,-28.82,0.076923,0.076923
1778155893.634793,14,0.9998,0,-2.5032,-0.1788,-2.9215,0.037131,0.0042,-30.52,0.071429,0.071429
1778155893.6523783,15,0.9998,0,-2.5680,-0.1712,-3.0577,0.030988,0.0050,-31.79,0.066667,0.066667
1778155893.669795,16,0.9997,0,-2.6571,-0.1661,-3.1884,0.023907,0.0058,-32.73,0.062500,0.062500
1778155893.68665,17,0.9997,0,-2.6631,-0.1566,-3.3049,0.023116,0.0050,-32.71,0.058824,0.058824
1778155893.7025323,18,0.9998,0,-2.2630,-0.1257,-3.3658,0.061227,0.0050,-31.03,0.055556,0.055556
1778155893.7176292,19,0.9998,0,-2.0546,-0.1081,-3.3992,0.063307,0.0042,-28.40,0.052632,0.052632
1778155893.7331643,20,0.9997,0,-1.7701,-0.0885,-3.4019,0.060660,0.0046,-25.96,0.050000,0.050000
1778155893.7498019,21,0.9994,0,-1.5838,-0.0754,-3.3872,0.045772,0.0050,-24.16,0.047619,0.047619
1778155893.7665188,22,0.9989,0,-1.8157,-0.0825,-3.3946,0.030868,0.0050,-23.97,0.045455,0.045455
1778155893.7831855,23,0.9984,0,-1.8039,-0.0784,-3.4006,0.023507,0.0050,-24.81,0.043478,0.043478
1778155893.7999961,24,0.9980,0,-1.8935,-0.0789,-3.4136,0.015682,0.0050,-25.64,0.041667,0.041667
1778155893.8167486,25,0.9978,0,-1.9007,-0.0760,-3.4262,0.013158,0.0050,-25.99,0.040000,0.040000
1778155893.8334012,26,0.9977,0,-1.9462,-0.0749,-3.4414,0.013780,0.0050,-25.86,0.038462,0.038462
1778155893.8500519,27,0.9978,0,-2.1835,-0.0809,-3.4728,0.027068,0.0050,-26.18,0.037037,0.037037
1778155893.8667092,28,0.9982,0,-2.4044,-0.0859,-3.5175,0.044487,0.0050,-25.35,0.035714,0.035714
1778155893.8834908,29,0.9988,0,-2.7638,-0.0953,-3.5836,0.080285,0.0050,-23.34,0.034483,0.034483
1778155893.8986158,30,0.9993,0,-3.0168,-0.1005,-3.6614,0.102545,0.0042,-19.68,0.033333,0.034064
1778155893.9145343,31,0.9994,0,-3.0587,-0.0987,-3.7362,0.129943,0.0042,-13.45,0.032258,0.034064
1778155893.9305205,32,0.9990,0,-3.0188,-0.0943,-3.8029,0.138619,0.0050,-8.99,0.031250,0.034064
1778155893.94642,33,0.9981,0,-2.8178,-0.0854,-3.8519,0.121515,0.0050,-6.74,0.030303,0.034064
1778155893.9623697,34,0.9973,0,-2.6792,-0.0788,-3.8882,0.100437,0.0051,-7.36,0.029412,0.034064
1778155893.9790423,35,0.9967,0,-2.5336,-0.0724,-3.9122,0.074133,0.0050,-10.59,0.028571,0.034064
1778155893.9957302,36,0.9968,0,-2.3895,-0.0664,-3.9247,0.063037,0.0050,-13.36,0.027778,0.034064
1778155894.0124564,37,0.9974,0,-2.2384,-0.0606,-3.9259,0.050786,0.0050,-15.83,0.027027,0.034064
1778155894.0291917,38,0.9983,0,-2.1857,-0.0576,-3.9223,0.044067,0.0050,-17.80,0.026316,0.034064
1778155894.0451035,39,0.9989,0,-2.0748,-0.0533,-3.9110,0.038441,0.0051,-19.36,0.025641,0.034064
1778155894.0605018,40,0.9987,0,-2.0624,-0.0516,-3.8980,0.029077,0.0047,-21.53,0.025000,0.034064
1778155894.075965,41,0.9975,0,-2.1462,-0.0524,-3.8891,0.026769,0.0046,-24.31,0.024390,0.034064
1778155894.091776,42,0.9958,0,-2.0124,-0.0480,-3.8718,0.016595,0.0050,-25.68,0.023810,0.034064
1778155894.1085756,43,0.9941,0,-1.9806,-0.0462,-3.8524,0.011325,0.0051,-26.33,0.023256,0.034064
1778155894.1252737,44,0.9927,0,-1.9576,-0.0446,-3.8314,0.008307,0.0051,-27.61,0.022727,0.034064
1778155894.1420276,45,0.9920,0,-1.8662,-0.0416,-3.8052,0.003287,0.0051,-27.35,0.022222,0.034064
1778155894.1584933,46,0.9918,0,-1.8717,-0.0408,-3.7793,0.005536,0.0051,-26.83,0.021739,0.034064
1778155894.175252,47,0.9918,0,-1.8775,-0.0401,-3.7538,0.007733,0.0051,-26.64,0.021277,0.034064
1778155894.1921172,48,0.9919,0,-1.8046,-0.0378,-3.7244,0.012239,0.0051,-25.20,0.020833,0.034064
1778155894.2084444,49,0.9919,0,-1.7600,-0.0361,-3.6929,0.012870,0.0051,-24.44,0.020408,0.034064
1778155894.2242544,50,0.9919,0,-1.6757,-0.0337,-3.6573,0.013501,0.0050,-22.36,0.020000,0.034064
1778155894.240905,51,0.9922,0,-1.5906,-0.0314,-3.6178,0.011938,0.0050,-20.98,0.019608,0.034064
1778155894.2575946,52,0.9927,0,-1.5257,-0.0295,-3.5756,0.011384,0.0051,-21.16,0.019231,0.034064
1778155894.2742403,53,0.9938,0,-1.4073,-0.0268,-3.5280,0.013692,0.0050,-21.55,0.018868,0.034064
1778155894.2909412,54,0.9952,0,-1.5382,-0.0287,-3.4883,0.020876,0.0051,-24.46,0.018519,0.034064
1778155894.3067691,55,0.9968,0,-1.5769,-0.0289,-3.4513,0.025599,0.0050,-26.79,0.018182,0.034064
1778155894.3226957,56,0.9982,0,-1.7623,-0.0317,-3.4245,0.030552,0.0050,-27.24,0.017857,0.034064
1778155894.3382766,57,0.9991,0,-2.1016,-0.0371,-3.4152,0.034111,0.0046,-27.23,0.017544,0.034064
1778155894.3545966,58,0.9992,0,-2.2860,-0.0396,-3.4150,0.038895,0.0054,-27.84,0.017241,0.034064
1778155894.3705373,59,0.9987,0,-2.6225,-0.0446,-3.4312,0.030536,0.0050,-29.18,0.016949,0.034064
1778155894.3864453,60,0.9980,0,-2.8401,-0.0475,-3.4570,0.023228,0.0050,-30.38,0.016667,0.034064
1778155894.4034717,61,0.9978,0,-2.9234,-0.0481,-3.4853,0.018564,0.0051,-32.51,0.016393,0.034064
1778155894.420365,62,0.9981,0,-2.9400,-0.0476,-3.5127,0.019272,0.0050,-34.39,0.016129,0.034064
1778155894.4364586,63,0.9988,0,-2.8580,-0.0455,-3.5344,0.021220,0.0050,-36.02,0.015873,0.034064
1778155894.453347,64,0.9993,0,-2.2693,-0.0356,-3.5258,0.077868,0.0051,-36.82,0.015625,0.034064
1778155894.4687493,65,0.9992,0,-1.8922,-0.0293,-3.4984,0.077886,0.0042,-36.11,0.015385,0.034064
1778155894.4845643,66,0.9984,0,-1.4712,-0.0225,-3.4512,0.075392,0.0046,-35.17,0.015152,0.034064
1778155894.5012767,67,0.9968,0,-1.2734,-0.0192,-3.3958,0.052233,0.0050,-34.98,0.014925,0.034064
1778155894.518025,68,0.9951,0,-1.6527,-0.0245,-3.3603,0.042594,0.0058,-35.91,0.014706,0.034064
1778155894.5339582,69,0.9939,0,-1.7527,-0.0255,-3.3306,0.034058,0.0050,-34.66,0.014493,0.034064
1778155894.549953,70,0.9933,0,-1.8615,-0.0267,-3.3067,0.012386,0.0051,-29.98,0.014286,0.034064
1778155894.565937,71,0.9936,0,-1.7877,-0.0253,-3.2797,0.013488,0.0050,-24.84,0.014085,0.034064
1778155894.581862,72,0.9945,0,-1.6448,-0.0230,-3.2466,0.014812,0.0051,-20.40,0.013889,0.034064
1778155894.5986364,73,0.9958,0,-1.5670,-0.0216,-3.2105,0.016467,0.0050,-18.15,0.013699,0.034064
1778155894.6154957,74,0.9970,0,-1.6373,-0.0223,-3.1786,0.016551,0.0051,-19.89,0.013514,0.034064
1778155894.6314614,75,0.9981,0,-1.7442,-0.0234,-3.1524,0.016788,0.0051,-21.50,0.013333,0.034064
1778155894.6474128,76,0.9990,0,-1.8628,-0.0247,-3.1324,0.016181,0.0051,-22.33,0.013158,0.034064
1778155894.6635458,77,0.9995,0,-1.9677,-0.0257,-3.1175,0.013828,0.0050,-23.68,0.012987,0.034064
1778155894.6795647,78,0.9998,0,-1.9814,-0.0255,-3.1035,0.015826,0.0051,-24.15,0.012821,0.034064
1778155894.6955185,79,0.9999,0,-1.9880,-0.0253,-3.0900,0.020818,0.0051,-23.98,0.012658,0.034064
1778155894.7106228,80,0.9999,0,-2.0337,-0.0256,-3.0787,0.028030,0.0043,-23.69,0.012500,0.034064
1778155894.7266057,81,0.9999,0,-2.0948,-0.0260,-3.0703,0.037845,0.0051,-22.88,0.012346,0.034064
1778155894.742601,82,0.9998,0,-2.2297,-0.0273,-3.0680,0.051188,0.0052,-21.24,0.012195,0.034064
1778155894.758711,83,0.9998,0,-2.3107,-0.0280,-3.0693,0.062926,0.0051,-19.32,0.012048,0.034064
1778155894.7754722,84,0.9998,0,-2.3978,-0.0287,-3.0741,0.085728,0.0051,-16.23,0.011905,0.034064
1778155894.7922382,85,0.9997,0,-2.5555,-0.0302,-3.0856,0.115177,0.0051,-12.27,0.011765,0.034064
1778155894.8098705,86,0.9997,0,-2.6072,-0.0304,-3.0987,0.136150,0.0051,-9.29,0.011628,0.034064
1778155894.8290153,87,0.9996,0,-2.6545,-0.0306,-3.1132,0.150660,0.0051,-7.19,0.011494,0.034064
1778155894.8489575,88,0.9994,0,-2.5768,-0.0294,-3.1233,0.150500,0.0050,-7.39,0.011364,0.034064
1778155894.868083,89,0.9992,0,-2.2731,-0.0257,-3.1192,0.133413,0.0050,-11.18,0.011236,0.034064
1778155894.8993268,90,0.9991,0,-2.0800,-0.0232,-3.1063,0.099366,0.0050,-16.21,0.011111,0.034064
1778155894.9221451,91,0.9990,0,-1.8375,-0.0203,-3.0827,0.074360,0.0050,-20.78,0.010989,0.034064
1778155894.9410279,92,0.9990,0,-1.7269,-0.0189,-3.0548,0.063314,0.0051,-24.58,0.010870,0.034064
1778155894.962334,93,0.9991,0,-1.5478,-0.0168,-3.0197,0.090088,0.0051,-26.07,0.010753,0.034064
1778155894.9840834,94,0.9993,0,-1.7287,-0.0185,-2.9937,0.114556,0.0050,-26.18,0.010638,0.034064
1778155895.0065906,95,0.9996,0,-1.9322,-0.0205,-2.9773,0.117727,0.0050,-26.38,0.010526,0.034064
1778155895.0283697,96,0.9997,0,-2.1304,-0.0223,-2.9700,0.107779,0.0051,-27.22,0.010417,0.034064
1778155895.0468218,97,0.9999,0,-2.6872,-0.0278,-2.9873,0.052582,0.0043,-29.37,0.010309,0.034064
1778155895.0628326,98,0.9999,0,-2.6404,-0.0271,-3.0016,0.047246,0.0042,-30.23,0.010204,0.034064
1778155895.0788155,99,0.9999,0,-2.5902,-0.0263,-3.0130,0.046412,0.0043,-30.34,0.010101,0.034064
1778155895.0947218,100,0.9999,0,-2.5774,-0.0259,-3.0231,0.046745,0.0043,-29.99,0.010000,0.034064
1778155895.1114826,101,0.9999,0,-2.6445,-0.0263,-3.0356,0.058816,0.0043,-28.35,0.009901,0.034064
1778155895.1282754,102,0.9998,0,-2.6444,-0.0260,-3.0475,0.061345,0.0043,-27.17,0.009804,0.034064
1778155895.1458511,103,0.9997,0,-2.6860,-0.0262,-3.0605,0.065174,0.0051,-24.33,0.009709,0.034064
1778155895.1652274,104,0.9996,0,-2.6083,-0.0252,-3.0694,0.079192,0.0051,-20.02,0.009615,0.034064
1778155895.184207,105,0.9994,0,-2.2539,-0.0216,-3.0625,0.072411,0.0051,-16.52,0.009524,0.034064
1778155895.2034466,106,0.9993,0,-2.1233,-0.0201,-3.0500,0.074515,0.0050,-15.26,0.009434,0.034064
1778155895.2239332,107,0.9993,0,-1.9835,-0.0187,-3.0317,0.071533,0.0051,-18.00,0.009346,0.034064
1778155895.2456422,108,0.9994,0,-1.9898,-0.0185,-3.0141,0.068745,0.0051,-21.64,0.009259,0.034064
1778155895.2701437,109,0.9995,0,-2.0955,-0.0193,-3.0015,0.073310,0.0050,-22.79,0.009174,0.034064
1778155895.291063,110,0.9997,0,-2.1968,-0.0201,-2.9935,0.085871,0.0051,-20.81,0.009091,0.034064
1778155895.310409,111,0.9998,0,-2.3588,-0.0214,-2.9925,0.123566,0.0051,-13.60,0.009009,0.034064
1778155895.3271515,112,0.9998,0,-2.4356,-0.0219,-2.9947,0.186203,0.0050,-3.52,0.008929,0.034064
1778155895.34395,113,0.9998,0,-2.4895,-0.0221,-2.9989,0.268380,0.0051,7.26,0.008850,0.034064
1778155895.359912,114,0.9998,0,-2.6197,-0.0231,-3.0082,0.369924,0.0043,19.03,0.008772,0.034064
1778155895.3759165,115,0.9998,0,-2.7773,-0.0243,-3.0238,0.475260,0.0043,30.19,0.008696,0.034064
1778155895.3918684,116,0.9998,0,-3.0084,-0.0260,-3.0484,0.576998,0.0043,40.59,0.008621,0.034064
1778155895.407857,117,0.9998,0,-3.2798,-0.0281,-3.0835,0.664142,0.0043,50.03,0.008547,0.034064
1778155895.4239573,118,0.9998,0,-3.4940,-0.0297,-3.1262,0.721859,0.0043,57.19,0.008475,0.034064
1778155895.44013,119,0.9998,0,-3.6632,-0.0309,-3.1743,0.750210,0.0043,61.60,0.008403,0.034064
1778155895.4561167,120,0.9998,0,-3.7264,-0.0312,-3.2232,0.761073,0.0042,63.69,0.008333,0.034064
1778155895.4720807,121,0.9998,0,-3.7179,-0.0308,-3.2698,0.760799,0.0042,63.90,0.008264,0.034064
1778155895.4881315,122,0.9998,0,-3.6278,-0.0298,-3.3108,0.735427,0.0042,60.72,0.008197,0.034064
1778155895.504042,123,0.9998,0,-3.4129,-0.0278,-3.3412,0.665564,0.0042,52.69,0.008130,0.034064
1778155895.519915,124,0.9998,0,-3.1146,-0.0252,-3.3578,0.554789,0.0042,40.66,0.008065,0.034064
1778155895.5366213,125,0.9997,0,-2.7921,-0.0224,-3.3602,0.409862,0.0050,26.02,0.008000,0.034064
1778155895.5534232,126,0.9997,0,-2.5960,-0.0207,-3.3542,0.268234,0.0050,11.73,0.007937,0.034064
1778155895.5701852,127,0.9997,0,-2.5004,-0.0198,-3.3442,0.168738,0.0050,0.22,0.007874,0.034064
1778155895.5869572,128,0.9997,0,-2.4989,-0.0196,-3.3344,0.107057,0.0050,-8.90,0.007812,0.034064
1778155895.6037166,129,0.9997,0,-2.5352,-0.0197,-3.3263,0.070520,0.0050,-15.43,0.007752,0.034064
1778155895.6203663,130,0.9997,0,-2.4093,-0.0186,-3.3130,0.060520,0.0050,-19.72,0.007692,0.034064
1778155895.63713,131,0.9997,0,-2.4121,-0.0185,-3.3002,0.056655,0.0050,-22.07,0.007634,0.034064
1778155895.653805,132,0.9997,0,-2.3401,-0.0178,-3.2847,0.055215,0.0050,-23.05,0.007576,0.034064
1778155895.670735,133,0.9998,0,-2.2783,-0.0172,-3.2671,0.054595,0.0051,-23.79,0.007519,0.034064
1778155895.6876776,134,0.9998,0,-2.3282,-0.0175,-3.2520,0.050578,0.0051,-24.24,0.007463,0.034064
1778155895.7044604,135,0.9998,0,-2.2614,-0.0168,-3.2345,0.051399,0.0050,-24.42,0.007407,0.034064
1778155895.722015,136,0.9998,0,-2.2703,-0.0168,-3.2179,0.054566,0.0050,-24.22,0.007353,0.034064
1778155895.7395678,137,0.9997,0,-2.5611,-0.0188,-3.2137,0.076341,0.0050,-23.96,0.007299,0.034064
1778155895.7563164,138,0.9997,0,-2.5993,-0.0189,-3.2110,0.073216,0.0050,-23.61,0.007246,0.034064
1778155895.7723186,139,0.9997,0,-1.7356,-0.0126,-3.1729,0.282913,0.0050,-23.39,0.007194,0.034064
1778155895.7882688,140,0.9998,0,-0.9765,-0.0071,-3.1050,0.364144,0.0050,-23.50,0.007143,0.034064
1778155895.8042748,141,0.9995,0,-0.2655,-0.0020,-3.0102,0.232271,0.0050,-23.61,0.007092,0.034064
1778155895.8202121,142,0.9987,0,0.1150,0.0007,-2.9032,0.172186,0.0050,-23.86,0.007042,0.034064
1778155895.8361206,143,0.9975,0,-0.5471,-0.0039,-2.8269,0.119770,0.0050,-24.25,0.006993,0.034064
1778155895.8528852,144,0.9961,0,-1.0751,-0.0075,-2.7748,0.048869,0.0050,-24.51,0.006944,0.034064
1778155895.869629,145,0.9952,0,-1.6935,-0.0117,-2.7494,0.092597,0.0050,-24.66,0.006897,0.034064
1778155895.8856368,146,0.9952,0,-2.6712,-0.0183,-2.7645,0.167416,0.0042,-24.63,0.006849,0.034064
1778155895.901588,147,0.9961,0,-2.9462,-0.0201,-2.7900,0.164304,0.0042,-24.49,0.006803,0.034064
1778155895.917661,148,0.9976,0,-3.2318,-0.0218,-2.8261,0.150943,0.0042,-24.22,0.006757,0.034064
1778155895.9338186,149,0.9986,0,-3.0458,-0.0204,-2.8533,0.168873,0.0043,-23.88,0.006711,0.034064
1778155895.950677,150,0.9985,0,-2.5344,-0.0169,-2.8588,0.108641,0.0050,-23.60,0.006667,0.034064
1778155895.9673758,151,0.9971,0,-2.6035,-0.0173,-2.8668,0.097709,0.0050,-23.41,0.006623,0.034064
1778155895.9839914,152,0.9943,0,-2.7632,-0.0182,-2.8809,0.095988,0.0050,-23.30,0.006579,0.034064
1778155896.0007153,153,0.9908,0,-2.9789,-0.0195,-2.9030,0.094067,0.0050,-23.31,0.006536,0.034064
1778155896.0182407,154,0.9873,0,-3.1421,-0.0204,-2.9307,0.098113,0.0050,-23.33,0.006494,0.034064
1778155896.0357616,155,0.9841,0,-3.3142,-0.0213,-2.9642,0.102875,0.0050,-23.36,0.006452,0.034064
1778155896.053295,156,0.9825,0,-3.6370,-0.0232,-3.0092,0.133532,0.0050,-23.38,0.006410,0.034064
1778155896.0707502,157,0.9830,0,-3.6888,-0.0234,-3.0546,0.138878,0.0050,-23.35,0.006369,0.034064
1778155896.0882885,158,0.9855,0,-3.3417,-0.0211,-3.0846,0.173874,0.0050,-23.48,0.006329,0.034064
1778155896.105072,159,0.9893,0,-3.0858,-0.0194,-3.1034,0.165521,0.0042,-24.14,0.006289,0.034064
1778155896.122638,160,0.9931,0,-2.5341,-0.0158,-3.0995,0.099323,0.0050,-23.88,0.006250,0.034064
1778155896.139417,161,0.9960,0,-2.2870,-0.0142,-3.0856,0.071953,0.0050,-20.06,0.006211,0.034064
1778155896.1561928,162,0.9977,0,-2.3582,-0.0146,-3.0750,0.088805,0.0050,-11.76,0.006173,0.034064
1778155896.1729548,163,0.9987,0,-2.2661,-0.0139,-3.0609,0.141283,0.0050,-0.89,0.006135,0.034064
1778155896.18983,164,0.9992,0,-2.1377,-0.0130,-3.0421,0.219287,0.0050,10.67,0.006098,0.034064
1778155896.206715,165,0.9995,0,-2.0509,-0.0124,-3.0204,0.273564,0.0050,19.22,0.006061,0.034064
1778155896.222774,166,0.9995,0,-1.8644,-0.0112,-2.9919,0.295791,0.0051,23.49,0.006024,0.034064
1778155896.238789,167,0.9992,0,-1.7777,-0.0107,-2.9608,0.294180,0.0050,25.69,0.005988,0.034064
1778155896.254764,168,0.9989,0,-1.8224,-0.0109,-2.9326,0.275712,0.0050,26.28,0.005952,0.034064
1778155896.2706506,169,0.9987,0,-1.9927,-0.0118,-2.9120,0.306020,0.0050,27.40,0.005917,0.034064
1778155896.2866685,170,0.9987,0,-2.2305,-0.0131,-2.9015,0.386079,0.0050,33.33,0.005882,0.034064
1778155896.3025737,171,0.9991,0,-2.4634,-0.0144,-2.9005,0.530426,0.0050,45.15,0.005848,0.034064
1778155896.3184438,172,0.9995,0,-2.5734,-0.0150,-2.9039,0.683407,0.0050,60.02,0.005814,0.034064
1778155896.3343425,173,0.9997,0,-2.3715,-0.0137,-2.8990,0.784479,0.0050,70.02,0.005780,0.034064
1778155896.3502948,174,0.9998,0,-2.1826,-0.0126,-2.8867,0.752940,0.0050,68.61,0.005760,0.034064
1778155896.3661897,175,0.9998,0,-1.9425,-0.0111,-2.8653,0.577467,0.0050,52.69,0.005760,0.034064
1778155896.3820667,176,0.9998,0,-1.9918,-0.0113,-2.8465,0.363834,0.0050,27.25,0.005760,0.034064
1778155896.3979623,177,0.9997,0,-2.2044,-0.0125,-2.8367,0.177070,0.0050,0.97,0.005760,0.034064
1778155896.413086,178,0.9996,0,-2.5033,-0.0141,-2.8389,0.063455,0.0042,-21.04,0.005760,0.034064
1778155896.428285,179,0.9995,0,-2.8326,-0.0159,-2.8541,0.013574,0.0043,-35.08,0.005760,0.034064
1778155896.4435933,180,0.9993,0,-2.9328,-0.0164,-2.8727,0.002519,0.0043,-40.17,0.005760,0.034064
1778155896.4586372,181,0.9992,0,-2.9666,-0.0165,-2.8918,0.006112,0.0042,-38.40,0.005760,0.034064
1778155896.4739127,182,0.9992,0,-3.0004,-0.0166,-2.9116,0.020198,0.0043,-31.91,0.005760,0.034064
1778155896.4891226,183,0.9993,0,-3.0943,-0.0171,-2.9343,0.047541,0.0042,-22.96,0.005760,0.034064
1778155896.5042274,184,0.9994,0,-3.1000,-0.0170,-2.9564,0.071434,0.0042,-15.91,0.005760,0.034064
1778155896.5193512,185,0.9996,0,-3.0916,-0.0169,-2.9772,0.095199,0.0042,-10.57,0.005760,0.034064
1778155896.5345643,186,0.9997,0,-2.9305,-0.0158,-2.9909,0.126448,0.0043,-4.59,0.005760,0.034064
1778155896.5505197,187,0.9998,0,-2.5711,-0.0137,-2.9898,0.148188,0.0051,2.17,0.005760,0.034064
1778155896.5664704,188,0.9999,0,-2.3338,-0.0122,-2.9793,0.151873,0.0051,5.86,0.005760,0.034064
1778155896.5824132,189,0.9999,0,-2.1080,-0.0109,-2.9601,0.137569,0.0051,7.59,0.005760,0.034064
1778155896.5983071,190,1.0000,0,-1.9414,-0.0098,-2.9349,0.112909,0.0051,6.01,0.005760,0.034064
1778155896.6142364,191,0.9999,0,-1.9028,-0.0096,-2.9090,0.090426,0.0051,0.69,0.005760,0.034064
1778155896.6293223,192,0.9994,0,-2.0857,-0.0106,-2.8912,0.088242,0.0043,-5.25,0.005760,0.034064
1778155896.645207,193,0.9982,0,-2.3946,-0.0123,-2.8861,0.099873,0.0051,-11.24,0.005760,0.034064
1778155896.6618721,194,0.9960,0,-2.7042,-0.0140,-2.8935,0.093073,0.0050,-17.49,0.005760,0.034064
1778155896.6787908,195,0.9926,0,-3.0226,-0.0157,-2.9130,0.068510,0.0052,-21.90,0.005760,0.034064
1778155896.6956806,196,0.9887,0,-3.1967,-0.0166,-2.9386,0.062188,0.0051,-23.60,0.005760,0.034064
1778155896.7132113,197,0.9854,0,-3.2279,-0.0167,-2.9645,0.055959,0.0051,-23.99,0.005760,0.034064
1778155896.7307036,198,0.9833,0,-3.2831,-0.0169,-2.9915,0.056463,0.0051,-23.93,0.005760,0.034064
1778155896.7482498,199,0.9835,0,-3.5773,-0.0185,-3.0290,0.085057,0.0050,-24.40,0.005760,0.034064
1778155896.7657125,200,0.9861,0,-3.3236,-0.0169,-3.0552,0.102611,0.0050,-24.50,0.005760,0.034064
1778155896.7823575,201,0.9898,0,-2.9895,-0.0149,-3.0675,0.121851,0.0042,-24.54,0.005760,0.034064
1778155896.799913,202,0.9940,0,-2.7327,-0.0134,-3.0691,0.118700,0.0050,-24.16,0.005760,0.034064
1778155896.816541,203,0.9972,0,-2.1690,-0.0101,-3.0482,0.048196,0.0050,-24.16,0.005760,0.034064
1778155896.832343,204,0.9986,0,-2.0755,-0.0095,-3.0243,0.045903,0.0050,-24.17,0.005760,0.034064
1778155896.8482115,205,0.9984,0,-2.0482,-0.0093,-3.0000,0.038077,0.0042,-24.84,0.005760,0.034064
1778155896.8641865,206,0.9972,0,-1.9660,-0.0087,-2.9733,0.027458,0.0042,-25.74,0.005760,0.034064
1778155896.8800673,207,0.9956,0,-1.9501,-0.0086,-2.9469,0.018783,0.0051,-26.79,0.005760,0.034064
1778155896.8959627,208,0.9942,0,-1.9141,-0.0083,-2.9200,0.004948,0.0051,-27.83,0.005760,0.034064
1778155896.911903,209,0.9933,0,-1.8966,-0.0082,-2.8933,0.001051,0.0051,-27.85,0.005760,0.034064
1778155896.927177,210,0.9930,0,-1.9329,-0.0084,-2.8689,0.003490,0.0044,-28.08,0.005760,0.034064
1778155896.9429338,211,0.9937,0,-2.1538,-0.0096,-2.8539,0.040650,0.0047,-28.20,0.005760,0.034064
1778155896.9580986,212,0.9954,0,-2.7502,-0.0129,-2.8629,0.108724,0.0042,-28.49,0.005760,0.034064
1778155896.9741132,213,0.9970,0,-3.5882,-0.0177,-2.9046,0.179766,0.0042,-29.74,0.005760,0.034064
1778155896.9900992,214,0.9975,0,-3.8714,-0.0192,-2.9560,0.148688,0.0042,-33.24,0.005760,0.034064
1778155897.0068517,215,0.9960,0,-4.0990,-0.0204,-3.0145,0.109268,0.0050,-35.97,0.005760,0.034064
1778155897.0235546,216,0.9931,0,-3.8766,-0.0190,-3.0620,0.096763,0.0050,-37.37,0.005760,0.034064
1778155897.040211,217,0.9906,0,-3.4056,-0.0162,-3.0893,0.036524,0.0050,-36.91,0.005760,0.034064
1778155897.0569744,218,0.9895,0,-3.3587,-0.0158,-3.1137,0.046286,0.0050,-31.29,0.005760,0.034064
1778155897.0737681,219,0.9896,0,-3.0562,-0.0140,-3.1253,0.064654,0.0050,-23.21,0.005760,0.034064
1778155897.0905478,220,0.9906,0,-2.8560,-0.0128,-3.1286,0.074812,0.0050,-17.36,0.005760,0.034064
1778155897.1074483,221,0.9915,0,-2.7017,-0.0119,-3.1256,0.069894,0.0050,-14.73,0.005760,0.034064
1778155897.1242383,222,0.9921,0,-2.6377,-0.0114,-3.1202,0.057476,0.0050,-15.07,0.005760,0.034064
1778155897.1410294,223,0.9926,0,-2.7680,-0.0121,-3.1200,0.043392,0.0050,-19.09,0.005760,0.034064
1778155897.1578827,224,0.9935,0,-2.9448,-0.0130,-3.1266,0.036198,0.0050,-24.24,0.005760,0.034064
1778155897.1747043,225,0.9947,0,-3.0062,-0.0133,-3.1354,0.045813,0.0050,-25.90,0.005760,0.034064
1778155897.1909523,226,0.9961,0,-3.1934,-0.0143,-3.1512,0.086492,0.0043,-22.44,0.005760,0.034064
1778155897.2079144,227,0.9975,0,-3.3113,-0.0149,-3.1711,0.133152,0.0051,-17.48,0.005760,0.034064
