time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159653.6954584,1,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,1.000000,1.000000
1778159653.7014656,2,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.500000,0.500000
1778159653.7076404,3,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.333333,0.333333
1778159653.7134693,4,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.250000,0.250000
1778159653.7193158,5,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.200000,0.200000
1778159653.7355368,6,0.0329,1,0.0000,0.0000,0.0000,0.463670,0.0051,28.59,4.53,0.68,0.166667,0.166667
1778159653.7518716,7,0.0329,1,0.0000,0.0000,0.0000,0.461663,0.0051,28.59,4.60,0.64,0.142857,0.159104
1778159653.7681835,8,0.0328,1,0.0000,0.0000,0.0000,0.450436,0.0052,28.55,5.08,0.34,0.125000,0.159104
1778159653.7848032,9,0.0327,1,0.0000,0.0000,0.0000,0.425910,0.0052,28.25,6.11,-0.25,0.111111,0.159104
1778159653.8002932,10,0.0326,1,0.0000,0.0000,0.0000,0.379624,0.0052,27.43,8.09,-1.29,0.100000,0.159104
1778159653.815673,11,0.0329,1,0.0000,0.0000,0.0000,0.318697,0.0052,26.07,10.86,-2.57,0.090909,0.159104
1778159653.8302739,12,0.0348,1,0.0000,0.0000,0.0000,0.256094,0.0044,24.36,13.59,-3.69,0.083333,0.159104
1778159653.8447769,13,0.0401,1,0.0000,0.0000,0.0000,0.200130,0.0043,22.04,15.80,-4.27,0.076923,0.159104
1778159653.8592257,14,0.0519,1,0.0000,0.0000,0.0000,0.157000,0.0043,19.83,17.02,-4.32,0.071429,0.159104
1778159653.8736267,15,0.0715,1,0.0000,0.0000,0.0000,0.122623,0.0043,18.00,17.18,-4.02,0.066667,0.159104
1778159653.8882854,16,0.0952,1,0.0000,0.0000,0.0000,0.095641,0.0044,16.43,16.47,-3.50,0.062500,0.159104
1778159653.9028764,17,0.1199,0,-0.3952,-0.0028,-0.0103,0.079719,0.0044,15.31,14.73,-2.89,0.058824,0.159104
1778159653.9174957,18,0.1423,0,-0.5269,-0.0038,-0.0257,0.090141,0.0044,14.44,10.57,-1.63,0.055556,0.159104
1778159653.9330482,19,0.1598,0,-0.7185,-0.0054,-0.0486,0.137757,0.0052,13.74,4.45,0.21,0.052632,0.159104
1778159653.9483294,20,0.1727,0,-0.9578,-0.0074,-0.0807,0.220690,0.0052,13.26,-3.08,2.49,0.050000,0.159104
1778159653.9643261,21,0.1818,0,-1.2104,-0.0095,-0.1227,0.325998,0.0051,13.33,-10.74,4.76,0.047619,0.159104
1778159653.980211,22,0.1883,0,-1.4277,-0.0113,-0.1727,0.431104,0.0050,13.63,-17.13,6.70,0.045455,0.159104
1778159653.9961803,23,0.1928,0,-1.5892,-0.0126,-0.2284,0.515539,0.0051,13.99,-21.84,8.17,0.043478,0.159104
1778159654.0123053,24,0.1959,0,-1.6998,-0.0134,-0.2872,0.565391,0.0051,14.26,-24.65,9.06,0.041667,0.159104
1778159654.0285025,25,0.1977,0,-1.7723,-0.0138,-0.3473,0.579579,0.0053,14.26,-25.87,9.38,0.040000,0.159104
1778159654.0447347,26,0.1990,0,-1.8033,-0.0140,-0.4069,0.548865,0.0052,13.03,-25.68,8.73,0.038462,0.159104
1778159654.060889,27,0.2001,0,-1.7693,-0.0136,-0.4634,0.467910,0.0052,10.03,-23.77,7.03,0.037037,0.159104
1778159654.0770664,28,0.2008,0,-1.6352,-0.0125,-0.5130,0.348189,0.0052,6.57,-19.15,4.97,0.035714,0.159104
1778159654.0923605,29,0.2018,0,-1.3825,-0.0107,-0.5513,0.214614,0.0051,3.56,-11.55,2.74,0.034483,0.159104
1778159654.1078925,30,0.2044,0,-1.0740,-0.0085,-0.5765,0.103569,0.0053,3.47,-2.13,0.51,0.033333,0.159104
1778159654.123133,31,0.2102,0,-0.7457,-0.0062,-0.5882,0.037387,0.0051,7.23,7.93,-2.01,0.032258,0.159104
1778159654.1383593,32,0.2204,0,-0.4421,-0.0041,-0.5871,0.019307,0.0051,11.90,16.34,-4.68,0.031250,0.159104
1778159654.1544814,33,0.2333,0,-0.2148,-0.0025,-0.5756,0.028001,0.0052,16.38,21.97,-7.25,0.030303,0.159104
1778159654.1706436,34,0.2469,0,-0.0320,-0.0011,-0.5554,0.042263,0.0052,19.13,25.34,-9.26,0.029412,0.159104
1778159654.1867087,35,0.2601,0,0.0907,-0.0002,-0.5288,0.052054,0.0051,20.01,26.26,-10.03,0.028571,0.159104
1778159654.2032928,36,0.2710,0,0.1232,0.0000,-0.5007,0.050214,0.0052,20.89,24.99,-9.95,0.027778,0.159104
1778159654.2199483,37,0.2795,0,0.0590,-0.0004,-0.4762,0.039640,0.0053,21.81,21.81,-9.03,0.027027,0.159104
1778159654.2372406,38,0.2851,0,-0.1241,-0.0018,-0.4620,0.026945,0.0061,22.47,16.73,-7.11,0.026316,0.159104
1778159654.2528746,39,0.2873,0,-0.4704,-0.0044,-0.4665,0.031561,0.0045,22.63,9.39,-3.94,0.025641,0.159104
1778159654.268586,40,0.2873,0,-0.9007,-0.0074,-0.4935,0.063319,0.0054,21.56,0.85,-0.20,0.025000,0.159104
1778159654.2840343,41,0.2857,0,-1.3392,-0.0104,-0.5418,0.117324,0.0053,18.89,-7.86,2.99,0.024390,0.159104
1778159654.2994642,42,0.2835,0,-1.7291,-0.0130,-0.6078,0.181610,0.0052,15.46,-15.78,5.11,0.023810,0.159104
1778159654.3152936,43,0.2816,0,-1.9656,-0.0144,-0.6824,0.230920,0.0052,11.03,-21.36,5.40,0.023256,0.159104
1778159654.33234,44,0.2798,0,-2.0671,-0.0150,-0.7584,0.248137,0.0052,5.35,-24.87,3.88,0.022727,0.159104
1778159654.348598,45,0.2790,0,-2.0769,-0.0150,-0.8312,0.232346,0.0052,0.16,-26.32,1.81,0.022222,0.159104
1778159654.3648343,46,0.2791,0,-2.0381,-0.0146,-0.8988,0.196165,0.0052,-4.10,-26.21,-0.13,0.021739,0.159104
1778159654.381127,47,0.2795,0,-2.0044,-0.0144,-0.9617,0.161566,0.0052,-7.10,-25.63,-1.55,0.021277,0.159104
1778159654.3973105,48,0.2802,0,-2.0065,-0.0143,-1.0219,0.139868,0.0051,-7.94,-24.94,-1.96,0.020833,0.159104
1778159654.4135714,49,0.2807,0,-2.0874,-0.0147,-1.0835,0.146424,0.0052,-6.32,-24.98,-1.20,0.020408,0.159104
1778159654.429832,50,0.2810,0,-2.2552,-0.0155,-1.1507,0.182673,0.0052,-0.73,-25.19,1.36,0.020000,0.159104
1778159654.4459198,51,0.2810,0,-2.4410,-0.0165,-1.2241,0.220959,0.0051,6.57,-24.92,4.55,0.019608,0.159104
1778159654.4620452,52,0.2808,0,-2.5900,-0.0172,-1.3015,0.240162,0.0052,13.59,-23.82,7.31,0.019231,0.159104
1778159654.4782817,53,0.2806,0,-2.6340,-0.0173,-1.3776,0.225216,0.0053,19.38,-21.03,8.88,0.018868,0.159104
1778159654.4946043,54,0.2806,0,-2.5235,-0.0167,-1.4446,0.171509,0.0052,21.68,-16.79,7.96,0.018519,0.159104
1778159654.51169,55,0.2812,0,-2.3015,-0.0154,-1.4977,0.106058,0.0052,22.40,-11.42,5.57,0.018182,0.159104
1778159654.527317,56,0.2820,0,-1.9895,-0.0138,-1.5330,0.054741,0.0052,23.48,-4.68,2.45,0.017857,0.159104
1778159654.542888,57,0.2822,0,-1.6403,-0.0120,-1.5492,0.027773,0.0052,24.39,2.56,-1.14,0.017544,0.159104
1778159654.5583222,58,0.2815,0,-1.2969,-0.0103,-1.5477,0.028039,0.0052,24.16,9.68,-4.51,0.017241,0.159104
1778159654.575116,59,0.2796,0,-0.9899,-0.0088,-1.5313,0.045883,0.0052,22.26,16.37,-6.84,0.016949,0.159104
1778159654.5913222,60,0.2771,0,-0.7657,-0.0077,-1.5049,0.069822,0.0052,18.46,21.23,-7.41,0.016667,0.159104
1778159654.6075974,61,0.2746,0,-0.6020,-0.0069,-1.4720,0.091745,0.0054,11.58,23.61,-5.78,0.016393,0.159104
1778159654.6243787,62,0.2729,0,-0.4943,-0.0064,-1.4357,0.105448,0.0054,2.83,23.00,-2.88,0.016129,0.159104
1778159654.641192,63,0.2721,0,-0.4558,-0.0062,-1.3992,0.104476,0.0054,-6.60,19.21,-0.20,0.015873,0.159104
1778159654.6578639,64,0.2718,0,-0.5281,-0.0065,-1.3678,0.086778,0.0058,-14.53,13.15,1.17,0.015625,0.159104
1778159654.6745455,65,0.2717,0,-0.7173,-0.0073,-1.3466,0.061119,0.0054,-19.56,6.08,0.72,0.015385,0.159104
1778159654.691517,66,0.2715,0,-1.0146,-0.0085,-1.3403,0.036415,0.0058,-22.11,-1.32,-1.04,0.015152,0.159104
1778159654.7069805,67,0.2716,0,-1.3819,-0.0099,-1.3516,0.026277,0.0047,-22.47,-8.40,-3.37,0.014925,0.159104
