time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778159722.5704596,1,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,1.000000,1.000000
1778159722.5767553,2,0.0330,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.500000,0.500000
1778159722.5828326,3,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.333333,0.333333
1778159722.5886836,4,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.250000,0.250000
1778159722.594712,5,0.0329,1,0.0000,0.0000,0.0000,0.000000,0.0000,28.59,4.55,0.67,0.200000,0.200000
1778159722.6116548,6,0.0329,1,0.0000,0.0000,0.0000,0.463670,0.0056,28.59,4.53,0.68,0.166667,0.166667
1778159722.628309,7,0.0329,1,0.0000,0.0000,0.0000,0.461663,0.0052,28.59,4.60,0.64,0.142857,0.142857
1778159722.6449873,8,0.0328,1,0.0000,0.0000,0.0000,0.450436,0.0053,28.55,5.08,0.34,0.125000,0.125000
1778159722.6616094,9,0.0327,1,0.0000,0.0000,0.0000,0.425910,0.0053,28.25,6.11,-0.25,0.111111,0.111111
1778159722.6780367,10,0.0326,1,0.0000,0.0000,0.0000,0.379624,0.0053,27.43,8.09,-1.29,0.100000,0.100000
1778159722.6938548,11,0.0329,1,0.0000,0.0000,0.0000,0.318697,0.0053,26.07,10.86,-2.57,0.090909,0.090909
1778159722.7088597,12,0.0348,1,0.0000,0.0000,0.0000,0.256094,0.0044,24.36,13.59,-3.69,0.083333,0.083333
1778159722.7234933,13,0.0401,1,0.0000,0.0000,0.0000,0.200130,0.0044,22.04,15.80,-4.27,0.076923,0.076923
1778159722.7385442,14,0.0519,1,0.0000,0.0000,0.0000,0.157000,0.0044,19.83,17.02,-4.32,0.071429,0.071429
1778159722.7539656,15,0.0715,1,0.0000,0.0000,0.0000,0.122623,0.0044,18.00,17.18,-4.02,0.066667,0.066667
1778159722.7687197,16,0.0952,1,0.0000,0.0000,0.0000,0.095641,0.0044,16.43,16.47,-3.50,0.062500,0.062500
1778159722.7838743,17,0.1199,0,-0.3952,-0.0028,-0.0056,0.079719,0.0045,15.31,14.73,-2.89,0.058824,0.058824
1778159722.7995827,18,0.1423,0,-0.5225,-0.0038,-0.0134,0.090236,0.0044,14.44,10.57,-1.63,0.055556,0.055556
1778159722.8150702,19,0.1598,0,-0.7071,-0.0053,-0.0245,0.138088,0.0052,13.74,4.44,0.22,0.052632,0.052632
1778159722.8305461,20,0.1727,0,-0.9355,-0.0072,-0.0395,0.221540,0.0052,13.26,-3.10,2.50,0.050000,0.050000
1778159722.8472886,21,0.1818,0,-1.1722,-0.0092,-0.0584,0.327808,0.0054,13.33,-10.77,4.78,0.047619,0.047619
1778159722.863554,22,0.1883,0,-1.3679,-0.0108,-0.0803,0.434361,0.0052,13.64,-17.18,6.73,0.045455,0.045455
1778159722.8797388,23,0.1928,0,-1.5026,-0.0118,-0.1040,0.520625,0.0051,14.01,-21.92,8.21,0.043478,0.043478
1778159722.895951,24,0.1959,0,-1.5827,-0.0124,-0.1284,0.572506,0.0052,14.29,-24.76,9.12,0.041667,0.041667
1778159722.9119706,25,0.1977,0,-1.6226,-0.0126,-0.1527,0.588754,0.0051,14.30,-26.01,9.45,0.040000,0.040000
1778159722.9281013,26,0.1990,0,-1.6202,-0.0125,-0.1763,0.559896,0.0051,13.08,-25.85,8.81,0.038462,0.038462
1778159722.944267,27,0.2001,0,-1.5539,-0.0119,-0.1984,0.480161,0.0052,10.07,-23.96,7.12,0.037037,0.037037
1778159722.9603796,28,0.2008,0,-1.3906,-0.0107,-0.2175,0.360341,0.0051,6.61,-19.38,5.05,0.035714,0.035714
1778159722.9769344,29,0.2018,0,-1.1137,-0.0087,-0.2323,0.224733,0.0052,3.59,-11.81,2.81,0.034483,0.034483
1778159722.9922824,30,0.2044,0,-0.7882,-0.0064,-0.2425,0.110240,0.0052,3.48,-2.41,0.58,0.033333,0.033333
1778159723.0079665,31,0.2102,0,-0.4502,-0.0040,-0.2479,0.039829,0.0052,7.22,7.65,-1.91,0.032258,0.032258
1778159723.024538,32,0.2204,0,-0.1441,-0.0019,-0.2491,0.017657,0.0052,11.86,16.07,-4.55,0.031250,0.031250
1778159723.040825,33,0.2333,0,0.0782,-0.0003,-0.2471,0.023415,0.0051,16.32,21.71,-7.10,0.030303,0.030303
