time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778241545.6317708,1,0.9996,0,18.2801,18.2725,18.2801,9.187141,0.0050,-7.92,1.000000,1.000000
1778241545.6471918,2,0.9995,0,22.7496,11.3745,26.2039,1.074449,0.0052,-11.18,0.500000,0.500000
1778241545.6626034,3,0.9994,0,24.6792,8.2279,31.1828,0.579233,0.0051,-13.85,0.333333,0.333333
1778241545.678091,4,0.9994,0,25.7935,6.4506,34.6751,1.291907,0.0051,-13.26,0.250000,0.250000
1778241545.693677,5,0.9995,0,26.5981,5.3220,37.3188,2.308667,0.0052,-10.14,0.200000,0.200000
1778241545.7090933,6,0.9995,0,26.9154,4.4883,39.3263,3.475256,0.0052,-9.49,0.166667,0.166667
1778241545.7242234,7,0.9995,0,27.3348,3.9073,40.9635,4.376298,0.0051,-9.78,0.142857,0.142857
1778241545.7395291,8,0.9994,0,27.7537,3.4715,42.3511,5.096324,0.0050,-12.86,0.125000,0.125000
1778241545.7547405,9,0.9993,0,28.4056,3.1584,43.6104,5.599200,0.0050,-16.03,0.111111,0.111111
1778241545.76996,10,0.9993,0,28.9087,2.8931,44.7453,6.155938,0.0050,-14.81,0.100000,0.100000
1778241545.7851512,11,0.9993,0,29.2160,2.6582,45.7512,6.831114,0.0051,-13.54,0.090909,0.090909
1778241545.80036,12,0.9992,0,29.5543,2.4650,46.6623,7.396559,0.0050,-11.28,0.083333,0.083333
1778241545.8154526,13,0.9991,0,29.5344,2.2740,47.4453,8.130556,0.0050,-10.02,0.076923,0.076923
1778241545.8305411,14,0.9991,0,29.9069,2.1383,48.1795,8.427383,0.0050,-10.21,0.071429,0.071429
1778241545.8464181,15,0.9992,0,30.2987,2.0220,48.8757,8.723146,0.0050,-7.82,0.066667,0.066667
1778241545.8615596,16,0.9994,0,30.3991,1.9020,49.5048,9.319107,0.0050,-5.88,0.062500,0.062500
1778241545.8766932,17,0.9993,0,30.5031,1.7963,50.0785,9.910871,0.0050,-2.59,0.058824,0.058824
1778241545.8917391,18,0.9987,0,30.4772,1.6952,50.5921,10.611935,0.0050,1.02,0.055556,0.055556
1778241545.9069026,19,0.9979,0,30.4874,1.6067,51.0585,11.171911,0.0051,2.65,0.052632,0.052632
1778241545.922882,20,0.9975,0,30.8102,1.5427,51.5143,11.326005,0.0050,3.59,0.050000,0.050000
1778241545.9388618,21,0.9978,0,31.0715,1.4818,51.9543,11.460307,0.0050,1.83,0.047619,0.047619
1778241545.9547458,22,0.9984,0,31.4925,1.4336,52.3943,11.358164,0.0050,0.38,0.045455,0.045455
1778241545.970619,23,0.9990,0,31.5848,1.3754,52.8060,11.667356,0.0050,-2.33,0.043478,0.043478
1778241545.9862955,24,0.9994,0,31.2918,1.3059,53.1617,12.468536,0.0050,-4.89,0.041667,0.041667
1778241546.0030642,25,0.9994,0,30.7456,1.2319,53.4482,13.728713,0.0050,-1.26,0.040000,0.040000
1778241546.0185988,26,0.9995,0,30.0723,1.1586,53.6636,15.011972,0.0049,5.31,0.038462,0.038462
1778241546.0343037,27,0.9998,0,29.5272,1.0955,53.8248,16.032142,0.0050,13.48,0.037037,0.037037
1778241546.0503182,28,1.0000,0,29.1030,1.0413,53.9460,16.842030,0.0051,24.15,0.035714,0.035714
1778241546.0654438,29,1.0000,0,28.9810,1.0011,54.0518,17.160342,0.0050,30.43,0.034483,0.034483
1778241546.0806327,30,1.0000,0,28.9515,0.9668,54.1497,17.341918,0.0050,31.38,0.033333,0.033333
1778241546.0957367,31,1.0000,0,29.2594,0.9455,54.2618,17.177389,0.0050,33.86,0.032258,0.032258
1778241546.1107202,32,1.0000,0,29.8715,0.9351,54.4055,16.678224,0.0050,36.43,0.031250,0.031250
1778241546.126676,33,1.0000,0,30.6325,0.9298,54.5868,15.874234,0.0050,33.52,0.030303,0.030303
1778241546.1431134,34,1.0000,0,31.4282,0.9259,54.8044,14.908096,0.0053,27.03,0.029412,0.029412
1778241546.1590807,35,0.9999,0,31.9486,0.9143,55.0396,14.256151,0.0050,16.32,0.028571,0.028571
1778241546.1750436,36,0.9998,0,32.2171,0.8964,55.2772,13.903256,0.0049,0.35,0.027778,0.027778
1778241546.1915085,37,0.9997,0,32.3561,0.8759,55.5101,13.809142,0.0057,-11.33,0.027027,0.027027
1778241546.2082539,38,0.9996,0,32.4274,0.8547,55.7352,13.912381,0.0058,-17.63,0.026316,0.026316
1778241546.2248874,39,0.9995,0,32.4722,0.8340,55.9516,14.101422,0.0058,-19.90,0.025641,0.025641
1778241546.2414825,40,0.9994,0,32.5537,0.8152,56.1618,14.295187,0.0058,-17.33,0.025000,0.025000
1778241546.2572722,41,0.9991,0,32.5473,0.7952,56.3621,14.626584,0.0049,-13.72,0.024390,0.024390
1778241546.2732558,42,0.9987,0,32.4368,0.7736,56.5484,15.138810,0.0050,-7.29,0.023810,0.023810
1778241546.2892447,43,0.9987,0,32.2240,0.7507,56.7168,15.894876,0.0050,1.60,0.023256,0.023256
1778241546.30511,44,0.9988,0,31.7070,0.7219,56.8546,17.123239,0.0049,11.64,0.022727,0.022727
1778241546.320932,45,0.9981,0,31.0386,0.6911,56.9578,18.598559,0.0050,24.68,0.022222,0.022222
1778241546.3367622,46,0.9959,0,30.8160,0.6713,57.0486,19.286067,0.0050,38.54,0.021739,0.021739
1778241546.353532,47,0.9919,0,30.5453,0.6514,57.1270,19.940198,0.0058,47.74,0.021277,0.021277
1778241546.3702655,48,0.9873,0,30.7354,0.6420,57.2129,19.857515,0.0058,51.60,0.020833,0.020833
1778241546.3886185,49,0.9837,0,31.0660,0.6357,57.3110,19.490847,0.0058,53.04,0.020408,0.020408
1778241546.4054255,50,0.9828,0,31.0255,0.6224,57.4045,19.690862,0.0058,52.65,0.020000,0.020000
1778241546.4222045,51,0.9846,0,31.2011,0.6138,57.5005,19.535775,0.0058,54.04,0.019608,0.019608
1778241546.438929,52,0.9873,0,31.3594,0.6051,57.5978,19.437165,0.0058,58.78,0.019231,0.019231
1778241546.4548068,53,0.9897,0,31.6450,0.5992,57.7012,19.129018,0.0058,61.87,0.018868,0.018868
1778241546.4714534,54,0.9912,0,31.7945,0.5909,57.8057,18.949510,0.0057,60.46,0.018519,0.018519
1778241546.4881566,55,0.9918,0,31.8401,0.5811,57.9081,18.884074,0.0058,52.92,0.018182,0.018182
1778241546.5049236,56,0.9929,0,31.7456,0.5691,58.0032,18.974672,0.0058,42.56,0.017857,0.017857
1778241546.5206969,57,0.9949,0,31.5911,0.5565,58.0890,19.136483,0.0049,31.97,0.017544,0.017544
1778241546.536494,58,0.9970,0,32.0394,0.5546,58.1863,18.550523,0.0049,22.88,0.017241,0.017241
1778241546.551567,59,0.9985,0,32.1174,0.5465,58.2824,18.432658,0.0049,16.16,0.016949,0.016949
1778241546.5674977,60,0.9988,0,32.3273,0.5409,58.3823,18.181931,0.0050,9.99,0.016667,0.016667
1778241546.5834494,61,0.9980,0,32.6485,0.5373,58.4898,17.762785,0.0050,3.67,0.016393,0.016393
1778241546.5992565,62,0.9968,0,32.4486,0.5255,58.5881,18.067621,0.0049,-2.55,0.016129,0.016129
1778241546.6158872,63,0.9959,0,32.6734,0.5207,58.6910,17.841237,0.0049,-6.49,0.015873,0.015873
1778241546.632402,64,0.9954,0,32.6782,0.5127,58.7912,17.964539,0.0049,-8.56,0.015625,0.015625
1778241546.6494577,65,0.9957,0,32.4817,0.5019,58.8823,18.451971,0.0053,-6.66,0.015385,0.015385
1778241546.666345,66,0.9967,0,32.0089,0.4871,58.9563,19.429668,0.0049,-1.06,0.015152,0.015152
1778241546.6828575,67,0.9979,0,31.5697,0.4733,59.0147,20.319418,0.0053,5.81,0.014925,0.014925
1778241546.6993053,68,0.9988,0,31.1135,0.4597,59.0578,21.240327,0.0050,15.42,0.014706,0.014706
1778241546.7156293,69,0.9986,0,30.8225,0.4488,59.0915,21.922358,0.0050,28.15,0.014493,0.014493
1778241546.7324326,70,0.9973,0,30.9585,0.4444,59.1287,21.964255,0.0055,42.12,0.014286,0.014286
1778241546.750083,71,0.9955,0,31.1800,0.4412,59.1719,21.879998,0.0058,55.64,0.014085,0.014085
1778241546.7667074,72,0.9937,0,31.3206,0.4371,59.2186,21.858006,0.0057,63.95,0.013889,0.013889
1778241546.7840688,73,0.9924,0,31.7366,0.4368,59.2759,21.313840,0.0057,63.00,0.013699,0.013699
1778241546.8000207,74,0.9918,0,32.1084,0.4359,59.3418,20.691830,0.0057,51.45,0.013514,0.013514
1778241546.8160865,75,0.9917,0,32.3933,0.4339,59.4137,20.091499,0.0058,33.34,0.013333,0.013333
1778241546.8328269,76,0.9918,0,32.8608,0.4344,59.4959,19.109637,0.0058,13.58,0.013158,0.013158
1778241546.8494868,77,0.9917,0,33.0852,0.4317,59.5819,18.569678,0.0058,-3.51,0.012987,0.012987
1778241546.8653026,78,0.9907,0,33.2871,0.4288,59.6712,18.222070,0.0057,-14.41,0.012821,0.012821
1778241546.8812485,79,0.9884,0,33.5048,0.4261,59.7646,17.984322,0.0058,-19.61,0.012658,0.012658
1778241546.897968,80,0.9853,0,33.6086,0.4221,59.8594,17.996733,0.0058,-21.32,0.012500,0.012500
1778241546.914638,81,0.9825,0,33.6721,0.4178,59.9545,18.101121,0.0057,-21.79,0.012346,0.012346
1778241546.9306476,82,0.9803,0,33.5991,0.4119,60.0464,18.383620,0.0058,-21.73,0.012195,0.012195
1778241546.9465353,83,0.9792,0,33.5153,0.4061,60.1347,18.647411,0.0057,-21.79,0.012048,0.012048
1778241546.9624562,84,0.9786,0,33.5396,0.4016,60.2218,18.734809,0.0057,-21.87,0.011905,0.011905
1778241546.978009,85,0.9781,0,33.6071,0.3978,60.3087,18.779047,0.0057,-21.88,0.011765,0.011765
1778241546.9949875,86,0.9781,0,33.4486,0.3915,60.3902,19.163893,0.0056,-21.82,0.011628,0.011628
1778241547.0111465,87,0.9797,0,32.9504,0.3814,60.4584,20.073254,0.0057,-21.86,0.011494,0.011494
1778241547.0274596,88,0.9836,0,32.7353,0.3747,60.5156,20.413600,0.0057,-22.01,0.011486,0.011486
1778241547.0432,89,0.9887,0,32.6601,0.3696,60.5647,20.479293,0.0057,-22.81,0.011486,0.011486
1778241547.0597713,90,0.9938,0,32.9248,0.3684,60.6134,20.056718,0.0058,-24.79,0.011486,0.011486
1778241547.0763009,91,0.9977,0,33.4175,0.3698,60.6673,19.243719,0.0057,-24.12,0.011486,0.011486
1778241547.091979,92,0.9994,0,33.6895,0.3687,60.7221,18.912558,0.0049,-21.21,0.011486,0.011486
1778241547.1077604,93,0.9996,0,33.7011,0.3646,60.7722,19.023009,0.0049,-19.30,0.011486,0.011486
1778241547.123396,94,0.9992,0,33.5735,0.3589,60.8149,19.355952,0.0049,-16.04,0.011486,0.011486
1778241547.139078,95,0.9986,0,33.5926,0.3550,60.8536,19.434596,0.0050,-14.95,0.011486,0.011486
1778241547.154866,96,0.9981,0,33.4918,0.3498,60.8858,19.658869,0.0050,-15.58,0.011486,0.011486
1778241547.1713276,97,0.9977,0,33.4476,0.3453,60.9127,19.797856,0.0049,-14.10,0.011486,0.011486
1778241547.187877,98,0.9976,0,33.4910,0.3418,60.9364,19.805313,0.0050,-12.17,0.011486,0.011486
1778241547.2044396,99,0.9976,0,33.4989,0.3380,60.9562,19.884997,0.0050,-9.59,0.011486,0.011486
1778241547.2210164,100,0.9980,0,33.4514,0.3336,60.9706,20.078864,0.0050,-5.22,0.011486,0.011486
1778241547.2376373,101,0.9985,0,33.5402,0.3308,60.9831,20.079461,0.0050,0.39,0.011486,0.011486
