time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778156479.2377012,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.0091,25.75,32.08,-12.57,1.000000,1.000000
1778156479.2551293,2,0.0197,1,0.0000,0.0000,0.0000,0.032805,0.0071,24.21,27.84,-10.17,0.500000,0.500000
1778156479.275188,3,0.0195,1,0.0000,0.0000,0.0000,0.043707,0.0088,20.38,23.78,-6.81,0.333333,0.333333
1778156479.2964158,4,0.0192,1,0.0000,0.0000,0.0000,0.045968,0.0112,16.46,22.34,-4.18,0.250000,0.250000
1778156479.316832,5,0.0190,1,0.0000,0.0000,0.0000,0.040348,0.0095,14.78,24.40,-4.06,0.200000,0.200000
1778156479.3354516,6,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.0075,15.26,27.56,-5.40,0.166667,0.166667
1778156479.3545115,7,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.0079,17.34,27.32,-6.00,0.142857,0.159104
1778156479.3727696,8,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.0074,16.89,22.65,-4.69,0.125000,0.159104
1778156479.3926637,9,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.0090,13.32,16.54,-2.12,0.111111,0.159104
1778156479.4110246,10,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.0075,10.36,14.39,-0.25,0.100000,0.159104
1778156479.4347444,11,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.0129,8.84,15.92,-0.25,0.090909,0.159104
1778156479.4640381,12,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.0185,11.71,19.12,-2.14,0.083333,0.159104
1778156479.48069,13,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.0058,16.64,20.22,-3.56,0.076923,0.159104
1778156479.497573,14,0.1058,0,-19.1526,-0.1447,-0.4647,0.035735,0.0060,22.21,33.06,-12.24,0.071429,0.159104
1778156479.5133715,15,0.1376,0,-15.8828,-0.1134,-0.9132,0.017442,0.0050,20.86,24.05,-9.21,0.066667,0.159104
1778156479.5291288,16,0.1654,0,-12.8117,-0.0805,-1.3046,0.020579,0.0050,16.20,17.83,-5.30,0.062500,0.159104
1778156479.545936,17,0.1892,0,-9.8744,-0.0469,-1.6081,0.033251,0.0059,11.71,15.51,-2.82,0.058824,0.159104
1778156479.5627987,18,0.2103,0,-6.9641,-0.0124,-1.7993,0.039690,0.0059,9.50,16.84,-2.38,0.055556,0.159104
1778156479.5795212,19,0.2299,0,-4.5407,0.0171,-1.8831,0.019406,0.0051,9.12,19.44,-3.09,0.052632,0.159104
1778156479.5956514,20,0.2475,0,-3.4524,0.0304,-1.9157,0.004073,0.0051,11.29,20.54,-3.96,0.050000,0.159104
1778156479.610801,21,0.2617,0,-3.7731,0.0260,-1.9682,0.006852,0.0051,13.93,18.14,-4.10,0.047619,0.159104
1778156479.6274092,22,0.2698,0,-5.2548,0.0075,-2.1021,0.024561,0.0058,15.60,11.87,-3.33,0.045455,0.159104
1778156479.6433284,23,0.2716,0,-6.5484,-0.0079,-2.3017,0.021487,0.0051,12.19,5.09,-2.13,0.043478,0.159104
1778156479.6593218,24,0.2689,0,-7.1112,-0.0141,-2.5210,0.011381,0.0051,4.59,0.04,-0.68,0.041667,0.159104
1778156479.6752834,25,0.2640,0,-6.7324,-0.0099,-2.7074,0.018724,0.0051,-3.12,-1.45,0.38,0.040000,0.159104
1778156479.6913126,26,0.2586,0,-5.0534,0.0069,-2.7974,0.023795,0.0051,-10.63,0.34,0.67,0.038462,0.159104
1778156479.7074394,27,0.2537,0,-3.1735,0.0245,-2.7891,0.014768,0.0053,-16.15,2.79,1.14,0.037037,0.159104
1778156479.7234476,28,0.2502,0,-1.8986,0.0356,-2.7194,0.006168,0.0051,-18.69,4.99,1.86,0.035714,0.159104
1778156479.7394335,29,0.2479,0,-1.0902,0.0422,-2.6146,0.001451,0.0052,-20.78,6.00,2.31,0.034483,0.159104
1778156479.7553697,30,0.2449,0,-1.0338,0.0423,-2.5123,0.001751,0.0050,-21.28,6.13,2.40,0.034064,0.159104
1778156479.771327,31,0.2409,0,-2.2371,0.0321,-2.4709,0.018289,0.0051,-16.42,6.45,2.20,0.034064,0.159104
1778156479.7874296,32,0.2364,0,-4.1766,0.0162,-2.5194,0.038637,0.0052,-7.34,6.89,1.63,0.034064,0.159104
