time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778072564.2229025,1,0.0197,1,-52.5905,0.0000,0.0000,0.041916,0.1398,83.12,67.46,-81.70,1.000000,1.000000
1778072564.5983825,2,0.0190,1,-54.8037,0.0000,0.0000,0.066300,0.1280,65.17,73.47,-63.41,0.500000,0.500000
1778072564.8840237,3,0.0191,1,-54.8037,0.0000,0.0000,0.073839,0.1376,69.10,72.02,-66.99,0.333333,0.333333
1778072565.140224,4,0.0192,1,-54.8044,0.0000,0.0000,0.121694,0.1299,60.84,68.27,-58.04,0.250000,0.250000
1778072565.4036932,5,0.0197,1,-54.8050,0.0000,0.0000,0.155661,0.1395,40.16,65.36,-37.00,0.200000,0.200000
1778072565.6626337,6,0.0212,1,-65.3491,0.0000,0.0000,0.123973,0.1327,46.55,73.66,-44.43,0.166667,0.166667
1778072565.933618,7,0.0276,1,-65.4593,0.0000,0.0000,0.093615,0.1385,50.66,75.28,-49.14,0.142857,0.159104
1778072566.2009819,8,0.0471,1,-65.4592,0.0000,0.0000,0.079588,0.1396,62.73,74.21,-62.26,0.125000,0.159104
1778072566.439685,9,0.0737,1,-26.3726,0.0000,0.0000,0.054867,0.1123,22.64,44.25,-15.55,0.111111,0.159104
1778072566.708297,10,0.1058,0,-19.1526,0.0764,-0.2473,0.035735,0.1166,22.21,33.06,-12.24,0.100000,0.159104
1778072567.0004852,11,0.1376,0,-15.8828,0.1163,-0.4758,0.017442,0.1288,20.86,24.05,-9.21,0.090909,0.159104
1778072567.255077,12,0.1654,0,-12.8117,0.1571,-0.6475,0.020579,0.1189,16.20,17.83,-5.30,0.083333,0.159104
1778072567.519047,13,0.1892,0,-9.8744,0.1975,-0.7337,0.033251,0.1164,11.71,15.51,-2.82,0.076923,0.159104
1778072567.8005035,14,0.2103,0,-6.9641,0.2383,-0.7118,0.039690,0.1313,9.50,16.84,-2.38,0.071429,0.159104
1778072568.0606892,15,0.2299,0,-4.5407,0.2718,-0.5900,0.019406,0.1317,9.12,19.44,-3.09,0.066667,0.159104
1778072568.3287275,16,0.2475,0,-3.4524,0.2844,-0.4296,0.004073,0.1278,11.29,20.54,-3.96,0.062500,0.159104
1778072568.6209037,17,0.2617,0,-3.7731,0.2751,-0.3052,0.006852,0.1382,13.93,18.14,-4.10,0.058824,0.159104
1778072568.8794985,18,0.2698,0,-5.2548,0.2487,-0.2795,0.024561,0.1263,15.60,11.87,-3.33,0.055556,0.159104
1778072569.1200178,19,0.2716,0,-6.5484,0.2267,-0.3336,0.021487,0.1042,12.19,5.09,-2.13,0.052632,0.159104
1778072569.4132643,20,0.2689,0,-7.1112,0.2161,-0.4167,0.011381,0.1152,4.59,0.04,-0.68,0.050000,0.159104
1778072569.6749463,21,0.2640,0,-6.7324,0.2181,-0.4730,0.018724,0.1110,-3.12,-1.45,0.38,0.047619,0.159104
1778072569.9450128,22,0.2586,0,-5.0534,0.2353,-0.4359,0.023795,0.1133,-10.63,0.34,0.67,0.045455,0.159104
1778072570.2114053,23,0.2537,0,-3.1735,0.2534,-0.3032,0.014768,0.1171,-16.15,2.79,1.14,0.043478,0.159104
1778072570.4638786,24,0.2502,0,-1.8986,0.2641,-0.1131,0.006168,0.1044,-18.69,4.99,1.86,0.041667,0.159104
1778072570.735595,25,0.2479,0,-1.0902,0.2695,0.1072,0.001451,0.1080,-20.78,6.00,2.31,0.040000,0.159104
1778072571.0042808,26,0.2449,0,-1.0338,0.2675,0.3198,0.001751,0.1083,-21.28,6.13,2.40,0.038462,0.159104
1778072571.2735794,27,0.2409,0,-2.2371,0.2543,0.4664,0.018289,0.1130,-16.42,6.45,2.20,0.037037,0.159104
1778072571.5393348,28,0.2364,0,-4.1766,0.2358,0.5187,0.038637,0.1132,-7.34,6.89,1.63,0.035714,0.159104
1778072571.8209298,29,0.2314,0,-6.6071,0.2145,0.4630,0.035326,0.1218,2.60,6.84,0.53,0.034483,0.159104
1778072572.0669923,30,0.2279,0,-9.1765,0.1934,0.2999,0.015663,0.1046,12.52,5.78,-0.68,0.033333,0.159104
1778072572.333562,31,0.2270,0,-10.7952,0.1801,0.0727,0.006683,0.1066,20.16,4.01,-1.06,0.032258,0.159104
1778072572.608371,32,0.2277,0,-11.7067,0.1724,-0.1879,0.003312,0.1163,23.71,1.88,-0.52,0.031250,0.159104
1778072572.8698013,33,0.2289,0,-12.3473,0.1667,-0.4701,0.000490,0.1134,26.42,-0.00,0.12,0.030303,0.159104
1778072573.1400843,34,0.2301,0,-12.6506,0.1635,-0.7584,0.000237,0.1155,28.16,-1.13,0.61,0.029412,0.159104
1778072573.4025197,35,0.2295,0,-13.1059,0.1595,-1.0557,0.001884,0.1066,27.91,-2.00,1.04,0.028571,0.159104
1778072573.654238,36,0.2261,0,-14.0368,0.1526,-1.3755,0.007111,0.1095,25.46,-3.17,1.29,0.027778,0.159104
1778072573.9375927,37,0.2212,0,-15.2498,0.1445,-1.7244,0.010111,0.1123,19.54,-5.08,1.07,0.027027,0.159104
1778072574.2012012,38,0.2188,0,-16.0200,0.1392,-2.0878,0.006764,0.1168,12.20,-7.03,0.80,0.026316,0.159104
1778072574.461764,39,0.2219,0,-14.4670,0.1472,-2.3829,0.039353,0.1147,5.04,-7.32,0.81,0.025641,0.159104
1778072574.7279594,40,0.2300,0,-10.8552,0.1672,-2.5318,0.096006,0.1172,0.72,-4.03,0.29,0.025000,0.159104
1778072574.9816694,41,0.2390,0,-7.0937,0.1881,-2.5243,0.095406,0.1072,1.96,4.90,-1.43,0.024390,0.159104
1778072575.256708,42,0.2437,0,-3.9367,0.2053,-2.3817,0.044385,0.1136,8.76,17.96,-6.23,0.023810,0.159104
1778072575.5199199,43,0.2436,0,-1.4669,0.2182,-2.1365,0.014180,0.1146,18.52,30.97,-13.56,0.023256,0.159104
1778072575.7711265,44,0.2403,0,0.3264,0.2268,-1.8243,0.004858,0.1089,28.12,41.25,-21.47,0.022727,0.159104
