time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1778055767.931264,55,0.9929,0,23.3642,0.4267,41.1839,1.446266,0.0274,41.91
1778055768.1976104,56,0.9949,0,23.1455,0.4153,40.9738,1.283273,0.0097,31.60
1778055768.465013,57,0.9970,0,23.7197,0.4180,40.7916,1.190306,0.0257,22.83
1778055768.734179,58,0.9985,0,23.7862,0.4120,40.6112,1.043782,0.0247,16.47
1778055769.0017164,59,0.9988,0,24.0122,0.4088,40.4414,0.933575,0.0231,10.64
1778055769.2781274,60,0.9980,0,24.3743,0.4081,40.2893,0.791771,0.0129,4.58
1778055769.5441134,61,0.9968,0,24.0454,0.3960,40.1203,0.673015,0.0342,-1.44
1778055769.8012657,62,0.9959,0,24.2890,0.3936,39.9635,0.603732,0.0122,-5.28
1778055770.0851398,63,0.9954,0,24.2488,0.3867,39.8043,0.589117,0.0355,-7.28
1778055770.3462188,64,0.9957,0,23.9542,0.3761,39.6301,0.676246,0.0166,-5.36
1778055770.601174,65,0.9967,0,23.3113,0.3605,39.4243,0.889765,0.0170,0.20
1778055770.8773139,66,0.9979,0,22.7313,0.3463,39.1913,1.077980,0.0297,6.92
1778055771.157195,67,0.9988,0,22.1449,0.3324,38.9324,1.289742,0.0334,16.27
1778055771.412456,68,0.9986,0,21.7813,0.3221,38.6602,1.512207,0.0289,28.63
1778055771.689989,69,0.9973,0,21.9702,0.3202,38.4026,1.712559,0.0344,42.18
1778055771.9411693,70,0.9955,0,22.2539,0.3197,38.1638,1.892251,0.0111,55.31
1778055772.2085655,71,0.9937,0,22.4135,0.3175,37.9374,1.998530,0.0251,63.31
1778055772.4903731,72,0.9924,0,22.9274,0.3202,37.7394,1.962750,0.0172,62.16
1778055772.7574508,73,0.9918,0,23.3840,0.3220,37.5655,1.771968,0.0100,50.54
1778055773.020784,74,0.9917,0,23.7325,0.3224,37.4097,1.473554,0.0099,32.41
1778055773.290029,75,0.9918,0,24.3203,0.3259,37.2824,1.031787,0.0245,12.63
1778055773.5505898,76,0.9917,0,24.5715,0.3249,37.1670,0.674627,0.0184,-4.54
1778055773.8225434,77,0.9907,0,24.7795,0.3234,37.0614,0.466174,0.0257,-15.56
1778055774.1051242,78,0.9884,0,24.9897,0.3220,36.9661,0.374261,0.0181,-20.96
1778055774.3583722,79,0.9853,0,25.0432,0.3186,36.8739,0.371965,0.0279,-22.86
1778055774.6360826,80,0.9825,0,25.0581,0.3149,36.7828,0.414873,0.0121,-23.46
1778055774.8990393,81,0.9803,0,24.9046,0.3092,36.6850,0.457475,0.0086,-23.49
1778055775.1720753,82,0.9792,0,24.7527,0.3037,36.5806,0.477155,0.0173,-23.60
1778055775.4287982,83,0.9786,0,24.7527,0.3001,36.4765,0.475901,0.0281,-23.68
1778055775.700164,84,0.9781,0,24.8077,0.2973,36.3750,0.490410,0.0130,-23.71
1778055775.982003,85,0.9781,0,24.5613,0.2910,36.2627,0.531927,0.0357,-23.68
1778055776.2460525,86,0.9797,0,23.8803,0.2800,36.1201,0.631099,0.0350,-23.72
1778055776.4933736,87,0.9836,0,23.6221,0.2739,35.9661,0.593473,0.0204,-23.70
1778055776.7562745,88,0.9887,0,23.5754,0.2703,35.8099,0.507374,0.0207,-24.20
1778055777.033638,89,0.9938,0,23.9865,0.2718,35.6723,0.435048,0.0236,-25.77
1778055777.303352,90,0.9977,0,24.6913,0.2766,35.5664,0.287772,0.0246,-24.63
1778055777.5830567,91,0.9994,0,25.0694,0.2778,35.4773,0.282935,0.0203,-21.31
1778055777.852894,92,0.9996,0,25.0739,0.2748,35.3885,0.341073,0.0102,-19.03
1778055778.120985,93,0.9992,0,24.8775,0.2697,35.2913,0.423043,0.0248,-15.47
1778055778.3873003,94,0.9986,0,24.8689,0.2668,35.1944,0.458651,0.0239,-14.16
1778055778.6670146,95,0.9981,0,24.7028,0.2622,35.0910,0.476690,0.0110,-14.62
1778055778.951055,96,0.9977,0,24.6234,0.2587,34.9852,0.502901,0.0361,-13.08
1778055779.2027514,97,0.9976,0,24.6686,0.2565,34.8823,0.532017,0.0341,-11.13
1778055779.4811194,98,0.9976,0,24.6730,0.2539,34.7807,0.590848,0.0358,-8.55
1778055779.7179565,99,0.9980,0,24.6129,0.2507,34.6772,0.695501,0.0087,-4.23
1778055780.0038786,100,0.9985,0,24.7403,0.2495,34.5803,0.809025,0.0217,1.28
1778055780.2956645,101,0.9990,0,24.5657,0.2453,34.4765,0.956365,0.0298,6.36
1778055780.549948,102,0.9994,0,24.3884,0.2412,34.3660,1.071261,0.0265,9.51
1778055780.828946,103,0.9992,0,24.2801,0.2378,34.2524,1.078661,0.0166,8.27
1778055781.0755417,104,0.9985,0,24.1609,0.2344,34.1355,1.015603,0.0207,4.48
1778055781.3732567,105,0.9974,0,24.4059,0.2345,34.0315,0.869588,0.0130,-1.41
1778055781.6403198,106,0.9963,0,24.5904,0.2340,33.9371,0.669604,0.0367,-8.71
1778055781.914576,107,0.9955,0,25.0054,0.2357,33.8619,0.501256,0.0177,-14.68
1778055782.1798067,108,0.9950,0,25.2005,0.2353,33.7957,0.381747,0.0162,-19.74
1778055782.4437103,109,0.9947,0,25.2836,0.2339,33.7332,0.314065,0.0168,-22.87
1778055782.7130373,110,0.9945,0,25.1140,0.2303,33.6637,0.315547,0.0278,-25.24
1778055782.9877682,111,0.9946,0,24.6333,0.2239,33.5741,0.332606,0.0309,-29.28
1778055783.2629719,112,0.9951,0,24.0631,0.2168,33.4611,0.348928,0.0308,-32.86
1778055783.5341332,113,0.9957,0,23.3480,0.2086,33.3197,0.417380,0.0258,-31.49
1778055783.791099,114,0.9964,0,22.7578,0.2016,33.1560,0.555326,0.0258,-24.05
1778055784.082926,115,0.9969,0,22.1984,0.1950,32.9723,0.728997,0.0330,-11.28
1778055784.3382087,116,0.9971,0,21.7302,0.1893,32.7734,0.888173,0.0171,1.84
1778055784.609218,117,0.9970,0,21.4747,0.1856,32.5689,1.020617,0.0235,9.75
1778055784.8708923,118,0.9965,0,21.7595,0.1864,32.3820,1.185129,0.0186,15.58
1778055785.1655018,119,0.9958,0,22.5728,0.1916,32.2344,1.307468,0.0092,19.65
1778055785.4202125,120,0.9952,0,23.4290,0.1971,32.1264,1.236894,0.0100,16.33
1778055785.6980495,121,0.9947,0,24.2892,0.2026,32.0566,1.013608,0.0121,11.22
1778055785.9716527,122,0.9947,0,24.8066,0.2052,32.0091,0.728867,0.0352,1.24
1778055786.238451,123,0.9948,0,24.9381,0.2046,31.9672,0.502360,0.0093,-11.17
1778055786.5060709,124,0.9950,0,24.9441,0.2030,31.9252,0.383184,0.0234,-17.60
1778055786.790873,125,0.9953,0,24.9542,0.2014,31.8835,0.314417,0.0312,-22.33
1778055787.0525668,126,0.9956,0,24.8587,0.1991,31.8376,0.287155,0.0339,-24.27
1778055787.3222544,127,0.9961,0,24.8743,0.1977,31.7923,0.328577,0.0166,-23.11
1778055787.6005976,128,0.9970,0,25.0229,0.1973,31.7529,0.332193,0.0295,-21.37
1778055787.8665662,129,0.9981,0,24.9637,0.1953,31.7108,0.337790,0.0224,-20.17
1778055788.1430674,130,0.9990,0,24.9402,0.1936,31.6674,0.346007,0.0169,-18.71
1778055788.4000401,131,0.9997,0,24.9870,0.1925,31.6258,0.294898,0.0102,-19.10
1778055788.6885068,132,0.9998,0,24.8356,0.1899,31.5780,0.260906,0.0147,-19.64
1778055788.9317672,133,0.9995,0,24.8786,0.1888,31.5322,0.222191,0.0135,-20.11
1778055789.224408,134,0.9992,0,24.9524,0.1879,31.4898,0.183300,0.0286,-21.31
1778055789.494077,135,0.9990,0,24.8339,0.1857,31.4426,0.169354,0.0282,-22.35
1778055789.7564654,136,0.9989,0,24.8910,0.1847,31.3982,0.165516,0.0309,-23.22
1778055790.028485,137,0.9988,0,24.9134,0.1835,31.3548,0.164713,0.0102,-23.26
1778055790.2936301,138,0.9989,0,24.9047,0.1821,31.3113,0.168066,0.0299,-23.28
1778055790.5597908,139,0.9989,0,24.8983,0.1808,31.2677,0.170435,0.0115,-23.26
1778055790.8302047,140,0.9989,0,24.9381,0.1798,31.2260,0.169201,0.0179,-23.25
1778055791.103586,141,0.9986,0,25.0108,0.1790,31.1875,0.181347,0.0332,-23.27
1778055791.3598888,142,0.9972,0,24.9978,0.1777,31.1489,0.228896,0.0272,-23.22
1778055791.6199288,143,0.9945,0,24.8569,0.1754,31.1052,0.300141,0.0303,-23.22
1778055791.8992755,144,0.9913,0,25.2808,0.1772,31.0797,0.417880,0.0150,-23.22
1778055792.159359,145,0.9881,0,24.9363,0.1736,31.0407,0.489290,0.0288,-23.30
1778055792.4363654,146,0.9861,0,24.7799,0.1714,30.9960,0.493335,0.0323,-23.42
1778055792.6982358,147,0.9857,0,24.9129,0.1711,30.9572,0.461147,0.0152,-23.44
1778055792.9689493,148,0.9859,0,24.4941,0.1672,30.9017,0.365667,0.0242,-23.47
1778055793.2405512,149,0.9862,0,24.4645,0.1659,30.8457,0.348820,0.0256,-23.34
1778055793.4956725,150,0.9861,0,24.1812,0.1629,30.7793,0.303919,0.0263,-23.11
1778055793.7568839,151,0.9854,0,23.4122,0.1569,30.6837,0.321427,0.0098,-22.97
1778055794.040332,152,0.9842,0,22.6344,0.1508,30.5596,0.242004,0.0247,-22.81
1778055794.3079076,153,0.9829,0,22.1928,0.1470,30.4215,0.196214,0.0140,-22.67
1778055794.565492,154,0.9817,0,21.9061,0.1442,30.2761,0.222558,0.0139,-22.63
1778055794.8456569,155,0.9808,0,21.9060,0.1433,30.1350,0.248212,0.0298,-22.53
1778055795.1053174,156,0.9802,0,21.8230,0.1419,29.9946,0.287128,0.0129,-22.50
1778055795.38124,157,0.9799,0,21.6591,0.1400,29.8517,0.370757,0.0342,-22.46
1778055795.640322,158,0.9801,0,21.5620,0.1385,29.7089,0.443762,0.0170,-22.40
1778055795.8982573,159,0.9807,0,21.4942,0.1372,29.5671,0.423639,0.0134,-22.58
1778055796.1901374,160,0.9810,0,21.4421,0.1361,29.4271,0.359632,0.0215,-22.93
1778055796.4535542,161,0.9814,0,22.4635,0.1415,29.3311,0.526004,0.0323,-23.11
1778055796.728818,162,0.9832,0,22.6660,0.1418,29.2450,0.427314,0.0182,-23.46
1778055796.9910262,163,0.9866,0,22.6898,0.1411,29.1610,0.438900,0.0172,-23.57
1778055797.255685,164,0.9913,0,22.9270,0.1417,29.0875,0.431465,0.0199,-23.52
1778055797.521755,165,0.9959,0,22.5271,0.1384,28.9987,0.231982,0.0094,-23.59
1778055797.785457,166,0.9984,0,22.7590,0.1390,28.9207,0.190945,0.0185,-23.67
1778055798.0618496,167,0.9991,0,23.1411,0.1405,28.8597,0.091782,0.0307,-23.75
1778055798.3121102,168,0.9989,0,23.3106,0.1406,28.8067,0.041249,0.0205,-23.80
1778055798.5930142,169,0.9988,0,23.2452,0.1394,28.7522,0.026953,0.0301,-23.71
1778055798.856103,170,0.9991,0,22.7040,0.1354,28.6772,0.125745,0.0174,-23.56
1778055799.1196208,171,0.9994,0,23.0496,0.1366,28.6176,0.191116,0.0231,-23.45
1778055799.378738,172,0.9995,0,22.8124,0.1345,28.5498,0.203835,0.0118,-23.42
1778055799.6621704,173,0.9996,0,22.6248,0.1326,28.4762,0.180524,0.0328,-23.39
1778055799.9158938,174,0.9995,0,22.9766,0.1339,28.4183,0.086290,0.0279,-23.29
1778055800.194728,175,0.9995,0,22.5165,0.1305,28.3434,0.011761,0.0122,-23.49
1778055800.4538608,176,0.9995,0,22.6611,0.1306,28.2760,0.003685,0.0294,-23.53
1778055800.704824,177,0.9996,0,22.6628,0.1298,28.2103,0.003075,0.0249,-23.61
1778055800.9888854,178,0.9996,0,22.6712,0.1292,28.1464,0.002437,0.0175,-23.75
1778055801.2490034,179,0.9996,0,22.6560,0.1283,28.0835,0.002877,0.0265,-23.65
1778055801.5202384,180,0.9995,0,22.6430,0.1276,28.0215,0.003917,0.0328,-23.63
1778055801.7883022,181,0.9995,0,22.6629,0.1270,27.9617,0.005103,0.0408,-23.60
1778055802.0503676,182,0.9994,0,22.6490,0.1262,27.9027,0.005567,0.0162,-23.59
1778055802.3084738,183,0.9993,0,22.6125,0.1253,27.8437,0.006290,0.0248,-23.58
1778055802.5599978,184,0.9992,0,22.5746,0.1244,27.7845,0.006517,0.0229,-23.57
1778055802.849219,185,0.9991,0,22.5172,0.1234,27.7245,0.005741,0.0301,-23.57
1778055803.1134827,186,0.9990,0,22.5427,0.1229,27.6669,0.004935,0.0372,-23.57
1778055803.3882394,187,0.9989,0,22.6118,0.1226,27.6133,0.003764,0.0445,-23.56
1778055803.6429245,188,0.9989,0,22.6730,0.1223,27.5633,0.002281,0.0267,-23.57
1778055803.898992,189,0.9989,0,22.7280,0.1219,27.5166,0.000692,0.0117,-23.57
1778055804.1840603,190,0.9989,0,22.7609,0.1215,27.4721,0.000416,0.0373,-23.57
1778055804.4359183,191,0.9989,0,22.7597,0.1208,27.4285,0.000549,0.0241,-23.57
1778055804.6758983,192,0.9989,0,22.7488,0.1201,27.3853,0.000663,0.0105,-23.57
1778055804.9413986,193,0.9989,1,22.7488,0.1201,27.5055,0.000000,0.0000,-23.57
1778055805.20094,194,0.9989,1,22.7488,0.1201,27.6256,0.000000,0.0000,-23.57
1778055805.4603028,195,0.9989,1,22.7488,0.1201,27.7457,0.000000,0.0000,-23.57
1778055805.7333038,196,0.9989,1,22.7488,0.1201,27.8659,0.000000,0.0000,-23.57
