time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778089577.5159626,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.1583,25.75,32.08,-12.57,1.000000,1.000000
1778089577.8077672,2,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.1172,15.26,27.56,-5.40,0.500000,0.500000
1778089578.0840077,3,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.1266,17.34,27.32,-6.00,0.333333,0.333333
1778089578.3325012,4,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.1023,16.89,22.65,-4.69,0.250000,0.250000
1778089578.6069484,5,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.1117,13.32,16.54,-2.12,0.200000,0.200000
1778089578.8833165,6,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.1245,10.36,14.39,-0.25,0.166667,0.166667
1778089579.1544116,7,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.1415,8.84,15.92,-0.25,0.142857,0.159104
1778089579.422211,8,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.1338,11.71,19.12,-2.14,0.125000,0.159104
1778089579.673264,9,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.1188,16.64,20.22,-3.56,0.111111,0.159104
1778089579.9334095,10,0.1058,0,-19.1526,-0.2026,-0.5216,0.035735,0.1215,22.21,33.06,-12.24,0.100000,0.159104
1778089580.1973097,11,0.1376,0,-15.8828,-0.1592,-1.0137,0.017442,0.1150,20.86,24.05,-9.21,0.090909,0.159104
1778089580.4708204,12,0.1654,0,-12.8117,-0.1147,-1.4357,0.020579,0.1203,16.20,17.83,-5.30,0.083333,0.159104
1778089580.7243257,13,0.1892,0,-9.8744,-0.0703,-1.7579,0.033251,0.1096,11.71,15.51,-2.82,0.076923,0.159104
1778089581.001559,14,0.2103,0,-6.9641,-0.0255,-1.9568,0.039690,0.1221,9.50,16.84,-2.38,0.071429,0.159104
1778089581.2690716,15,0.2299,0,-4.5407,0.0120,-2.0397,0.019406,0.1174,9.12,19.44,-3.09,0.066667,0.159104
1778089581.5228505,16,0.2475,0,-3.4524,0.0287,-2.0678,0.004073,0.1081,11.29,20.54,-3.96,0.062500,0.159104
1778089581.7996602,17,0.2617,0,-3.7731,0.0233,-2.1164,0.006852,0.1164,13.93,18.14,-4.10,0.058824,0.159104
1778089582.063632,18,0.2698,0,-5.2548,0.0007,-2.2504,0.024561,0.1140,15.60,11.87,-3.33,0.055556,0.159104
1778089582.3398132,19,0.2716,0,-6.5484,-0.0178,-2.4532,0.021487,0.1198,12.19,5.09,-2.13,0.052632,0.159104
1778089582.5936513,20,0.2689,0,-7.1112,-0.0251,-2.6765,0.011381,0.1090,4.59,0.04,-0.68,0.050000,0.159104
1778089582.8687918,21,0.2640,0,-6.7324,-0.0200,-2.8660,0.018724,0.1150,-3.12,-1.45,0.38,0.047619,0.159104
1778089583.1318712,22,0.2586,0,-5.0534,-0.0000,-2.9560,0.023795,0.1089,-10.63,0.34,0.67,0.045455,0.159104
1778089583.408031,23,0.2537,0,-3.1735,0.0207,-2.9450,0.014768,0.1247,-16.15,2.79,1.14,0.043478,0.159104
1778089583.6563082,24,0.2502,0,-1.8986,0.0338,-2.8709,0.006168,0.1068,-18.69,4.99,1.86,0.041667,0.159104
1778089583.9283257,25,0.2479,0,-1.0902,0.0414,-2.7609,0.001451,0.1108,-20.78,6.00,2.31,0.040000,0.159104
1778089584.1962752,26,0.2449,0,-1.0338,0.0416,-2.6536,0.001751,0.1130,-21.28,6.13,2.40,0.038462,0.159104
1778089584.4664674,27,0.2409,0,-2.2371,0.0305,-2.6083,0.018289,0.1144,-16.42,6.45,2.20,0.037037,0.159104
1778089584.748308,28,0.2364,0,-4.1766,0.0138,-2.6540,0.038637,0.1117,-7.34,6.89,1.63,0.035714,0.159104
1778089584.999911,29,0.2314,0,-6.6071,-0.0057,-2.8049,0.035326,0.1079,2.60,6.84,0.53,0.034483,0.159104
1778089585.2837036,30,0.2279,0,-9.1765,-0.0251,-3.0602,0.015663,0.1167,12.52,5.78,-0.68,0.033333,0.159104
1778089585.5437455,31,0.2270,0,-10.7952,-0.0368,-3.3751,0.006683,0.1114,20.16,4.01,-1.06,0.032258,0.159104
1778089585.8217206,32,0.2277,0,-11.7067,-0.0430,-3.7184,0.003312,0.1243,23.71,1.88,-0.52,0.031250,0.159104
1778089586.0738075,33,0.2289,0,-12.3473,-0.0472,-4.0781,0.000490,0.1231,26.42,-0.00,0.12,0.030303,0.159104
1778089586.3502228,34,0.2301,0,-12.6506,-0.0489,-4.4390,0.000237,0.1331,28.16,-1.13,0.61,0.029412,0.159104
1778089586.6144032,35,0.2295,0,-13.1059,-0.0516,-4.8052,0.001884,0.1294,27.91,-2.00,1.04,0.028571,0.159104
1778089586.8760421,36,0.2261,0,-14.0368,-0.0571,-5.1924,0.007111,0.1196,25.46,-3.17,1.29,0.027778,0.159104
1778089587.1527839,37,0.2212,0,-15.2498,-0.0640,-5.6081,0.010111,0.1226,19.54,-5.08,1.07,0.027027,0.159104
1778089587.4376402,38,0.2188,0,-16.0200,-0.0681,-6.0363,0.006764,0.1428,12.20,-7.03,0.80,0.026316,0.159104
1778089587.6975577,39,0.2219,0,-14.4670,-0.0588,-6.3907,0.039353,0.1371,5.04,-7.32,0.81,0.025641,0.159104
1778089587.9643357,40,0.2300,0,-10.8552,-0.0377,-6.5905,0.096006,0.1285,0.72,-4.03,0.29,0.025000,0.159104
1778089588.2440996,41,0.2390,0,-7.0937,-0.0156,-6.6246,0.095406,0.1418,1.96,4.90,-1.43,0.024390,0.159104
1778089588.5011597,42,0.2437,0,-3.9367,0.0028,-6.5177,0.044385,0.1194,8.76,17.96,-6.23,0.023810,0.159104
1778089588.7708104,43,0.2436,0,-1.4669,0.0168,-6.3057,0.014180,0.1213,18.52,30.97,-13.56,0.023256,0.159104
1778089589.0354729,44,0.2403,0,0.3264,0.0265,-6.0267,0.004858,0.1191,28.12,41.25,-21.47,0.022727,0.159104
1778089589.3036783,45,0.2363,0,1.5096,0.0326,-5.7120,0.001432,0.1204,35.18,47.50,-27.89,0.022222,0.159104
1778089589.5742877,46,0.2338,0,1.7892,0.0338,-5.4003,0.000844,0.1251,37.07,49.08,-29.78,0.021739,0.159104
1778089589.822234,47,0.2310,0,0.4708,0.0272,-5.1584,0.004949,0.1240,36.07,46.70,-28.18,0.021277,0.159104
1778089590.0802,48,0.2275,0,-0.7051,0.0215,-4.9765,0.005241,0.1162,35.17,42.32,-25.46,0.020833,0.159104
1778089590.3555708,49,0.2245,0,-1.4656,0.0179,-4.8338,0.003102,0.1200,34.02,38.21,-22.61,0.020408,0.159104
1778089590.6153028,50,0.2216,0,-2.0254,0.0153,-4.7200,0.000483,0.1130,32.07,36.12,-20.27,0.020000,0.159104
1778089590.886298,51,0.2188,0,-1.9886,0.0154,-4.6100,0.000354,0.1174,27.23,36.12,-17.07,0.019608,0.159104
1778089591.139124,52,0.2158,0,-2.1313,0.0148,-4.5106,0.000502,0.1147,18.37,34.88,-11.71,0.019231,0.159104
1778089591.4018679,53,0.2131,0,-2.8742,0.0117,-4.4438,0.003872,0.1113,7.85,30.54,-5.72,0.018868,0.159104
