time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779980197.1890688,15,0.1348,0,-137.3504,0.0159,-137.7683,0.016056,0.2074,21.53,24.11,-6.29,0.066667,0.066667,0,0
1779980197.4466045,16,0.1348,0,-138.5564,0.0056,-137.7693,0.015027,0.1949,22.91,17.93,-5.02,0.062500,0.062500,0,0
1779980197.7104034,17,0.1348,0,-138.4544,0.0064,-137.7684,0.014801,0.1882,23.16,12.53,-3.75,0.058824,0.058824,0,0
1779980197.9710395,18,0.1346,0,-137.8424,0.0109,-137.7581,0.020989,0.1884,21.36,8.30,-2.13,0.055556,0.055556,0,0
1779980198.2464488,19,0.1343,0,-136.7970,0.0182,-137.7332,0.042165,0.1800,17.25,5.93,-0.60,0.052632,0.052632,0,0
1779980198.539145,20,0.1341,0,-135.5542,0.0265,-137.6923,0.065805,0.2133,12.89,4.88,0.16,0.050000,0.050000,0,0
1779980198.7912402,21,0.1340,0,-135.0152,0.0297,-137.6457,0.071099,0.1835,11.27,4.27,0.22,0.047619,0.047619,0,0
1779980199.0229788,22,0.1341,0,-135.0886,0.0291,-137.6012,0.072276,0.1512,11.71,4.14,0.30,0.045455,0.045455,0,0
1779980199.3151977,23,0.1340,0,-134.8826,0.0301,-137.5554,0.066051,0.1759,11.23,4.38,0.14,0.043478,0.043478,0,0
1779980199.5657804,24,0.1338,0,-134.6729,0.0311,-137.5084,0.061663,0.1571,9.35,3.24,0.06,0.041667,0.041667,0,0
1779980199.8641257,25,0.1335,0,-134.9478,0.0295,-137.4653,0.065736,0.1808,5.91,-2.14,0.33,0.040000,0.040000,0,0
1779980200.1049936,26,0.1335,0,-136.3262,0.0223,-137.4373,0.098782,0.1558,3.88,-11.99,1.09,0.038462,0.038462,0,0
1779980200.3805017,27,0.1338,0,-138.8736,0.0095,-137.4350,0.186332,0.1641,4.82,-24.45,3.10,0.037037,0.037037,0,0
1779980200.7574618,28,0.1342,0,-142.2457,-0.0067,-137.4647,0.301022,0.2722,2.67,-37.08,6.22,0.035714,0.035714,0,0
1779980201.3372238,29,0.1349,0,-151.2127,-0.0484,-137.5767,0.508522,0.3135,-13.83,-57.12,11.19,0.034483,0.034483,0,0
1779980201.7975147,30,0.1356,0,-164.5445,-0.1084,-137.8092,0.902320,0.2457,-56.51,-68.88,14.92,0.033333,0.034064,0,0
1779980201.975551,31,0.1364,0,-84.0451,0.2464,-137.3142,0.392178,0.1620,-78.35,-69.89,22.47,0.032258,0.034064,0,0
1779980202.3429868,32,0.1372,0,-88.4058,0.2266,-136.8601,0.292028,0.2418,-99.91,-66.71,32.44,0.031250,0.034064,0,0
1779980202.506812,33,0.1377,0,154.8173,0.0000,154.8173,2.928147,0.1412,-7.72,-48.19,-135.25,0.030303,0.034064,1,0
1779980202.8496158,34,0.1380,0,130.5618,-0.0985,154.6053,3.711339,0.2154,-22.64,-55.72,-167.98,0.029412,0.034064,0,0
1779980203.0045502,35,0.1384,0,105.4326,-0.1974,154.1769,3.726988,0.1032,-38.85,-62.61,-171.86,0.028571,0.034064,0,0
1779980203.436065,36,0.1389,0,87.1367,-0.2673,153.5938,2.682793,0.2628,-53.69,-69.41,-259.90,0.027778,0.034064,0,0
1779980203.8640869,37,0.1395,0,66.2167,-0.3452,152.8349,0.595895,0.1616,-81.59,-77.68,-344.60,0.027027,0.034064,0,0
1779980204.1391704,38,0.1396,0,-104.6105,-0.9715,152.3557,0.008643,0.1759,-94.46,-78.89,-344.53,0.026316,0.034064,0,0
1779980204.4095924,39,0.1396,0,57.6466,-0.3871,151.5200,0.104313,0.1773,-101.91,-79.53,-345.28,0.025641,0.034064,0,0
1779980204.6570888,40,0.1396,0,58.2257,-0.3837,150.6944,0.170548,0.1600,-97.39,-79.59,-345.85,0.025000,0.034064,0,0
1779980204.9559312,41,0.1395,0,62.9886,-0.3662,149.9132,0.865883,0.1899,-85.32,-77.41,-346.93,0.024390,0.034064,0,0
1779980205.205004,42,0.1391,0,71.6718,-0.3362,149.2078,2.316580,0.1698,-71.12,-72.67,-262.43,0.023810,0.034064,0,0
1779980205.4930642,43,0.1386,0,85.5234,-0.2905,148.6179,4.160475,0.1934,-56.59,-65.53,-167.56,0.023256,0.034064,0,0
1779980205.7827291,44,0.1380,0,-102.9370,0.2484,149.3749,0.088424,0.2254,-45.51,-56.22,-90.89,0.022727,0.034064,0,0
1779980205.953921,45,0.1373,0,-103.1647,0.2469,150.1232,0.213157,0.1321,-32.67,-44.24,-3.93,0.022222,0.034064,0,0
1779980206.3285325,46,0.1366,0,-106.1424,0.0000,-106.1424,0.383860,0.2444,-128.08,-37.10,83.34,0.021739,0.034064,1,0
1779980206.501044,47,0.1359,0,-115.0861,-0.0259,-106.2096,0.523055,0.1371,-104.94,-44.88,50.49,0.021277,0.034064,0,0
1779980206.8339376,48,0.1353,0,-127.3092,-0.0603,-106.3668,0.481399,0.2068,-81.47,-48.96,24.56,0.020833,0.034064,0,0
1779980207.182072,49,0.1348,0,-133.7118,-0.0777,-106.5697,0.318019,0.2844,-58.37,-48.65,14.32,0.020408,0.034064,0,0
1779980207.6251872,50,0.1342,0,-134.4528,-0.0795,-106.7762,0.094450,0.1974,-13.77,-36.55,9.26,0.020000,0.034064,0,0
1779980207.799591,51,0.1342,0,-132.9861,-0.0754,-106.9711,0.050800,0.1127,7.08,-25.55,7.77,0.019608,0.034064,0,0
1779980208.190844,52,0.1342,0,-131.1329,-0.0704,-107.1516,0.035394,0.2290,10.16,-13.32,6.18,0.019231,0.034064,0,0
1779980208.3457055,53,0.1341,0,-129.3692,-0.0658,-107.3186,0.025469,0.1209,8.45,-2.85,4.60,0.018868,0.034064,0,0
1779980208.6508615,54,0.1341,0,-127.8928,-0.0620,-107.4743,0.015418,0.1563,6.35,5.85,3.13,0.018519,0.034064,0,0
1779980208.9032118,55,0.1341,0,-126.8650,-0.0593,-107.6219,0.007850,0.1557,5.33,13.21,1.79,0.018182,0.034064,0,0
1779980209.1978867,56,0.1343,0,-126.2845,-0.0578,-107.7648,0.006140,0.1730,5.30,19.64,0.81,0.017857,0.034064,0,0
1779980209.531375,57,0.1345,0,-126.0288,-0.0570,-107.9053,0.006185,0.2375,5.36,26.36,0.17,0.017544,0.034064,0,0
1779980209.7393103,58,0.1348,0,-125.7728,-0.0563,-108.0434,0.006002,0.1852,4.77,33.54,-0.11,0.017241,0.034064,0,0
1779980210.0026078,59,0.1351,0,-125.5963,-0.0558,-108.1797,0.006043,0.1758,4.57,40.82,-0.45,0.016949,0.034064,0,0
1779980210.2965114,60,0.1355,0,-126.3529,-0.0574,-108.3206,0.005410,0.2067,4.27,48.47,-0.44,0.016667,0.034064,0,0
1779980210.5900352,61,0.1360,0,-128.9028,-0.0629,-108.4786,0.005541,0.2160,2.19,56.32,0.60,0.016393,0.034064,0,0
1779980210.8806062,62,0.1364,0,-132.2319,-0.0701,-108.6587,0.005743,0.2534,-1.59,63.58,2.38,0.016129,0.034064,0,0
1779980211.108917,63,0.1368,0,-133.5349,-0.0728,-108.8470,0.006609,0.2066,-6.92,70.00,4.60,0.015873,0.034064,0,0
1779980211.377135,64,0.1371,0,-134.0296,-0.0737,-109.0380,0.007043,0.1991,-12.30,75.35,6.99,0.015625,0.034064,0,0
1779980211.62431,65,0.1373,0,-133.9065,-0.0733,-109.2272,0.007220,0.1843,-14.84,77.82,8.27,0.015385,0.034064,0,0
1779980211.9192991,66,0.1373,0,-133.8486,-0.0730,-109.4150,0.010943,0.1942,-14.01,77.21,7.92,0.015152,0.034064,0,0
1779980212.0998914,67,0.1372,0,-133.8818,-0.0729,-109.6019,0.021897,0.1283,-11.57,76.07,6.71,0.014925,0.034064,0,0
1779980212.4754164,68,0.1371,0,-133.4373,-0.0719,-109.7848,0.041737,0.2128,-7.08,74.78,4.19,0.014706,0.034064,0,0
1779980212.6970315,69,0.1371,0,-131.4180,0.0000,-131.4180,0.065508,0.1785,89.74,81.34,-2.79,0.014493,0.034064,1,0
1779980213.0112731,70,0.1370,0,-127.1082,0.0084,-131.3895,0.085302,0.2212,49.55,81.97,-10.23,0.014286,0.034064,0,0
1779980213.1981637,71,0.1370,0,-121.3201,0.0196,-131.3230,0.095520,0.1332,9.58,81.68,-18.46,0.014085,0.034064,0,0
1779980213.5887501,72,0.1370,0,-116.8222,0.0281,-131.2273,0.094609,0.2845,-26.85,80.66,-27.15,0.013889,0.034064,0,0
1779980214.1019864,73,0.1375,0,-112.6730,0.0359,-131.1047,0.095214,0.2455,-82.99,74.85,-41.05,0.013699,0.034064,0,0
1779980214.6428614,74,0.1382,0,-109.3013,0.0421,-130.9602,0.050820,0.2602,-131.16,67.75,-49.84,0.013514,0.034064,0,0
1779980215.2039747,75,0.1384,0,-104.2857,0.0513,-130.7834,0.020951,0.2975,-148.49,62.26,-54.24,0.013333,0.034064,0,0
1779980215.711506,76,0.1382,0,-111.1098,0.0000,-111.1098,0.088665,0.2748,-98.79,76.91,-34.27,0.013158,0.034064,1,0
1779980216.188784,77,0.1375,0,-122.2577,-0.0199,-111.1818,0.205490,0.2277,-53.87,64.50,-26.07,0.012987,0.034064,0,0
1779980216.3827195,78,0.1371,0,-127.1873,-0.0285,-111.2850,0.242953,0.1395,-31.79,53.61,-20.16,0.012821,0.034064,0,0
1779980216.6861467,79,0.1367,0,-131.1274,-0.0353,-111.4126,0.247959,0.1936,-9.95,41.12,-13.83,0.012658,0.034064,0,0
1779980216.9943435,80,0.1363,0,-134.8425,-0.0416,-111.5627,0.190282,0.2125,11.41,27.79,-7.66,0.012500,0.034064,0,0
1779980217.1660252,81,0.1358,0,-137.2028,-0.0455,-111.7266,0.109329,0.1188,26.99,12.99,-2.66,0.012346,0.034064,0,0
1779980217.5316336,82,0.1353,0,-136.9751,0.0000,-136.9751,0.068935,0.2285,18.25,23.96,-8.23,0.012195,0.034064,1,0
1779980217.6996224,83,0.1349,0,-135.4391,0.0025,-136.9656,0.078517,0.1187,15.52,15.79,-4.30,0.012048,0.034064,0,0
1779980218.058959,84,0.1347,0,-134.5418,0.0039,-136.9505,0.077762,0.2223,10.71,12.83,-1.65,0.011905,0.034064,0,0
1779980218.2220604,85,0.1346,0,-134.0180,0.0048,-136.9324,0.071952,0.1288,8.64,14.87,-1.25,0.011765,0.034064,0,0
1779980218.5782573,86,0.1345,0,-133.2439,0.0060,-136.9095,0.065088,0.2118,7.33,20.73,-2.24,0.011628,0.034064,0,0
1779980218.8123066,87,0.1344,0,-131.8179,0.0082,-136.8781,0.052003,0.1955,5.20,27.93,-3.09,0.011494,0.034064,0,0
1779980219.071201,88,0.1344,0,-129.5647,0.0116,-136.8330,0.034574,0.1768,2.43,34.72,-3.37,0.011486,0.034064,0,0
1779980219.3655145,89,0.1343,0,-126.7956,0.0159,-136.7713,0.020625,0.2099,-0.28,39.91,-3.19,0.011486,0.034064,0,0
1779980219.621345,90,0.1343,0,-126.2390,0.0167,-136.7065,0.018264,0.2124,-0.64,41.46,-3.04,0.011486,0.034064,0,0
1779980219.9006171,91,0.1343,0,-128.3882,0.0134,-136.6552,0.022990,0.1855,1.28,38.29,-3.22,0.011486,0.034064,0,0
1779980220.1769838,92,0.1341,0,-129.3672,0.0118,-136.6101,0.022098,0.2123,1.06,31.68,-3.39,0.011486,0.034064,0,0
1779980220.42693,93,0.1337,0,-128.4936,0.0132,-136.5600,0.024209,0.2065,-3.19,23.50,-2.69,0.011486,0.034064,0,0
1779980220.6923842,94,0.1333,0,-127.6602,0.0144,-136.5053,0.023438,0.2081,-8.20,15.10,-1.59,0.011486,0.034064,0,0
1779980220.94288,95,0.1330,0,-127.0468,0.0153,-136.4472,0.024249,0.1979,-12.18,7.26,-1.06,0.011486,0.034064,0,0
1779980221.2384956,96,0.1328,0,-126.6889,0.0159,-136.3872,0.026026,0.2296,-14.71,0.66,-1.21,0.011486,0.034064,0,0
1779980221.4718575,97,0.1328,0,-126.7523,0.0157,-136.3280,0.024615,0.1722,-15.31,-3.73,-1.73,0.011486,0.034064,0,0
1779980221.762616,98,0.1328,0,-127.0060,0.0153,-136.2706,0.024909,0.2101,-14.53,-5.03,-1.85,0.011486,0.034064,0,0
1779980221.9744358,99,0.1329,0,-127.2400,0.0149,-136.2148,0.031453,0.1557,-12.64,-4.58,-1.79,0.011486,0.034064,0,0
1779980222.3005228,100,0.1332,0,-127.8243,0.0140,-136.1628,0.044852,0.2045,-8.74,-3.11,-1.80,0.011486,0.034064,0,0
1779980222.5249643,101,0.1337,0,-128.8939,0.0124,-136.1174,0.051451,0.1655,-2.59,-0.13,-2.05,0.011486,0.034064,0,0
1779980222.7836611,102,0.1342,0,-129.8298,0.0109,-136.0778,0.049188,0.1607,3.91,4.54,-2.88,0.011486,0.034064,0,0
1779980223.050276,103,0.1345,0,-130.8479,0.0093,-136.0445,0.041273,0.1580,10.13,9.79,-3.87,0.011486,0.034064,0,0
1779980223.3234894,104,0.1349,0,-132.0674,0.0074,-136.0189,0.027801,0.1631,16.28,14.81,-4.81,0.011486,0.034064,0,0
1779980223.6149487,105,0.1352,0,-133.5689,0.0051,-136.0026,0.010044,0.1807,22.28,18.44,-5.41,0.011486,0.034064,0,0
1779980223.8752792,106,0.1356,0,-135.1268,0.0026,-135.9959,0.005187,0.1682,27.08,18.80,-5.22,0.011486,0.034064,0,0
1779980224.1491506,107,0.1359,0,-136.6931,0.0002,-135.9990,0.025434,0.1911,29.09,15.82,-4.18,0.011486,0.034064,0,0
1779980224.4303777,108,0.1361,0,-139.1049,-0.0036,-136.0169,0.077893,0.2042,29.49,8.96,-1.98,0.011486,0.034064,0,0
1779980224.694527,109,0.1363,0,-142.4723,-0.0089,-136.0557,0.139755,0.1964,29.01,-0.95,1.23,0.011486,0.034064,0,0
1779980224.8825772,110,0.1365,0,-146.2631,-0.0148,-136.1179,0.197740,0.1252,27.93,-13.58,5.40,0.011486,0.034064,0,0
1779980225.2410114,111,0.1367,0,-149.9465,-0.0206,-136.2028,0.247781,0.2075,26.77,-27.56,9.94,0.011486,0.034064,0,0
1779980225.5289083,112,0.1369,0,-153.3607,-0.0259,-136.3085,0.265494,0.2344,25.74,-41.32,14.37,0.011486,0.034064,0,0
1779980225.7744753,113,0.1371,0,-155.9525,-0.0299,-136.4300,0.215049,0.2243,25.32,-52.18,17.78,0.011486,0.034064,0,0
1779980226.0136359,114,0.1371,0,-157.1483,-0.0318,-136.5584,0.157280,0.1947,25.08,-57.22,19.32,0.011486,0.034064,0,0
1779980226.2822173,115,0.1372,0,-156.2957,-0.0304,-136.6809,0.194970,0.1958,25.21,-56.23,18.94,0.011486,0.034064,0,0
1779980226.532872,116,0.1371,0,-153.4383,-0.0258,-136.7849,0.284854,0.1819,25.73,-48.92,16.54,0.011486,0.034064,0,0
1779980226.8567498,117,0.1370,0,-150.2098,-0.0207,-136.8681,0.315793,0.2241,26.63,-37.08,12.63,0.011486,0.034064,0,0
1779980227.0032775,118,0.1369,0,-146.8137,-0.0153,-136.9298,0.281614,0.1266,27.92,-22.73,7.81,0.011486,0.034064,0,0
1779980227.4022896,119,0.1368,0,-143.1840,-0.0096,-136.9685,0.204077,0.2375,29.54,-7.89,2.79,0.011486,0.034064,0,0
1779980227.6469104,120,0.1367,0,-139.5898,-0.0039,-136.9846,0.109080,0.2186,30.78,3.19,-0.96,0.011486,0.034064,0,0
1779980227.9329162,121,0.1365,0,-137.0368,0.0001,-136.9848,0.039038,0.2210,31.32,12.74,-4.06,0.011486,0.034064,0,0
1779980228.1674497,122,0.1364,0,-135.2175,0.0029,-136.9736,0.009695,0.1915,31.43,21.61,-6.74,0.011486,0.034064,0,0
1779980228.4238923,123,0.1363,0,-134.5811,0.0039,-136.9586,0.002721,0.1818,31.23,24.69,-7.64,0.011486,0.034064,0,0
1779980228.687763,124,0.1363,0,-134.6614,0.0038,-136.9442,0.002619,0.1795,31.02,25.46,-7.82,0.011486,0.034064,0,0
1779980228.9605742,125,0.1363,0,-134.8062,0.0035,-136.9308,0.001988,0.1769,30.89,25.64,-7.81,0.011486,0.034064,0,0
1779980229.2385738,126,0.1363,0,-134.8922,0.0034,-136.9179,0.001650,0.1846,30.89,25.57,-7.77,0.011486,0.034064,0,0
1779980229.464306,127,0.1363,0,-135.0254,0.0032,-136.9059,0.001427,0.1619,30.94,26.55,-8.10,0.011486,0.034064,0,0
1779980229.7744508,128,0.1364,0,-135.0991,0.0031,-136.8945,0.001548,0.2008,31.35,31.80,-9.88,0.011486,0.034064,0,0
1779980230.0385468,129,0.1364,0,-135.2340,0.0029,-136.8839,0.001962,0.1940,31.83,37.53,-11.85,0.011486,0.034064,0,0
1779980230.2872016,130,0.1365,0,-135.6290,0.0022,-136.8759,0.002289,0.1770,32.33,41.39,-13.29,0.011486,0.034064,0,0
1779980230.6248453,131,0.1365,0,-135.6011,0.0023,-136.8677,0.002411,0.2368,32.88,47.40,-15.25,0.011486,0.034064,0,0
1779980230.83807,132,0.1365,0,-135.8622,0.0019,-136.8612,0.002310,0.1863,33.25,50.91,-16.39,0.011486,0.034064,0,0
1779980231.1246436,133,0.1365,0,-136.5401,0.0008,-136.8589,0.001521,0.2057,33.36,50.20,-16.16,0.011486,0.034064,0,0
1779980231.3695912,134,0.1365,0,-137.2804,-0.0004,-136.8612,0.001017,0.1824,33.21,46.06,-14.78,0.011486,0.034064,0,0
1779980231.6580024,135,0.1365,0,-138.2263,-0.0019,-136.8694,0.002378,0.2129,32.95,38.91,-12.45,0.011486,0.034064,0,0
1779980231.8141057,136,0.1366,0,-139.6907,-0.0041,-136.8866,0.010465,0.1178,32.53,28.78,-9.16,0.011486,0.034064,0,0
1779980232.1605837,137,0.1366,0,-141.6274,-0.0072,-136.9158,0.036636,0.1838,31.86,15.68,-4.87,0.011486,0.034064,0,0
1779980232.4543118,138,0.1367,0,-143.7581,-0.0105,-136.9582,0.087702,0.2106,30.88,0.53,0.14,0.011486,0.034064,0,0
1779980232.6294587,139,0.1368,0,-145.9834,0.0000,-145.9834,0.145928,0.1313,30.29,-5.72,1.13,0.011486,0.034064,1,0
1779980232.963903,140,0.1368,0,-148.2647,-0.0036,-145.9976,0.172483,0.1909,29.49,-18.98,5.43,0.011486,0.034064,0,0
1779980233.267536,141,0.1368,0,-149.7733,-0.0059,-146.0211,0.153019,0.2087,28.94,-28.40,8.33,0.011486,0.034064,0,0
1779980233.507395,142,0.1368,0,-149.7721,-0.0059,-146.0445,0.145900,0.1740,28.65,-32.25,9.46,0.011486,0.034064,0,0
1779980233.762527,143,0.1368,0,-149.1993,-0.0050,-146.0642,0.169465,0.1725,28.60,-31.59,9.20,0.011486,0.034064,0,0
1779980234.013599,144,0.1368,0,-147.8599,-0.0029,-146.0754,0.207387,0.1554,28.68,-28.23,8.13,0.011486,0.034064,0,0
1779980234.3371577,145,0.1368,0,-145.2013,0.0013,-146.0701,0.232064,0.2047,28.93,-22.45,6.28,0.011486,0.034064,0,0
1779980234.5620842,146,0.1368,0,-142.1292,0.0061,-146.0457,0.201858,0.1770,29.42,-14.93,3.83,0.011486,0.034064,0,0
1779980234.8488503,147,0.1367,0,-139.6633,0.0100,-146.0061,0.126761,0.1931,30.07,-6.58,1.08,0.011486,0.034064,0,0
1779980235.1323004,148,0.1367,0,-137.7858,0.0129,-145.9550,0.049380,0.2105,30.64,1.33,-1.49,0.011486,0.034064,0,0
1779980235.2920287,149,0.1367,0,-136.3748,0.0151,-145.8953,0.007256,0.1134,31.04,7.38,-3.37,0.011486,0.034064,0,0
1779980235.626879,150,0.1367,0,-135.7547,0.0160,-145.8321,0.000144,0.1711,31.25,10.01,-4.16,0.011486,0.034064,0,0
1779980235.8995647,151,0.1367,0,-135.6868,0.0161,-145.7688,0.000064,0.1744,31.30,10.16,-4.21,0.011486,0.034064,0,0
1779980236.1766784,152,0.1367,0,-135.6825,0.0161,-145.7059,0.000066,0.1865,31.31,10.03,-4.16,0.011486,0.034064,0,0
1779980236.4153621,153,0.1367,0,-135.6751,0.0161,-145.6431,0.000068,0.1595,31.32,9.99,-4.14,0.011486,0.034064,0,0
1779980236.7036777,154,0.1367,0,-135.6359,0.0161,-145.5805,0.000050,0.1734,31.31,10.19,-4.20,0.011486,0.034064,0,0
1779980236.9736884,155,0.1366,0,-135.6005,0.0161,-145.5180,0.000028,0.1681,31.31,10.45,-4.26,0.011486,0.034064,0,0
1779980237.26883,156,0.1366,0,-135.5772,0.0162,-145.4556,0.000010,0.2044,31.31,10.72,-4.33,0.011486,0.034064,0,0
1779980237.5119007,157,0.1366,0,-135.5945,0.0161,-145.3937,0.000017,0.1781,31.31,10.81,-4.35,0.011486,0.034064,0,0
1779980237.7563915,158,0.1366,0,-135.6391,0.0160,-145.3324,0.000030,0.1515,31.30,10.80,-4.33,0.011486,0.034064,0,0
1779980238.0197308,159,0.1366,0,-135.6917,0.0159,-145.2717,0.000042,0.1518,31.30,10.79,-4.31,0.011486,0.034064,0,0
1779980238.3207283,160,0.1366,0,-135.7524,0.0158,-145.2117,0.000055,0.1828,31.30,10.78,-4.29,0.011486,0.034064,0,0
1779980238.6256442,161,0.1366,0,-135.8188,0.0157,-145.1525,0.000066,0.2053,31.30,10.74,-4.26,0.011486,0.034064,0,0
1779980238.8564465,162,0.1365,0,-135.8889,0.0155,-145.0939,0.000072,0.1796,31.29,10.69,-4.23,0.011486,0.034064,0,0
1779980239.102868,163,0.1365,0,-135.9634,0.0154,-145.0362,0.000069,0.1547,31.29,10.64,-4.20,0.011486,0.034064,0,0
1779980239.4186006,164,0.1365,0,-136.0389,0.0152,-144.9792,0.000062,0.1924,31.29,10.59,-4.17,0.011486,0.034064,0,0
1779980239.6408741,165,0.1365,0,-136.1093,0.0151,-144.9229,0.000055,0.1450,31.29,10.57,-4.14,0.011486,0.034064,0,0
1779980239.919961,166,0.1365,0,-136.1737,0.0150,-144.8673,0.000049,0.1543,31.28,10.56,-4.13,0.011486,0.034064,0,0
1779980240.2154937,167,0.1364,0,-136.2336,0.0149,-144.8124,0.000039,0.1674,31.27,10.57,-4.11,0.011486,0.034064,0,0
1779980240.469242,168,0.1364,0,-136.2898,0.0147,-144.7581,0.000032,0.1592,31.27,10.57,-4.10,0.011486,0.034064,0,0
1779980240.764837,169,0.1364,0,-136.3413,0.0146,-144.7045,0.000028,0.1802,31.26,10.61,-4.09,0.011486,0.034064,0,0
