time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779897816.3088942,1,0.9995,0,18.2413,0.0000,18.2413,18.311012,0.2243,-8.92,1.000000,1.000000,0,0
1779897816.5738122,2,0.9995,0,22.5226,2.1396,21.4512,2.219283,0.2377,-10.30,0.500000,0.500000,0,0
1779897816.8585079,3,0.9995,0,23.2737,1.6770,23.1767,1.403632,0.2470,-11.78,0.333333,0.333333,0,0
1779897817.093521,4,0.9994,0,23.6584,1.3541,24.3129,1.204807,0.2274,-13.04,0.250000,0.250000,0,0
1779897817.3204975,5,0.9994,0,24.0713,1.1660,25.1976,1.270412,0.1907,-13.07,0.200000,0.200000,0,0
1779897817.616081,6,0.9994,0,24.2236,0.9972,25.8664,1.397623,0.2203,-12.12,0.166667,0.166667,0,0
1779897817.9041102,7,0.9994,0,24.3694,0.8756,26.3647,1.496707,0.2326,-11.62,0.142857,0.159104,0,0
1779897818.1823306,8,0.9993,0,24.5495,0.7887,26.7395,1.514374,0.2537,-12.06,0.125000,0.159104,0,0
1779897818.4652963,9,0.9992,0,24.6785,0.7155,27.0136,1.474269,0.2547,-13.05,0.111111,0.159104,0,0
1779897818.6689954,10,0.9992,0,24.9358,0.6697,27.2465,1.413298,0.2001,-12.55,0.100000,0.159104,0,0
1779897818.949127,11,0.9992,0,25.1158,0.6252,27.4336,1.448775,0.2108,-10.71,0.090909,0.159104,0,0
1779897819.2101228,12,0.9993,0,25.1754,0.5781,27.5607,1.541019,0.2148,-8.60,0.083333,0.159104,0,0
1779897819.5165014,13,0.9992,0,25.0632,0.5251,27.6053,1.633697,0.2430,-6.34,0.076923,0.159104,0,0
1779897819.7368214,14,0.9989,0,25.0831,0.4890,27.6157,1.677907,0.2004,-4.67,0.071429,0.159104,0,0
1779897820.0227582,15,0.9986,0,25.1347,0.4599,27.6084,1.708252,0.2257,-2.70,0.066667,0.159104,0,0
1779897820.2830074,16,0.9984,0,25.2033,0.4355,27.5926,1.728614,0.2198,-1.29,0.062500,0.159104,0,0
1779897820.550976,17,0.9986,0,25.2506,0.4127,27.5677,1.732255,0.2242,-0.51,0.058824,0.159104,0,0
1779897820.8285725,18,0.9986,0,25.3171,0.3935,27.5411,1.710464,0.2343,0.60,0.055556,0.159104,0,0
1779897821.0928826,19,0.9985,0,25.2440,0.3690,27.4865,1.715752,0.2349,0.14,0.052632,0.159104,0,0
1779897821.3660192,20,0.9984,0,25.1362,0.3452,27.4035,1.746351,0.2433,-0.61,0.050000,0.159104,0,0
1779897821.592707,21,0.9986,0,24.8721,0.3162,27.2672,1.993900,0.2093,0.39,0.047619,0.159104,0,0
