time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777992788.7796028,88,0.9938,0,23.9865,0.0218,24.2427,0.435048,0.0073,-25.77
1777992789.0565221,89,0.9977,0,24.6913,0.0627,24.3898,0.287772,0.0150,-24.63
1777992789.304163,90,0.9994,0,25.0694,0.0816,24.6025,0.282935,0.0046,-21.31
1777992789.5697305,91,0.9996,0,25.0739,0.0770,24.7659,0.341073,0.0052,-19.03
1777992789.843357,92,0.9992,0,24.8775,0.0606,24.8377,0.423043,0.0046,-15.47
1777992790.1088562,93,0.9986,0,24.8689,0.0564,24.8886,0.458651,0.0052,-14.16
1777992790.3853147,94,0.9981,0,24.7028,0.0431,24.8816,0.476690,0.0158,-14.62
1777992790.6406953,95,0.9977,0,24.6234,0.0358,24.8531,0.502901,0.0066,-13.08
1777992790.9049454,96,0.9976,0,24.6686,0.0363,24.8411,0.532017,0.0052,-11.13
1777992791.1861043,97,0.9976,0,24.6730,0.0344,24.8312,0.590848,0.0052,-8.55
1777992791.4617107,98,0.9980,0,24.6129,0.0288,24.8059,0.695501,0.0078,-4.23
1777992791.7178612,99,0.9985,0,24.7403,0.0347,24.8186,0.809025,0.0089,1.28
1777992791.9897885,100,0.9990,0,24.5657,0.0221,24.7805,0.956365,0.0057,6.36
1777992792.2686408,101,0.9994,0,24.3884,0.0102,24.7025,1.071261,0.0051,9.51
1777992792.5307064,102,0.9992,0,24.2801,0.0031,24.6124,1.078661,0.0098,8.27
1777992792.8042605,103,0.9985,0,24.1609,-0.0043,24.5102,1.015603,0.0112,4.48
1777992793.0844097,104,0.9974,0,24.4059,0.0107,24.4957,0.869588,0.0052,-1.41
1777992793.3414736,105,0.9963,0,24.5904,0.0210,24.5328,0.669604,0.0057,-8.71
1777992793.638912,106,0.9955,0,25.0054,0.0446,24.6709,0.501256,0.0146,-14.68
1777992793.8765311,107,0.9950,0,25.2005,0.0536,24.8283,0.381747,0.0071,-19.74
1777992794.179621,108,0.9947,0,25.2836,0.0553,24.9709,0.314065,0.0124,-22.87
1777992794.449812,109,0.9945,0,25.1140,0.0419,25.0349,0.315547,0.0095,-25.24
1777992794.7077398,110,0.9946,0,24.6333,0.0107,24.9556,0.332606,0.0073,-29.28
1777992794.9851847,111,0.9951,0,24.0631,-0.0240,24.7421,0.348928,0.0183,-32.86
1777992795.2611496,112,0.9957,0,23.3480,-0.0653,24.3867,0.417380,0.0141,-31.49
1777992795.5349836,113,0.9964,0,22.7578,-0.0967,23.9552,0.555326,0.0143,-24.05
1777992795.7833796,114,0.9969,0,22.1984,-0.1243,23.4740,0.728997,0.0051,-11.28
1777992796.059681,115,0.9971,0,21.7302,-0.1449,22.9795,0.888173,0.0136,1.84
1777992796.3412611,116,0.9970,0,21.4747,-0.1515,22.5321,1.020617,0.0053,9.75
1777992796.610846,117,0.9965,0,21.7595,-0.1254,22.2652,1.185129,0.0095,15.58
1777992796.9015706,118,0.9958,0,22.5728,-0.0693,22.2782,1.307468,0.0283,19.65
1777992797.150094,119,0.9952,0,23.4290,-0.0141,22.5183,1.236894,0.0085,16.33
1777992797.4199567,120,0.9947,0,24.2892,0.0381,22.9344,1.013608,0.0112,11.22
1777992797.6971085,121,0.9947,0,24.8066,0.0667,23.3950,0.728867,0.0154,1.24
1777992797.9621804,122,0.9948,0,24.9381,0.0706,23.7868,0.502360,0.0169,-11.17
1777992798.2254484,123,0.9950,0,24.9441,0.0667,24.0915,0.383184,0.0051,-17.60
1777992798.5107803,124,0.9953,0,24.9542,0.0634,24.3293,0.314417,0.0167,-22.33
1777992798.7604792,125,0.9956,0,24.8587,0.0539,24.4870,0.287155,0.0075,-24.27
1777992799.0496585,126,0.9961,0,24.8743,0.0516,24.6119,0.328577,0.0102,-23.11
1777992799.3076854,127,0.9970,0,25.0229,0.0574,24.7466,0.332193,0.0059,-21.37
1777992799.5927417,128,0.9981,0,24.9637,0.0504,24.8335,0.337790,0.0060,-20.17
1777992799.866444,129,0.9990,0,24.9402,0.0460,24.8928,0.346007,0.0102,-18.71
1777992800.1346915,130,0.9997,0,24.9870,0.0460,24.9494,0.294898,0.0124,-19.10
1777992800.4144003,131,0.9998,0,24.8356,0.0342,24.9511,0.260906,0.0093,-19.64
1777992800.6729646,132,0.9995,0,24.8786,0.0347,24.9623,0.222191,0.0121,-20.11
1777992800.926123,133,0.9992,0,24.9524,0.0370,24.9891,0.183300,0.0100,-21.31
1777992801.2159414,134,0.9990,0,24.8339,0.0277,24.9767,0.169354,0.0130,-22.35
1777992801.482367,135,0.9989,0,24.8910,0.0295,24.9810,0.165516,0.0174,-23.22
1777992801.754459,136,0.9988,0,24.9134,0.0291,24.9889,0.164713,0.0130,-23.26
1777992802.0169868,137,0.9989,0,24.9047,0.0268,24.9914,0.168066,0.0152,-23.28
1777992802.272096,138,0.9989,0,24.8983,0.0248,24.9904,0.170435,0.0046,-23.26
1777992802.5473406,139,0.9989,0,24.9381,0.0257,24.9990,0.169201,0.0082,-23.25
1777992802.8234947,140,0.9986,0,25.0108,0.0285,25.0239,0.181347,0.0125,-23.27
1777992803.0722978,141,0.9972,0,24.9978,0.0260,25.0385,0.228896,0.0050,-23.22
1777992803.35266,142,0.9945,0,24.8569,0.0161,25.0115,0.300141,0.0059,-23.22
1777992803.6259139,143,0.9913,0,25.2808,0.0403,25.1016,0.417880,0.0084,-23.22
1777992803.9100235,144,0.9881,0,24.9363,0.0175,25.0795,0.489290,0.0156,-23.30
1777992804.185061,145,0.9861,0,24.7799,0.0072,25.0204,0.493335,0.0157,-23.42
1777992804.4402642,146,0.9857,0,24.9129,0.0147,25.0086,0.461147,0.0143,-23.44
1777992804.7033985,147,0.9859,0,24.4941,-0.0110,24.8888,0.365667,0.0133,-23.47
1777992804.9777718,148,0.9862,0,24.4645,-0.0121,24.7875,0.348820,0.0079,-23.34
1777992805.2269707,149,0.9861,0,24.1812,-0.0281,24.6344,0.303919,0.0133,-23.11
1777992805.4820478,150,0.9854,0,23.4122,-0.0719,24.3139,0.321427,0.0102,-22.97
1777992805.7580075,151,0.9842,0,22.6344,-0.1136,23.8623,0.242004,0.0127,-22.81
1777992806.0364065,152,0.9829,0,22.1928,-0.1330,23.3981,0.196214,0.0104,-22.67
1777992806.3063335,153,0.9817,0,21.9061,-0.1420,22.9655,0.222558,0.0056,-22.63
1777992806.5573113,154,0.9808,0,21.9060,-0.1337,22.6327,0.248212,0.0063,-22.53
1777992806.8164244,155,0.9802,0,21.8230,-0.1307,22.3560,0.287128,0.0085,-22.50
1777992807.0870135,156,0.9799,0,21.6591,-0.1326,22.1021,0.370757,0.0057,-22.46
1777992807.3604734,157,0.9801,0,21.5620,-0.1306,21.8835,0.443762,0.0077,-22.40
1777992807.6273582,158,0.9807,0,21.4942,-0.1269,21.7002,0.423639,0.0117,-22.58
1777992807.9078414,159,0.9810,0,21.4421,-0.1225,21.5486,0.359632,0.0147,-22.93
1777992808.1557846,160,0.9814,0,22.4635,-0.0551,21.7022,0.526004,0.0050,-23.11
1777992808.4319808,161,0.9832,0,22.6660,-0.0399,21.8787,0.427314,0.0120,-23.46
1777992808.689298,162,0.9866,0,22.6898,-0.0361,22.0259,0.438900,0.0072,-23.57
1777992808.9791443,163,0.9913,0,22.9270,-0.0199,22.2063,0.431465,0.0170,-23.52
1777992809.2118528,164,0.9959,0,22.5271,-0.0426,22.2431,0.231982,0.0050,-23.59
1777992809.4905944,165,0.9984,0,22.7590,-0.0261,22.3356,0.190945,0.0127,-23.67
1777992809.7693064,166,0.9991,0,23.1411,-0.0017,22.5108,0.091782,0.0198,-23.75
1777992810.0378318,167,0.9989,0,23.3106,0.0086,22.6927,0.041249,0.0144,-23.80
1777992810.3157673,168,0.9988,0,23.2452,0.0042,22.8170,0.026953,0.0150,-23.71
1777992810.563597,169,0.9991,0,22.7040,-0.0285,22.7699,0.125745,0.0196,-23.56
1777992810.831145,170,0.9994,0,23.0496,-0.0061,22.8264,0.191116,0.0074,-23.45
1777992811.0966148,171,0.9995,0,22.8124,-0.0200,22.8078,0.203835,0.0099,-23.42
1777992811.346119,172,0.9996,0,22.6248,-0.0300,22.7442,0.180524,0.0043,-23.39
1777992811.6225631,173,0.9995,0,22.9766,-0.0071,22.7896,0.086290,0.0111,-23.29
1777992811.891118,174,0.9995,0,22.5165,-0.0343,22.7030,0.011761,0.0046,-23.49
1777992812.14179,175,0.9995,0,22.6611,-0.0236,22.6754,0.003685,0.0049,-23.53
1777992812.4228387,176,0.9996,0,22.6628,-0.0220,22.6554,0.003075,0.0125,-23.61
1777992812.6764917,177,0.9996,0,22.6712,-0.0202,22.6431,0.002437,0.0085,-23.75
1777992812.9691505,178,0.9996,0,22.6560,-0.0199,22.6304,0.002877,0.0273,-23.65
1777992813.2187874,179,0.9995,0,22.6430,-0.0195,22.6179,0.003917,0.0112,-23.63
1777992813.4733067,180,0.9995,0,22.6629,-0.0171,22.6144,0.005103,0.0082,-23.60
1777992813.7477632,181,0.9994,0,22.6490,-0.0169,22.6088,0.005567,0.0049,-23.59
1777992814.0039673,182,0.9993,0,22.6125,-0.0181,22.5954,0.006290,0.0123,-23.58
1777992814.3150985,183,0.9992,0,22.5746,-0.0193,22.5758,0.006517,0.0452,-23.57
1777992814.5443566,184,0.9991,0,22.5172,-0.0216,22.5461,0.005741,0.0053,-23.57
1777992814.8366652,185,0.9990,0,22.5427,-0.0188,22.5307,0.004935,0.0048,-23.57
1777992815.0999625,186,0.9989,0,22.6118,-0.0135,22.5379,0.003764,0.0105,-23.56
1777992815.3443015,187,0.9989,0,22.6730,-0.0090,22.5605,0.002281,0.0052,-23.57
1777992815.6179059,188,0.9989,0,22.7280,-0.0052,22.5931,0.000692,0.0106,-23.57
1777992815.871208,189,0.9989,0,22.7609,-0.0029,22.6276,0.000416,0.0065,-23.57
1777992816.1579804,190,0.9989,0,22.7597,-0.0028,22.6544,0.000549,0.0046,-23.57
1777992816.41688,191,0.9989,0,22.7488,-0.0033,22.6725,0.000663,0.0122,-23.57
1777992816.6670809,192,0.9989,1,22.7488,-0.0033,22.6692,0.000000,0.0000,-23.57
1777992816.9268508,193,0.9989,1,22.7488,-0.0033,22.6659,0.000000,0.0000,-23.57
1777992817.1944163,194,0.9989,1,22.7488,-0.0033,22.6626,0.000000,0.0000,-23.57
1777992817.451196,195,0.9989,1,22.7488,-0.0033,22.6594,0.000000,0.0000,-23.57
