time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z
1778055762.6325514,35,0.2277,0,-11.7067,0.1375,2.3031,0.003312,0.0176,23.71,1.88,-0.52
1778055762.8946536,36,0.2289,0,-12.3473,0.1326,2.3204,0.000490,0.0189,26.42,-0.00,0.12
1778055763.1646643,37,0.2301,0,-12.6506,0.1299,2.3320,0.000237,0.0292,28.16,-1.13,0.61
1778055763.4178023,38,0.2295,0,-13.1059,0.1263,2.3366,0.001884,0.0206,27.91,-2.00,1.04
1778055763.6931813,39,0.2261,0,-14.0368,0.1202,2.3298,0.007111,0.0123,25.46,-3.17,1.29
1778055763.944091,40,0.2212,0,-15.2498,0.1128,2.3093,0.010111,0.0220,19.54,-5.08,1.07
1778055764.234069,41,0.2188,0,-16.0200,0.1081,2.2800,0.006764,0.0119,12.20,-7.03,0.80
1778055764.489065,42,0.2219,0,-14.4670,0.1158,2.2683,0.039353,0.0098,5.04,-7.32,0.81
1778055764.764805,43,0.2300,0,-10.8552,0.1345,2.2989,0.096006,0.0165,0.72,-4.03,0.29
1778055765.0169091,44,0.2390,0,-7.0937,0.1542,2.3754,0.095406,0.0139,1.96,4.90,-1.43
1778055765.2877896,45,0.2437,0,-3.9367,0.1704,2.4920,0.044385,0.0187,8.76,17.96,-6.23
1778055765.554191,46,0.2436,0,-1.4669,0.1826,2.6402,0.014180,0.0113,18.52,30.97,-13.56
1778055765.825811,47,0.2403,0,0.3264,0.1908,2.8105,0.004858,0.0174,28.12,41.25,-21.47
1778055766.0920696,48,0.2363,0,1.5096,0.1957,2.9942,0.001432,0.0198,35.18,47.50,-27.89
1778055766.3530412,49,0.2338,0,1.7892,0.1961,3.1792,0.000844,0.0154,37.07,49.08,-29.78
1778055766.6165843,50,0.2310,0,0.4708,0.1891,3.3455,0.004949,0.0361,36.07,46.70,-28.18
1778055766.896246,51,0.2275,0,-0.7052,0.1830,3.4958,0.005241,0.0155,35.17,42.32,-25.46
1778055767.1456451,52,0.2245,0,-1.4656,0.1790,3.6354,0.003102,0.0096,34.02,38.21,-22.61
1778055767.4054282,53,0.2216,0,-2.0254,0.1759,3.7673,0.000483,0.0101,32.07,36.12,-20.27
1778055767.6611352,54,0.2188,0,-1.9886,0.1753,3.8984,0.000354,0.0223,27.23,36.12,-17.07
1778055767.9333239,55,0.2158,0,-2.1313,0.1741,4.0268,0.000502,0.0185,18.37,34.88,-11.71
1778055768.196664,56,0.2131,0,-2.8742,0.1706,4.1461,0.003872,0.0092,7.85,30.54,-5.72
1778055768.4650984,57,0.2111,0,-4.9496,0.1623,4.2418,0.023312,0.0255,-0.70,22.29,-1.53
1778055768.7359571,58,0.2113,0,-7.7142,0.1516,4.3063,0.041497,0.0182,-5.85,11.55,-0.01
1778055769.0018225,59,0.2138,0,-10.8442,0.1397,4.3346,0.049250,0.0130,-8.77,0.92,-0.38
1778055769.2804966,60,0.2169,0,-14.3755,0.1264,4.3219,0.040122,0.0166,-10.21,-8.14,-1.72
1778055769.5458934,61,0.2196,0,-17.4042,0.1151,4.2735,0.029924,0.0195,-11.37,-13.95,-2.87
1778055769.800131,62,0.2213,0,-19.6811,0.1065,4.1987,0.013900,0.0289,-12.10,-17.37,-3.69
1778055770.0854573,63,0.2220,0,-20.2789,0.1041,4.1169,0.007186,0.0200,-13.14,-18.70,-4.23
1778055770.347552,64,0.2218,0,-18.3924,0.1102,4.0562,0.035782,0.0187,-14.37,-17.84,-4.23
1778055770.6021626,65,0.2209,0,-14.6065,0.1227,4.0376,0.076302,0.0102,-15.18,-14.25,-3.46
1778055770.8790355,66,0.2188,0,-10.2746,0.1367,4.0666,0.079469,0.0186,-15.65,-7.53,-2.10
1778055771.1573179,67,0.2149,0,-6.7126,0.1477,4.1343,0.046080,0.0182,-13.47,2.06,-0.59
1778055771.412368,68,0.2095,0,-4.1786,0.1550,4.2289,0.015254,0.0192,-7.25,12.99,-0.67
1778055771.6897616,69,0.2033,0,-2.6122,0.1592,4.3396,0.002155,0.0193,3.40,22.84,-4.49
1778055771.940864,70,0.1977,0,-1.9342,0.1606,4.4569,0.000239,0.0253,16.52,30.32,-11.14
1778055772.2117186,71,0.1929,0,-1.5407,0.1613,4.5777,0.000390,0.0187,28.18,35.90,-18.82
1778055772.489145,72,0.1885,0,-1.1299,0.1619,4.7019,0.000508,0.0175,36.56,39.23,-25.46
1778055772.7573507,73,0.1847,0,-0.2488,0.1637,4.8335,0.001909,0.0222,38.73,41.57,-27.97
1778055773.0222833,74,0.1806,0,1.0390,0.1665,4.9756,0.003420,0.0201,36.51,43.89,-27.09
1778055773.2902443,75,0.1752,0,1.3466,0.1668,5.1198,0.003394,0.0158,35.48,45.65,-26.96
1778055773.5524924,76,0.1702,0,0.2712,0.1640,5.2548,0.011072,0.0099,37.34,47.09,-29.22
1778055773.8243458,77,0.1683,0,-2.5892,0.1574,5.3663,0.020832,0.0182,43.14,49.04,-35.42
1778055774.1033607,78,0.1733,0,-5.8086,0.1499,5.4494,0.010043,0.0320,53.45,50.99,-46.64
1778055774.3594918,79,0.1848,0,-7.6646,0.1452,5.5112,0.008719,0.0123,66.20,52.33,-61.33
1778055774.6361644,80,0.1955,0,-9.9274,0.1394,5.5468,0.011733,0.0285,82.10,53.33,-80.79
1778055774.9010715,81,0.2026,0,-5.2969,0.1506,5.6215,0.011309,0.0259,90.43,54.15,-90.90
1778055775.1719224,82,0.2046,0,6.9794,0.1808,5.8105,0.005666,0.0386,86.91,57.10,-86.45
1778055775.4288602,83,0.2021,0,13.8122,0.1970,6.0613,0.004152,0.0195,85.53,59.16,-84.70
1778055775.7024307,84,0.2003,0,8.1704,0.1831,6.2576,0.006863,0.0170,97.20,58.06,-98.24
1778055775.9830208,85,0.2012,0,5.7576,0.1770,6.4299,0.006952,0.0260,94.19,56.97,-94.65
1778055776.245803,86,0.2034,0,4.0507,0.1725,6.5847,0.007198,0.0232,82.45,54.55,-80.56
1778055776.4943657,87,0.2059,0,0.4121,0.1635,6.7038,0.008296,0.0116,68.25,48.59,-62.90
1778055776.7617588,88,0.2074,0,-3.5872,0.1537,6.7837,0.024736,0.0144,52.02,39.71,-42.42
1778055777.0337496,89,0.2054,0,-6.7945,0.1459,6.8336,0.052295,0.0122,35.92,28.46,-23.74
1778055777.3044777,90,0.2001,0,-9.8333,0.1388,6.8579,0.059889,0.0135,22.79,17.01,-10.66
1778055777.5831537,91,0.1928,0,-13.2404,0.1313,6.8563,0.037650,0.0107,12.98,8.32,-4.20
1778055777.85294,92,0.1857,0,-16.6413,0.1242,6.8311,0.024357,0.0217,3.83,1.57,-1.74
1778055778.1210794,93,0.1810,0,-19.8637,0.1177,6.7834,0.026036,0.0152,-2.47,-4.13,-1.32
1778055778.385888,94,0.1795,0,-22.6267,0.1122,6.7152,0.020387,0.0218,-6.61,-8.86,-1.59
1778055778.6680121,95,0.1815,0,-24.8621,0.1077,6.6270,0.008215,0.0112,-9.06,-12.35,-1.99
1778055778.9541202,96,0.1840,0,-26.1679,0.1050,6.5258,0.000672,0.0214,-8.90,-14.00,-2.17
1778055779.204316,97,0.1861,0,-26.5394,0.1041,6.4196,0.000141,0.0191,-7.93,-14.52,-2.00
1778055779.4834962,98,0.1875,0,-26.2885,0.1044,6.3144,0.001019,0.0212,-6.35,-14.05,-1.60
1778055779.7397819,99,0.1873,0,-25.0238,0.1066,6.2203,0.009664,0.0185,-3.72,-12.54,-1.05
1778055780.005006,100,0.1865,0,-22.6923,0.1107,6.1466,0.026339,0.0124,-0.58,-9.68,-0.62
1778055780.295334,101,0.1844,0,-19.4073,0.1165,6.1018,0.039130,0.0271,2.43,-4.63,-0.49
1778055780.5507047,102,0.1810,0,-15.6594,0.1229,6.0898,0.043032,0.0111,5.35,2.95,-0.95
1778055780.8271718,103,0.1767,0,-11.9536,0.1291,6.1096,0.038909,0.0136,8.33,12.19,-2.64
1778055781.0774806,104,0.1727,0,-8.5417,0.1345,6.1571,0.024411,0.0100,12.45,21.14,-5.88
1778055781.3722765,105,0.1712,0,-5.7117,0.1389,6.2260,0.009509,0.0294,17.77,28.17,-9.86
1778055781.6406887,106,0.1717,0,-3.9204,0.1416,6.3075,0.001539,0.0187,24.20,32.48,-14.29
1778055781.9162135,107,0.1736,0,-3.2104,0.1425,6.3928,0.000229,0.0167,30.34,34.21,-18.46
1778055782.176747,108,0.1761,0,-2.8885,0.1428,6.4791,0.000101,0.0306,34.53,34.57,-21.40
1778055782.443612,109,0.1778,0,-2.7430,0.1428,6.5652,0.000074,0.0327,36.74,34.59,-22.98
1778055782.7142599,110,0.1778,0,-2.4138,0.1431,6.6531,0.000335,0.0176,33.99,36.02,-21.54
1778055782.9867618,111,0.1758,0,-1.5014,0.1444,6.7478,0.003210,0.0144,23.62,37.79,-14.84
1778055783.2645955,112,0.1731,0,0.3869,0.1470,6.8565,0.012047,0.0196,7.83,37.51,-4.68
1778055783.5353854,113,0.1708,0,2.5110,0.1500,6.9803,0.011462,0.0157,-8.08,35.88,4.58
1778055783.7914822,114,0.1696,0,4.1366,0.1522,7.1153,0.004295,0.0165,-20.04,32.92,10.99
1778055784.0825179,115,0.1690,0,5.0173,0.1533,7.2556,0.000284,0.0150,-25.54,30.24,13.48
1778055784.3407876,116,0.1690,0,4.8736,0.1529,7.3939,0.000162,0.0118,-25.99,29.38,13.46
1778055784.6093018,117,0.1700,0,4.4514,0.1520,7.5280,0.000572,0.0142,-24.52,30.00,12.82
1778055784.8706765,118,0.1722,0,2.7078,0.1493,7.6481,0.012169,0.0079,-16.57,32.49,9.14
1778055785.1654356,119,0.1761,0,0.2765,0.1454,7.7485,0.021429,0.0271,-2.25,34.22,1.57
1778055785.420355,120,0.1798,0,-1.7795,0.1422,7.8314,0.015706,0.0209,9.98,36.01,-5.73
1778055785.7000349,121,0.1821,0,-3.5682,0.1392,7.8991,0.002702,0.0093,22.34,36.89,-13.78
1778055785.9715598,122,0.1826,0,-4.2136,0.1381,7.9609,0.000194,0.0160,28.14,35.98,-17.42
1778055786.240534,123,0.1825,0,-4.3552,0.1377,8.0211,0.000343,0.0245,28.30,35.57,-17.32
1778055786.5073428,124,0.1818,0,-4.6269,0.1371,8.0790,0.000328,0.0101,29.92,34.78,-18.14
1778055786.790966,125,0.1799,0,-5.0213,0.1363,8.1342,0.000331,0.0181,30.28,34.09,-18.13
1778055787.0509343,126,0.1777,0,-5.3474,0.1356,8.1874,0.000489,0.0173,29.88,33.58,-17.64
1778055787.322168,127,0.1762,0,-6.1184,0.1344,8.2352,0.002580,0.0268,28.99,32.30,-16.42
1778055787.6008604,128,0.1753,0,-8.1312,0.1314,8.2681,0.011540,0.0171,28.96,28.44,-14.69
1778055787.866337,129,0.1754,0,-10.4297,0.1281,8.2837,0.019012,0.0103,28.30,22.03,-11.77
1778055788.1456478,130,0.1763,0,-12.4789,0.1252,8.2835,0.016439,0.0170,27.28,15.48,-8.28
1778055788.400112,131,0.1766,0,-13.6890,0.1234,8.2739,0.006406,0.0267,26.19,10.71,-5.39
1778055788.6906145,132,0.1762,0,-13.3029,0.1237,8.2675,0.009773,0.0150,26.79,10.25,-5.38
1778055788.9504323,133,0.1757,0,-12.0064,0.1253,8.2707,0.014290,0.0171,28.70,12.92,-7.35
1778055789.224928,134,0.1752,0,-10.3296,0.1273,8.2862,0.009003,0.0183,30.13,15.89,-9.26
1778055789.4950974,135,0.1749,0,-8.9066,0.1290,8.3120,0.001384,0.0187,31.08,18.34,-10.76
1778055789.7566366,136,0.1748,0,-8.4235,0.1294,8.3410,0.000064,0.0160,31.32,19.13,-11.28
1778055790.028297,137,0.1748,0,-8.3676,0.1294,8.3701,0.000013,0.0247,31.33,19.18,-11.31
1778055790.295313,138,0.1744,0,-8.4336,0.1291,8.3986,0.000028,0.0204,31.31,19.10,-11.26
1778055790.5609086,139,0.1743,0,-8.4646,0.1289,8.4267,0.000022,0.0095,31.30,19.03,-11.21
1778055790.8287332,140,0.1747,0,-8.4417,0.1288,8.4543,0.000047,0.0317,31.29,18.97,-11.17
1778055791.1051214,141,0.1757,0,-7.8683,0.1293,8.4851,0.002451,0.0171,31.78,20.21,-12.14
1778055791.362108,142,0.1767,0,-6.5100,0.1309,8.5250,0.013611,0.0185,34.90,25.18,-17.30
1778055791.6209776,143,0.1766,0,-5.1336,0.1324,8.5744,0.021743,0.0171,45.10,33.90,-31.72
1778055791.902198,144,0.1759,0,-3.0463,0.1348,8.6388,0.017841,0.0198,60.78,42.96,-52.77
1778055792.1607769,145,0.1755,0,0.9174,0.1394,8.7312,0.008209,0.0195,77.78,50.21,-74.95
1778055792.43812,146,0.1748,0,5.5816,0.1448,8.8564,0.004256,0.0226,92.20,54.69,-93.01
1778055792.6981583,147,0.1740,0,2.4172,0.1409,8.9583,0.003293,0.0169,110.85,52.96,-115.66
1778055792.9690459,148,0.1735,0,2.9507,0.1414,9.0633,0.001240,0.0138,119.27,50.70,-125.95
1778055793.2397559,149,0.1732,0,5.0646,0.1437,9.1826,0.001133,0.0116,121.92,49.76,-129.24
1778055793.497586,150,0.1753,0,6.6337,0.1453,9.3118,0.000964,0.0128,123.59,49.15,-131.29
1778055793.757921,151,0.1803,0,8.0070,0.1468,9.4497,0.000832,0.0201,124.81,48.82,-132.74
1778055794.0415778,152,0.1877,0,8.5171,0.1472,9.5900,0.000392,0.0132,125.57,48.51,-133.68
1778055794.3092446,153,0.1953,0,8.5806,0.1471,9.7295,0.000307,0.0084,125.71,48.46,-133.84
1778055794.5665104,154,0.2019,0,8.4614,0.1468,9.8665,0.000252,0.0078,125.86,48.36,-134.04
1778055794.8479924,155,0.2071,0,8.0625,0.1461,9.9988,0.000052,0.0175,126.16,48.07,-134.49
1778055795.1065507,156,0.2104,0,7.9758,0.1457,10.1291,0.000012,0.0140,126.25,48.02,-134.61
1778055795.3784862,157,0.2125,0,7.9252,0.1455,10.2575,0.000028,0.0164,126.32,47.98,-134.70
1778055795.6415083,158,0.2117,0,7.6390,0.1449,10.3825,0.000158,0.0153,126.50,47.76,-134.99
1778055795.9170957,159,0.2087,0,7.4504,0.1445,10.5051,0.000152,0.0163,126.58,47.72,-135.09
1778055796.1921332,160,0.2047,0,7.2141,0.1440,10.6251,0.000119,0.0112,124.25,49.01,-132.05
1778055796.4548388,161,0.1999,0,6.3065,0.1427,10.7374,0.000844,0.0164,112.72,51.00,-118.00
1778055796.7272668,162,0.1937,0,2.1295,0.1375,10.8172,0.009203,0.0273,95.87,49.12,-97.30
1778055796.9925432,163,0.1858,0,-4.1797,0.1302,10.8516,0.017644,0.0193,77.34,44.99,-73.66
1778055797.2542877,164,0.1782,0,-10.6592,0.1230,10.8433,0.024754,0.0178,57.87,37.66,-47.67
1778055797.5229843,165,0.1722,0,-15.3537,0.1179,10.8069,0.063044,0.0114,41.73,24.53,-23.86
1778055797.7838068,166,0.1709,0,-20.0407,0.1130,10.7396,0.084699,0.0115,33.38,10.15,-8.72
1778055798.0594456,167,0.1737,0,-23.8923,0.1089,10.6430,0.052960,0.0184,29.24,-0.66,-0.20
1778055798.3121665,168,0.1754,0,-27.0462,0.1055,10.5227,0.012496,0.0131,27.78,-6.42,3.31
1778055798.593411,169,0.1756,0,-27.9137,0.1045,10.3966,0.002301,0.0213,27.52,-7.64,3.96
1778055798.8560104,170,0.1697,0,-26.4983,0.1058,10.2885,0.010100,0.0340,28.03,-3.89,1.92
1778055799.1198428,171,0.1541,0,-25.7053,0.1064,10.2053,0.009862,0.0102,29.33,3.89,-2.67
1778055799.382032,172,0.1304,0,-25.0853,0.1068,10.1549,0.016590,0.0171,31.65,14.81,-9.49
1778055799.6622775,173,0.0988,1,-25.1989,0.1068,10.2617,0.049727,0.0179,34.16,26.17,-16.48
1778055799.9159615,174,0.0644,1,-32.2430,0.1068,10.3685,0.072285,0.0109,40.03,39.68,-27.58
1778055800.1956902,175,0.0364,1,-132.6335,0.1068,10.4753,0.016787,0.0232,145.41,22.68,-164.62
1778055800.4541602,176,0.0238,1,-108.1247,0.1068,10.5820,0.009855,0.0276,138.74,41.09,-149.58
1778055800.7057872,177,0.0217,1,-108.7841,0.1068,10.6888,0.011680,0.0124,140.05,39.64,-151.38
1778055800.9874365,178,0.0208,1,-110.5404,0.1068,10.7956,0.013550,0.0331,140.99,38.05,-152.92
1778055801.2504487,179,0.0202,1,-113.4263,0.1068,10.9024,0.017405,0.0202,141.89,36.56,-154.34
1778055801.521387,180,0.0200,1,-117.0363,0.1068,11.0092,0.023869,0.0214,142.54,35.35,-155.37
1778055801.7868001,181,0.0198,1,-121.7137,0.1068,11.1159,0.034192,0.0246,143.16,34.20,-156.30
1778055802.053252,182,0.0197,1,-126.8387,0.1068,11.2227,0.048323,0.0217,143.69,33.25,-157.02
1778055802.3056474,183,0.0196,1,-132.0690,0.1068,11.3295,0.066019,0.0149,144.14,32.49,-157.57
1778055802.5600944,184,0.0196,1,-137.0402,0.1068,11.4363,0.086012,0.0124,144.50,31.91,-157.96
1778055802.849042,185,0.0197,1,-501.3576,0.1068,11.5431,0.106226,0.0160,144.77,31.53,-158.21
1778055803.1135406,186,0.0197,1,-504.8315,0.1068,11.6498,0.124660,0.0201,144.96,31.32,-158.32
1778055803.3884897,187,0.0197,1,-507.2062,0.1068,11.7566,0.138404,0.0284,145.05,31.27,-158.33
1778055803.6421187,188,0.0196,1,-508.4423,0.1068,11.8634,0.146255,0.0168,145.06,31.36,-158.24
1778055803.9001274,189,0.0196,1,-508.8283,0.1068,11.9702,0.149354,0.0179,144.99,31.55,-158.08
1778055804.185601,190,0.0196,1,-508.5906,0.1068,12.0770,0.148936,0.0274,144.86,31.86,-157.83
1778055804.4349082,191,0.0196,1,-508.0838,0.1068,12.1837,0.147178,0.0150,144.69,32.24,-157.52
1778055804.6760306,192,0.0196,1,-508.0838,0.1068,12.2905,0.000000,0.0000,144.68,32.22,-157.53
1778055804.9415097,193,0.0196,1,-508.0838,0.1068,12.3973,0.000000,0.0000,144.66,32.22,-157.53
1778055805.2011116,194,0.0197,1,-508.0838,0.1068,12.5041,0.000000,0.0000,144.64,32.22,-157.52
1778055805.4594567,195,0.0197,1,-508.0838,0.1068,12.6109,0.000000,0.0000,144.62,32.22,-157.52
1778055805.7348232,196,0.0198,1,-508.0838,0.1068,12.7176,0.000000,0.0000,144.60,32.22,-157.51
