time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1779296942.4186423,1,0.0194,1,0.0000,0.0000,0.0000,0.060105,0.3993,29.41,1.92,17.41,1.000000,1.000000
1779296942.999794,2,0.0194,1,0.0000,0.0000,0.0000,0.107441,0.3653,20.68,2.34,12.80,0.500000,0.500000
1779296943.5430694,3,0.0237,1,0.0000,0.0000,0.0000,0.082827,0.3787,21.85,2.22,11.80,0.333333,0.333333
1779296943.962712,4,0.0540,1,0.0000,0.0000,0.0000,0.299496,0.2620,18.61,2.29,13.96,0.250000,0.250000
1779296944.515142,5,0.0992,1,0.0000,0.0000,0.0000,0.287349,0.2903,12.88,2.33,13.28,0.200000,0.200000
1779296945.0456192,6,0.1436,0,-11.8587,-0.2838,-0.5608,0.152016,0.2832,13.84,1.90,13.38,0.166667,0.166667
1779296945.5597453,7,0.1894,0,-7.7395,-0.1647,-0.9369,0.140363,0.2729,13.52,1.47,13.27,0.142857,0.159104
1779296946.0965033,8,0.2283,0,-5.9330,-0.1084,-1.2229,0.090548,0.2727,11.70,1.15,12.10,0.125000,0.159104
1779296946.6313584,9,0.2516,0,-5.7367,-0.0999,-1.4995,0.047904,0.2772,8.67,1.03,10.11,0.111111,0.159104
1779296947.120294,10,0.2628,0,-5.3056,-0.0859,-1.7410,0.043077,0.2446,5.15,0.89,5.10,0.100000,0.159104
1779296947.2930002,11,0.2642,0,-5.1563,-0.0803,-1.9615,0.048439,0.1515,3.26,0.81,2.20,0.090909,0.159104
1779296947.6679986,12,0.2628,0,-4.9491,-0.0740,-2.1573,0.059425,0.2517,1.60,0.71,-2.08,0.083333,0.159104
1779296948.1868985,13,0.2561,0,-4.0504,-0.0548,-2.2870,0.082588,0.2506,0.88,0.42,-11.79,0.076923,0.159104
1779296948.4049122,14,0.2518,0,-3.1256,-0.0372,-2.3563,0.056217,0.2096,2.81,0.18,-15.81,0.071429,0.159104
1779296948.7762256,15,0.2474,0,-2.7266,-0.0300,-2.3997,0.034673,0.2966,4.58,0.08,-16.15,0.066667,0.159104
1779296949.2629054,16,0.2398,0,-3.6533,-0.0434,-2.4893,0.089557,0.2542,5.33,0.31,-8.98,0.062500,0.159104
1779296949.778758,17,0.2341,0,-6.2503,-0.0786,-2.7051,0.145661,0.2451,1.73,0.86,1.98,0.058824,0.159104
1779296949.9431577,18,0.2321,0,-7.7906,-0.0975,-2.9867,0.133740,0.1454,-0.35,1.13,8.37,0.055556,0.159104
1779296950.3204846,19,0.2301,0,-9.4360,-0.1162,-3.3348,0.088292,0.2539,-2.57,1.40,14.72,0.052632,0.159104
1779296950.8755274,20,0.2283,0,-11.9549,-0.1436,-3.7863,0.016924,0.2828,-7.02,1.84,24.27,0.050000,0.159104
1779296951.39919,21,0.2251,0,-13.7178,-0.1610,-4.2972,0.023221,0.2752,-11.89,2.08,23.43,0.047619,0.159104
1779296951.9105003,22,0.2258,0,-13.7430,-0.1596,-4.7903,0.043978,0.2564,-13.65,1.97,16.96,0.045455,0.159104
1779296952.4314582,23,0.2303,0,-11.0443,-0.1310,-5.1456,0.201752,0.2449,-5.94,1.33,10.82,0.043478,0.159104
1779296952.6296885,24,0.2316,0,-9.7735,-0.1174,-5.4293,0.253255,0.1825,1.52,0.92,9.73,0.041667,0.159104
1779296952.9652872,25,0.2330,0,-8.4055,-0.1036,-5.6394,0.269658,0.2641,10.81,0.50,9.43,0.040000,0.159104
1779296953.1379738,26,0.2352,0,-6.6351,-0.0866,-5.7601,0.239394,0.1611,21.24,0.06,10.15,0.038462,0.159104
1779296953.5018616,27,0.2377,0,-4.5357,-0.0674,-5.7786,0.165648,0.2545,32.07,-0.36,12.54,0.037037,0.159104
1779296953.6991012,28,0.2388,0,-2.2974,-0.0477,-5.6923,0.073985,0.1840,41.68,-0.73,15.55,0.035714,0.159104
1779296954.0554097,29,0.2374,0,-0.7869,-0.0350,-5.5407,0.022563,0.2750,48.05,-0.90,18.72,0.034483,0.159104
1779296954.6358953,30,0.2305,0,-0.1858,-0.0301,-5.3733,0.011877,0.3172,53.62,-0.85,24.97,0.033333,0.159104
1779296955.1146646,31,0.2249,0,-0.9801,-0.0356,-5.2504,0.010297,0.2716,50.68,-0.72,23.11,0.032258,0.159104
1779296955.6562185,32,0.2189,0,-2.2263,-0.0439,-5.1875,0.008948,0.2865,40.48,-0.55,16.22,0.031250,0.159104
1779296956.1822994,33,0.2150,0,-5.2228,-0.0632,-5.2497,0.076478,0.2745,26.18,-0.06,8.16,0.030303,0.159104
1779296956.711343,34,0.2150,0,-9.2507,-0.0882,-5.4718,0.190956,0.2915,8.57,0.66,-1.60,0.029412,0.159104
1779296957.2429972,35,0.2163,0,-13.6333,-0.1148,-5.8636,0.224153,0.2827,-10.73,1.49,-7.84,0.028571,0.159104
1779296957.8379188,36,0.2194,0,-16.3106,-0.1304,-6.3540,0.095876,0.3268,-23.13,1.98,-10.79,0.027778,0.159104
1779296958.3461041,37,0.2201,0,-14.7638,-0.1204,-6.7647,0.201852,0.2972,-20.80,1.62,-12.40,0.027027,0.159104
1779296958.892759,38,0.2157,0,-11.0491,-0.0986,-7.0070,0.287508,0.3032,-6.78,0.81,-9.85,0.026316,0.159104
1779296959.3891902,39,0.2085,0,-6.8087,-0.0754,-7.0734,0.151095,0.2584,13.56,-0.08,-0.78,0.025641,0.159104
1779296959.56795,40,0.2042,0,-4.8331,-0.0650,-7.0634,0.071178,0.1710,24.10,-0.46,4.60,0.025000,0.159104
1779296959.9404478,41,0.1993,0,-3.1669,-0.0566,-6.9947,0.023356,0.2607,33.69,-0.70,10.28,0.024390,0.159104
1779296960.4840326,42,0.1894,0,-0.9291,-0.0462,-6.8567,0.009305,0.2671,47.89,-0.90,19.87,0.023810,0.159104
