time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777983369.821124,28,0.9994,0,-16.9549,-0.5046,-19.2900,0.295643,0.0715,-16.72
1777983370.1016784,29,0.9984,0,-16.9549,-0.4743,-19.1492,0.284267,0.1060,-10.99
1777983370.3483827,30,0.9971,0,-16.9549,-0.4460,-19.0179,0.265865,0.0904,-5.60
1777983370.5829296,31,0.9960,0,-16.9549,-0.4193,-18.8950,0.237441,0.0528,-5.12
1777983370.8588097,32,0.9955,0,-16.9549,-0.3943,-18.7797,0.203633,0.1029,-9.53
1777983371.1122258,33,0.9962,0,-16.9549,-0.3707,-18.6707,0.199215,0.1048,-16.69
1777983371.323497,34,0.9975,0,-16.9549,-0.3485,-18.5677,0.211994,0.0405,-25.14
1777983371.5906572,35,0.9987,0,-16.9549,-0.3276,-18.4703,0.271163,0.0819,-28.14
1777983371.8482025,36,0.9995,0,-16.9549,-0.3080,-18.3786,0.371022,0.0919,-23.64
1777983372.0814614,37,0.9997,0,-16.9549,-0.2895,-18.2925,0.490072,0.0541,-9.65
1777983372.326732,38,0.9984,0,-16.9549,-0.2721,-18.2122,0.605366,0.0749,13.84
1777983372.601884,39,0.9955,0,-16.9549,-0.2559,-18.1378,0.542377,0.0954,28.80
1777983372.8600678,40,0.9917,0,-16.9549,-0.2406,-18.0688,0.419896,0.1020,31.42
1777983373.0671372,41,0.9880,0,-16.9549,-0.2264,-18.0048,0.283890,0.0595,16.81
1777983373.3296165,42,0.9861,0,-16.9549,-0.2130,-17.9447,0.152790,0.0762,-9.25
1777983373.5863366,43,0.9872,0,-16.9549,-0.2004,-17.8874,0.172366,0.0851,-26.70
1777983373.8333304,44,0.9904,0,-16.9549,-0.1885,-17.8324,0.259577,0.0728,-36.06
1777983374.0761628,45,0.9943,0,-16.9549,-0.1772,-17.7796,0.469797,0.0802,-36.59
1777983374.3498502,46,0.9975,0,-16.9549,-0.1666,-17.7294,0.604559,0.1018,-31.62
1777983374.5874093,47,0.9993,0,-16.9549,-0.1566,-17.6820,0.617579,0.0792,-23.42
1777983374.8296597,48,0.9998,0,-16.9549,-0.1472,-17.6375,0.578041,0.0748,-17.54
1777983375.0823627,49,0.9997,0,-16.9549,-0.1384,-17.5959,0.380254,0.0808,-16.12
1777983375.3354428,50,0.9994,0,-16.9549,-0.1301,-17.5570,0.241612,0.0808,-17.60
1777983375.5862129,51,0.9989,0,-16.9549,-0.1223,-17.5206,0.216116,0.0846,-22.62
1777983375.8164346,52,0.9986,0,-16.9549,-0.1150,-17.4865,0.212177,0.0703,-28.07
1777983376.0964763,53,0.9984,0,-16.9549,-0.1081,-17.4545,0.225311,0.0988,-31.05
1777983376.3184226,54,0.9981,0,-16.9549,-0.1016,-17.4245,0.221313,0.0689,-32.52
1777983376.5823314,55,0.9961,0,-16.9549,-0.0955,-17.3966,0.230143,0.0522,-31.30
1777983376.8623025,56,0.9911,0,-16.9549,-0.0898,-17.3709,0.238333,0.1117,-25.64
1777983377.0677073,57,0.9846,0,-16.9549,-0.0845,-17.3474,0.257339,0.0722,-11.72
1777983377.3507288,58,0.9799,0,-16.9549,-0.0796,-17.3255,0.305433,0.1017,0.46
1777983377.615229,59,0.9788,0,-16.9549,-0.0749,-17.3048,0.278440,0.1094,1.80
1777983377.8263927,60,0.9824,0,-16.9549,-0.0705,-17.2847,0.253523,0.0712,-3.13
1777983378.0881467,61,0.9886,0,-16.9549,-0.0663,-17.2651,0.228661,0.0879,-16.20
1777983378.326535,62,0.9937,0,-16.9549,-0.0623,-17.2463,0.231925,0.0680,-25.01
1777983378.597347,63,0.9966,0,-16.9549,-0.0586,-17.2284,0.297124,0.0982,-20.89
1777983378.8395696,64,0.9956,0,-16.9549,-0.0551,-17.2117,0.408477,0.0792,-6.54
1777983379.0887618,65,0.9915,0,-16.9549,-0.0518,-17.1965,0.630845,0.0886,12.82
1777983379.32446,66,0.9871,0,-16.9549,-0.0488,-17.1824,0.630196,0.0753,22.65
1777983379.5785122,67,0.9854,0,-16.9549,-0.0459,-17.1692,0.888169,0.0577,25.24
1777983379.8266933,68,0.9880,0,-16.9549,-0.0432,-17.1566,0.748384,0.0767,20.30
1777983380.0930092,69,0.9927,0,-16.5549,-0.0168,-17.0387,0.543980,0.0881,7.19
1777983380.331918,70,0.9969,0,-16.8549,-0.0337,-17.0248,0.520645,0.0782,-3.23
1777983380.5789406,71,0.9987,0,-16.9549,-0.0377,-17.0389,0.232380,0.0788,-12.55
1777983380.8370771,72,0.9985,0,-16.9549,-0.0354,-17.0482,0.279974,0.0877,-19.74
1777983381.0831573,73,0.9981,0,-16.9549,-0.0333,-17.0538,0.250900,0.0863,-20.60
1777983381.3508844,74,0.9978,0,-16.9549,-0.0313,-17.0566,0.255675,0.0668,-17.70
1777983381.594076,75,0.9978,0,-16.9549,-0.0294,-17.0573,0.247038,0.0861,-13.88
1777983381.831297,76,0.9978,0,-16.9549,-0.0277,-17.0565,0.244197,0.0524,-11.83
1777983382.0720625,77,0.9977,0,-16.9549,-0.0260,-17.0546,0.246966,0.0757,-11.71
1777983382.3474438,78,0.9978,0,-16.9549,-0.0245,-17.0519,0.248007,0.0877,-11.72
1777983382.5979755,79,0.9978,0,-16.9549,-0.0230,-17.0486,0.246626,0.1006,-11.71
1777983382.8312652,80,0.9978,0,-16.9549,-0.0216,-17.0450,0.247341,0.0817,-11.70
1777983383.0849009,81,0.9978,0,-16.9549,-0.0203,-17.0411,0.244000,0.0866,-11.69
1777983383.3475142,82,0.9978,0,-16.9549,-0.0191,-17.0372,0.242963,0.0885,-11.68
1777983383.5772576,83,0.9978,0,-16.9549,-0.0180,-17.0332,0.242673,0.0742,-11.68
1777983383.8445144,84,0.9978,0,-16.9549,-0.0169,-17.0293,0.243201,0.0924,-11.62
1777983384.0710366,85,0.9979,0,-16.9549,-0.0159,-17.0254,0.246019,0.0705,-11.23
1777983384.3456743,86,0.9981,0,-16.9549,-0.0149,-17.0216,0.245210,0.0612,-10.97
1777983384.5888343,87,0.9983,0,-16.9549,-0.0140,-17.0180,0.238524,0.0823,-10.80
1777983384.8618014,88,0.9985,0,-16.9549,-0.0132,-17.0144,0.231593,0.1073,-10.80
1777983385.096455,89,0.9988,0,-16.9549,-0.0124,-17.0111,0.223944,0.1012,-11.74
1777983385.3257663,90,0.9990,0,-16.9549,-0.0117,-17.0079,0.222156,0.0798,-13.47
1777983385.6023345,91,0.9992,0,-16.9549,-0.0110,-17.0048,0.223440,0.0557,-14.82
1777983385.865671,92,0.9994,0,-16.9549,-0.0103,-17.0019,0.222685,0.1078,-16.66
1777983386.0902786,93,0.9996,0,-16.9549,-0.0097,-16.9992,0.238497,0.0852,-19.04
1777983386.3486624,94,0.9997,0,-16.9549,-0.0091,-16.9966,0.260875,0.0890,-18.62
1777983386.6023347,95,0.9998,0,-16.9549,-0.0086,-16.9941,0.301037,0.1024,-17.87
1777983386.8450637,96,0.9998,0,-16.9549,-0.0080,-16.9918,0.555464,0.0850,-16.00
1777983387.1018069,97,0.9997,0,-16.9549,-0.0076,-16.9896,0.760982,0.1027,-9.80
1777983387.325982,98,0.9996,0,-16.9549,-0.0071,-16.9875,0.824048,0.0519,-4.20
1777983387.594887,99,0.9994,0,-16.9549,-0.0067,-16.9856,0.883600,0.0946,2.17
1777983387.8288631,100,0.9993,0,-16.9549,-0.0063,-16.9838,0.697569,0.0460,5.71
1777983388.0931435,101,0.9992,0,-16.9549,-0.0059,-16.9820,0.520538,0.0866,3.48
1777983388.335117,102,0.9992,0,-16.9549,-0.0055,-16.9804,0.462935,0.0843,-2.32
1777983388.5849872,103,0.9991,0,-16.9549,-0.0052,-16.9789,0.382467,0.0892,-11.04
1777983388.85727,104,0.9991,0,-16.9549,-0.0049,-16.9775,0.337197,0.0979,-17.49
1777983389.0810242,105,0.9991,0,-16.9549,-0.0046,-16.9761,0.314030,0.0812,-21.18
1777983389.3372254,106,0.9992,0,-16.9549,-0.0043,-16.9748,0.300358,0.0875,-22.60
1777983389.5850387,107,0.9993,0,-16.9549,-0.0041,-16.9737,0.294434,0.0874,-22.48
1777983389.8369174,108,0.9994,0,-16.9549,-0.0038,-16.9725,0.280811,0.0597,-22.33
1777983390.0722551,109,0.9996,0,-16.9549,-0.0036,-16.9715,0.263151,0.0721,-22.36
1777983390.325065,110,0.9997,0,-16.9549,-0.0034,-16.9705,0.251413,0.0797,-22.37
1777983390.589503,111,0.9998,0,-16.9549,-0.0032,-16.9695,0.238190,0.0800,-22.39
1777983390.8223126,112,0.9999,0,-16.9549,-0.0030,-16.9687,0.231163,0.0748,-22.41
1777983391.0864139,113,0.9999,0,-16.9549,-0.0028,-16.9678,0.231511,0.0788,-22.43
1777983391.3392904,114,0.9999,0,-16.9549,-0.0026,-16.9671,0.232587,0.0834,-22.44
1777983391.6031792,115,1.0000,0,-16.9549,-0.0025,-16.9663,0.238435,0.0950,-22.44
1777983391.852609,116,0.9999,0,-16.9549,-0.0023,-16.9656,0.244472,0.0631,-22.44
1777983392.0870154,117,0.9999,0,-16.9549,-0.0022,-16.9650,0.248070,0.0812,-22.43
1777983392.322617,118,0.9999,0,-16.9549,-0.0021,-16.9644,0.251021,0.0444,-22.43
