time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777987631.3212595,1,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987631.5855854,2,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987631.832763,3,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987632.0815258,4,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987632.3278725,5,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987632.5700154,6,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987632.8318036,7,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987633.0807028,8,0.9995,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.53
1777987633.3223577,9,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987633.57656,10,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987633.8245287,11,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987634.0827916,12,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987634.3269024,13,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987634.570581,14,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987634.827924,15,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987635.068473,16,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.54
1777987635.3319485,17,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987635.579521,18,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987635.8226788,19,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987636.0803332,20,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987636.3240814,21,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987636.5823152,22,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987636.82391,23,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987637.0853262,24,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987637.3334813,25,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987637.5746257,26,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987637.8355088,27,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987638.0818293,28,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987638.3264506,29,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987638.585926,30,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987638.8274798,31,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987639.0768821,32,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987639.322177,33,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987639.58138,34,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
1777987639.8256688,35,0.9994,1,0.0000,0.0000,0.0000,0.000000,0.0000,-15.55
