time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779895870.6347146,1,0.9994,0,20.3956,0.0000,20.3956,21.609360,0.3311,-22.38,1.000000,1.000000,0,0
1779895871.0908644,2,0.9994,0,25.3434,2.4724,24.1050,1.552511,0.2418,-22.46,0.500000,0.500000,0,0
1779895871.2966354,3,0.9994,0,26.2389,1.9471,26.1143,0.532656,0.1673,-22.45,0.333333,0.333333,0,0
1779895871.6306837,4,0.9994,0,26.7237,1.5817,27.4531,0.317951,0.2460,-22.45,0.250000,0.250000,0,0
1779895871.883871,5,0.9994,0,27.0446,1.3297,28.4354,0.305645,0.2184,-22.43,0.200000,0.200000,0,0
1779895872.1404872,6,0.9994,0,27.2741,1.1465,29.1975,0.357259,0.2146,-21.85,0.166667,0.166667,0,0
1779895872.3716352,7,0.9993,0,27.4884,1.0134,29.7780,0.433955,0.1889,-21.07,0.142857,0.159104,0,0
1779895872.686249,8,0.9988,0,27.5831,0.8987,30.1851,0.540745,0.2300,-19.42,0.125000,0.159104,0,0
1779895872.9186447,9,0.9980,0,27.7513,0.8177,30.4865,0.608521,0.1940,-16.91,0.111111,0.159104,0,0
1779895873.2047594,10,0.9971,0,27.7477,0.7358,30.6711,0.703223,0.2259,-15.25,0.100000,0.159104,0,0
1779895873.437991,11,0.9964,0,27.6426,0.6596,30.7460,0.845277,0.1832,-14.51,0.090909,0.159104,0,0
1779895873.7029734,12,0.9962,0,27.5825,0.5999,30.7494,0.897096,0.1875,-13.36,0.083333,0.159104,0,0
1779895873.9648082,13,0.9962,0,27.6135,0.5563,30.7205,0.897467,0.1797,-12.63,0.076923,0.159104,0,0
1779895874.282461,14,0.9963,0,27.5808,0.5144,30.6557,0.893022,0.2312,-11.92,0.071429,0.159104,0,0
1779895874.551533,15,0.9964,0,27.5755,0.4799,30.5712,0.864476,0.2166,-10.42,0.066667,0.159104,0,0
