time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_parent,movement_var_child,is_flat_valley,r_w,best_yaw_deg
1778163370.9138875,1,-180.0000,2.015422,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9157598,1,-175.0000,2.162726,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9166927,1,-170.0000,2.297794,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9205852,1,-165.0000,2.423223,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9219868,1,-160.0000,2.541225,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9227061,1,-155.0000,2.653692,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9247565,1,-150.0000,2.762272,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9283683,1,-145.0000,2.868445,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9312549,1,-140.0000,2.989591,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9368827,1,-135.0000,3.362861,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.941973,1,-130.0000,4.383699,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9447117,1,-125.0000,6.756154,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9485006,1,-120.0000,11.963295,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9557693,1,-115.0000,20.221712,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9574876,1,-110.0000,31.534664,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.959216,1,-105.0000,45.906705,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9604254,1,-100.0000,63.344643,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9610808,1,-95.0000,83.859408,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9622288,1,-90.0000,107.470169,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9636273,1,-85.0000,134.214792,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.96435,1,-80.0000,164.183008,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9660535,1,-75.0000,197.671677,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.966688,1,-70.0000,236.146586,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9694018,1,-65.0000,271.504130,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.971279,1,-60.0000,300.695022,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9720848,1,-55.0000,327.534829,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.97396,1,-50.0000,292.234848,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.974873,1,-45.0000,251.975615,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
1778163370.9754806,1,-40.0000,214.512605,0,3.702125E-07,1.471082E-03,0,0.0197,0.0
