time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1779360662.5467594,1,0.0245,1,0.0000,0.0000,0.0000,0.005287,0.1542,30.14,5.23,-1.08,1.000000,1.000000
1779360662.7911386,2,0.0247,1,0.0000,0.0000,0.0000,0.975310,0.1457,28.96,6.27,-1.39,0.500000,0.500000
1779360663.0686157,3,0.0249,1,0.0000,0.0000,0.0000,4.471319,0.1736,27.54,8.52,-2.06,0.333333,0.333333
1779360663.2972,4,0.0252,1,0.0000,0.0000,0.0000,11.850184,0.1542,25.90,12.09,-3.02,0.250000,0.250000
1779360663.575259,5,0.0254,1,0.0000,0.0000,0.0000,23.520819,0.1704,23.81,17.10,-4.02,0.200000,0.200000
1779360663.8130894,6,0.0256,1,0.0000,0.0000,0.0000,35.091845,0.1645,21.49,23.13,-5.01,0.166667,0.166667
1779360664.0779078,7,0.0257,1,0.0000,0.0000,0.0000,41.143127,0.1701,20.67,29.44,-7.30,0.142857,0.159104
1779360664.2995253,8,0.0257,1,0.0000,0.0000,0.0000,37.419892,0.1474,21.82,35.00,-11.06,0.125000,0.159104
1779360664.5573664,9,0.0257,1,0.0000,0.0000,0.0000,25.278292,0.1514,22.61,39.58,-13.97,0.111111,0.159104
1779360664.8187625,10,0.0256,1,0.0000,0.0000,0.0000,13.714060,0.1634,23.54,42.64,-15.67,0.100000,0.159104
1779360665.0620713,11,0.0256,1,0.0000,0.0000,0.0000,7.179381,0.1562,22.62,44.78,-15.68,0.090909,0.159104
1779360665.335183,12,0.0257,1,0.0000,0.0000,0.0000,5.183630,0.1851,19.11,45.64,-13.65,0.083333,0.159104
1779360665.5746422,13,0.0259,1,0.0000,0.0000,0.0000,5.657664,0.1764,14.42,44.72,-10.60,0.076923,0.159104
1779360665.830888,14,0.0260,1,0.0000,0.0000,0.0000,5.494409,0.1782,10.23,42.70,-7.77,0.071429,0.159104
1779360666.0724268,15,0.0262,1,0.0000,0.0000,0.0000,3.441031,0.1752,5.31,40.30,-4.12,0.066667,0.159104
1779360666.3111765,16,0.0264,1,0.0000,0.0000,0.0000,1.477765,0.1618,-0.31,38.35,0.25,0.062500,0.159104
1779360666.5573673,17,0.0266,1,0.0000,0.0000,0.0000,1.432216,0.1626,-3.50,36.97,2.80,0.058824,0.159104
1779360666.8295434,18,0.0268,1,0.0000,0.0000,0.0000,1.954817,0.1782,-5.72,36.04,4.41,0.055556,0.159104
1779360667.0816236,19,0.0267,1,0.0000,0.0000,0.0000,1.987287,0.1877,-5.20,34.87,4.37,0.052632,0.159104
1779360667.3343515,20,0.0266,1,0.0000,0.0000,0.0000,2.313835,0.1820,-0.75,32.99,2.23,0.050000,0.159104
1779360667.550827,21,0.0264,1,0.0000,0.0000,0.0000,8.237582,0.1587,5.01,29.47,0.08,0.047619,0.159104
1779360667.7919896,22,0.0261,1,0.0000,0.0000,0.0000,24.371974,0.1440,11.29,23.62,-0.63,0.045455,0.159104
