time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778161691.2982075,1,0.0197,1,0.0000,0.0000,0.0000,0.018733,0.1677,25.75,32.08,-12.57,1.000000,1.000000
1778161691.5213232,2,0.0190,1,0.0000,0.0000,0.0000,0.029771,0.1205,15.26,27.56,-5.40,0.500000,0.500000
1778161691.7960565,3,0.0191,1,0.0000,0.0000,0.0000,0.035070,0.1297,17.34,27.32,-6.00,0.333333,0.333333
1778161692.0695238,4,0.0192,1,0.0000,0.0000,0.0000,0.056612,0.1248,16.89,22.65,-4.69,0.250000,0.250000
1778161692.3408988,5,0.0197,1,0.0000,0.0000,0.0000,0.066361,0.1254,13.32,16.54,-2.12,0.200000,0.200000
1778161692.6252382,6,0.0212,1,0.0000,0.0000,0.0000,0.063715,0.1366,10.36,14.39,-0.25,0.166667,0.166667
1778161692.925532,7,0.0276,1,0.0000,0.0000,0.0000,0.046570,0.1586,8.84,15.92,-0.25,0.142857,0.159104
1778161693.1932955,8,0.0471,1,0.0000,0.0000,0.0000,0.026789,0.1547,11.71,19.12,-2.14,0.125000,0.159104
1778161693.4464903,9,0.0737,1,0.0000,0.0000,0.0000,0.054867,0.1304,16.64,20.22,-3.56,0.111111,0.159104
1778161693.7004452,10,0.1058,0,-19.1526,-0.2026,-0.5216,0.035735,0.1248,22.21,33.06,-12.24,0.100000,0.159104
1778161693.9606059,11,0.1376,0,-15.8828,-0.1592,-1.0137,0.017442,0.1126,20.86,24.05,-9.21,0.090909,0.159104
1778161694.2328796,12,0.1654,0,-12.8117,-0.1147,-1.4357,0.020579,0.1165,16.20,17.83,-5.30,0.083333,0.159104
1778161694.492718,13,0.1892,0,-9.8744,-0.0703,-1.7579,0.033251,0.1085,11.71,15.51,-2.82,0.076923,0.159104
1778161694.7760272,14,0.2103,0,-6.9641,-0.0255,-1.9568,0.039690,0.1103,9.50,16.84,-2.38,0.071429,0.159104
1778161695.023454,15,0.2299,0,-4.5407,0.0120,-2.0397,0.019406,0.1053,9.12,19.44,-3.09,0.066667,0.159104
1778161695.3161614,16,0.2475,0,-3.4524,0.0287,-2.0678,0.004073,0.1182,11.29,20.54,-3.96,0.062500,0.159104
1778161695.5832179,17,0.2617,0,-3.7731,0.0233,-2.1164,0.006852,0.1163,13.93,18.14,-4.10,0.058824,0.159104
1778161695.843268,18,0.2698,0,-5.2548,0.0007,-2.2504,0.024561,0.1111,15.60,11.87,-3.33,0.055556,0.159104
1778161696.1160018,19,0.2716,0,-6.5484,-0.0178,-2.4532,0.021487,0.1183,12.19,5.09,-2.13,0.052632,0.159104
1778161696.3797178,20,0.2689,0,-7.1112,-0.0251,-2.6765,0.011381,0.1164,4.59,0.04,-0.68,0.050000,0.159104
1778161696.650585,21,0.2640,0,-6.7324,-0.0200,-2.8660,0.018724,0.1201,-3.12,-1.45,0.38,0.047619,0.159104
1778161696.9134455,22,0.2586,0,-5.0534,-0.0000,-2.9560,0.023795,0.1094,-10.63,0.34,0.67,0.045455,0.159104
1778161697.1937559,23,0.2537,0,-3.1735,0.0207,-2.9450,0.014768,0.1270,-16.15,2.79,1.14,0.043478,0.159104
1778161697.4570115,24,0.2502,0,-1.8986,0.0338,-2.8709,0.006168,0.1221,-18.69,4.99,1.86,0.041667,0.159104
1778161697.7256918,25,0.2479,0,-1.0902,0.0414,-2.7609,0.001451,0.1195,-20.78,6.00,2.31,0.040000,0.159104
1778161698.0046334,26,0.2449,0,-1.0338,0.0416,-2.6536,0.001751,0.1220,-21.28,6.13,2.40,0.038462,0.159104
1778161698.2822573,27,0.2409,0,-2.2371,0.0305,-2.6083,0.018289,0.1337,-16.42,6.45,2.20,0.037037,0.159104
1778161698.5344615,28,0.2364,0,-4.1766,0.0138,-2.6540,0.038637,0.1194,-7.34,6.89,1.63,0.035714,0.159104
1778161698.815036,29,0.2314,0,-6.6071,-0.0057,-2.8049,0.035326,0.1324,2.60,6.84,0.53,0.034483,0.159104
1778161699.0748744,30,0.2279,0,-9.1765,-0.0251,-3.0602,0.015663,0.1201,12.52,5.78,-0.68,0.033333,0.159104
1778161699.336732,31,0.2270,0,-10.7952,-0.0368,-3.3751,0.006683,0.1161,20.16,4.01,-1.06,0.032258,0.159104
1778161699.6181479,32,0.2277,0,-11.7067,-0.0430,-3.7184,0.003312,0.1277,23.71,1.88,-0.52,0.031250,0.159104
1778161699.895078,33,0.2289,0,-12.3473,-0.0472,-4.0781,0.000490,0.1257,26.42,-0.00,0.12,0.030303,0.159104
1778161700.1672988,34,0.2301,0,-12.6506,-0.0489,-4.4390,0.000237,0.1303,28.16,-1.13,0.61,0.029412,0.159104
1778161700.4501927,35,0.2295,0,-13.1059,-0.0516,-4.8052,0.001884,0.1451,27.91,-2.00,1.04,0.028571,0.159104
1778161700.7041636,36,0.2261,0,-14.0368,-0.0571,-5.1924,0.007111,0.1213,25.46,-3.17,1.29,0.027778,0.159104
1778161700.983486,37,0.2212,0,-15.2498,-0.0640,-5.6081,0.010111,0.1321,19.54,-5.08,1.07,0.027027,0.159104
1778161701.2571783,38,0.2188,0,-16.0200,-0.0681,-6.0363,0.006764,0.1382,12.20,-7.03,0.80,0.026316,0.159104
1778161701.5152733,39,0.2219,0,-14.4670,-0.0588,-6.3907,0.039353,0.1232,5.04,-7.32,0.81,0.025641,0.159104
1778161701.795158,40,0.2300,0,-10.8552,-0.0377,-6.5905,0.096006,0.1271,0.72,-4.03,0.29,0.025000,0.159104
1778161702.0691338,41,0.2390,0,-7.0937,-0.0156,-6.6246,0.095406,0.1323,1.96,4.90,-1.43,0.024390,0.159104
1778161702.3282223,42,0.2437,0,-3.9367,0.0028,-6.5177,0.044385,0.1243,8.76,17.96,-6.23,0.023810,0.159104
1778161702.5956106,43,0.2436,0,-1.4669,0.0168,-6.3057,0.014180,0.1217,18.52,30.97,-13.56,0.023256,0.159104
1778161702.870161,44,0.2403,0,0.3264,0.0265,-6.0267,0.004858,0.1221,28.12,41.25,-21.47,0.022727,0.159104
1778161703.136267,45,0.2363,0,1.5096,0.0326,-5.7120,0.001432,0.1206,35.18,47.50,-27.89,0.022222,0.159104
1778161703.3925662,46,0.2338,0,1.7892,0.0338,-5.4003,0.000844,0.1129,37.07,49.08,-29.78,0.021739,0.159104
1778161703.6740403,47,0.2310,0,0.4708,0.0272,-5.1584,0.004949,0.1238,36.07,46.70,-28.18,0.021277,0.159104
1778161703.9172652,48,0.2275,0,-0.7051,0.0215,-4.9765,0.005241,0.1181,35.17,42.32,-25.46,0.020833,0.159104
1778161704.1981006,49,0.2245,0,-1.4656,0.0179,-4.8338,0.003102,0.1293,34.02,38.21,-22.61,0.020408,0.159104
1778161704.4694853,50,0.2216,0,-2.0254,0.0153,-4.7200,0.000483,0.1308,32.07,36.12,-20.27,0.020000,0.159104
1778161704.7202692,51,0.2188,0,-1.9886,0.0154,-4.6100,0.000354,0.1202,27.23,36.12,-17.07,0.019608,0.159104
1778161704.9868019,52,0.2158,0,-2.1313,0.0148,-4.5106,0.000502,0.1202,18.37,34.88,-11.71,0.019231,0.159104
1778161705.2547276,53,0.2131,0,-2.8742,0.0117,-4.4438,0.003872,0.1190,7.85,30.54,-5.72,0.018868,0.159104
1778161705.5256872,54,0.2111,0,-4.9496,0.0036,-4.4574,0.023312,0.1247,-0.70,22.29,-1.53,0.018519,0.159104
1778161705.7927933,55,0.2113,0,-7.7142,-0.0071,-4.5737,0.041497,0.1246,-5.85,11.55,-0.01,0.018182,0.159104
1778161706.0705836,56,0.2138,0,-10.8442,-0.0190,-4.8053,0.049250,0.1212,-8.77,0.92,-0.38,0.017857,0.159104
1778161706.3469014,57,0.2169,0,-14.3755,-0.0324,-5.1669,0.040122,0.1304,-10.21,-8.14,-1.72,0.017544,0.159104
1778161706.6046593,58,0.2196,0,-17.4042,-0.0437,-5.6367,0.029924,0.1216,-11.37,-13.95,-2.87,0.017241,0.159104
1778161706.8726354,59,0.2213,0,-19.6811,-0.0521,-6.1814,0.013900,0.1214,-12.10,-17.37,-3.69,0.016949,0.159104
1778161707.1414337,60,0.2220,0,-20.2789,-0.0541,-6.7316,0.007186,0.1258,-13.14,-18.70,-4.23,0.016667,0.159104
1778161707.407142,61,0.2218,0,-18.3924,-0.0470,-7.1884,0.035782,0.1164,-14.37,-17.84,-4.23,0.016393,0.159104
1778161707.6947353,62,0.2209,0,-14.6065,-0.0334,-7.4813,0.076302,0.1245,-15.18,-14.25,-3.46,0.016129,0.159104
1778161707.9449406,63,0.2188,0,-10.2746,-0.0182,-7.5962,0.079469,0.1171,-15.65,-7.53,-2.10,0.015873,0.159104
1778161708.218764,64,0.2149,0,-6.7126,-0.0062,-7.5720,0.046080,0.1221,-13.47,2.06,-0.59,0.015625,0.159104
1778161708.4877408,65,0.2095,0,-4.1786,0.0020,-7.4569,0.015254,0.1210,-7.25,12.99,-0.67,0.015385,0.159104
1778161708.754767,66,0.2033,0,-2.6122,0.0068,-7.2937,0.002155,0.1116,3.40,22.84,-4.49,0.015152,0.159104
1778161709.032722,67,0.1977,0,-1.9342,0.0088,-7.1166,0.000239,0.1222,16.52,30.32,-11.14,0.014925,0.159104
1778161709.3046517,68,0.1929,0,-1.5407,0.0099,-6.9358,0.000390,0.1270,28.18,35.90,-18.82,0.014706,0.159104
1778161709.58115,69,0.1885,0,-1.1299,0.0110,-6.7510,0.000508,0.1318,36.56,39.23,-25.46,0.014493,0.159104
1778161709.832919,70,0.1847,0,-0.2488,0.0133,-6.5470,0.001909,0.1197,38.73,41.57,-27.97,0.014286,0.159104
1778161710.1182635,71,0.1806,0,1.0390,0.0165,-6.3130,0.003420,0.1397,36.51,43.89,-27.09,0.014085,0.159104
1778161710.376079,72,0.1752,0,1.3466,0.0172,-6.0828,0.003394,0.1225,35.48,45.65,-26.96,0.013889,0.159104
1778161710.6583269,73,0.1702,0,0.2712,0.0147,-5.8964,0.011072,0.1324,37.34,47.09,-29.22,0.013699,0.159104
1778161710.9022644,74,0.1683,0,-2.5892,0.0081,-5.7999,0.020832,0.1046,43.14,49.04,-35.42,0.013514,0.159104
1778161711.1794643,75,0.1733,0,-5.8086,0.0007,-5.7995,0.010043,0.1170,53.45,50.99,-46.64,0.013333,0.159104
1778161711.4587333,76,0.1848,0,-7.6646,-0.0038,-5.8581,0.008719,0.1247,66.20,52.33,-61.33,0.013158,0.159104
1778161711.7399175,77,0.1955,0,-9.9275,-0.0096,-5.9939,0.011733,0.1329,82.10,53.33,-80.79,0.012987,0.159104
1778161711.9949448,78,0.2026,0,-5.2975,0.0025,-5.9691,0.011309,0.1247,90.44,54.15,-90.90,0.012821,0.159104
1778161712.270119,79,0.2046,0,6.9794,0.0343,-5.5144,0.005666,0.1323,86.91,57.10,-86.45,0.012658,0.159104
1778161712.5429358,80,0.2021,0,13.8122,0.0514,-4.8432,0.004152,0.1275,85.53,59.16,-84.70,0.012500,0.159104
1778161712.8059857,81,0.2003,0,8.1704,0.0374,-4.3922,0.006863,0.1258,97.20,58.06,-98.24,0.012346,0.159104
1778161713.1000216,82,0.2012,0,5.7578,0.0313,-4.0370,0.006952,0.1505,94.19,56.97,-94.65,0.012195,0.159104
1778161713.3602095,83,0.2034,0,4.0507,0.0271,-3.7491,0.007198,0.1396,82.45,54.55,-80.56,0.012048,0.159104
1778161713.6238945,84,0.2059,0,0.4121,0.0181,-3.5952,0.008296,0.1183,68.25,48.59,-62.90,0.011905,0.159104
1778161713.9015558,85,0.2074,0,-3.5872,0.0083,-3.5869,0.024736,0.1254,52.02,39.71,-42.42,0.011765,0.159104
1778161714.172434,86,0.2054,0,-6.7944,0.0006,-3.6912,0.052295,0.1250,35.92,28.46,-23.74,0.011628,0.159104
1778161714.4485722,87,0.2001,0,-9.8333,-0.0064,-3.8929,0.059889,0.1207,22.79,17.01,-10.66,0.011494,0.159104
1778161714.7209506,88,0.1928,0,-13.2404,-0.0138,-4.1931,0.037650,0.1231,12.98,8.32,-4.20,0.011364,0.159104
1778161714.9759457,89,0.1857,0,-16.6413,-0.0209,-4.5812,0.024357,0.1111,3.83,1.57,-1.74,0.011236,0.159104
1778161715.2545156,90,0.1810,0,-19.8637,-0.0273,-5.0478,0.026036,0.1241,-2.47,-4.13,-1.32,0.011111,0.159104
1778161715.5176818,91,0.1795,0,-22.6267,-0.0327,-5.5815,0.020387,0.1166,-6.61,-8.86,-1.59,0.010989,0.159104
1778161715.8139815,92,0.1815,0,-24.8621,-0.0371,-6.1743,0.008215,0.1322,-9.06,-12.35,-1.99,0.010870,0.159104
1778161716.0831623,93,0.1840,0,-26.1679,-0.0396,-6.7979,0.000672,0.1268,-8.90,-14.00,-2.17,0.010753,0.159104
1778161716.3395827,94,0.1861,0,-26.5394,-0.0402,-7.4216,0.000141,0.1249,-7.93,-14.52,-2.00,0.010638,0.159104
1778161716.6176887,95,0.1875,0,-26.2885,-0.0397,-8.0229,0.001019,0.1354,-6.35,-14.05,-1.60,0.010526,0.159104
1778161716.9055436,96,0.1873,0,-25.0238,-0.0371,-8.5656,0.009664,0.1357,-3.72,-12.54,-1.05,0.010417,0.159104
1778161717.188471,97,0.1865,0,-22.6923,-0.0326,-9.0165,0.026339,0.1419,-0.58,-9.68,-0.62,0.010309,0.159104
1778161717.45085,98,0.1844,0,-19.4073,-0.0263,-9.3468,0.039130,0.1337,2.43,-4.63,-0.49,0.010204,0.159104
1778161717.7428665,99,0.1810,0,-15.6594,-0.0194,-9.5475,0.043032,0.1521,5.35,2.95,-0.95,0.010101,0.159104
1778161718.0071747,100,0.1767,0,-11.9536,-0.0128,-9.6276,0.038909,0.1323,8.33,12.19,-2.64,0.010000,0.159104
1778161718.2824507,101,0.1727,0,-8.5417,-0.0070,-9.6046,0.024411,0.1313,12.45,21.14,-5.88,0.009901,0.159104
1778161718.565831,102,0.1712,0,-5.7117,-0.0022,-9.5007,0.009509,0.1362,17.77,28.17,-9.86,0.009804,0.159104
1778161718.824292,103,0.1717,0,-3.9204,0.0008,-9.3475,0.001539,0.1163,24.20,32.48,-14.29,0.009709,0.159104
1778161719.127288,104,0.1736,0,-3.2104,0.0020,-9.1760,0.000229,0.1328,30.34,34.21,-18.46,0.009615,0.159104
1778161719.4155433,105,0.1761,0,-2.8885,0.0025,-8.9974,0.000101,0.1319,34.53,34.57,-21.40,0.009524,0.159104
1778161719.6955402,106,0.1778,0,-2.7430,0.0027,-8.8178,0.000074,0.1290,36.74,34.59,-22.98,0.009434,0.159104
1778161719.9600337,107,0.1778,0,-2.4138,0.0033,-8.6334,0.000335,0.1111,33.99,36.02,-21.54,0.009346,0.159104
1778161720.2412527,108,0.1758,0,-1.5014,0.0048,-8.4293,0.003210,0.1251,23.62,37.79,-14.84,0.009259,0.159104
1778161720.530445,109,0.1731,0,0.3869,0.0077,-8.1790,0.012047,0.1326,7.83,37.51,-4.68,0.009174,0.159104
1778161720.792111,110,0.1708,0,2.5110,0.0110,-7.8777,0.011462,0.1263,-8.08,35.88,4.58,0.009091,0.159104
1778161721.0591147,111,0.1696,0,4.1366,0.0135,-7.5405,0.004295,0.1291,-20.04,32.92,10.99,0.009009,0.159104
1778161721.32809,112,0.1690,0,5.0173,0.0148,-7.1884,0.000284,0.1080,-25.54,30.24,13.48,0.008929,0.159104
1778161721.6116242,113,0.1690,0,4.8736,0.0146,-6.8499,0.000162,0.1345,-25.99,29.38,13.46,0.008850,0.159104
1778161721.8720784,114,0.1700,0,4.4514,0.0139,-6.5307,0.000572,0.1229,-24.52,30.00,12.82,0.008772,0.159104
1778161722.156239,115,0.1722,0,2.7078,0.0113,-6.2666,0.012169,0.1283,-16.57,32.49,9.14,0.008696,0.159104
1778161722.4393623,116,0.1761,0,0.2765,0.0076,-6.0759,0.021429,0.1262,-2.25,34.22,1.57,0.008621,0.159104
1778161722.683824,117,0.1798,0,-1.7795,0.0044,-5.9487,0.015706,0.1042,9.98,36.01,-5.73,0.008547,0.159104
1778161722.9688222,118,0.1821,0,-3.5682,0.0016,-5.8782,0.002702,0.1202,22.34,36.89,-13.78,0.008475,0.159104
1778161723.2371166,119,0.1826,0,-4.2136,0.0006,-5.8292,0.000194,0.1211,28.14,35.98,-17.42,0.008403,0.159104
1778161723.5180058,120,0.1825,0,-4.3552,0.0004,-5.7859,0.000343,0.1169,28.30,35.57,-17.32,0.008333,0.159104
1778161723.7937274,121,0.1818,0,-4.6269,0.0000,-5.7524,0.000328,0.1260,29.92,34.78,-18.14,0.008264,0.159104
1778161724.0558522,122,0.1799,0,-5.0213,-0.0006,-5.7320,0.000331,0.1241,30.28,34.09,-18.13,0.008197,0.159104
1778161724.3376591,123,0.1777,0,-5.3474,-0.0010,-5.7221,0.000489,0.1321,29.88,33.58,-17.64,0.008130,0.159104
1778161724.6027665,124,0.1762,0,-6.1184,-0.0021,-5.7353,0.002580,0.1187,28.99,32.30,-16.42,0.008065,0.159104
1778161724.8649704,125,0.1753,0,-8.1312,-0.0049,-5.8070,0.011540,0.1176,28.96,28.44,-14.69,0.008000,0.159104
1778161725.1447709,126,0.1754,0,-10.4297,-0.0081,-5.9439,0.019012,0.1119,28.30,22.03,-11.77,0.007937,0.159104
1778161725.418718,127,0.1763,0,-12.4789,-0.0110,-6.1378,0.016439,0.1246,27.28,15.48,-8.28,0.007874,0.159104
1778161725.6903574,128,0.1766,0,-13.6890,-0.0126,-6.3623,0.006406,0.1072,26.19,10.71,-5.39,0.007812,0.159104
1778161725.9740078,129,0.1762,0,-13.3029,-0.0121,-6.5685,0.009773,0.1250,26.79,10.25,-5.38,0.007752,0.159104
1778161726.23222,130,0.1757,0,-12.0064,-0.0103,-6.7306,0.014290,0.1160,28.70,12.92,-7.35,0.007692,0.159104
1778161726.4955232,131,0.1752,0,-10.3296,-0.0081,-6.8387,0.009003,0.1140,30.13,15.89,-9.26,0.007634,0.159104
1778161726.7877898,132,0.1749,0,-8.9066,-0.0062,-6.9022,0.001384,0.1210,31.08,18.34,-10.76,0.007576,0.159104
