time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779714430.0359628,1,0.9995,0,24.0777,24.0661,24.0777,1.270078,0.4792,-9.12,1.000000,1.000000,0,0
1779714430.3217072,2,0.9995,0,23.8548,11.9282,29.9336,1.233733,0.2352,-11.79,0.500000,0.500000,0,0
1779714430.577912,3,0.9994,0,23.8120,7.9402,33.1893,1.192938,0.2374,-13.04,0.333333,0.333333,0,0
1779714430.834206,4,0.9994,0,23.9943,6.0019,35.3943,1.267426,0.2262,-13.06,0.250000,0.250000,0,0
1779714431.0996132,5,0.9994,0,23.9131,4.7860,36.9288,1.349100,0.2233,-12.12,0.200000,0.200000,0,0
1779714431.341887,6,0.9994,0,23.8921,3.9853,38.0789,1.382077,0.2107,-11.62,0.166667,0.166667,0,0
1779714431.635364,7,0.9993,0,23.9709,3.4277,38.7185,1.345847,0.2393,-12.05,0.142857,0.159104,0,0
1779714431.879725,8,0.9992,0,24.0217,3.0059,38.9101,1.257034,0.2166,-13.04,0.125000,0.159104,0,0
1779714432.1481562,9,0.9992,0,24.2736,2.7001,38.8542,1.192497,0.2208,-12.55,0.111111,0.159104,0,0
1779714432.3999283,10,0.9992,0,24.4369,2.4466,38.6198,1.216597,0.2169,-10.70,0.100000,0.159104,0,0
1779714432.717861,11,0.9993,0,24.4558,2.2261,38.2400,1.280216,0.2572,-8.59,0.090909,0.159104,0,0
1779714432.9669182,12,0.9992,0,24.2674,2.0251,37.7218,1.314689,0.2189,-6.33,0.083333,0.159104,0,0
1779714433.3566666,13,0.9989,0,24.2794,1.8704,37.1586,1.352576,0.3546,-4.67,0.076923,0.159104,0,0
1779714434.004992,14,0.9984,0,24.4368,1.7482,36.6081,1.432768,0.4677,-1.29,0.071429,0.159104,0,0
1779714434.4113567,15,0.9986,0,24.5997,1.6427,36.0820,1.451400,0.3371,0.61,0.066667,0.159104,0,0
1779714434.8403335,16,0.9984,0,24.3857,1.5268,35.5083,1.463701,0.2288,-0.59,0.062500,0.159104,0,0
1779714435.125396,17,0.9986,0,24.0631,1.4182,34.8827,1.665962,0.2466,0.42,0.058824,0.159104,0,0
1779714435.3638308,18,0.9990,0,23.7760,1.3235,34.2305,1.838610,0.2169,3.06,0.055556,0.159104,0,0
1779714435.6540508,19,0.9994,0,23.3668,1.2324,33.5396,1.999137,0.2470,5.92,0.052632,0.159104,0,0
1779714435.9954119,20,0.9997,0,22.7953,1.1422,32.7912,2.126922,0.3113,10.13,0.050000,0.159104,0,0
1779714436.4460719,21,0.9998,0,21.7390,1.0376,31.9057,2.305908,0.2334,18.99,0.047619,0.159104,0,0
1779714436.696709,22,0.9999,0,21.5334,0.9811,31.0807,2.427979,0.2141,24.30,0.045455,0.159104,0,0
1779714437.1476433,23,1.0000,0,21.6199,0.9422,30.3677,2.659709,0.3939,30.87,0.043478,0.159104,0,1
1779714437.6681962,24,1.0000,0,22.4723,0.9384,29.9007,2.690459,0.3881,29.65,0.041667,0.159104,0,1
1779714438.030988,25,0.9999,0,23.4966,0.9419,29.6739,2.265058,0.2231,18.70,0.040000,0.159104,0,0
1779714438.2938778,26,0.9999,0,24.0312,0.9262,29.5551,1.885605,0.2196,11.35,0.038462,0.159104,0,0
1779714438.546877,27,0.9998,0,24.5386,0.9107,29.5230,1.481309,0.2139,4.89,0.037037,0.159104,0,0
1779714438.8303752,28,0.9997,0,24.8358,0.8888,29.5248,1.128111,0.2315,-1.64,0.035714,0.159104,0,0
1779714439.0651054,29,0.9996,0,24.9885,0.8634,29.5295,0.836757,0.1982,-8.33,0.034483,0.159104,0,0
1779714439.3285868,30,0.9994,0,24.9998,0.8350,29.5114,0.693969,0.2014,-12.31,0.033333,0.159104,0,0
1779714439.592234,31,0.9992,0,24.8997,0.8049,29.4552,0.739728,0.2049,-12.15,0.032258,0.159104,0,0
1779714439.8681905,32,0.9991,0,24.7227,0.7742,29.3541,0.988185,0.2054,-8.76,0.031250,0.159104,0,0
1779714440.1545105,33,0.9991,0,24.3794,0.7404,29.1860,1.436133,0.2269,-2.43,0.030303,0.159104,0,0
1779714440.42197,34,0.9986,0,23.8836,0.7041,28.9358,2.032151,0.2238,5.86,0.029412,0.159104,0,0
1779714440.725814,35,0.9973,0,23.6118,0.6763,28.6600,2.435492,0.2601,15.92,0.028571,0.159104,0,0
1779714440.9787583,36,0.9953,0,23.2378,0.6472,28.3461,2.865148,0.2452,24.83,0.027778,0.159104,0,0
1779714441.2556577,37,0.9930,0,22.9675,0.6226,28.0206,3.172965,0.2584,31.55,0.027027,0.159104,0,0
1779714441.5368588,38,0.9909,0,22.6906,0.5992,27.6850,3.478696,0.2652,38.49,0.026316,0.159104,0,0
1779714441.794206,39,0.9894,0,22.4782,0.5786,27.3529,3.738234,0.2378,44.96,0.025641,0.159104,0,0
