time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779720957.3214078,38,0.2316,0,-9.7736,-0.0681,-6.8446,0.253255,0.2028,9.10,2.90,0.54,0.026316,0.159104,0,0
1779720957.6048992,39,0.2330,0,-8.4055,-0.0595,-6.9597,0.269658,0.2323,8.58,12.10,-0.04,0.025641,0.159104,0,0
1779720957.911037,40,0.2352,0,-6.6352,-0.0487,-6.9945,0.239394,0.2823,9.04,22.44,-0.70,0.025000,0.159104,0,0
1779720958.4598122,41,0.2388,0,-2.2974,-0.0232,-6.8383,0.073985,0.2850,14.15,42.78,-1.81,0.024390,0.159104,0,0
1779720958.9578714,42,0.2340,0,-0.1469,-0.0111,-6.5998,0.011065,0.2639,20.87,53.00,-2.03,0.023810,0.159104,0,0
1779720959.2708316,43,0.2305,0,-0.1858,-0.0112,-6.3754,0.011877,0.2991,23.54,54.58,-1.92,0.023256,0.159104,0,0
1779720959.7296994,44,0.2249,0,-0.9801,-0.0152,-6.1970,0.010297,0.2187,21.98,51.59,-1.58,0.022727,0.159104,0,0
1779720959.9693053,45,0.2218,0,-1.4981,-0.0177,-6.0483,0.007586,0.2033,19.20,47.15,-1.29,0.022222,0.159104,0,0
1779720960.270918,46,0.2189,0,-2.2263,-0.0211,-5.9355,0.008948,0.2319,15.62,41.21,-0.98,0.021739,0.159104,0,0
1779720960.5080853,47,0.2164,0,-3.6147,-0.0274,-5.8820,0.032727,0.2140,11.85,34.03,-0.64,0.021277,0.159104,0,0
1779720960.8288095,48,0.2150,0,-5.2228,-0.0345,-5.8928,0.076478,0.2622,7.78,26.81,-0.32,0.020833,0.159104,0,0
1779720961.3261428,49,0.2150,0,-9.2507,-0.0520,-6.0578,0.190956,0.2285,-2.19,9.15,0.54,0.020408,0.159104,0,0
1779720961.608634,50,0.2154,0,-11.4810,-0.0614,-6.3029,0.230183,0.2381,-6.28,-0.60,1.05,0.020000,0.159104,0,0
1779720961.7472558,51,0.2163,0,-13.6333,-0.0702,-6.6231,0.224153,0.1208,-8.77,-9.97,1.55,0.019608,0.159104,0,0
1779720962.1280358,52,0.2179,0,-15.3593,-0.0772,-7.0005,0.164488,0.2323,-10.56,-17.49,1.90,0.019231,0.159104,0,0
1779720962.3819697,53,0.2194,0,-16.3106,-0.0808,-7.4034,0.095876,0.2127,-11.83,-22.08,2.03,0.018868,0.159104,0,0
1779720962.6623802,54,0.2203,0,-16.0020,-0.0792,-7.7812,0.115910,0.2292,-12.80,-22.48,1.90,0.018519,0.159104,0,0
1779720962.9125886,55,0.2201,0,-14.7638,-0.0739,-8.0970,0.201852,0.2096,-13.38,-19.48,1.59,0.018182,0.159104,0,0
1779720963.1677325,56,0.2185,0,-13.0547,-0.0670,-8.3340,0.275310,0.2031,-12.87,-13.63,1.16,0.017857,0.159104,0,0
1779720963.455401,57,0.2157,0,-11.0490,-0.0591,-8.4843,0.287508,0.2267,-10.69,-5.33,0.63,0.017544,0.159104,0,0
1779720963.721312,58,0.2123,0,-8.9476,-0.0512,-8.5494,0.237922,0.2281,-6.57,4.56,0.06,0.017241,0.159104,0,0
1779720963.988346,59,0.2085,0,-6.8087,-0.0435,-8.5337,0.151095,0.2307,-1.41,14.99,-0.50,0.016949,0.159104,0,0
1779720964.2374802,60,0.2042,0,-4.8331,-0.0366,-8.4489,0.071178,0.2086,3.96,25.45,-0.97,0.016667,0.159104,0,0
1779720964.5298204,61,0.1993,0,-3.1669,-0.0310,-8.3115,0.023356,0.2322,9.54,34.97,-1.30,0.016393,0.159104,0,0
1779720964.7417576,62,0.1942,0,-1.8375,-0.0268,-8.1373,0.008104,0.1814,14.46,42.84,-1.55,0.016129,0.159104,0,0
1779720965.053347,63,0.1894,0,-0.9291,-0.0240,-7.9434,0.009305,0.2330,18.68,48.95,-1.73,0.015873,0.159104,0,0
1779720965.2993426,64,0.1843,0,-0.5113,-0.0227,-7.7476,0.008428,0.2071,22.36,53.52,-1.73,0.015625,0.159104,0,0
1779720965.5413527,65,0.1796,0,-0.6033,-0.0229,-7.5657,0.012529,0.1816,25.42,56.70,-1.56,0.015385,0.159104,0,0
1779720965.8663104,66,0.1767,0,-1.1522,-0.0243,-7.4089,0.025021,0.2427,26.96,59.18,-1.27,0.015152,0.159104,0,0
1779720966.01767,67,0.1770,0,-1.5438,-0.0253,-7.2683,0.029673,0.1395,27.46,62.17,-1.08,0.014925,0.159104,0,0
1779720966.427382,68,0.1800,0,-1.5554,-0.0252,-7.1292,0.032672,0.2787,20.08,65.87,-8.91,0.014706,0.159104,0,0
1779720966.9842741,69,0.1863,0,-2.9473,-0.0289,-7.0333,0.032744,0.2926,-22.26,70.16,-22.34,0.014493,0.159104,0,0
1779720967.5419688,70,0.1936,0,-4.7952,-0.0340,-6.9973,0.029984,0.3069,-64.31,72.07,22.67,0.014286,0.159104,1,0
1779720968.1166303,71,0.2019,0,0.3664,-0.0192,-6.7793,0.025316,0.3445,-97.00,76.11,43.38,0.014085,0.159104,0,0
1779720968.6161637,72,0.2040,0,1.0345,-0.0172,-6.5424,0.019563,0.3001,-90.41,70.64,50.57,0.013889,0.159104,0,0
1779720969.1646538,73,0.2033,0,-5.7623,-0.0361,-6.5521,0.078590,0.3080,-49.36,54.82,64.70,0.013699,0.159104,0,0
1779720969.721678,74,0.1995,0,-10.4524,-0.0487,-6.7230,0.132212,0.3325,-11.73,35.72,20.54,0.013514,0.159104,0,0
1779720970.2008648,75,0.1936,0,-13.9595,-0.0576,-7.0017,0.218935,0.2685,11.06,9.49,0.71,0.013333,0.159104,0,0
1779720970.7407029,76,0.1872,0,-18.3922,-0.0684,-7.4073,0.171441,0.2725,1.55,-13.02,2.17,0.013158,0.159104,0,0
1779720971.2417052,77,0.1836,0,-23.1028,-0.0794,-7.9429,0.066674,0.2355,-5.14,-24.39,2.87,0.012987,0.159104,0,0
1779720971.454145,78,0.1835,0,-24.4842,-0.0825,-8.5060,0.033503,0.1794,-6.38,-27.23,2.99,0.012821,0.159104,0,0
1779720971.739008,79,0.1844,0,-24.9455,-0.0834,-9.0693,0.017903,0.1929,-6.27,-28.14,2.97,0.012658,0.159104,0,0
1779720972.0386152,80,0.1852,0,-24.3565,-0.0818,-9.5993,0.038085,0.2255,-4.63,-26.49,2.78,0.012500,0.159104,0,0
1779720972.3162844,81,0.1853,0,-22.8234,-0.0781,-10.0649,0.085909,0.2367,-2.70,-22.30,2.42,0.012346,0.159104,0,0
1779720972.4393942,82,0.1843,0,-20.8579,-0.0735,-10.4528,0.146307,0.1005,-0.60,-15.88,1.95,0.012195,0.159104,0,0
1779720972.8373742,83,0.1821,0,-18.6761,-0.0686,-10.7576,0.196859,0.2319,1.87,-7.64,1.40,0.012048,0.159104,0,0
1779720973.125608,84,0.1798,0,-16.3267,-0.0634,-10.9785,0.214875,0.2481,4.92,1.60,0.82,0.011905,0.159104,0,0
1779720973.2533402,85,0.1779,0,-13.6846,-0.0578,-11.1112,0.194035,0.1157,8.38,11.23,0.22,0.011765,0.159104,0,0
1779720973.631067,86,0.1764,0,-10.9542,-0.0520,-11.1574,0.146447,0.2219,12.23,20.59,-0.33,0.011628,0.159104,0,0
1779720973.8808386,87,0.1752,0,-8.3643,-0.0467,-11.1250,0.093674,0.1863,15.79,28.98,-0.78,0.011494,0.159104,0,0
1779720974.1821966,88,0.1745,0,-6.0702,-0.0421,-11.0256,0.046743,0.2255,18.91,36.22,-1.14,0.011364,0.159104,0,0
1779720974.4323323,89,0.1746,0,-4.3325,-0.0386,-10.8772,0.015569,0.2046,21.79,41.84,-1.39,0.011236,0.159104,0,0
1779720974.6789825,90,0.1748,0,-3.1963,-0.0363,-10.6989,0.003361,0.1904,23.05,45.85,-1.55,0.011111,0.159104,0,0
1779720974.9912195,91,0.1747,0,-2.3881,-0.0347,-10.5015,0.005297,0.2227,21.34,48.06,-1.69,0.010989,0.159104,0,0
1779720975.2536702,92,0.1746,0,-1.3308,-0.0326,-10.2785,0.018966,0.2252,16.69,48.96,-1.89,0.010870,0.159104,0,0
1779720975.4822235,93,0.1744,0,-0.2578,-0.0305,-10.0302,0.029331,0.1858,10.90,49.03,-2.06,0.010753,0.159104,0,0
1779720975.781267,94,0.1738,0,0.7546,-0.0286,-9.7598,0.032732,0.2143,4.52,48.67,-2.20,0.010638,0.159104,0,0
1779720976.0518067,95,0.1724,0,1.7508,-0.0267,-9.4701,0.031456,0.2022,-2.09,48.28,-2.32,0.010526,0.159104,0,0
1779720976.3085697,96,0.1711,0,2.6807,-0.0250,-9.1637,0.025554,0.1908,-8.60,47.72,-2.42,0.010417,0.159104,0,0
1779720976.5614336,97,0.1704,0,3.5136,-0.0235,-8.8430,0.014563,0.1817,-14.51,47.25,-2.51,0.010309,0.159104,0,0
1779720976.8741984,98,0.1709,0,3.3994,-0.0237,-8.5331,0.017856,0.2202,-16.01,46.47,-2.43,0.010204,0.159104,0,0
1779720977.1165442,99,0.1726,0,2.5466,-0.0251,-8.2534,0.037310,0.1958,-12.28,45.41,-2.23,0.010101,0.159104,0,0
1779720977.3879929,100,0.1745,0,1.3780,-0.0271,-8.0123,0.046913,0.1909,-7.51,44.58,-1.94,0.010000,0.159104,0,0
1779720977.6863565,101,0.1761,0,0.2141,-0.0291,-7.8101,0.048418,0.2358,-1.98,44.15,-1.67,0.009901,0.159104,0,0
1779720977.843352,102,0.1775,0,-0.9592,-0.0311,-7.6469,0.045917,0.1153,3.98,43.78,-1.40,0.009804,0.159104,0,0
1779720978.1961832,103,0.1793,0,-2.1445,-0.0331,-7.5220,0.036886,0.1919,10.34,43.20,-1.13,0.009709,0.159104,0,0
1779720978.4673665,104,0.1808,0,-3.2474,-0.0350,-7.4330,0.021764,0.1887,16.11,42.66,-0.87,0.009615,0.159104,0,0
1779720978.739598,105,0.1810,0,-4.3089,-0.0367,-7.3788,0.004517,0.1929,21.17,41.91,-0.63,0.009524,0.159104,0,0
1779720979.0003045,106,0.1802,0,-4.7846,-0.0375,-7.3408,0.001586,0.2048,23.42,41.03,-0.51,0.009434,0.159104,0,0
1779720979.2847571,107,0.1794,0,-5.2490,-0.0382,-7.3182,0.005129,0.2039,23.37,39.53,-0.43,0.009346,0.159104,0,0
1779720979.5304809,108,0.1786,0,-6.4562,-0.0401,-7.3327,0.020740,0.1807,24.44,36.13,-0.24,0.009259,0.159104,0,0
1779720979.8218389,109,0.1776,0,-7.9623,-0.0425,-7.3919,0.040907,0.2000,24.85,31.08,-0.01,0.009174,0.159104,0,0
1779720980.1089888,110,0.1770,0,-9.4275,-0.0448,-7.4927,0.055459,0.2186,24.96,26.06,0.20,0.009091,0.159104,0,0
1779720980.3419888,111,0.1764,0,-10.5461,-0.0465,-7.6236,0.053964,0.1972,24.82,21.65,0.38,0.009009,0.159104,0,0
1779720980.6332848,112,0.1757,0,-11.0565,-0.0473,-7.7656,0.043004,0.2152,25.46,18.71,0.48,0.008929,0.159104,0,0
1779720980.9015408,113,0.1755,0,-11.2726,-0.0475,-7.9097,0.035382,0.2065,26.33,16.51,0.52,0.008850,0.159104,0,0
1779720981.203704,114,0.1757,0,-11.4015,-0.0476,-8.0536,0.029462,0.2541,27.04,14.58,0.56,0.008772,0.159104,0,0
1779720981.3307014,115,0.1757,0,-11.4021,-0.0476,-8.1935,0.028211,0.1162,27.44,13.51,0.55,0.008696,0.159104,0,0
1779720981.738898,116,0.1755,0,-10.9752,-0.0469,-8.3167,0.030966,0.2491,27.79,14.33,0.44,0.008621,0.159104,0,0
1779720981.8566756,117,0.1752,0,-10.2403,-0.0457,-8.4148,0.025905,0.1063,28.49,16.75,0.30,0.008547,0.159104,0,0
1779720982.2578695,118,0.1748,0,-9.3972,-0.0444,-8.4852,0.012151,0.2246,29.01,19.31,0.15,0.008475,0.159104,0,0
1779720982.517555,119,0.1746,0,-8.6872,-0.0433,-8.5329,0.001575,0.2246,29.36,21.42,0.03,0.008403,0.159104,0,0
1779720982.7711442,120,0.1748,0,-8.4326,-0.0428,-8.5717,0.000111,0.2169,29.41,22.14,-0.03,0.008333,0.159104,0,0
1779720983.0099735,121,0.1752,0,-8.1198,-0.0423,-8.6003,0.002678,0.1880,29.44,23.27,-0.10,0.008264,0.159104,0,0
1779720983.2975404,122,0.1756,0,-7.5407,-0.0414,-8.6109,0.016613,0.2062,29.49,27.15,-0.33,0.008197,0.159104,0,0
1779720983.5720549,123,0.1754,0,-7.1856,-0.0408,-8.6108,0.029190,0.2261,25.09,34.58,-5.20,0.008130,0.159104,0,0
1779720983.9056997,124,0.1753,0,-6.9866,-0.0405,-8.6049,0.031840,0.2913,3.69,41.58,-26.29,0.008065,0.159104,0,0
1779720984.4652038,125,0.1757,0,-5.7005,-0.0386,-8.5613,0.032038,0.2990,-40.04,51.24,18.56,0.008000,0.159104,1,0
1779720984.954044,126,0.1747,0,-1.6489,-0.0330,-8.4012,0.024591,0.2585,-83.60,58.95,63.52,0.007937,0.159104,0,0
1779720985.525991,127,0.1750,0,6.3033,-0.0220,-8.0131,0.005301,0.2930,-126.83,60.37,109.12,0.007874,0.159104,0,0
1779720986.0701685,128,0.1807,0,7.2018,-0.0207,-7.5957,0.004336,0.3108,-146.19,52.32,177.42,0.007812,0.159104,0,0
1779720986.613685,129,0.1890,0,7.8116,-0.0197,-7.1514,0.001678,0.3123,-146.32,49.01,177.98,0.007752,0.159104,0,0
1779720987.1509643,130,0.1994,0,8.2071,-0.0191,-6.6827,0.000456,0.3060,-146.39,47.77,177.79,0.007692,0.159104,0,0
1779720987.65417,131,0.2069,0,8.0239,-0.0194,-6.2174,0.000547,0.2715,-146.41,48.12,177.78,0.007634,0.159104,0,0
1779720988.2050357,132,0.2076,0,7.6344,-0.0200,-5.7793,0.000243,0.2957,-146.53,49.84,177.93,0.007576,0.159104,0,0
1779720988.7145126,133,0.2029,0,4.9482,-0.0240,-5.4561,0.016814,0.2670,-116.53,55.98,135.07,0.007519,0.159104,1,0
1779720989.2496707,134,0.1919,0,-3.1923,-0.0356,-5.4216,0.128853,0.2888,-72.31,49.27,90.99,0.007463,0.159104,1,0
1779720989.7872665,135,0.1827,0,-13.2601,-0.0492,-5.6972,0.285834,0.2981,-29.58,30.86,46.65,0.007407,0.159104,1,0
1779720990.2781873,136,0.1768,0,-22.3289,-0.0609,-6.2243,0.171290,0.2643,13.44,9.95,2.60,0.007353,0.159104,0,0
1779720990.819364,137,0.1703,0,-23.5595,-0.0624,-6.7548,0.125147,0.2755,28.06,-12.03,2.75,0.007299,0.159104,0,0
1779720991.306934,138,0.1545,0,-26.3320,-0.0654,-7.2999,0.031488,0.2278,28.08,-13.48,2.95,0.007246,0.159104,0,0
1779720991.5487008,139,0.1425,0,-27.2389,-0.0663,-7.8166,0.055197,0.2113,28.28,-7.64,2.82,0.007194,0.159104,0,0
1779720991.8297052,140,0.1284,0,-27.1829,-0.0662,-8.2770,0.088703,0.2298,28.57,0.31,2.57,0.007143,0.159104,0,0
1779720992.0981963,141,0.1120,0,-27.2538,-0.0662,-8.6801,0.120891,0.2294,28.92,8.38,2.37,0.007092,0.159104,0,0
1779720992.3288693,142,0.0937,1,-8.7463,-0.0662,-8.7463,0.153904,0.2011,29.27,16.15,2.20,0.007042,0.159104,0,0
1779720992.6062922,143,0.0715,1,-8.8125,-0.0662,-8.8125,0.186335,0.2054,29.57,23.33,2.09,0.006993,0.159104,0,0
1779720992.8640482,144,0.0478,1,-8.8786,-0.0662,-8.8786,0.180769,0.1953,29.72,28.19,2.13,0.006944,0.159104,0,0
1779720993.3079576,145,0.0295,1,-8.9448,-0.0662,-8.9448,0.037295,0.3826,29.72,30.57,2.23,0.006897,0.159104,0,0
1779720993.7329216,146,0.0207,1,-9.0110,-0.0662,-9.0110,0.046899,0.2704,29.63,29.68,2.39,0.006849,0.159104,1,0
1779720994.285205,147,0.0199,1,-9.0772,-0.0662,-9.0772,0.086054,0.2968,29.58,25.19,2.60,0.006803,0.159104,0,0
1779720994.8335133,148,0.0197,1,-9.1434,-0.0662,-9.1434,0.144304,0.3205,29.36,18.45,2.89,0.006757,0.159104,0,0
1779720995.3065,149,0.0197,1,-9.2096,-0.0662,-9.2096,0.207371,0.2500,29.10,11.55,3.18,0.006711,0.159104,1,0
1779720995.6041808,150,0.0196,1,-9.2758,-0.0662,-9.2758,0.234092,0.2878,28.99,8.79,3.30,0.006667,0.159104,0,0
1779720996.1405501,151,0.0196,1,-9.3420,-0.0662,-9.3420,0.273817,0.2956,28.82,4.90,3.46,0.006623,0.159104,0,0
1779720996.7062962,152,0.0196,1,-9.4081,-0.0662,-9.4081,0.291832,0.3229,28.73,3.15,3.52,0.006579,0.159104,1,0
1779720997.191377,153,0.0196,1,-9.4743,-0.0662,-9.4743,0.291104,0.2858,28.71,2.84,3.51,0.006536,0.159104,0,0
1779720997.7292495,154,0.0197,1,-9.5405,-0.0662,-9.5405,0.284250,0.2989,28.70,2.94,3.48,0.006494,0.159104,0,0
