time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779980193.131489,1,0.9994,0,26.9209,0.0000,26.9209,0.301786,0.2159,-22.44,1.000000,1.000000,0,0
1779980193.3869019,2,0.9994,0,26.9201,-0.0004,26.9203,0.301193,0.1883,-22.44,0.500000,0.500000,0,0
1779980193.657959,3,0.9994,0,26.9194,-0.0005,26.9197,0.300534,0.1799,-22.44,0.333333,0.333333,0,0
1779980193.9260669,4,0.9994,0,26.9185,-0.0006,26.9189,0.299787,0.1726,-22.44,0.250000,0.250000,0,0
1779980194.2319596,5,0.9994,0,26.9177,-0.0006,26.9182,0.298962,0.2064,-22.44,0.200000,0.200000,0,0
1779980194.4662778,6,0.9994,0,26.9145,-0.0011,26.9167,0.297113,0.1675,-22.43,0.166667,0.166667,0,0
1779980194.7795155,7,0.9994,0,26.9044,-0.0024,26.9127,0.288305,0.2074,-21.86,0.142857,0.159104,0,0
1779980195.0280423,8,0.9993,0,26.9441,0.0029,26.9202,0.284585,0.1932,-21.08,0.125000,0.159104,0,0
1779980195.312495,9,0.9988,0,26.8834,-0.0042,26.9108,0.294326,0.2086,-19.44,0.111111,0.159104,0,0
1779980195.5605094,10,0.9980,0,26.9744,0.0053,26.9254,0.305454,0.1934,-16.94,0.100000,0.159104,0,0
1779980195.8427398,11,0.9971,0,26.8721,-0.0044,26.9132,0.319281,0.2060,-15.30,0.090909,0.159104,0,0
1779980195.994853,12,0.9964,0,26.6731,-0.0206,26.8578,0.375659,0.0799,-14.57,0.083333,0.159104,0,0
1779980196.4277964,13,0.9962,0,26.5693,-0.0270,26.7894,0.384613,0.2564,-13.43,0.076923,0.159104,0,0
1779980196.772606,14,0.9962,0,26.6092,-0.0222,26.7422,0.393911,0.3264,-12.70,0.071429,0.159104,0,0
1779980197.2184546,15,0.9964,0,26.5893,-0.0220,26.6994,0.378682,0.2471,-10.47,0.066667,0.159104,0,0
1779980197.4772453,16,0.9970,0,26.6372,-0.0177,26.6746,0.362429,0.2387,-11.25,0.062500,0.159104,0,0
1779980197.7422638,17,0.9977,0,26.4707,-0.0264,26.6200,0.343078,0.2218,-13.29,0.058824,0.159104,0,0
1779980197.9930525,18,0.9985,0,26.4101,-0.0283,26.5629,0.333258,0.2134,-14.79,0.055556,0.159104,0,0
1779980198.2974532,19,0.9990,0,26.4407,-0.0252,26.5222,0.271087,0.2330,-16.20,0.052632,0.159104,0,0
1779980198.5831757,20,0.9993,0,26.3774,-0.0271,26.4764,0.251526,0.2629,-17.88,0.050000,0.159104,0,0
1779980198.831959,21,0.9993,0,26.2445,-0.0322,26.4125,0.219842,0.2284,-17.83,0.047619,0.159104,0,0
1779980199.0464356,22,0.9993,0,26.3011,-0.0281,26.3711,0.230149,0.1773,-16.93,0.045455,0.159104,0,0
1779980199.3319123,23,0.9993,0,26.2417,-0.0295,26.3258,0.217473,0.1960,-17.91,0.043478,0.159104,0,0
1779980199.6385324,24,0.9993,0,26.1589,-0.0317,26.2726,0.202822,0.2319,-18.23,0.041667,0.159104,0,0
1779980199.9042804,25,0.9992,0,26.0783,-0.0337,26.2134,0.197560,0.2315,-18.74,0.040000,0.159104,0,0
1779980200.14124,26,0.9991,0,26.3612,-0.0215,26.2188,0.246614,0.1966,-17.46,0.038462,0.159104,0,0
1779980200.4044762,27,0.9989,0,26.6108,-0.0115,26.2715,0.287815,0.1916,-13.94,0.037037,0.159104,0,0
1779980200.8087869,28,0.9986,0,26.8199,-0.0036,26.3556,0.273207,0.3327,-11.03,0.035714,0.159104,0,0
1779980201.354642,29,0.9979,0,26.8043,-0.0040,26.4234,0.237058,0.3339,-12.35,0.034483,0.159104,0,0
1779980201.8571434,30,0.9974,0,27.0214,0.0033,26.5212,0.291821,0.3079,-11.34,0.033333,0.159104,0,0
1779980202.4163935,31,0.9979,0,27.0204,0.0032,26.6031,0.210919,0.3169,-9.22,0.032258,0.159104,0,0
1779980202.902728,32,0.9986,0,26.7943,-0.0040,26.6302,0.155090,0.2743,-12.94,0.031250,0.159104,0,0
1779980203.4703052,33,0.9993,0,26.7977,-0.0037,26.6537,0.143462,0.3094,-12.41,0.030303,0.159104,0,0
1779980203.9076552,34,0.9998,0,26.5871,-0.0098,26.6348,0.044146,0.2088,-12.57,0.029412,0.159104,0,0
1779980204.1748133,35,0.9998,0,26.5628,-0.0102,26.6148,0.035531,0.2104,-13.16,0.028571,0.159104,0,0
1779980204.4372518,36,0.9998,0,26.5609,-0.0100,26.5978,0.036353,0.2048,-13.15,0.027778,0.159104,0,0
1779980204.6913817,37,0.9998,0,26.6167,-0.0082,26.5939,0.051468,0.1961,-12.19,0.027027,0.159104,0,0
1779980204.9898837,38,0.9997,0,26.4935,-0.0112,26.5685,0.088861,0.2272,-11.20,0.026316,0.159104,0,0
1779980205.225656,39,0.9993,0,26.4737,-0.0115,26.5438,0.106450,0.1979,-10.57,0.025641,0.159104,0,0
1779980205.5331573,40,0.9989,0,26.3723,-0.0137,26.5050,0.137433,0.2377,-9.36,0.025000,0.159104,0,0
1779980205.8278124,41,0.9983,0,26.0961,-0.0201,26.4231,0.222213,0.2673,-7.90,0.024390,0.159104,0,0
1779980206.3633723,42,0.9978,0,25.7220,-0.0285,26.2878,0.377763,0.2826,-4.35,0.023810,0.159104,0,0
1779980206.88417,43,0.9977,0,25.5398,-0.0321,26.1421,0.373937,0.2592,-1.70,0.023256,0.159104,0,0
1779980207.0982158,44,0.9977,0,25.4655,-0.0330,26.0069,0.393705,0.2041,-0.78,0.022727,0.159104,0,0
1779980207.2612314,45,0.9977,0,25.4630,-0.0324,25.8934,0.382716,0.0814,0.69,0.022222,0.159104,0,0
1779980207.6857414,46,0.9978,0,25.5710,-0.0293,25.8175,0.382396,0.2653,3.12,0.021739,0.159104,0,0
1779980208.2245898,47,0.9978,0,26.2784,-0.0137,25.8792,0.214794,0.2655,7.38,0.021277,0.159104,0,0
1779980208.6912954,48,0.9968,0,26.3184,-0.0126,25.9383,0.167077,0.2037,4.09,0.020833,0.159104,0,0
1779980208.930257,49,0.9959,0,26.4146,-0.0103,26.0050,0.159357,0.1854,2.85,0.020408,0.159104,0,0
1779980209.223422,50,0.9949,0,26.6831,-0.0048,26.1083,0.112219,0.1994,1.06,0.020000,0.159104,0,0
1779980209.5301726,51,0.9940,0,26.6693,-0.0050,26.1929,0.130658,0.1719,-1.75,0.019608,0.159104,0,0
1779980209.7790875,52,0.9933,0,26.5453,-0.0072,26.2425,0.156476,0.2291,-5.85,0.019231,0.159104,0,0
1779980210.0661783,53,0.9926,0,26.3591,-0.0106,26.2520,0.185400,0.2502,-8.32,0.018868,0.159104,0,0
1779980210.2424023,54,0.9920,0,26.2814,-0.0118,26.2466,0.191077,0.1538,-9.24,0.018519,0.159104,0,0
1779980210.531869,55,0.9916,0,26.2166,-0.0128,26.2311,0.184186,0.1618,-9.51,0.018182,0.159104,0,0
1779980210.8246148,56,0.9914,0,26.1491,-0.0138,26.2066,0.171090,0.1971,-7.64,0.017857,0.159104,0,0
1779980211.1272044,57,0.9915,0,26.0547,-0.0152,26.1699,0.151130,0.2242,-5.70,0.017544,0.159104,0,0
1779980211.4092731,58,0.9917,0,25.9114,-0.0173,26.1145,0.113212,0.2436,-3.05,0.017241,0.159104,0,0
1779980211.6641326,59,0.9919,0,25.8488,-0.0181,26.0573,0.116224,0.2299,1.13,0.016949,0.159104,0,0
1779980211.9679768,60,0.9917,0,25.9363,-0.0164,26.0244,0.141289,0.2496,4.46,0.016667,0.159104,0,0
1779980212.5640323,61,0.9910,0,26.2916,-0.0103,26.0579,0.253207,0.3024,1.60,0.016393,0.159104,0,0
1779980213.0683246,62,0.9898,0,26.5709,-0.0057,26.1338,0.376219,0.2848,-2.83,0.016129,0.159104,0,0
1779980213.6367228,63,0.9888,0,26.8124,-0.0018,26.2391,0.457867,0.3290,-9.94,0.015873,0.159104,0,0
1779980214.1390572,64,0.9887,0,27.1574,0.0035,26.3865,0.446503,0.2873,-18.77,0.015625,0.159104,0,0
1779980214.6912105,65,0.9897,0,27.4730,0.0083,26.5646,0.373958,0.3073,-23.03,0.015385,0.159104,0,0
1779980215.2511568,66,0.9902,0,27.4171,0.0073,26.7051,0.360301,0.3421,-23.42,0.015152,0.159104,0,0
