time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779977582.0147042,1,0.9994,0,26.9209,0.0000,26.9209,0.301786,0.2325,-22.44,1.000000,1.000000,0,0
1779977582.4795678,2,0.9994,0,26.9194,-0.0007,26.9198,0.300534,0.2335,-22.44,0.500000,0.500000,0,0
1779977582.733788,3,0.9994,0,26.9185,-0.0008,26.9188,0.299787,0.2174,-22.44,0.333333,0.333333,0,0
1779977583.0146966,4,0.9994,0,26.9177,-0.0008,26.9180,0.298962,0.2275,-22.44,0.250000,0.250000,0,0
1779977583.302671,5,0.9994,0,26.9145,-0.0013,26.9163,0.297113,0.2500,-22.43,0.200000,0.200000,0,0
1779977583.5451212,6,0.9994,0,26.9044,-0.0028,26.9120,0.288305,0.2233,-21.86,0.166667,0.166667,0,0
1779977583.8173678,7,0.9993,0,26.9441,0.0033,26.9199,0.284585,0.2366,-21.08,0.142857,0.159104,0,0
1779977584.19584,8,0.9988,0,26.8834,-0.0047,26.9101,0.294326,0.3413,-19.44,0.125000,0.159104,0,0
1779977584.6137986,9,0.9971,0,26.8721,-0.0054,26.8995,0.319281,0.2261,-15.30,0.111111,0.159104,0,0
1779977584.865323,10,0.9964,0,26.6731,-0.0247,26.8429,0.375659,0.2106,-14.57,0.100000,0.159104,0,0
1779977585.1522837,11,0.9962,0,26.5693,-0.0319,26.7727,0.384613,0.2325,-13.43,0.090909,0.159104,0,0
1779977585.4310262,12,0.9962,0,26.6092,-0.0259,26.7250,0.393911,0.2423,-12.70,0.083333,0.159104,0,0
1779977585.6528468,13,0.9963,0,26.5753,-0.0265,26.6789,0.388237,0.2029,-11.98,0.076923,0.159104,0,0
1779977585.8220441,14,0.9964,0,26.5893,-0.0236,26.6448,0.378682,0.0903,-10.47,0.071429,0.159104,0,0
1779977586.214721,15,0.9970,0,26.6372,-0.0189,26.6277,0.362429,0.2405,-11.25,0.066667,0.159104,0,0
1779977586.601009,16,0.9977,0,26.4707,-0.0281,26.5792,0.343078,0.3461,-13.29,0.062500,0.159104,0,0
1779977587.0427666,17,0.9990,0,26.4407,-0.0282,26.5334,0.271087,0.2550,-16.20,0.058824,0.159104,0,0
1779977587.289072,18,0.9993,0,26.3774,-0.0301,26.4833,0.251526,0.2274,-17.88,0.055556,0.159104,0,0
1779977587.5513403,19,0.9993,0,26.2445,-0.0356,26.4154,0.219842,0.2257,-17.83,0.052632,0.159104,0,0
1779977587.8597972,20,0.9993,0,26.3011,-0.0309,26.3712,0.230149,0.2564,-16.93,0.050000,0.159104,0,0
1779977588.1412787,21,0.9993,0,26.2417,-0.0323,26.3235,0.217473,0.2599,-17.91,0.047619,0.159104,0,0
1779977588.6531713,22,0.9992,0,26.0783,-0.0383,26.2523,0.197560,0.2462,-18.74,0.045455,0.159104,0,0
1779977588.907394,23,0.9991,0,26.3612,-0.0243,26.2492,0.246614,0.2145,-17.46,0.043478,0.159104,0,0
1779977589.1939578,24,0.9989,0,26.6108,-0.0129,26.2958,0.287815,0.2505,-13.94,0.041667,0.159104,0,0
1779977589.5024757,25,0.9986,0,26.8199,-0.0040,26.3757,0.273207,0.2709,-11.03,0.040000,0.159104,0,0
1779977590.0447578,26,0.9979,0,26.8043,-0.0045,26.4400,0.237058,0.2682,-12.35,0.038462,0.159104,0,0
1779977590.657588,27,0.9974,0,27.0214,0.0037,26.5353,0.291821,0.3620,-11.34,0.037037,0.159104,0,0
1779977591.222527,28,0.9979,0,27.0204,0.0035,26.6153,0.210919,0.3877,-9.22,0.035714,0.159104,0,0
1779977591.6445699,29,0.9986,0,26.7943,-0.0044,26.6401,0.155090,0.1624,-12.94,0.034483,0.159104,0,0
1779977591.7369306,30,0.9990,0,26.7547,-0.0055,26.6536,0.150957,0.0780,-13.13,0.033333,0.159104,0,0
1779977592.246344,31,0.9993,0,26.7977,-0.0040,26.6732,0.143462,0.3507,-12.41,0.032258,0.159104,0,0
1779977592.6731477,32,0.9998,0,26.5871,-0.0104,26.6507,0.044146,0.2319,-12.57,0.031250,0.159104,0,0
1779977592.942854,33,0.9998,0,26.5628,-0.0109,26.6276,0.035531,0.2331,-13.16,0.030303,0.159104,0,0
1779977593.1947224,34,0.9998,0,26.5609,-0.0106,26.6081,0.036353,0.2305,-13.15,0.029412,0.159104,0,0
