time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1779302531.3894331,1,0.0194,1,0.0000,0.0000,0.0000,0.060105,0.4364,29.41,1.92,17.41,1.000000,1.000000
1779302531.9888139,2,0.0194,1,0.0000,0.0000,0.0000,0.107441,0.3819,20.68,2.34,12.80,0.500000,0.500000
1779302532.5405455,3,0.0237,1,0.0000,0.0000,0.0000,0.082827,0.4072,21.85,2.22,11.80,0.333333,0.333333
1779302532.950785,4,0.0540,1,0.0000,0.0000,0.0000,0.299496,0.2847,18.61,2.29,13.96,0.250000,0.250000
1779302533.487883,5,0.0992,1,0.0000,0.0000,0.0000,0.287349,0.2795,12.88,2.33,13.28,0.200000,0.200000
1779302533.9918685,6,0.1436,0,-11.8587,-0.2838,-0.5608,0.152016,0.2505,13.84,1.90,13.38,0.166667,0.166667
1779302534.5833824,7,0.1894,0,-7.7395,-0.1647,-0.9369,0.140363,0.3070,13.52,1.47,13.27,0.142857,0.159104
1779302535.0800946,8,0.2283,0,-5.9330,-0.1084,-1.2229,0.090548,0.2808,11.70,1.15,12.10,0.125000,0.159104
1779302535.5785234,9,0.2516,0,-5.7367,-0.0999,-1.4995,0.047904,0.2458,8.67,1.03,10.11,0.111111,0.159104
1779302536.1239967,10,0.2628,0,-5.3056,-0.0859,-1.7410,0.043077,0.2620,5.15,0.89,5.10,0.100000,0.159104
1779302536.6809182,11,0.2628,0,-4.9491,-0.0754,-1.9473,0.059425,0.2825,1.40,0.76,-2.08,0.090909,0.159104
1779302537.2094846,12,0.2561,0,-4.0504,-0.0546,-2.0853,0.082588,0.2868,0.68,0.48,-11.78,0.083333,0.159104
1779302537.7096667,13,0.2474,0,-2.7266,-0.0283,-2.1378,0.034673,0.2545,4.32,0.15,-16.15,0.076923,0.159104
1779302537.8713238,14,0.2434,0,-2.9723,-0.0321,-2.2010,0.054088,0.1500,5.36,0.20,-12.89,0.071429,0.159104
1779302538.250401,15,0.2398,0,-3.6533,-0.0425,-2.2973,0.089557,0.2646,5.14,0.35,-8.98,0.066667,0.159104
1779302538.795852,16,0.2341,0,-6.2503,-0.0799,-2.5214,0.145661,0.2691,1.55,0.91,1.99,0.062500,0.159104
