time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779907698.046822,1,0.9995,0,24.0777,0.0000,24.0777,1.270078,0.5226,-9.12,1.000000,1.000000,0,0
1779907698.6650345,2,0.9994,0,23.9131,-0.0823,23.9543,1.349100,0.3724,-12.12,0.500000,0.500000,0,0
1779907699.2205873,3,0.9993,0,23.9709,-0.0356,23.9361,1.345847,0.3933,-12.05,0.333333,0.333333,0,0
1779907699.7240906,4,0.9992,0,24.2736,0.0489,24.0571,1.192497,0.3649,-12.55,0.250000,0.250000,0,0
1779907700.270829,5,0.9993,0,24.4558,0.0756,24.1972,1.280216,0.3825,-8.59,0.200000,0.200000,0,0
1779907700.8501534,6,0.9989,0,24.2794,0.0336,24.2389,1.352576,0.4370,-4.67,0.166667,0.166667,0,0
1779907701.350524,7,0.9984,0,24.4368,0.0513,24.3135,1.432768,0.4036,-1.29,0.142857,0.159104,0,0
1779907701.8712597,8,0.9986,0,24.5997,0.0652,24.4138,1.451400,0.3962,0.61,0.125000,0.159104,0,0
1779907702.3638115,9,0.9984,0,24.3857,0.0342,24.4381,1.463701,0.3590,-0.59,0.111111,0.159104,0,0
1779907702.9272478,10,0.9990,0,23.7760,-0.0301,24.3076,1.838610,0.3864,3.06,0.100000,0.159104,0,0
1779907703.425802,11,0.9997,0,22.7953,-0.1165,23.9691,2.126922,0.3491,10.13,0.090909,0.159104,0,0
1779907704.0005605,12,0.9998,0,21.7390,-0.1948,23.4505,2.305908,0.3802,18.99,0.083333,0.159104,0,0
1779907704.503814,13,1.0000,0,21.6199,-0.1890,23.0004,2.659709,0.3595,30.87,0.076923,0.159104,0,0
1779907705.0931358,14,1.0000,0,22.4723,-0.1146,22.8200,2.690459,0.4106,29.65,0.071429,0.159104,0,0
1779907705.5908475,15,0.9999,0,23.4966,-0.0387,22.8951,2.265058,0.3769,18.70,0.066667,0.159104,0,0
1779907706.1844838,16,0.9998,0,24.5386,0.0289,23.1808,1.481309,0.4267,4.89,0.062500,0.159104,0,0
1779907706.7348442,17,0.9996,0,24.9885,0.0536,23.5134,0.836757,0.4548,-8.33,0.058824,0.159104,0,0
1779907707.2279258,18,0.9992,0,24.8997,0.0457,23.7723,0.739728,0.4194,-12.15,0.055556,0.159104,0,0
1779907707.7358902,19,0.9991,0,24.3794,0.0159,23.8822,1.436133,0.3964,-2.43,0.052632,0.159104,0,0
1779907708.3360355,20,0.9973,0,23.6118,-0.0231,23.8198,2.435492,0.4599,15.92,0.050000,0.159104,0,0
1779907708.8953507,21,0.9930,0,22.9675,-0.0525,23.6409,3.172965,0.4902,31.55,0.047619,0.159104,0,0
1779907709.1080222,22,0.9894,0,22.4782,-0.0721,23.3971,3.738234,0.1737,44.96,0.045455,0.159104,0,0
1779907709.6207318,23,0.9883,0,22.3841,-0.0731,23.1763,3.871581,0.4302,50.04,0.043478,0.159104,0,0
1779907710.1642582,24,0.9867,0,22.9483,-0.0469,23.1010,3.806179,0.4373,56.38,0.041667,0.159104,0,0
1779907710.667463,25,0.9882,0,23.1176,-0.0383,23.0713,3.534130,0.4201,52.50,0.040000,0.159104,0,0
1779907711.2098024,26,0.9923,0,23.2213,-0.0329,23.0672,3.141600,0.4353,46.25,0.038462,0.159104,0,0
1779907711.7462065,27,0.9951,0,23.6477,-0.0160,23.1457,2.654570,0.4317,34.30,0.037037,0.159104,0,0
1779907712.2966769,28,0.9965,0,23.7585,-0.0115,23.2332,2.120654,0.4548,18.13,0.035714,0.159104,0,0
1779907712.7769346,29,0.9972,0,24.0363,-0.0015,23.3593,1.655133,0.3951,5.61,0.034483,0.159104,0,0
1779907713.290577,30,0.9969,0,24.1650,0.0028,23.4895,1.473318,0.3681,-0.40,0.033333,0.159104,0,0
1779907713.8749478,31,0.9969,0,23.5087,-0.0184,23.4770,1.754579,0.4191,0.83,0.032258,0.159104,0,0
1779907714.381224,32,0.9971,0,22.8621,-0.0380,23.3475,2.330579,0.3895,11.69,0.031250,0.159104,0,0
1779907715.0678067,33,0.9967,0,22.4916,-0.0480,23.1714,2.977119,0.5431,31.13,0.030303,0.159104,0,0
1779907715.7531977,34,0.9945,0,22.6767,-0.0412,23.0585,3.545082,0.4246,46.33,0.029412,0.159104,0,0
1779907716.3520966,35,0.9927,0,23.3643,-0.0205,23.0895,3.140379,0.4839,37.95,0.028571,0.159104,0,0
1779907716.8656209,36,0.9912,0,24.0790,-0.0003,23.2453,2.296909,0.4693,17.48,0.027778,0.159104,0,0
1779907717.4992652,37,0.9885,0,24.6791,0.0158,23.4841,1.419425,0.5550,-5.13,0.027027,0.159104,0,0
