time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1779296219.2403312,1,0.0194,1,0.0000,0.0000,0.0000,0.060105,0.3968,29.41,1.92,17.41,1.000000,1.000000
1779296219.8847215,2,0.0194,1,0.0000,0.0000,0.0000,0.107441,0.3832,20.68,2.34,12.80,0.500000,0.500000
1779296220.4435287,3,0.0237,1,0.0000,0.0000,0.0000,0.082827,0.4058,21.85,2.22,11.80,0.333333,0.333333
1779296220.8712485,4,0.0540,1,0.0000,0.0000,0.0000,0.299496,0.2826,18.61,2.29,13.96,0.250000,0.250000
1779296221.3681095,5,0.0992,1,0.0000,0.0000,0.0000,0.287349,0.2476,12.88,2.33,13.28,0.200000,0.200000
1779296221.5706198,6,0.1216,0,-14.7580,-0.2990,-0.5920,0.202940,0.1891,13.24,2.11,12.95,0.166667,0.166667
1779296221.9447284,7,0.1436,0,-11.8587,-0.2334,-1.0775,0.152016,0.2834,14.35,1.84,13.39,0.142857,0.159104
1779296222.4419146,8,0.1894,0,-7.7395,-0.1304,-1.4047,0.140363,0.2626,13.98,1.39,13.28,0.125000,0.159104
1779296223.0125093,9,0.2283,0,-5.9330,-0.0812,-1.6475,0.090548,0.2865,12.12,1.06,12.11,0.111111,0.159104
1779296223.5495124,10,0.2516,0,-5.7367,-0.0742,-1.8825,0.047904,0.2992,9.04,0.93,10.11,0.100000,0.159104
1779296224.0887687,11,0.2628,0,-5.3056,-0.0622,-2.0852,0.043077,0.3145,5.48,0.80,5.10,0.090909,0.159104
1779296224.5719974,12,0.2628,0,-4.9491,-0.0530,-2.2557,0.059425,0.2722,1.69,0.68,-2.09,0.083333,0.159104
1779296225.1223269,13,0.2561,0,-4.0504,-0.0342,-2.3617,0.082588,0.2771,0.95,0.41,-11.79,0.076923,0.159104
1779296225.6418612,14,0.2474,0,-2.7266,-0.0102,-2.3859,0.034673,0.2618,4.56,0.09,-16.15,0.071429,0.159104
1779296226.1778998,15,0.2398,0,-3.6533,-0.0249,-2.4582,0.089557,0.2711,5.30,0.32,-8.98,0.066667,0.159104
1779296226.7209868,16,0.2341,0,-6.2503,-0.0625,-2.6596,0.145661,0.2830,1.69,0.87,1.99,0.062500,0.159104
1779296227.232602,17,0.2301,0,-9.4360,-0.1048,-3.0087,0.088292,0.2603,-2.89,1.47,14.73,0.058824,0.159104
1779296227.760711,18,0.2283,0,-11.9549,-0.1354,-3.4642,0.016924,0.2672,-7.34,1.91,24.29,0.055556,0.159104
1779296228.3103657,19,0.2251,0,-13.7178,-0.1547,-3.9805,0.023221,0.2744,-12.20,2.14,23.45,0.052632,0.159104
1779296228.8382475,20,0.2258,0,-13.7430,-0.1532,-4.4789,0.043978,0.2731,-13.95,2.04,16.98,0.050000,0.159104
1779296229.3661628,21,0.2303,0,-11.0443,-0.1220,-4.8369,0.201752,0.2747,-6.24,1.40,10.83,0.047619,0.159104
1779296229.8591053,22,0.2330,0,-8.4055,-0.0927,-5.0585,0.269658,0.2350,10.25,0.61,9.42,0.045455,0.159104
