time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z
1777986654.3318014,22,0.3062,0,0.0429,0.0000,0.0312,0.000283,0.0714,14.13,3.18,-7.93
1777986654.5823693,23,0.3053,0,0.0429,0.0000,0.0320,0.000228,0.0674,10.30,-0.57,-5.95
1777986654.8371704,24,0.3051,0,0.0429,0.0000,0.0327,0.000153,0.0748,7.59,0.11,-5.46
1777986655.0834796,25,0.3051,0,0.0429,0.0000,0.0334,0.000423,0.0717,10.34,5.03,-7.72
1777986655.3303542,26,0.3034,0,0.0429,0.0000,0.0340,0.000348,0.0728,13.75,9.56,-9.33
1777986655.5852127,27,0.2994,0,0.0429,0.0000,0.0346,0.000144,0.0739,16.40,9.79,-9.71
1777986655.813647,28,0.2934,0,0.0429,0.0000,0.0351,0.000173,0.0669,16.28,5.47,-8.62
1777986656.0717962,29,0.2869,0,0.0429,0.0000,0.0356,0.000073,0.0738,12.88,0.91,-6.36
1777986656.3293674,30,0.2835,0,0.0429,0.0000,0.0361,0.000034,0.0711,10.39,0.63,-5.58
1777986656.5804036,31,0.2888,0,0.0429,0.0000,0.0365,0.000220,0.0681,10.07,5.85,-7.20
1777986656.8228896,32,0.2990,0,0.0429,0.0000,0.0369,0.000262,0.0740,11.01,12.28,-9.31
1777986657.077079,33,0.3131,0,0.0429,0.0000,0.0373,0.000132,0.0686,11.65,14.42,-10.08
1777986657.3214362,34,0.3212,0,0.0429,0.0000,0.0377,0.000142,0.0666,10.32,10.82,-9.62
1777986657.5765948,35,0.3188,0,0.0429,0.0000,0.0381,0.000168,0.0752,6.47,5.25,-7.88
1777986657.8232548,36,0.3099,0,0.0429,0.0000,0.0384,0.000069,0.0735,3.16,2.47,-6.24
1777986658.0935438,37,0.2955,0,0.0429,0.0000,0.0387,0.000011,0.0815,3.79,3.50,-6.36
1777986658.3418398,38,0.2805,0,0.0429,0.0000,0.0389,0.000020,0.0775,8.20,7.08,-7.54
1777986658.5683057,39,0.2733,0,0.0429,0.0000,0.0392,0.000053,0.0705,15.68,10.12,-9.51
1777986658.8379047,40,0.2834,0,0.0429,0.0000,0.0394,0.000152,0.0822,23.72,11.49,-12.48
1777986659.0864992,41,0.3002,0,0.0429,0.0000,0.0396,0.000199,0.0749,28.92,12.34,-15.07
1777986659.3418765,42,0.3179,0,0.0429,0.0000,0.0399,0.000102,0.0835,32.47,13.78,-17.57
1777986659.5692096,43,0.3277,0,0.0429,0.0000,0.0401,0.000065,0.0609,35.83,17.77,-21.93
1777986659.8475552,44,0.3217,0,0.0429,0.0000,0.0403,0.000484,0.0941,41.61,24.80,-30.48
1777986660.0824742,45,0.3108,0,0.0429,0.0000,0.0404,0.001025,0.0782,53.51,33.27,-46.37
1777986660.3465598,46,0.3107,0,0.0429,0.0000,0.0406,0.000722,0.0995,70.69,41.06,-69.38
1777986660.570877,47,0.3212,0,0.0429,0.0000,0.0408,0.000170,0.0733,88.55,45.18,-93.34
1777986660.8201103,48,0.3322,0,0.0429,0.0000,0.0409,0.000148,0.0687,104.31,44.83,-114.23
1777986661.0685768,49,0.3342,0,0.0429,0.0000,0.0411,0.000999,0.0705,116.03,41.46,-129.36
1777986661.3326766,50,0.3234,0,0.0429,0.0000,0.0412,0.002086,0.0752,123.35,37.53,-137.90
1777986661.5761976,51,0.3085,0,0.0429,0.0000,0.0413,0.001643,0.0715,128.28,34.54,-142.78
1777986661.8255043,52,0.3058,0,0.0429,0.0000,0.0414,0.000446,0.0710,130.95,32.52,-145.46
1777986662.0733566,53,0.3204,0,0.0429,0.0000,0.0415,0.000343,0.0676,131.18,31.64,-146.26
1777986662.3264668,54,0.3417,0,0.0429,0.0000,0.0416,0.000481,0.0700,130.17,31.56,-146.22
1777986662.5769541,55,0.3598,0,0.0429,0.0000,0.0417,0.000189,0.0647,129.10,31.54,-146.25
1777986662.8352773,56,0.3682,0,0.0429,0.0000,0.0418,0.000014,0.0736,128.59,31.53,-146.28
1777986663.0775087,57,0.3701,0,0.0429,0.0000,0.0419,0.000004,0.0809,128.50,31.52,-146.31
1777986663.332624,58,0.3706,0,0.0429,0.0000,0.0420,0.000007,0.0726,128.48,31.51,-146.33
1777986663.5712705,59,0.3711,0,0.0429,0.0000,0.0420,0.000009,0.0732,128.43,31.50,-146.35
1777986663.8338597,60,0.3716,0,0.0429,0.0000,0.0421,0.000006,0.0742,128.39,31.49,-146.37
1777986664.0798843,61,0.3695,0,0.0429,0.0000,0.0422,0.000017,0.0748,128.52,31.49,-146.38
1777986664.327305,62,0.3660,0,0.0429,0.0000,0.0422,0.000018,0.0733,128.72,31.49,-146.38
1777986664.5825162,63,0.3673,0,0.0429,0.0000,0.0423,0.000047,0.0793,128.64,31.50,-146.40
1777986664.8250468,64,0.3734,0,0.0429,0.0000,0.0423,0.000120,0.0752,128.21,31.53,-146.34
1777986665.0855472,65,0.3902,0,0.0429,0.0000,0.0424,0.000175,0.0731,126.70,31.51,-145.41
1777986665.326877,66,0.4061,0,0.0429,0.0000,0.0424,0.000169,0.0659,125.49,31.52,-145.11
1777986665.5755544,67,0.4177,0,0.0429,0.0000,0.0425,0.000170,0.0659,124.50,31.55,-144.84
1777986665.8301506,68,0.4254,0,0.0429,0.0000,0.0425,0.000346,0.0751,122.71,32.71,-143.06
1777986666.0773058,69,0.4243,0,0.0429,0.0000,0.0425,0.001314,0.0710,117.77,36.26,-136.81
1777986666.3291903,70,0.4242,0,0.0429,0.0000,0.0426,0.002953,0.0782,108.20,40.91,-124.96
1777986666.5694416,71,0.4252,0,0.0429,0.0000,0.0426,0.004047,0.0708,94.16,45.54,-108.22
1777986666.8310356,72,0.4283,0,0.0429,0.0000,0.0426,0.002976,0.0744,74.32,46.67,-85.01
1777986667.0774398,73,0.4327,0,0.0429,0.0000,0.0426,0.001092,0.0670,55.22,42.56,-62.90
1777986667.3465629,74,0.4365,0,0.0429,0.0000,0.0427,0.000292,0.0874,38.88,35.40,-43.71
1777986667.570171,75,0.4388,0,0.0429,0.0000,0.0427,0.000490,0.0737,26.00,27.55,-28.47
1777986667.820274,76,0.4393,0,0.0429,0.0000,0.0427,0.000374,0.0718,19.31,21.83,-20.83
1777986668.0798976,77,0.4392,0,0.0429,0.0000,0.0427,0.000140,0.0671,15.49,18.77,-17.12
1777986668.3143592,78,0.4379,0,0.0429,0.0000,0.0427,0.000102,0.0664,12.85,17.41,-15.12
1777986668.579392,79,0.4361,0,0.0429,0.0000,0.0427,0.000336,0.0675,9.55,16.31,-13.11
1777986668.8359313,80,0.4300,0,0.0429,0.0000,0.0427,0.000483,0.0745,5.02,15.51,-10.84
1777986669.0765133,81,0.4137,0,0.0429,0.0000,0.0428,0.000292,0.0688,0.71,16.38,-9.03
1777986669.321366,82,0.3875,0,0.0429,0.0000,0.0428,0.000507,0.0679,-1.55,19.37,-8.65
1777986669.5722058,83,0.3470,0,0.0429,0.0000,0.0428,0.000568,0.0700,1.79,22.48,-10.73
1777986669.8239963,84,0.2953,0,0.0429,0.0000,0.0428,0.001821,0.0724,6.38,22.60,-11.33
1777986670.0724459,85,0.2424,0,0.0429,0.0000,0.0428,0.003560,0.0742,10.06,20.16,-10.75
1777986670.3184192,86,0.1909,0,0.0429,0.0000,0.0428,0.002468,0.0705,13.79,16.69,-9.77
1777986670.5681374,87,0.1475,0,0.0429,0.0000,0.0428,0.000294,0.0703,15.43,13.86,-7.89
1777986670.825653,88,0.1182,0,0.0429,0.0000,0.0428,0.000012,0.0694,17.67,13.99,-8.14
1777986671.0929112,89,0.0985,1,0.0429,0.0000,0.0428,0.000006,0.0838,21.07,15.24,-9.42
1777986671.3119245,90,0.0864,1,0.0429,0.0000,0.0428,0.000004,0.0627,22.80,15.63,-9.97
1777986671.5755959,91,0.0838,1,0.0429,0.0000,0.0428,0.000001,0.0739,22.72,15.66,-9.89
1777986671.8201969,92,0.0827,1,0.0429,0.0000,0.0428,0.000000,0.0712,22.70,15.66,-9.86
1777986672.0838966,93,0.0819,1,0.0429,0.0000,0.0428,0.000000,0.0697,22.73,15.68,-9.85
1777986672.3280632,94,0.0816,1,0.0429,0.0000,0.0428,0.000003,0.0694,21.85,15.74,-9.56
1777986672.5784512,95,0.0812,1,0.0429,0.0000,0.0428,0.000033,0.0728,18.52,15.38,-8.29
1777986672.8341663,96,0.0813,1,0.0429,0.0000,0.0428,0.000033,0.0795,15.36,15.68,-7.27
1777986673.0861285,97,0.0813,1,0.0429,0.0000,0.0428,0.000070,0.0730,14.54,16.98,-7.55
1777986673.3118892,98,0.0815,1,0.0429,0.0000,0.0428,0.000107,0.0642,15.79,15.55,-7.25
1777986673.5707202,99,0.0814,1,0.0429,0.0000,0.0428,0.000281,0.0711,16.30,12.91,-6.51
1777986673.826602,100,0.0826,1,0.0429,0.0000,0.0428,0.000305,0.0696,14.52,12.68,-5.91
1777986674.0741973,101,0.0909,1,0.0429,0.0000,0.0428,0.000315,0.0724,14.24,11.76,-5.43
1777986674.3180633,102,0.1072,0,0.0429,0.0000,0.0428,0.000315,0.0707,13.62,9.66,-4.50
1777986674.5917373,103,0.1274,0,0.0429,0.0000,0.0428,0.000208,0.0794,12.09,8.42,-4.45
1777986674.8224485,104,0.1505,0,0.0429,0.0000,0.0428,0.000250,0.0768,12.21,6.57,-4.63
1777986675.0814714,105,0.1748,0,0.0429,0.0000,0.0428,0.000748,0.0747,10.71,7.46,-4.95
1777986675.3339033,106,0.1998,0,0.0429,0.0000,0.0428,0.001007,0.0841,10.36,11.27,-7.19
1777986675.5719433,107,0.2273,0,0.0429,0.0000,0.0428,0.000396,0.0751,13.24,12.31,-8.31
1777986675.832946,108,0.2564,0,0.0429,0.0000,0.0428,0.000122,0.0748,15.76,9.99,-8.50
1777986676.0792327,109,0.2847,0,0.0429,0.0000,0.0428,0.000255,0.0785,16.37,7.56,-8.43
1777986676.327189,110,0.3083,0,0.0429,0.0000,0.0428,0.000587,0.0763,16.84,8.00,-9.30
1777986676.5930064,111,0.3292,0,0.0429,0.0000,0.0428,0.000583,0.0864,19.32,11.03,-11.95
1777986676.831211,112,0.3488,0,0.0429,0.0000,0.0428,0.000125,0.0785,21.60,12.22,-13.25
1777986677.1172626,113,0.3672,0,0.0429,0.0000,0.0428,0.000093,0.1107,22.25,9.06,-12.43
1777986677.325026,114,0.3845,0,0.0429,0.0000,0.0428,0.000104,0.0785,20.04,6.05,-10.80
1777986677.5817645,115,0.3975,0,0.0429,0.0000,0.0428,0.000312,0.0727,18.81,6.95,-11.03
1777986677.8294237,116,0.4047,0,0.0429,0.0000,0.0428,0.000460,0.0699,19.89,10.02,-13.29
1777986678.0815084,117,0.4059,0,0.0429,0.0000,0.0428,0.000522,0.0685,20.96,11.38,-13.97
1777986678.3405035,118,0.3970,0,0.0429,0.0000,0.0428,0.002079,0.0785,20.20,8.40,-12.23
1777986678.58824,119,0.3744,0,0.0429,0.0000,0.0428,0.002801,0.0727,15.19,2.89,-8.40
1777986678.8387935,120,0.3323,0,0.0429,0.0000,0.0428,0.001260,0.0741,10.18,-0.81,-4.38
1777986679.0828636,121,0.2774,0,0.0429,0.0000,0.0428,0.000093,0.0718,7.60,-0.32,-3.05
1777986679.33378,122,0.2163,0,0.0429,0.0000,0.0428,0.000016,0.0729,9.32,2.84,-3.69
1777986679.5671241,123,0.1577,0,0.0429,0.0000,0.0428,0.000008,0.0703,14.99,5.78,-4.78
1777986679.8253064,124,0.1224,0,0.0429,0.0000,0.0428,0.000011,0.0707,19.72,7.58,-5.80
1777986680.0850258,125,0.0986,1,0.0429,0.0000,0.0428,0.000009,0.0770,23.36,9.09,-6.97
1777986680.3402727,126,0.0861,1,0.0429,0.0000,0.0428,0.000009,0.0803,25.46,10.04,-7.76
1777986680.580865,127,0.0823,1,0.0429,0.0000,0.0428,0.000005,0.0731,26.00,10.68,-8.21
1777986680.831912,128,0.0812,1,0.0429,0.0000,0.0428,0.000002,0.0742,26.26,11.15,-8.54
1777986681.0873315,129,0.0806,1,0.0429,0.0000,0.0428,0.000001,0.0753,26.61,10.96,-8.52
1777986681.3108249,130,0.0800,1,0.0429,0.0000,0.0428,0.000000,0.0637,27.10,10.81,-8.56
1777986681.566877,131,0.0794,1,0.0429,0.0000,0.0428,0.000001,0.0700,27.34,10.71,-8.55
1777986681.8280365,132,0.0788,1,0.0429,0.0000,0.0428,0.000002,0.0637,27.49,10.54,-8.47
1777986682.0797832,133,0.0783,1,0.0429,0.0000,0.0428,0.000002,0.0704,27.53,10.21,-8.25
1777986682.3336172,134,0.0779,1,0.0429,0.0000,0.0428,0.000001,0.0718,27.50,9.90,-8.03
1777986682.5770519,135,0.0776,1,0.0429,0.0000,0.0428,0.000000,0.0653,27.47,9.69,-7.87
1777986682.824255,136,0.0773,1,0.0429,0.0000,0.0428,0.000000,0.0760,27.46,9.56,-7.77
1777986683.0865505,137,0.0770,1,0.0429,0.0000,0.0428,0.000000,0.0731,27.45,9.49,-7.72
1777986683.2511158,138,0.0768,1,0.0429,0.0000,0.0428,0.000000,0.0000,27.45,9.47,-7.70
1777986683.4992838,139,0.0766,1,0.0429,0.0000,0.0428,0.000000,0.0000,27.46,9.47,-7.69
1777986683.760008,140,0.0765,1,0.0429,0.0000,0.0428,0.000000,0.0000,27.46,9.46,-7.69
1777986684.005405,141,0.0764,1,0.0429,0.0000,0.0428,0.000000,0.0000,27.47,9.45,-7.70
1777986684.249416,142,0.0763,1,0.0429,0.0000,0.0428,0.000000,0.0000,27.48,9.44,-7.71
