time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779981776.7408514,1,0.1245,0,-55.6377,0.0000,-55.6377,0.004815,0.2094,20.95,21.25,-8.65,1.000000,1.000000,0,0
1779981776.9212892,2,0.1245,0,-55.1473,0.0305,-55.5786,0.004920,0.1395,20.59,23.66,-9.66,0.500000,0.500000,0,0
1779981777.190843,3,0.1245,0,-54.6711,0.0490,-55.4939,0.004235,0.1628,20.28,25.96,-10.63,0.333333,0.333333,0,0
1779981777.488095,4,0.1245,0,-54.2265,0.0614,-55.3950,0.003145,0.1971,20.08,28.20,-11.60,0.250000,0.250000,0,0
1779981777.7178307,5,0.1246,0,-53.8006,0.0704,-55.2866,0.001673,0.1788,19.90,30.39,-12.54,0.200000,0.200000,0,0
1779981777.9537194,6,0.1246,0,-53.4859,0.0755,-55.1753,0.000321,0.1782,19.81,32.04,-13.28,0.166667,0.166667,0,0
1779981778.1930337,7,0.1246,0,-53.6028,0.0721,-55.0765,0.000707,0.1624,20.03,31.67,-13.19,0.142857,0.142857,0,0
1779981778.4744363,8,0.1247,0,-54.0736,0.0636,-54.9982,0.002305,0.1908,20.55,29.44,-12.31,0.125000,0.125000,0,0
1779981778.6751401,9,0.1247,0,-54.7503,0.0534,-54.9422,0.005084,0.1393,21.15,26.18,-10.95,0.111111,0.111111,0,0
1779981778.969119,10,0.1248,0,-55.4623,0.0438,-54.9054,0.007417,0.1777,21.73,22.60,-9.43,0.100000,0.100000,0,0
1779981779.1912453,11,0.1249,0,-56.1212,0.0358,-54.8838,0.008179,0.1636,22.29,19.03,-7.91,0.090909,0.090909,0,0
1779981779.4254663,12,0.1249,0,-56.7283,0.0291,-54.8741,0.007436,0.1365,22.84,15.46,-6.39,0.083333,0.083333,0,0
1779981779.6924822,13,0.1250,0,-57.2704,0.0236,-54.8737,0.005341,0.1518,23.39,11.91,-4.89,0.076923,0.076923,0,0
1779981779.9560173,14,0.1250,0,-57.7326,0.0193,-54.8801,0.002679,0.1608,23.84,8.67,-3.48,0.071429,0.071429,0,0
1779981780.1756952,15,0.1250,0,-58.0013,0.0169,-54.8894,0.000988,0.1509,24.07,6.44,-2.47,0.066667,0.066667,0,0
1779981780.4442418,16,0.1251,0,-57.8927,0.0176,-54.8954,0.001795,0.1499,24.15,6.07,-2.33,0.062500,0.062500,0,0
1779981780.7016008,17,0.1250,0,-57.3340,0.0216,-54.8919,0.005975,0.1708,23.98,8.05,-3.30,0.058824,0.058824,0,0
1779981780.9555585,18,0.1250,0,-56.5471,0.0269,-54.8766,0.011118,0.1788,23.50,11.83,-5.04,0.055556,0.055556,0,0
1779981781.2032676,19,0.1250,0,-55.6827,0.0324,-54.8497,0.015198,0.1597,22.76,16.65,-7.18,0.052632,0.052632,0,0
1779981781.4595428,20,0.1250,0,-54.7631,0.0380,-54.8114,0.016831,0.1619,21.88,21.96,-9.48,0.050000,0.050000,0,0
1779981781.7076898,21,0.1250,0,-53.8285,0.0433,-54.7625,0.015222,0.1732,21.20,26.68,-11.58,0.047619,0.047619,0,0
1779981781.954695,22,0.1249,0,-53.0149,0.0477,-54.7052,0.010552,0.1645,20.85,30.20,-13.23,0.045455,0.045455,0,0
1779981782.200757,23,0.1249,0,-52.4847,0.0503,-54.6431,0.005761,0.1627,20.72,32.41,-14.29,0.043478,0.043478,0,0
1779981782.4864044,24,0.1248,0,-52.4181,0.0504,-54.5814,0.005067,0.2035,20.71,32.80,-14.48,0.041667,0.041667,0,0
