time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779801023.1724353,57,0.0276,1,0.0000,0.0000,0.0000,0.009649,0.2608,25.90,-9.41,2.00,0.017544,0.159104,0,1
1779801023.689275,58,0.0267,1,0.0000,0.0000,0.0000,0.010375,0.2908,26.28,17.52,-0.36,0.017241,0.159104,0,1
1779801024.2730954,59,0.0261,1,0.0000,0.0000,0.0000,0.019791,0.3637,23.66,41.47,-3.97,0.016949,0.159104,0,1
1779801024.7113595,60,0.0259,1,0.0000,0.0000,0.0000,0.049828,0.3132,-13.59,58.34,-41.79,0.016667,0.159104,0,1
1779801025.2394917,61,0.0260,1,0.0000,0.0000,0.0000,0.065502,0.3295,-55.76,65.24,-84.38,0.016393,0.159104,0,1
1779801025.7226112,62,0.0264,1,0.0000,0.0000,0.0000,0.060312,0.3092,-98.03,67.35,-127.10,0.016129,0.159104,0,1
1779801026.1609821,63,0.0267,1,0.0000,0.0000,0.0000,0.038180,0.2605,-138.29,62.53,-167.78,0.015873,0.159104,0,1
1779801026.654146,64,0.0271,1,0.0000,0.0000,0.0000,0.018645,0.2518,-144.05,54.72,-173.82,0.015625,0.159104,0,1
1779801027.153746,65,0.0273,1,0.0000,0.0000,0.0000,0.008331,0.2536,-144.73,50.93,-174.63,0.015385,0.159104,0,1
1779801027.6577933,66,0.0275,1,0.0000,0.0000,0.0000,0.002880,0.2519,-145.05,49.38,-174.96,0.015152,0.159104,0,1
1779801028.2163663,67,0.0276,1,0.0000,0.0000,0.0000,0.000798,0.3139,-145.21,48.91,-175.09,0.014925,0.159104,0,1
1779801028.708438,68,0.0276,1,0.0000,0.0000,0.0000,0.000696,0.3009,-145.35,48.95,-175.15,0.014706,0.159104,0,1
1779801029.1454062,69,0.0277,1,0.0000,0.0000,0.0000,0.000591,0.2432,-145.48,48.46,-175.26,0.014493,0.159104,0,1
1779801029.418299,70,0.0277,1,0.0000,0.0000,0.0000,0.000402,0.2553,-145.55,47.93,-175.35,0.014286,0.159104,1,1
1779801029.8621097,71,0.0277,1,0.0000,0.0000,0.0000,0.000098,0.2149,-145.63,48.20,-175.36,0.014085,0.159104,1,1
1779801030.138855,72,0.0276,1,0.0000,0.0000,0.0000,0.000083,0.2369,-145.47,49.88,-175.14,0.013889,0.159104,1,1
1779801030.3974369,73,0.0275,1,0.0000,0.0000,0.0000,0.000124,0.2446,-144.35,53.34,-173.92,0.013699,0.159104,0,1
1779801030.686379,74,0.0274,1,0.0000,0.0000,0.0000,0.000219,0.2801,-127.24,57.70,-156.64,0.013514,0.159104,0,1
1779801031.1861348,75,0.0273,1,0.0000,0.0000,0.0000,0.001211,0.2727,-84.32,57.22,-113.19,0.013333,0.159104,0,1
1779801031.7014928,76,0.0276,1,0.0000,0.0000,0.0000,0.001261,0.2951,-41.03,42.27,-68.78,0.013158,0.159104,0,1
1779801032.1224084,77,0.0284,1,0.0000,0.0000,0.0000,0.000434,0.2213,1.24,13.65,-23.59,0.012987,0.159104,0,1
1779801032.4025197,78,0.0290,1,0.0000,0.0000,0.0000,0.000573,0.2425,20.29,-5.39,-0.92,0.012821,0.159104,0,1
1779801032.889005,79,0.0301,1,0.0000,0.0000,0.0000,0.001437,0.2389,18.84,-44.02,11.59,0.012658,0.159104,0,1
1779801033.1826043,80,0.0305,1,0.0000,0.0000,0.0000,0.002598,0.2785,2.49,-58.07,28.51,0.012500,0.159104,0,1
1779801033.813897,81,0.0311,1,0.0000,0.0000,0.0000,0.005421,0.4159,-39.65,-71.46,71.34,0.012346,0.159104,0,1
1779801034.2797608,82,0.0312,1,0.0000,0.0000,0.0000,0.004938,0.3698,-81.96,-68.52,114.14,0.012195,0.159104,0,1
1779801034.7027235,83,0.0311,1,0.0000,0.0000,0.0000,0.003401,0.2956,-121.17,-56.29,153.75,0.012048,0.159104,0,1
1779801035.179447,84,0.0309,1,0.0000,0.0000,0.0000,0.001879,0.2688,-144.49,-42.72,177.31,0.011905,0.159104,0,1
1779801035.6936333,85,0.0308,1,0.0000,0.0000,0.0000,0.004768,0.2970,-144.07,-40.76,176.79,0.011765,0.159104,0,1
1779801036.1976573,86,0.0305,1,0.0000,0.0000,0.0000,0.011616,0.2924,-102.76,-42.12,134.80,0.011628,0.159104,0,1
1779801036.6766112,87,0.0299,1,0.0000,0.0000,0.0000,0.012102,0.2661,-59.53,-30.99,90.19,0.011494,0.159104,0,1
1779801037.1682024,88,0.0291,1,0.0000,0.0000,0.0000,0.008840,0.2658,-16.14,-19.25,45.56,0.011364,0.159104,0,1
1779801037.6671479,89,0.0283,1,0.0000,0.0000,0.0000,0.294392,0.2652,25.59,-1.52,2.87,0.011236,0.159104,0,0
1779801038.1045854,90,0.0278,1,0.0000,0.0000,0.0000,0.014128,0.1977,27.38,13.18,0.66,0.011111,0.159104,0,0
1779801038.3328924,91,0.0278,1,0.0000,0.0000,0.0000,0.016771,0.1830,27.41,12.79,0.71,0.010989,0.159104,0,0
1779801038.595379,92,0.0279,1,0.0000,0.0000,0.0000,0.018307,0.1853,27.45,10.93,0.84,0.010870,0.159104,0,0
1779801038.8530734,93,0.0279,1,0.0000,0.0000,0.0000,0.016178,0.1968,27.44,9.05,0.97,0.010753,0.159104,0,0
1779801039.0839162,94,0.0280,1,0.0000,0.0000,0.0000,0.012062,0.1810,27.42,7.38,1.09,0.010638,0.159104,0,0
1779801039.3662643,95,0.0280,1,0.0000,0.0000,0.0000,0.007571,0.2060,27.40,5.99,1.19,0.010526,0.159104,0,0
1779801039.6226969,96,0.0280,1,0.0000,0.0000,0.0000,0.004180,0.2185,27.37,4.94,1.28,0.010417,0.159104,0,0
1779801039.846425,97,0.0281,1,0.0000,0.0000,0.0000,0.001880,0.1959,27.35,4.19,1.34,0.010309,0.159104,0,0
1779801040.0988433,98,0.0281,1,0.0000,0.0000,0.0000,0.000729,0.2005,27.33,3.74,1.38,0.010204,0.159104,0,0
1779801040.3608344,99,0.0280,1,0.0000,0.0000,0.0000,0.000288,0.2037,27.31,3.52,1.41,0.010101,0.159104,0,0
1779801040.6093395,100,0.0280,1,0.0000,0.0000,0.0000,0.000171,0.2019,27.30,3.45,1.43,0.010000,0.159104,0,0
1779801040.8415387,101,0.0280,1,0.0000,0.0000,0.0000,0.000151,0.1925,27.29,3.45,1.45,0.009901,0.159104,0,0
1779801041.0971637,102,0.0279,1,0.0000,0.0000,0.0000,0.000130,0.1939,27.28,3.45,1.46,0.009804,0.159104,0,0
1779801041.3815527,103,0.0279,1,0.0000,0.0000,0.0000,0.000110,0.2186,27.27,3.44,1.47,0.009709,0.159104,0,0
1779801041.564463,104,0.0279,1,0.0000,0.0000,0.0000,0.000088,0.1651,27.26,3.44,1.48,0.009615,0.159104,0,0
1779801041.8490906,105,0.0278,1,0.0000,0.0000,0.0000,0.000065,0.1924,27.25,3.44,1.49,0.009524,0.159104,0,0
1779801042.0958924,106,0.0278,1,0.0000,0.0000,0.0000,0.000042,0.1897,27.25,3.43,1.49,0.009434,0.159104,0,0
1779801042.3495934,107,0.0277,1,0.0000,0.0000,0.0000,0.000026,0.2005,27.24,3.43,1.50,0.009346,0.159104,0,0
1779801042.6209753,108,0.0277,1,0.0000,0.0000,0.0000,0.000013,0.2151,27.24,3.43,1.50,0.009259,0.159104,0,0
1779801042.83273,109,0.0277,1,0.0000,0.0000,0.0000,0.000006,0.1822,27.24,3.42,1.51,0.009174,0.159104,0,0
1779801043.1053305,110,0.0277,1,0.0000,0.0000,0.0000,0.000002,0.2048,27.24,3.42,1.51,0.009091,0.159104,0,0
1779801043.342312,111,0.0277,1,0.0000,0.0000,0.0000,0.000001,0.1860,27.24,3.42,1.51,0.009009,0.159104,0,0
1779801043.6037283,112,0.0276,1,0.0000,0.0000,0.0000,0.000000,0.2004,27.24,3.42,1.51,0.008929,0.159104,0,0
1779801043.843431,113,0.0276,1,0.0000,0.0000,0.0000,0.000000,0.1843,27.24,3.42,1.51,0.008850,0.159104,0,0
1779801044.0997357,114,0.0276,1,0.0000,0.0000,0.0000,0.000001,0.1952,27.24,3.41,1.51,0.008772,0.159104,0,0
1779801044.3401859,115,0.0276,1,0.0000,0.0000,0.0000,0.000001,0.1847,27.24,3.41,1.51,0.008696,0.159104,0,0
1779801044.5877872,116,0.0276,1,0.0000,0.0000,0.0000,0.000002,0.1758,27.24,3.41,1.50,0.008621,0.159104,0,0
1779801044.8888097,117,0.0276,1,0.0000,0.0000,0.0000,0.000002,0.2320,27.24,3.41,1.50,0.008547,0.159104,0,0
1779801044.9883,118,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.0921,27.24,3.41,1.50,0.008475,0.159104,0,0
1779801045.3525488,119,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.2020,27.24,3.41,1.50,0.008403,0.159104,0,0
1779801045.5081606,120,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.1086,27.24,3.40,1.50,0.008333,0.159104,0,0
1779801045.851691,121,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.1955,27.24,3.40,1.49,0.008264,0.159104,0,0
1779801046.102189,122,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.2016,27.25,3.40,1.49,0.008197,0.159104,0,0
1779801046.3472826,123,0.0275,1,0.0000,0.0000,0.0000,0.000001,0.1954,27.25,3.40,1.49,0.008130,0.159104,0,0
1779801046.5872104,124,0.0275,1,0.0000,0.0000,0.0000,0.000002,0.1817,27.25,3.40,1.49,0.008065,0.159104,0,0
1779801046.8643322,125,0.0274,1,0.0000,0.0000,0.0000,0.000002,0.2070,27.25,3.40,1.48,0.008000,0.159104,0,0
1779801047.1019661,126,0.0274,1,0.0000,0.0000,0.0000,0.000002,0.1883,27.26,3.39,1.48,0.007937,0.159104,0,0
1779801047.3389342,127,0.0274,1,0.0000,0.0000,0.0000,0.000002,0.1920,27.26,3.39,1.48,0.007874,0.159104,0,0
1779801047.6000478,128,0.0274,1,0.0000,0.0000,0.0000,0.000001,0.2026,27.26,3.39,1.48,0.007812,0.159104,0,0
1779801047.8599722,129,0.0274,1,0.0000,0.0000,0.0000,0.000001,0.2040,27.26,3.39,1.48,0.007752,0.159104,0,0
1779801048.1260936,130,0.0274,1,0.0000,0.0000,0.0000,0.000001,0.2311,27.26,3.39,1.48,0.007692,0.159104,0,0
1779801048.3777983,131,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.2240,27.27,3.39,1.47,0.007634,0.159104,0,0
1779801048.6032507,132,0.0274,1,0.0000,0.0000,0.0000,0.000000,0.1994,27.27,3.39,1.47,0.007576,0.159104,0,0
1779801048.8376553,133,0.0273,1,0.0000,0.0000,0.0000,0.000000,0.1860,27.27,3.39,1.47,0.007519,0.159104,0,0
1779801049.105715,134,0.0273,1,0.0000,0.0000,0.0000,0.000001,0.1965,27.27,3.39,1.47,0.007463,0.159104,0,0
1779801049.3408625,135,0.0273,1,0.0000,0.0000,0.0000,0.000001,0.1845,27.28,3.39,1.47,0.007407,0.159104,0,0
1779801049.6606228,136,0.0273,1,0.0000,0.0000,0.0000,0.000001,0.2528,27.28,3.39,1.47,0.007353,0.159104,0,0
1779801050.1234267,137,0.0279,1,0.0000,0.0000,0.0000,0.010493,0.2119,27.30,3.39,1.49,0.007299,0.159104,0,0
1779801050.3794174,138,0.0358,1,0.0000,0.0000,0.0000,0.083406,0.2310,27.57,3.43,1.80,0.007246,0.159104,0,0
1779801050.6238065,139,0.0490,1,0.0000,0.0000,0.0000,0.077669,0.2286,27.71,3.80,2.36,0.007194,0.159104,0,0
1779801050.8396645,140,0.0533,1,0.0000,0.0000,0.0000,0.069850,0.1886,27.82,3.98,2.68,0.007143,0.159104,0,0
1779801051.0954642,141,0.0567,1,0.0000,0.0000,0.0000,0.061631,0.1950,27.92,4.12,2.97,0.007092,0.159104,0,0
1779801051.3908286,142,0.0637,1,0.0000,0.0000,0.0000,0.171383,0.2368,27.78,4.24,3.30,0.007042,0.159104,0,0
1779801051.6257453,143,0.0680,1,0.0000,0.0000,0.0000,0.241738,0.2250,27.56,4.33,3.53,0.006993,0.159104,0,0
1779801051.8882382,144,0.0721,1,0.0000,0.0000,0.0000,0.302637,0.2278,27.34,4.42,3.74,0.006944,0.159104,0,0
1779801052.0963645,145,0.0798,1,0.0000,0.0000,0.0000,0.484352,0.1950,26.90,4.55,3.96,0.006897,0.159104,0,0
1779801052.3602393,146,0.0766,1,0.0000,0.0000,0.0000,0.389343,0.2007,26.69,4.71,3.45,0.006849,0.159104,0,0
1779801052.5917284,147,0.0709,1,0.0000,0.0000,0.0000,0.274926,0.1934,26.65,4.07,2.98,0.006803,0.159104,0,0
1779801052.8504348,148,0.0723,1,0.0000,0.0000,0.0000,0.368136,0.1988,26.65,3.61,2.47,0.006757,0.159104,0,0
1779801053.101906,149,0.0772,1,0.0000,0.0000,0.0000,0.454264,0.2049,26.74,2.89,1.93,0.006711,0.159104,0,0
1779801053.3531024,150,0.0834,1,0.0000,0.0000,0.0000,0.446789,0.2014,27.05,1.58,1.38,0.006667,0.159104,0,0
1779801053.620902,151,0.0930,1,0.0000,0.0000,0.0000,0.375171,0.2105,27.41,-0.81,0.97,0.006623,0.159104,0,0
1779801053.8271918,152,0.1019,0,-4.8362,-0.0032,-0.0816,0.251944,0.1793,27.68,-5.10,0.63,0.006579,0.159104,0,0
1779801054.1096158,153,0.1033,0,-0.8424,-0.0005,-0.0947,0.101646,0.1988,28.14,-12.35,0.26,0.006536,0.159104,0,0
1779801054.3784332,154,0.1094,0,-0.6309,-0.0004,-0.1044,0.132107,0.2140,20.48,-22.98,8.09,0.006494,0.159104,0,0
1779801054.711278,155,0.1116,0,1.8088,0.0014,-0.0691,0.109510,0.3001,-1.52,-30.25,29.83,0.006452,0.159104,0,1
1779801055.2522779,156,0.1090,0,12.1023,0.0086,0.1504,0.489280,0.3524,-45.82,-37.49,73.93,0.006410,0.159104,0,1
1779801055.691293,157,0.0986,1,0.1590,0.0086,0.1590,0.523318,0.2917,-89.45,-43.05,117.32,0.006369,0.159104,0,1
1779801056.133369,158,0.1002,0,-116.2097,-0.0653,-1.7610,1.259826,0.2351,-130.93,-43.29,158.64,0.006329,0.159104,1,1
1779801056.3510869,159,0.1002,0,-129.1608,-0.0734,-3.8652,0.406827,0.2038,-144.97,-40.33,172.71,0.006289,0.159104,1,0
1779801056.6042764,160,0.1028,0,-134.9690,-0.0771,-6.0854,0.250904,0.2011,-144.18,-40.15,172.01,0.006250,0.159104,1,0
1779801056.848581,161,0.1067,0,-134.4329,-0.0767,-8.3406,0.215031,0.1897,-142.86,-44.62,170.78,0.006211,0.159104,1,0
1779801057.1123576,162,0.1090,0,-130.4204,-0.0739,-10.5307,0.325546,0.2141,-138.30,-51.31,166.11,0.006173,0.159104,1,0
1779801057.3399258,163,0.1102,0,-127.3816,-0.0718,-12.6491,0.729305,0.1881,-117.69,-56.73,145.66,0.006135,0.159104,1,0
1779801057.6231525,164,0.1112,0,-122.5505,-0.0685,-14.6608,1.355225,0.2153,-94.88,-57.21,122.51,0.006098,0.159104,1,0
1779801057.8966117,165,0.1085,0,72.1391,0.0595,-13.1042,0.679127,0.2339,-75.52,-52.35,103.14,0.006061,0.159104,0,0
1779801058.2044222,166,0.1028,0,67.2562,0.0565,-11.7341,1.042236,0.2966,-56.11,-44.95,83.49,0.006024,0.159104,0,0
1779801058.7143655,167,0.1014,0,34.8576,0.0368,-10.9459,1.344988,0.3141,-14.71,-25.91,40.81,0.005988,0.159104,0,0
1779801059.148922,168,0.1004,0,10.3056,0.0221,-10.5846,0.720657,0.2391,23.42,-1.50,1.70,0.005952,0.159104,0,0
1779801059.262614,169,0.1001,0,12.1369,0.0231,-10.2001,0.362873,0.1018,26.48,11.38,-1.78,0.005917,0.159104,0,0
1779801059.6010678,170,0.0998,1,-10.1769,0.0231,-10.1769,0.138443,0.1995,26.91,20.96,-2.64,0.005882,0.159104,0,0
1779801059.853705,171,0.0997,1,-10.1538,0.0231,-10.1538,0.031903,0.1970,26.99,27.23,-3.06,0.005848,0.159104,0,0
1779801060.1026216,172,0.0996,1,-10.1306,0.0231,-10.1306,0.002927,0.1948,26.93,30.50,-3.26,0.005814,0.159104,0,0
1779801060.3503094,173,0.0995,1,-10.1075,0.0231,-10.1075,0.000290,0.1949,26.84,31.61,-3.31,0.005780,0.159104,0,0
1779801060.6160097,174,0.0994,1,-10.0844,0.0231,-10.0844,0.000251,0.2069,26.74,31.83,-3.29,0.005760,0.159104,0,0
1779801060.856341,175,0.0994,1,-10.0612,0.0231,-10.0612,0.000126,0.2012,26.65,31.92,-3.26,0.005760,0.159104,0,0
1779801061.1080153,176,0.0993,1,-10.0381,0.0231,-10.0381,0.000101,0.2043,26.56,32.07,-3.24,0.005760,0.159104,0,0
1779801061.3344889,177,0.0992,1,-10.0149,0.0231,-10.0149,0.000114,0.1819,26.47,32.21,-3.22,0.005760,0.159104,0,0
1779801061.6009877,178,0.0992,1,-9.9918,0.0231,-9.9918,0.000161,0.2019,26.40,32.36,-3.21,0.005760,0.159104,0,0
1779801061.8364766,179,0.0992,1,-9.9686,0.0231,-9.9686,0.000217,0.1838,26.35,32.48,-3.19,0.005760,0.159104,0,0
1779801062.136786,180,0.0991,1,-9.9455,0.0231,-9.9455,0.000241,0.2375,26.31,32.51,-3.17,0.005760,0.159104,0,0
1779801062.322144,181,0.0991,1,-9.9223,0.0231,-9.9223,0.000198,0.1775,26.29,32.49,-3.14,0.005760,0.159104,0,0
1779801062.610962,182,0.0991,1,-9.8992,0.0231,-9.8992,0.000155,0.1967,26.27,32.48,-3.12,0.005760,0.159104,0,0
1779801062.8225334,183,0.0991,1,-9.8760,0.0231,-9.8760,0.000127,0.1731,26.24,32.47,-3.10,0.005760,0.159104,0,0
1779801063.0842426,184,0.0991,1,-9.8529,0.0231,-9.8529,0.000113,0.1903,26.19,32.45,-3.08,0.005760,0.159104,0,0
1779801063.3501048,185,0.0991,1,-9.8297,0.0231,-9.8297,0.000109,0.1889,26.14,32.44,-3.06,0.005760,0.159104,0,0
1779801063.586995,186,0.0990,1,-9.8066,0.0231,-9.8066,0.000102,0.1898,26.09,32.43,-3.04,0.005760,0.159104,0,0
1779801063.8748055,187,0.0990,1,-9.7834,0.0231,-9.7834,0.000093,0.2111,26.03,32.43,-3.03,0.005760,0.159104,0,0
1779801064.1124706,188,0.0990,1,-9.7603,0.0231,-9.7603,0.000091,0.2048,25.97,32.42,-3.01,0.005760,0.159104,0,0
1779801064.3548992,189,0.0990,1,-9.7371,0.0231,-9.7371,0.000078,0.1953,25.90,32.40,-2.99,0.005760,0.159104,0,0
1779801064.5828257,190,0.0990,1,-9.7140,0.0231,-9.7140,0.000059,0.1842,25.85,32.37,-2.98,0.005760,0.159104,0,0
1779801064.8525527,191,0.0990,1,-9.6909,0.0231,-9.6909,0.000042,0.1989,25.81,32.34,-2.97,0.005760,0.159104,0,0
1779801065.113832,192,0.0990,1,-9.6677,0.0231,-9.6677,0.000031,0.2077,25.79,32.32,-2.96,0.005760,0.159104,0,0
1779801065.3921635,193,0.0990,1,-9.6446,0.0231,-9.6446,0.000025,0.2390,25.76,32.30,-2.95,0.005760,0.159104,0,0
1779801065.6108708,194,0.0990,1,-9.6214,0.0231,-9.6214,0.000018,0.2032,25.73,32.28,-2.94,0.005760,0.159104,0,0
1779801065.866737,195,0.0990,1,-9.5983,0.0231,-9.5983,0.000010,0.2158,25.72,32.26,-2.93,0.005760,0.159104,0,0
1779801066.130509,196,0.0990,1,-9.5751,0.0231,-9.5751,0.000006,0.2203,25.71,32.25,-2.92,0.005760,0.159104,0,0
1779801066.359087,197,0.0990,1,-9.5520,0.0231,-9.5520,0.000003,0.1930,25.71,32.24,-2.92,0.005760,0.159104,0,0
