time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x
1777994148.5460958,39,0.9991,0,24.9810,0.6419,27.0822,0.342053,0.0108,-13.40
1777994148.8046327,40,0.9987,0,24.7672,0.6206,27.0598,0.476784,0.0120,-6.78
1777994149.0761857,41,0.9987,0,24.4278,0.5972,26.9498,0.743248,0.0052,2.26
1777994149.333429,42,0.9988,0,23.7005,0.5657,26.6800,1.112322,0.0099,12.30
1777994149.6034944,43,0.9981,0,22.7838,0.5313,26.2422,1.543863,0.0047,25.12
1777994149.8742576,44,0.9959,0,22.4567,0.5119,25.8156,1.797171,0.0116,38.53
1777994150.1295228,45,0.9919,0,22.0479,0.4916,25.3807,1.950831,0.0054,47.22
1777994150.4059927,46,0.9873,0,22.2311,0.4849,25.0788,1.995565,0.0101,50.66
1777994150.6548643,47,0.9837,0,22.5964,0.4824,24.9217,1.933775,0.0069,51.83
1777994150.9295628,48,0.9828,0,22.4998,0.4706,24.7689,1.941007,0.0144,51.38
1777994151.1764157,49,0.9846,0,22.7228,0.4656,24.6922,1.907049,0.0061,52.87
1777994151.4690337,50,0.9873,0,22.9285,0.4605,24.6711,1.904321,0.0131,57.72
1777994151.7210927,51,0.9897,0,23.2972,0.4587,24.7321,1.857631,0.0052,60.91
1777994151.9909945,52,0.9912,0,23.4755,0.4534,24.8138,1.746571,0.0109,59.57
1777994152.2454946,53,0.9918,0,23.5090,0.4455,24.8786,1.608462,0.0068,52.11
1777994152.5200043,54,0.9929,0,23.3642,0.4346,24.8889,1.446266,0.0123,41.91
1777994152.795228,55,0.9949,0,23.1455,0.4228,24.8391,1.283273,0.0125,31.60
1777994153.056879,56,0.9970,0,23.7197,0.4255,24.9269,1.190306,0.0162,22.83
1777994153.3112295,57,0.9985,0,23.7862,0.4192,25.0045,1.043782,0.0060,16.47
1777994153.5906339,58,0.9988,0,24.0122,0.4159,25.1120,0.933575,0.0069,10.64
1777994153.833218,59,0.9980,0,24.3743,0.4150,25.2747,0.791771,0.0126,4.58
1777994154.1015859,60,0.9968,0,24.0454,0.4022,25.3203,0.673015,0.0050,-1.44
1777994154.3756676,61,0.9959,0,24.2890,0.3995,25.4074,0.603732,0.0059,-5.28
1777994154.6339843,62,0.9954,0,24.2488,0.3920,25.4609,0.589117,0.0051,-7.28
1777994154.9145553,63,0.9957,0,23.9542,0.3803,25.4292,0.676246,0.0173,-5.36
1777994155.1934853,64,0.9967,0,23.3113,0.3627,25.2498,0.889765,0.0121,0.20
1777994155.4485798,65,0.9979,0,22.7313,0.3466,24.9694,1.077980,0.0058,6.92
1777994155.699363,66,0.9988,0,22.1449,0.3306,24.6089,1.289742,0.0061,16.27
1777994155.992085,67,0.9986,0,21.7813,0.3187,24.2386,1.512207,0.0112,28.63
1777994156.2577906,68,0.9973,0,21.9702,0.3164,23.9898,1.712559,0.0123,42.18
1777994156.506137,69,0.9955,0,22.2539,0.3159,23.8578,1.892251,0.0071,55.31
1777994156.7843688,70,0.9937,0,22.4135,0.3132,23.7880,1.998530,0.0129,63.31
1777994157.05947,71,0.9924,0,22.9274,0.3166,23.8485,1.962750,0.0124,62.16
1777994157.3108377,72,0.9918,0,23.3840,0.3190,23.9971,1.771968,0.0058,50.54
1777994157.5865176,73,0.9917,0,23.7325,0.3195,24.1896,1.473554,0.0072,32.41
1777994157.8653316,74,0.9918,0,24.3203,0.3241,24.4716,1.031787,0.0240,12.63
1777994158.1291838,75,0.9917,0,24.5715,0.3229,24.7460,0.674627,0.0140,-4.54
1777994158.3917043,76,0.9907,0,24.7795,0.3209,25.0044,0.466174,0.0089,-15.56
1777994158.669537,77,0.9884,0,24.9897,0.3190,25.2511,0.374261,0.0171,-20.96
1777994158.9322727,78,0.9853,0,25.0432,0.3145,25.4528,0.371965,0.0166,-22.86
1777994159.2121146,79,0.9825,0,25.0581,0.3095,25.6105,0.414873,0.0052,-23.46
1777994159.4577696,80,0.9803,0,24.9046,0.3017,25.6956,0.457475,0.0068,-23.49
1777994159.7368512,81,0.9792,0,24.7527,0.2940,25.7240,0.477155,0.0074,-23.60
1777994159.9878106,82,0.9786,0,24.7527,0.2891,25.7426,0.475901,0.0059,-23.68
1777994160.2669084,83,0.9781,0,24.8077,0.2852,25.7661,0.490410,0.0053,-23.71
1777994160.5245216,84,0.9781,0,24.5613,0.2762,25.7246,0.531927,0.0056,-23.68
1777994160.789813,85,0.9797,0,23.8803,0.2601,25.5326,0.631099,0.0063,-23.72
1777994161.0782,86,0.9836,0,23.6221,0.2514,25.3177,0.593473,0.0061,-23.70
1777994161.3510687,87,0.9887,0,23.5754,0.2463,25.1328,0.507374,0.0135,-24.20
1777994161.6283226,88,0.9938,0,23.9865,0.2491,25.0778,0.435048,0.0169,-25.77
1777994161.887832,89,0.9977,0,24.6913,0.2569,25.1940,0.287772,0.0060,-24.63
1777994162.1615076,90,0.9994,0,25.0694,0.2590,25.3689,0.282935,0.0053,-21.31
1777994162.41753,91,0.9996,0,25.0739,0.2546,25.5031,0.341073,0.0049,-19.03
1777994162.7018857,92,0.9992,0,24.8775,0.2469,25.5588,0.423043,0.0060,-15.47
1777994162.9778724,93,0.9986,0,24.8689,0.2425,25.5971,0.458651,0.0137,-14.16
1777994163.2350023,94,0.9981,0,24.7028,0.2355,25.5853,0.476690,0.0116,-14.62
1777994163.4825494,95,0.9977,0,24.6234,0.2301,25.5546,0.502901,0.0058,-13.08
1777994163.7678254,96,0.9976,0,24.6686,0.2269,25.5381,0.532017,0.0053,-11.13
1777994164.0369546,97,0.9976,0,24.6730,0.2231,25.5231,0.590848,0.0127,-8.55
1777994164.3077157,98,0.9980,0,24.6129,0.2183,25.4944,0.695501,0.0053,-4.23
1777994164.5601053,99,0.9985,0,24.7403,0.2167,25.4986,0.809025,0.0063,1.28
1777994164.8496459,100,0.9990,0,24.5657,0.2100,25.4582,0.956365,0.0094,6.36
1777994165.1153438,101,0.9994,0,24.3884,0.2033,25.3825,1.071261,0.0083,9.51
1777994165.3712664,102,0.9992,0,24.2801,0.1980,25.2956,1.078661,0.0042,8.27
1777994165.6494231,103,0.9985,0,24.1609,0.1926,25.1975,1.015603,0.0125,4.48
1777994165.91977,104,0.9974,0,24.4059,0.1935,25.1755,0.869588,0.0061,-1.41
1777994166.1800933,105,0.9963,0,24.5904,0.1933,25.1987,0.669604,0.0059,-8.71
1777994166.4475276,106,0.9955,0,25.0054,0.1971,25.3106,0.501256,0.0059,-14.68
1777994166.7346725,107,0.9950,0,25.2005,0.1971,25.4406,0.381747,0.0120,-19.74
1777994166.996286,108,0.9947,0,25.2836,0.1951,25.5589,0.314065,0.0076,-22.87
1777994167.2677999,109,0.9945,0,25.1140,0.1889,25.6096,0.315547,0.0072,-25.24
1777994167.534584,110,0.9946,0,24.6333,0.1774,25.5354,0.332606,0.0051,-29.28
1777994167.834899,111,0.9951,0,24.0631,0.1647,25.3428,0.348928,0.0108,-32.86
1777994168.083173,112,0.9957,0,23.3480,0.1496,25.0242,0.417380,0.0052,-31.49
1777994168.35972,113,0.9964,0,22.7578,0.1369,24.6360,0.555326,0.0062,-24.05
1777994168.6180794,114,0.9969,0,22.1984,0.1250,24.2007,0.728997,0.0107,-11.28
1777994168.9032905,115,0.9971,0,21.7302,0.1149,23.7503,0.888173,0.0061,1.84
1777994169.1679518,116,0.9970,0,21.4747,0.1085,23.3376,1.020617,0.0187,9.75
1777994169.4432166,117,0.9965,0,21.7595,0.1115,23.0799,1.185129,0.0113,15.58
1777994169.713422,118,0.9958,0,22.5728,0.1235,23.0657,1.307468,0.0083,19.65
1777994169.9802089,119,0.9952,0,23.4290,0.1361,23.2514,1.236894,0.0050,16.33
1777994170.2420363,120,0.9947,0,24.2892,0.1484,23.5938,1.013608,0.0073,11.22
1777994170.5227146,121,0.9947,0,24.8066,0.1547,23.9793,0.728867,0.0256,1.24
1777994170.7861931,122,0.9948,0,24.9381,0.1543,24.3092,0.502360,0.0060,-11.17
1777994171.0651646,123,0.9950,0,24.9441,0.1518,24.5664,0.383184,0.0067,-17.60
1777994171.3183799,124,0.9953,0,24.9542,0.1494,24.7678,0.314417,0.0100,-22.33
1777994171.5993693,125,0.9956,0,24.8587,0.1452,24.9012,0.287155,0.0132,-24.27
1777994171.8661933,126,0.9961,0,24.8743,0.1430,25.0070,0.328577,0.0120,-23.11
1777994172.1248696,127,0.9970,0,25.0229,0.1431,25.1223,0.332193,0.0045,-21.37
1777994172.411536,128,0.9981,0,24.9637,0.1396,25.1966,0.337790,0.0051,-20.17
1777994172.6732554,129,0.9990,0,24.9402,0.1368,25.2473,0.346007,0.0105,-18.71
1777994172.9523585,130,0.9997,0,24.9870,0.1353,25.2958,0.294898,0.0102,-19.10
1777994173.2135315,131,0.9998,0,24.8356,0.1303,25.2967,0.260906,0.0075,-19.64
1777994173.4834602,132,0.9995,0,24.8786,0.1288,25.3057,0.222191,0.0045,-20.11
1777994173.7548494,133,0.9992,0,24.9524,0.1279,25.3281,0.183300,0.0150,-21.31
1777994174.0356078,134,0.9990,0,24.8339,0.1237,25.3164,0.169354,0.0075,-22.35
1777994174.2992382,135,0.9989,0,24.8910,0.1225,25.3189,0.165516,0.0064,-23.22
1777994174.5638425,136,0.9988,0,24.9134,0.1208,25.3244,0.164713,0.0108,-23.26
1777994174.8415992,137,0.9989,0,24.9047,0.1186,25.3251,0.168066,0.0062,-23.28
1777994175.1067343,138,0.9989,0,24.8983,0.1164,25.3226,0.170435,0.0088,-23.26
1777994175.3733687,139,0.9989,0,24.9381,0.1151,25.3283,0.169201,0.0070,-23.25
1777994175.6379805,140,0.9986,0,25.0108,0.1144,25.3481,0.181347,0.0127,-23.27
1777994175.885488,141,0.9972,0,24.9978,0.1122,25.3592,0.228896,0.0101,-23.22
1777994176.1694229,142,0.9945,0,24.8569,0.1079,25.3340,0.300141,0.0126,-23.22
1777994176.4306562,143,0.9913,0,25.2808,0.1133,25.4111,0.417880,0.0070,-23.22
1777994176.6984668,144,0.9881,0,24.9363,0.1055,25.3908,0.489290,0.0100,-23.30
1777994176.9707696,145,0.9861,0,24.7799,0.1011,25.3379,0.493335,0.0061,-23.42
1777994177.2197728,146,0.9857,0,24.9129,0.1016,25.3257,0.461147,0.0054,-23.44
1777994177.5095413,147,0.9859,0,24.4941,0.0928,25.2186,0.365667,0.0056,-23.47
1777994177.7672825,148,0.9862,0,24.4645,0.0907,25.1266,0.348820,0.0056,-23.34
1777994178.0321777,149,0.9861,0,24.1812,0.0844,24.9883,0.303919,0.0056,-23.11
1777994178.3047,150,0.9854,0,23.4122,0.0699,24.7026,0.321427,0.0105,-22.97
1777994178.570472,151,0.9842,0,22.6344,0.0556,24.2998,0.242004,0.0070,-22.81
1777994178.8322237,152,0.9829,0,22.1928,0.0472,23.8827,0.196214,0.0054,-22.67
1777994179.0980256,153,0.9817,0,21.9061,0.0416,23.4898,0.222558,0.0112,-22.63
1777994179.3733716,154,0.9808,0,21.9060,0.0409,23.1812,0.248212,0.0062,-22.53
1777994179.6435993,155,0.9802,0,21.8230,0.0388,22.9197,0.287128,0.0056,-22.50
1777994179.9077792,156,0.9799,0,21.6591,0.0354,22.6766,0.370757,0.0067,-22.46
1777994180.1816647,157,0.9801,0,21.5620,0.0331,22.4631,0.443762,0.0057,-22.40
1777994180.452347,158,0.9807,0,21.4942,0.0314,22.2794,0.423639,0.0125,-22.58
1777994180.7120962,159,0.9810,0,21.4421,0.0300,22.1228,0.359632,0.0055,-22.93
1777994180.968338,160,0.9814,0,22.4635,0.0467,22.2328,0.526004,0.0056,-23.11
1777994181.2345264,161,0.9832,0,22.6660,0.0494,22.3650,0.427314,0.0160,-23.46
1777994181.5135198,162,0.9866,0,22.6898,0.0489,22.4736,0.438900,0.0051,-23.57
1777994181.769467,163,0.9913,0,22.9270,0.0522,22.6130,0.431465,0.0042,-23.52
1777994182.0323446,164,0.9959,0,22.5271,0.0444,22.6290,0.231982,0.0043,-23.59
1777994182.2922778,165,0.9984,0,22.7590,0.0476,22.6946,0.190945,0.0055,-23.67
1777994182.5609915,166,0.9991,0,23.1411,0.0534,22.8341,0.091782,0.0050,-23.75
1777994182.8339145,167,0.9989,0,23.3106,0.0554,22.9817,0.041249,0.0052,-23.80
1777994183.0920517,168,0.9988,0,23.2452,0.0533,23.0811,0.026953,0.0124,-23.71
1777994183.36467,169,0.9991,0,22.7040,0.0431,23.0321,0.125745,0.0060,-23.56
1777994183.6468694,170,0.9994,0,23.0496,0.0483,23.0736,0.191116,0.0081,-23.45
1777994183.9112668,171,0.9995,0,22.8124,0.0434,23.0502,0.203835,0.0099,-23.42
1777994184.164616,172,0.9996,0,22.6248,0.0394,22.9878,0.180524,0.0089,-23.39
1777994184.4207885,173,0.9995,0,22.9766,0.0448,23.0203,0.086290,0.0045,-23.29
1777994184.6860554,174,0.9995,0,22.5165,0.0361,22.9380,0.011761,0.0043,-23.49
1777994184.9624438,175,0.9995,0,22.6611,0.0380,22.9070,0.003685,0.0084,-23.53
1777994185.2219603,176,0.9996,0,22.6628,0.0373,22.8826,0.003075,0.0079,-23.61
1777994185.486627,177,0.9996,0,22.6712,0.0369,22.8651,0.002437,0.0064,-23.75
1777994185.7753165,178,0.9996,0,22.6560,0.0360,22.8473,0.002877,0.0045,-23.65
1777994186.015347,179,0.9995,0,22.6430,0.0351,22.8299,0.003917,0.0044,-23.63
1777994186.2974935,180,0.9995,0,22.6629,0.0349,22.8206,0.005103,0.0095,-23.60
1777994186.554283,181,0.9994,0,22.6490,0.0340,22.8095,0.005567,0.0042,-23.59
1777994186.83719,182,0.9993,0,22.6125,0.0328,22.7920,0.006290,0.0118,-23.58
1777994187.0737827,183,0.9992,0,22.5746,0.0316,22.7690,0.006517,0.0075,-23.57
1777994187.3644779,184,0.9991,0,22.5172,0.0301,22.7373,0.005741,0.0118,-23.57
1777994187.6142793,185,0.9990,0,22.5427,0.0300,22.7181,0.004935,0.0050,-23.57
1777994187.8998492,186,0.9989,0,22.6118,0.0307,22.7188,0.003764,0.0062,-23.56
1777994188.1479414,187,0.9989,0,22.6730,0.0312,22.7331,0.002281,0.0052,-23.57
1777994188.4262078,188,0.9989,0,22.7280,0.0316,22.7567,0.000692,0.0119,-23.57
1777994188.7055964,189,0.9989,0,22.7609,0.0316,22.7823,0.000416,0.0043,-23.57
1777994188.966539,190,0.9989,0,22.7597,0.0311,22.8016,0.000549,0.0057,-23.57
1777994189.2059116,191,0.9989,0,22.7488,0.0303,22.8137,0.000663,0.0118,-23.57
1777994189.4689348,192,0.9989,1,22.7488,0.0303,22.8440,0.000000,0.0000,-23.57
1777994189.7268934,193,0.9989,1,22.7488,0.0303,22.8744,0.000000,0.0000,-23.57
1777994190.0003753,194,0.9989,1,22.7488,0.0303,22.9047,0.000000,0.0000,-23.57
1777994190.2580273,195,0.9989,1,22.7488,0.0303,22.9350,0.000000,0.0000,-23.57
