time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779906305.5626335,1,0.0194,1,0.0000,0.0000,0.0000,0.060105,0.5113,18.45,29.40,-2.89,1.000000,1.000000,0,0
1779906306.056907,2,0.0194,1,0.0000,0.0000,0.0000,0.107441,0.4517,13.62,20.66,-0.23,0.500000,0.500000,0,0
1779906306.59922,3,0.0237,1,0.0000,0.0000,0.0000,0.082827,0.4485,12.63,21.84,-0.31,0.333333,0.333333,0,0
1779906307.033432,4,0.0540,1,0.0000,0.0000,0.0000,0.299496,0.3550,14.69,18.60,-0.19,0.250000,0.250000,0,0
1779906307.5961483,5,0.0992,1,0.0000,0.0000,0.0000,0.287349,0.3898,13.78,12.87,0.77,0.200000,0.200000,0,0
1779906308.1183355,6,0.1436,0,-11.8587,-0.2838,-0.5608,0.152016,0.3352,13.85,13.83,0.25,0.166667,0.166667,0,0
1779906308.6478064,7,0.1894,0,-7.7395,-0.1647,-0.9153,0.140363,0.3507,13.56,13.50,-0.12,0.142857,0.142857,0,0
1779906309.1919785,8,0.2283,0,-5.9330,-0.1084,-1.1639,0.090548,0.3328,12.25,11.64,0.05,0.125000,0.125000,0,0
1779906309.778959,9,0.2516,0,-5.7367,-0.0999,-1.3888,0.047904,0.3994,10.14,8.56,0.17,0.111111,0.111111,0,0
1779906310.280347,10,0.2628,0,-5.3056,-0.0859,-1.5754,0.043077,0.3563,5.06,4.99,0.11,0.100000,0.100000,0,0
1779906310.8442225,11,0.2628,0,-4.9491,-0.0754,-1.7296,0.059425,0.3856,-2.15,1.19,0.74,0.090909,0.090909,0,0
1779906311.3450196,12,0.2561,0,-4.0504,-0.0546,-1.8325,0.082588,0.3279,-11.88,0.44,1.24,0.083333,0.083333,0,0
1779906311.8761523,13,0.2474,0,-2.7266,-0.0283,-1.8773,0.034673,0.3268,-16.18,4.07,0.95,0.076923,0.076923,0,0
1779906312.4083035,14,0.2398,0,-3.6533,-0.0437,-1.9507,0.089557,0.3370,-8.99,4.80,1.29,0.071429,0.071429,0,0
1779906313.007906,15,0.2341,0,-6.2503,-0.0836,-2.1001,0.145661,0.4006,1.90,1.15,2.05,0.066667,0.066667,0,0
1779906313.5485153,16,0.2301,0,-9.4360,-0.1282,-2.3319,0.088292,0.4023,14.56,-3.54,3.01,0.062500,0.062500,0,0
1779906314.0233426,17,0.2283,0,-11.9549,-0.1603,-2.6193,0.016924,0.3548,24.00,-8.16,4.12,0.058824,0.058824,0,0
