time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779818881.707652,64,0.9984,0,24.9291,0.3932,26.5638,0.594165,0.2888,-20.51,0.015625,0.159104,0,0
1779818882.2902696,65,0.9991,0,24.9463,0.3874,26.6325,0.529312,0.3120,-20.01,0.015385,0.159104,0,0
1779818882.8321083,66,0.9993,0,24.8633,0.3803,26.6710,0.426516,0.3147,-21.43,0.015152,0.159104,0,0
1779818883.3647783,67,0.9990,0,24.9286,0.3756,26.7099,0.351435,0.3051,-22.29,0.014925,0.159104,0,0
1779818883.921724,68,0.9989,0,24.9146,0.3698,26.7356,0.334785,0.3333,-23.23,0.014706,0.159104,0,0
1779818884.4458723,69,0.9981,0,24.9512,0.3650,26.7593,0.397225,0.3234,-23.25,0.014493,0.159104,0,0
1779818884.9610445,70,0.9951,0,25.1084,0.3621,26.8027,0.590633,0.3111,-23.24,0.014286,0.159104,0,0
1779818885.5259104,71,0.9917,0,24.8899,0.3540,26.7990,0.723660,0.3378,-23.32,0.014085,0.159104,0,0
1779818886.0576267,72,0.9886,0,24.8890,0.3491,26.7928,0.802069,0.3388,-23.34,0.013889,0.159104,0,0
1779818886.5853431,73,0.9861,0,24.4810,0.3389,26.7158,0.807920,0.3350,-23.26,0.013699,0.159104,0,0
1779818887.1595807,74,0.9850,0,23.5701,0.3222,26.4945,0.710045,0.3830,-23.12,0.013514,0.159104,0,0
1779818887.6900315,75,0.9839,0,23.0544,0.3112,26.2185,0.678807,0.3653,-22.82,0.013333,0.159104,0,0
1779818888.2428524,76,0.9822,0,22.2314,0.2966,25.8456,0.548372,0.3916,-22.65,0.013158,0.159104,0,0
1779818888.7200673,77,0.9809,0,21.7346,0.2865,25.4458,0.669761,0.3326,-22.51,0.012987,0.159104,0,0
1779818889.2519314,78,0.9806,0,21.6323,0.2816,25.0885,0.650977,0.3385,-22.71,0.012821,0.159104,0,0
1779818889.7789483,79,0.9817,0,22.1177,0.2841,24.8642,0.906612,0.3399,-22.92,0.012658,0.159104,0,0
1779818890.3357546,80,0.9862,0,22.1942,0.2816,24.6827,0.856097,0.3597,-23.18,0.012500,0.159104,0,0
1779818890.8293815,81,0.9908,0,22.7133,0.2845,24.6118,0.618518,0.3263,-23.56,0.012346,0.159104,0,0
1779818891.3583014,82,0.9951,0,23.1205,0.2860,24.6164,0.477147,0.3320,-23.64,0.012195,0.159104,0,0
1779818891.9070208,83,0.9988,0,22.7315,0.2778,24.5505,0.316782,0.3452,-23.61,0.012048,0.159104,0,0
1779818892.4366145,84,0.9992,0,23.0615,0.2784,24.5480,0.252630,0.3433,-23.60,0.011905,0.159104,0,0
1779818892.9541326,85,0.9993,0,22.8403,0.2726,24.5057,0.214294,0.3325,-23.43,0.011765,0.159104,0,0
1779818893.4763036,86,0.9995,0,22.7367,0.2682,24.4500,0.208216,0.3319,-23.48,0.011628,0.159104,0,0
1779818894.0229647,87,0.9995,0,22.8238,0.2661,24.4152,0.091564,0.3293,-23.52,0.011494,0.159104,0,0
1779818894.6027772,88,0.9995,0,22.6521,0.2611,24.3544,0.007612,0.3926,-23.58,0.011364,0.159104,0,0
1779818895.0786877,89,0.9995,0,22.6601,0.2583,24.3022,0.008019,0.3436,-23.67,0.011236,0.159104,0,0
1779818895.6046615,90,0.9994,0,22.6088,0.2549,24.2473,0.010576,0.3343,-23.60,0.011111,0.159104,0,0
1779818896.1449451,91,0.9992,0,22.5959,0.2519,24.1966,0.010846,0.3448,-23.58,0.010989,0.159104,0,0
1779818896.718251,92,0.9991,0,22.6238,0.2495,24.1565,0.009093,0.3777,-23.57,0.010870,0.159104,0,0
1779818897.1683013,93,0.9990,0,22.6518,0.2471,24.1252,0.006798,0.3017,-23.57,0.010753,0.159104,0,0
1779818897.69307,94,0.9989,0,22.7109,0.2451,24.1065,0.003118,0.2928,-23.57,0.010638,0.159104,0,0
1779818898.2401595,95,0.9989,0,22.7544,0.2430,24.0960,0.001364,0.3038,-23.57,0.010526,0.159104,0,0
1779818898.7732174,96,0.9989,0,22.7489,0.2404,24.0841,0.001852,0.3033,-23.57,0.010417,0.159104,0,0
