time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1778161691.1296396,1,-180.0000,89.641266,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.133803,1,-175.0000,78.893354,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1393154,1,-170.0000,70.365854,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1405814,1,-165.0000,64.172104,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1421645,1,-160.0000,60.390742,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1450973,1,-155.0000,59.067012,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.146873,1,-150.0000,60.213490,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1488209,1,-145.0000,63.810234,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1512644,1,-140.0000,69.804382,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1562567,1,-135.0000,78.109321,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.160279,1,-130.0000,88.603606,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1628048,1,-125.0000,101.130065,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1647797,1,-120.0000,115.495917,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.16694,1,-115.0000,131.475577,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.168958,1,-110.0000,148.819431,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1744537,1,-105.0000,167.274886,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1765766,1,-100.0000,186.631312,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1820905,1,-95.0000,206.808883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1857708,1,-90.0000,227.997844,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.186731,1,-85.0000,249.841186,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1873057,1,-80.0000,270.752838,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1886423,1,-75.0000,287.635627,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1912775,1,-70.0000,297.801883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1919465,1,-65.0000,299.891081,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1925097,1,-60.0000,293.644045,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1930575,1,-55.0000,280.028047,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1936123,1,-50.0000,260.765125,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1963594,1,-45.0000,237.711727,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1972141,1,-40.0000,212.483971,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.1985316,1,-35.0000,186.352766,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2000902,1,-30.0000,160.276948,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2022707,1,-25.0000,134.974016,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2036188,1,-20.0000,110.985723,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2042706,1,-15.0000,88.727758,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2049372,1,-10.0000,68.524485,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2054513,1,-5.0000,50.632423,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2067497,1,0.0000,35.255939,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2073264,1,5.0000,22.557716,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2083836,1,10.0000,12.665764,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.209543,1,15.0000,5.678099,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2158003,1,20.0000,1.665851,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2172322,1,25.0000,0.675209,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2195115,1,30.0000,2.728508,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2201574,1,35.0000,7.824539,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.221487,1,40.0000,15.938150,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2246728,1,45.0000,27.019017,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.225374,1,50.0000,40.989405,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2273457,1,55.0000,57.740550,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778161691.2320375,1,60.0000,77.127027,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
