time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779894437.6993968,1,1.0000,0,40.5605,40.5605,40.5605,91.358278,0.2174,-27.18,1.000000,1.000000,0,0
1779894437.931247,2,1.0000,0,49.7133,24.8566,57.5652,10.577314,0.1841,-28.35,0.500000,0.500000,0,0
1779894438.2049448,3,1.0000,0,51.9374,17.3125,67.2309,7.867956,0.2031,-29.55,0.333333,0.333333,0,0
1779894438.4720974,4,1.0000,0,51.6325,12.9081,73.0124,21.292375,0.1898,-29.19,0.250000,0.250000,0,0
1779894438.7214243,5,1.0000,0,51.5138,10.3028,76.9549,33.903552,0.1899,-26.92,0.200000,0.200000,0,0
1779894439.0080538,6,1.0000,0,52.7816,8.7969,80.2568,40.192572,0.2051,-24.86,0.166667,0.166667,0,0
1779894439.2640085,7,1.0000,0,54.0888,7.7270,82.5910,45.336832,0.1999,-24.74,0.142857,0.159104,0,0
1779894439.544744,8,1.0000,0,54.2019,6.7752,83.7714,51.001681,0.2073,-26.78,0.125000,0.159104,0,0
1779894439.7997677,9,1.0000,0,52.5610,5.8401,83.7167,56.918590,0.1973,-29.42,0.111111,0.159104,0,0
1779894440.1024804,10,1.0000,0,50.1226,5.0123,82.5865,64.131214,0.2490,-29.82,0.100000,0.159104,0,0
1779894440.3036742,11,1.0000,0,48.2121,4.3829,80.8030,69.298210,0.1822,-28.62,0.090909,0.159104,0,0
1779894440.59398,12,1.0000,0,47.6053,3.9671,78.8571,65.723334,0.2081,-27.56,0.083333,0.159104,0,0
1779894440.864409,13,1.0000,0,47.4314,3.6486,76.9252,59.714004,0.2183,-27.13,0.076923,0.159104,0,0
1779894441.11077,14,1.0000,0,46.7830,3.3416,74.9394,55.123111,0.1844,-26.91,0.071429,0.159104,0,0
1779894441.3826706,15,1.0000,0,45.8993,3.0600,72.8921,50.597414,0.2009,-26.36,0.066667,0.159104,0,0
1779894441.6408749,16,1.0000,0,44.8187,2.8012,70.7811,46.608248,0.1946,-25.77,0.062500,0.159104,0,0
1779894441.92256,17,1.0000,0,43.3706,2.5512,68.5653,45.539843,0.2184,-25.60,0.058824,0.159104,0,0
1779894442.1583133,18,1.0000,0,41.5836,2.3102,66.2150,49.295651,0.1905,-25.29,0.055556,0.159104,0,0
1779894442.4410563,19,1.0000,0,39.8780,2.0988,63.7896,53.037647,0.1972,-24.81,0.052632,0.159104,0,0
1779894442.7249174,20,1.0000,0,37.9151,1.8958,61.2670,55.911498,0.2182,-23.60,0.050000,0.159104,0,0
1779894443.0901816,21,1.0000,0,35.6190,1.6961,58.6126,55.400814,0.3199,-20.49,0.047619,0.159104,0,0
1779894443.502694,22,1.0000,0,31.5682,1.4349,55.5164,48.748525,0.2030,-7.83,0.045455,0.159104,0,0
1779894443.883538,23,1.0000,0,29.5647,1.2854,52.4683,41.600621,0.3169,1.48,0.043478,0.159104,0,0
1779894444.3090787,24,1.0000,0,29.6964,1.2374,49.8857,32.968555,0.2201,19.67,0.041667,0.159104,0,0
1779894444.5690248,25,1.0000,0,30.1855,1.2074,47.7666,24.369363,0.2112,25.65,0.040000,0.159104,0,0
1779894444.8007553,26,1.0000,0,30.4263,1.1702,45.9918,18.332214,0.1730,29.28,0.038462,0.159104,0,0
1779894445.0883193,27,1.0000,0,30.0247,1.1120,44.3864,15.773671,0.1945,27.28,0.037037,0.159104,0,0
1779894445.3449097,28,1.0000,0,28.7091,1.0253,42.7543,16.271311,0.1921,20.00,0.035714,0.159104,0,0
1779894445.6292577,29,1.0000,0,27.0738,0.9336,41.0445,17.315998,0.2096,9.76,0.034483,0.159104,0,0
1779894445.9108667,30,1.0000,0,25.2620,0.8421,39.2416,18.390243,0.2071,-3.19,0.033333,0.159104,0,0
1779894446.1778083,31,1.0000,0,23.2554,0.7502,37.3289,19.317649,0.2086,-16.72,0.032258,0.159104,0,0
1779894446.4299603,32,1.0000,0,21.2184,0.6631,35.3233,19.344159,0.1900,-28.88,0.031250,0.159104,0,0
1779894446.6889129,33,1.0000,0,19.1903,0.5815,33.2455,18.867835,0.1902,-39.03,0.030303,0.159104,0,0
1779894446.965216,34,1.0000,0,16.8818,0.4965,31.0595,19.122626,0.1889,-46.22,0.029412,0.159104,0,0
1779894447.2212217,35,1.0000,0,14.2899,0.4083,28.7347,20.649659,0.1864,-48.54,0.028571,0.159104,0,0
