time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779982829.6477718,1,0.1361,0,71.4033,0.0000,71.4033,0.000002,0.1493,-44.07,163.41,-16.76,1.000000,1.000000,0,0
1779982829.9750817,2,0.1361,0,71.3921,-0.0008,71.4018,0.000002,0.1940,-44.07,163.41,-16.76,0.500000,0.500000,0,0
1779982830.2090652,3,0.1361,0,-138.0736,0.0000,-138.0736,0.000003,0.1535,31.23,5.41,-3.29,0.333333,0.333333,1,0
1779982830.4874036,4,0.1361,0,-138.0599,0.0005,-138.0726,0.000003,0.1472,31.23,5.41,-3.29,0.250000,0.250000,0,0
1779982830.7276459,5,0.1361,0,-138.0461,0.0008,-138.0711,0.000002,0.1283,31.23,5.41,-3.29,0.200000,0.200000,0,0
1779982831.096581,6,0.1361,0,-138.0341,0.0011,-138.0692,0.000001,0.2240,31.22,5.41,-3.29,0.166667,0.166667,0,0
1779982831.277405,7,0.1360,0,-137.9692,0.0023,-138.0650,0.000119,0.1585,30.94,5.63,-3.38,0.142857,0.142857,0,0
1779982831.5412548,8,0.1358,0,-137.5557,0.0093,-138.0472,0.003507,0.1458,29.17,7.26,-3.72,0.125000,0.125000,0,0
1779982831.8426027,9,0.1356,0,-137.1277,0.0156,-138.0180,0.006896,0.1750,26.95,11.25,-4.75,0.111111,0.111111,0,0
1779982832.0901473,10,0.1355,0,-136.8858,0.0187,-137.9842,0.007133,0.1679,24.87,16.97,-6.76,0.100000,0.100000,0,0
1779982832.3798094,11,0.1354,0,-136.7090,0.0206,-137.9481,0.006777,0.1791,23.07,23.09,-9.47,0.090909,0.090909,0,0
1779982832.660699,12,0.1354,0,-136.4432,0.0234,-137.9080,0.006237,0.1970,22.02,27.47,-11.71,0.083333,0.083333,0,0
1779982832.9298341,13,0.1352,0,-136.0870,0.0269,-137.8625,0.005441,0.1990,21.07,29.58,-12.66,0.076923,0.076923,0,0
1779982833.2080402,14,0.1349,0,-135.4780,0.0325,-137.8074,0.004281,0.2093,18.52,29.58,-12.47,0.071429,0.071429,0,0
1779982833.3701162,15,0.1347,0,-135.5658,0.0314,-137.7562,0.005475,0.1124,16.00,27.16,-11.70,0.066667,0.066667,0,0
1779982833.7212973,16,0.1348,0,-137.3504,0.0161,-137.7368,0.016056,0.1875,16.77,22.52,-9.80,0.062500,0.062500,0,0
1779982833.9913032,17,0.1348,0,-138.5564,0.0064,-137.7370,0.015027,0.1936,18.57,16.72,-7.67,0.058824,0.058824,0,0
1779982834.2462935,18,0.1348,0,-138.4544,0.0071,-137.7353,0.014801,0.1739,19.92,11.50,-5.81,0.055556,0.055556,0,0
1779982834.499939,19,0.1346,0,-137.8424,0.0114,-137.7248,0.020989,0.1618,19.59,7.63,-3.53,0.052632,0.052632,0,0
1779982834.7692041,20,0.1343,0,-136.7970,0.0183,-137.7003,0.042165,0.1660,16.49,5.80,-0.93,0.050000,0.050000,0,0
1779982835.0469384,21,0.1341,0,-135.5542,0.0261,-137.6606,0.065805,0.1693,12.46,5.05,0.58,0.047619,0.047619,0,0
1779982835.3770995,22,0.1340,0,-135.0152,0.0293,-137.6154,0.071099,0.2211,10.86,4.48,0.75,0.045455,0.045455,0,0
1779982835.502235,23,0.1341,0,-135.0886,0.0287,-137.5722,0.072276,0.0889,11.29,4.39,0.89,0.043478,0.043478,0,0
1779982835.8627338,24,0.1340,0,-134.8826,0.0297,-137.5277,0.066051,0.1803,10.85,4.52,0.62,0.041667,0.041667,0,0
1779982836.1316185,25,0.1338,0,-134.6729,0.0306,-137.4819,0.061663,0.1641,8.95,3.27,0.51,0.040000,0.040000,0,0
1779982836.414661,26,0.1335,0,-134.9478,0.0291,-137.4400,0.065736,0.1989,5.62,-1.98,0.98,0.038462,0.038462,0,0
1779982836.6747923,27,0.1335,0,-136.3262,0.0221,-137.4125,0.098782,0.1682,3.75,-11.70,2.06,0.037037,0.037037,0,0
1779982836.947671,28,0.1338,0,-138.8736,0.0098,-137.4097,0.186332,0.1786,4.19,-24.11,4.16,0.035714,0.035714,0,0
