time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1778491643.2408555,1,0.9999,0,-5.3936,-5.3933,-5.3936,0.719122,0.1172,99.30,1.000000,1.000000
1778491643.4932933,2,0.9999,0,-5.3932,-2.6966,-6.7418,0.719443,0.1126,99.30,0.500000,0.500000
1778491643.7402434,3,0.9999,0,-5.3934,-1.7978,-7.4909,0.719727,0.1180,99.30,0.333333,0.333333
1778491644.0127122,4,0.9999,0,-5.3937,-1.3485,-7.9780,0.720158,0.1327,99.30,0.250000,0.250000
1778491644.2178488,5,0.9999,0,-5.3934,-1.0787,-8.3241,0.720591,0.0999,99.30,0.200000,0.200000
1778491644.4998167,6,0.9999,0,-5.3935,-0.8990,-8.5849,0.721073,0.1302,99.30,0.166667,0.166667
1778491644.747256,7,0.9999,0,-5.3923,-0.7704,-8.7248,0.721221,0.1175,99.30,0.142857,0.159104
1778491644.9795296,8,0.9999,0,-5.3908,-0.6739,-8.7610,0.720926,0.1152,99.30,0.125000,0.159104
1778491645.238129,9,0.9999,0,-5.3892,-0.5989,-8.7282,0.720399,0.1187,99.30,0.111111,0.159104
1778491645.4910703,10,0.9999,0,-5.3870,-0.5387,-8.6496,0.719582,0.1254,99.30,0.100000,0.159104
1778491645.7340374,11,0.9999,0,-5.3861,-0.4897,-8.5422,0.718803,0.1056,99.30,0.090909,0.159104
1778491645.993007,12,0.9999,0,-5.3861,-0.4489,-8.4176,0.718205,0.1248,99.30,0.083333,0.159104
1778491646.2291474,13,0.9999,0,-5.3863,-0.4144,-8.2838,0.717523,0.1061,99.30,0.076923,0.159104
1778491646.4696891,14,0.9999,0,-5.3868,-0.3848,-8.1465,0.716887,0.1006,99.29,0.071429,0.159104
1778491646.7456102,15,0.9999,0,-5.3871,-0.3592,-8.0095,0.716240,0.1239,99.29,0.066667,0.159104
1778491646.985296,16,0.9999,0,-5.3876,-0.3368,-7.8756,0.715533,0.1196,99.29,0.062500,0.159104
1778491647.2343655,17,0.9999,0,-5.3888,-0.3170,-7.7465,0.714984,0.1150,99.29,0.058824,0.159104
1778491647.489951,18,0.9999,0,-5.3909,-0.2995,-7.6236,0.714674,0.1151,99.29,0.055556,0.159104
1778491647.7365565,19,0.9999,0,-5.3923,-0.2838,-7.5073,0.714852,0.1202,99.29,0.052632,0.159104
1778491647.985142,20,0.9999,0,-5.3927,-0.2697,-7.3977,0.715175,0.1179,99.29,0.050000,0.159104
1778491648.234071,21,0.9999,0,-5.3921,-0.2568,-7.2945,0.715498,0.1173,99.29,0.047619,0.159104
1778491648.4846325,22,0.9999,0,-5.3912,-0.2451,-7.1978,0.715832,0.1172,99.29,0.045455,0.159104
1778491648.7507284,23,0.9999,0,-5.3907,-0.2344,-7.1074,0.715807,0.1261,99.29,0.043478,0.159104
1778491648.9818492,24,0.9999,0,-5.3908,-0.2246,-7.0232,0.715847,0.1130,99.29,0.041667,0.159104
1778491649.2277825,25,0.9999,0,-5.3918,-0.2157,-6.9451,0.716188,0.1097,99.29,0.040000,0.159104
1778491649.4732869,26,0.9999,0,-5.3927,-0.2074,-6.8725,0.716500,0.1004,99.29,0.038462,0.159104
1778491649.7308002,27,0.9999,0,-5.3938,-0.1998,-6.8053,0.716847,0.1065,99.29,0.037037,0.159104
1778491650.0091832,28,0.9999,0,-5.3947,-0.1927,-6.7429,0.716953,0.1330,99.29,0.035714,0.159104
1778491650.2535534,29,0.9999,0,-5.3953,-0.1861,-6.6850,0.716859,0.1312,99.29,0.034483,0.159104
1778491650.5004423,30,0.9999,0,-5.3954,-0.1799,-6.6310,0.716500,0.1202,99.29,0.033333,0.159104
1778491650.7472863,31,0.9999,0,-5.3951,-0.1741,-6.5808,0.715678,0.1216,99.29,0.032258,0.159104
1778491650.9779665,32,0.9999,0,-5.3940,-0.1686,-6.5337,0.714937,0.1071,99.29,0.031250,0.159104
1778491651.2410793,33,0.9999,0,-5.3931,-0.1635,-6.4897,0.714251,0.1211,99.29,0.030303,0.159104
1778491651.4832475,34,0.9999,0,-5.3932,-0.1586,-6.4487,0.713731,0.1143,99.29,0.029412,0.159104
1778491651.73389,35,0.9999,0,-5.3940,-0.1541,-6.4105,0.713447,0.1099,99.28,0.028571,0.159104
1778491652.0027182,36,0.9999,0,-5.3955,-0.1499,-6.3751,0.713272,0.1252,99.28,0.027778,0.159104
1778491652.2359478,37,0.9999,0,-5.3970,-0.1459,-6.3421,0.712958,0.1195,99.28,0.027027,0.159104
1778491652.4893,38,0.9999,0,-5.3975,-0.1421,-6.3113,0.712734,0.1085,99.28,0.026316,0.159104
