time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779975033.2638335,1,0.1361,0,-138.0948,0.0000,-138.0948,0.000002,0.2486,31.39,6.35,-1.79,1.000000,1.000000,0,0
1779975033.5157995,2,0.1361,0,-138.0848,0.0007,-138.0935,0.000003,0.2393,31.39,6.35,-1.79,0.500000,0.500000,0,0
1779975033.8099835,3,0.1361,0,-138.0736,0.0012,-138.0914,0.000003,0.2481,31.39,6.35,-1.79,0.333333,0.333333,0,0
1779975034.0706737,4,0.1361,0,-138.0599,0.0016,-138.0888,0.000003,0.2450,31.39,6.35,-1.79,0.250000,0.250000,0,0
1779975034.3628376,5,0.1361,0,-138.0461,0.0019,-138.0858,0.000002,0.2702,31.39,6.34,-1.79,0.200000,0.200000,0,0
1779975034.6224205,6,0.1361,0,-138.0341,0.0021,-138.0825,0.000001,0.2471,31.38,6.34,-1.79,0.166667,0.166667,0,0
1779975034.8944364,7,0.1360,0,-137.9692,0.0034,-138.0770,0.000119,0.2481,31.11,6.58,-1.84,0.142857,0.142857,0,0
1779975035.1414123,8,0.1358,0,-137.5557,0.0103,-138.0580,0.003507,0.2333,29.43,8.22,-2.04,0.125000,0.125000,0,0
1779975035.4100826,9,0.1356,0,-137.1277,0.0166,-138.0276,0.006896,0.2319,27.68,12.27,-2.69,0.111111,0.111111,0,0
1779975035.6777587,10,0.1355,0,-136.8858,0.0197,-137.9928,0.007133,0.2312,26.74,18.19,-4.05,0.100000,0.100000,0,0
1779975036.0712943,11,0.1354,0,-136.7090,0.0216,-137.9556,0.006777,0.3550,26.55,24.65,-5.93,0.090909,0.090909,0,0
1779975036.473129,12,0.1352,0,-136.0870,0.0284,-137.9065,0.005441,0.2255,25.79,31.79,-7.90,0.083333,0.083333,0,0
1779975036.7527084,13,0.1349,0,-135.4780,0.0344,-137.8473,0.004281,0.2423,23.22,31.72,-7.81,0.076923,0.076923,0,0
