time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1779296942.38216,1,0.9995,0,24.0777,24.0661,24.0777,1.270078,0.3706,-9.12,1.000000,1.000000
1779296942.9464955,2,0.9994,0,23.9943,11.9988,30.0391,1.267426,0.3159,-13.06,0.500000,0.500000
1779296943.4904253,3,0.9994,0,23.8921,7.9676,33.3047,1.382077,0.3296,-11.62,0.333333,0.333333
1779296943.9987657,4,0.9992,0,24.0217,6.0097,35.4942,1.257034,0.3072,-13.04,0.250000,0.250000
1779296944.5413032,5,0.9992,0,24.4369,4.8916,37.1985,1.216597,0.3234,-10.70,0.200000,0.200000
1779296945.0810795,6,0.9992,0,24.2674,4.0488,38.4195,1.314689,0.3298,-6.33,0.166667,0.166667
1779296945.6135755,7,0.9986,0,24.3440,3.4821,39.1122,1.393423,0.3389,-2.70,0.142857,0.159104
1779296946.1242151,8,0.9986,0,24.5042,3.0675,39.3715,1.451719,0.3129,-0.51,0.125000,0.159104
1779296946.6706407,9,0.9985,0,24.5111,2.7280,39.3054,1.445813,0.3272,0.15,0.111111,0.159104
1779296947.1916976,10,0.9986,0,24.0631,2.4108,38.9115,1.665962,0.3268,0.42,0.100000,0.159104
1779296947.710335,11,0.9994,0,23.3668,2.1285,38.2298,1.999137,0.2969,5.92,0.090909,0.159104
1779296948.3411393,12,0.9997,0,22.2699,1.8598,37.2553,2.262471,0.4116,15.20,0.083333,0.159104
1779296948.7934346,13,0.9999,0,21.5334,1.6601,36.1502,2.427979,0.3221,24.30,0.076923,0.159104
1779296949.3064923,14,1.0000,0,22.0064,1.5753,35.2246,2.736984,0.3071,32.49,0.071429,0.159104
1779296949.8375719,15,0.9999,0,22.9704,1.5346,34.5654,2.544475,0.3146,25.47,0.066667,0.159104
1779296950.371357,16,0.9999,0,24.0312,1.5050,34.1552,1.885605,0.3062,11.35,0.062500,0.159104
1779296950.8789308,17,0.9997,0,24.8358,1.4638,33.9038,1.128111,0.2916,-1.64,0.058824,0.159104
1779296951.4091315,18,0.9994,0,24.9998,1.3916,33.6583,0.693969,0.2936,-12.31,0.055556,0.159104
1779296951.9321902,19,0.9991,0,24.7227,1.3039,33.3345,0.988185,0.2798,-8.76,0.052632,0.159104
1779296952.5427372,20,0.9986,0,23.8836,1.1969,32.8396,2.032151,0.3603,5.86,0.050000,0.159104
1779296953.036729,21,0.9953,0,23.2378,1.1095,32.2529,2.865148,0.3394,24.83,0.047619,0.159104
1779296953.6184237,22,0.9909,0,22.6906,1.0349,31.6171,3.478696,0.3764,38.49,0.045455,0.159104
1779296954.1018455,23,0.9883,0,22.3841,0.9773,30.9889,3.871581,0.3320,50.04,0.043478,0.159104
1779296954.6539295,24,0.9867,0,22.9483,0.9603,30.5362,3.806179,0.3468,56.38,0.041667,0.159104
1779296955.1577842,25,0.9882,0,23.1176,0.9290,30.1527,3.534130,0.3161,52.50,0.040000,0.159104
1779296955.7176564,26,0.9923,0,23.2213,0.8975,29.8142,3.141600,0.3567,46.25,0.038462,0.159104
1779296956.2117646,27,0.9951,0,203.6596,7.5149,63.6642,7.756339,0.3147,2.91,0.037037,0.159104
1779296956.7039902,28,0.9965,0,23.7585,0.8451,58.0487,2.120654,0.2876,18.13,0.035714,0.159104
1779296957.251973,29,0.9972,0,24.0363,0.8256,53.3470,1.655133,0.2923,5.61,0.034483,0.159104
1779296957.8287778,30,0.9969,0,24.1650,0.8024,49.3938,1.473318,0.3264,-0.40,0.033333,0.159104
1779296958.34563,31,0.9969,0,23.5087,0.7555,45.9239,1.754579,0.3050,0.83,0.032258,0.159104
1779296958.9013867,32,0.9971,0,22.8621,0.7118,42.8641,2.330579,0.3203,11.69,0.031250,0.159104
1779296959.4756708,33,0.9967,0,22.4916,0.6791,40.2049,2.977119,0.3522,31.13,0.030303,0.159104
1779296959.9777415,34,0.9955,0,22.3549,0.6553,37.9292,3.514741,0.3071,45.36,0.029412,0.159104
1779296960.538913,35,0.9936,0,22.9919,0.6547,36.1191,3.432022,0.3334,43.84,0.028571,0.159104
1779296961.0318677,36,0.9920,0,23.7467,0.6575,34.7200,2.719114,0.2977,28.80,0.027778,0.159104
1779296961.6047223,37,0.9900,0,24.3578,0.6562,33.6407,1.895366,0.3350,5.72,0.027027,0.159104
1779296962.1326177,38,0.9871,0,24.8126,0.6510,32.8030,1.096578,0.3262,-14.01,0.026316,0.159104
1779296962.7613213,39,0.9838,0,24.8721,0.6361,32.0981,0.853084,0.4210,-22.27,0.025641,0.159104
1779296963.226597,40,0.9803,0,24.9333,0.6220,31.5056,0.907134,0.3481,-23.58,0.025000,0.159104
1779296963.7877488,41,0.9794,0,24.3164,0.5924,30.8854,1.130689,0.3862,-23.66,0.024390,0.159104
1779296964.328308,42,0.9834,0,24.1864,0.5755,30.3227,1.042852,0.3792,-23.97,0.023810,0.159104
1779296964.8375256,43,0.9887,0,24.2916,0.5647,29.8498,0.938541,0.3617,-24.15,0.023256,0.159104
1779296965.3241277,44,0.9942,0,24.3302,0.5528,29.4421,0.916148,0.3055,-21.55,0.022727,0.159104
1779296965.8923283,45,0.9982,0,24.7799,0.5505,29.1647,0.747378,0.3324,-19.39,0.022222,0.159104
1779296966.401988,46,0.9987,0,24.8495,0.5401,28.9333,0.850116,0.3169,-16.06,0.021739,0.159104
1779296966.9311643,47,0.9981,0,24.7711,0.5269,28.7156,1.050657,0.3002,-11.35,0.021277,0.159104
1779296967.4858322,48,0.9981,0,24.6819,0.5141,28.5075,1.312338,0.3259,-5.90,0.020833,0.159104
1779296968.0254169,49,0.9985,0,24.5303,0.5006,28.2967,1.664555,0.3322,0.48,0.020408,0.159104
1779296968.5556397,50,0.9985,0,24.4496,0.4889,28.0968,1.834790,0.3206,2.90,0.020000,0.159104
1779296969.104622,51,0.9979,0,24.4895,0.4802,27.9280,1.742101,0.3216,0.39,0.019608,0.159104
1779296969.6134322,52,0.9967,0,24.6798,0.4746,27.8123,1.430124,0.3028,-7.65,0.019231,0.159104
1779296970.1594133,53,0.9954,0,24.8517,0.4689,27.7381,0.993458,0.3140,-16.98,0.018868,0.159104
1779296970.717324,54,0.9950,0,24.6321,0.4562,27.6303,0.769819,0.3148,-26.30,0.018519,0.159104
1779296971.2597227,55,0.9955,0,23.9349,0.4354,27.4114,1.038890,0.3302,-24.67,0.018182,0.159104
1779296971.7864914,56,0.9961,0,22.8952,0.4091,27.0400,1.401891,0.3122,-15.54,0.017857,0.159104
1779296972.3444285,57,0.9965,0,22.2589,0.3908,26.6108,1.770636,0.3181,-4.24,0.017544,0.159104
1779296972.865882,58,0.9962,0,22.5787,0.3896,26.2997,2.212482,0.3129,9.08,0.017241,0.159104
1779296973.4317582,59,0.9956,0,23.2833,0.3949,26.1542,2.195116,0.3312,8.38,0.016949,0.159104
1779296973.9227083,60,0.9951,0,24.1866,0.4034,26.1822,1.689565,0.2810,-0.65,0.016667,0.159104
1779296974.4533014,61,0.9951,0,24.8327,0.4073,26.3114,1.016105,0.2706,-11.51,0.016393,0.159104
1779296975.0139995,62,0.9960,0,24.9836,0.4032,26.4403,0.715564,0.2861,-19.48,0.016129,0.159104
1779296975.5371673,63,0.9973,0,24.8996,0.3955,26.5285,0.633363,0.2759,-21.49,0.015873,0.159104
1779296976.1095674,64,0.9984,0,24.9291,0.3898,26.6023,0.594165,0.3018,-20.51,0.015625,0.159104
1779296976.63517,65,0.9991,0,24.9463,0.3841,26.6621,0.529312,0.2728,-20.01,0.015385,0.159104
1779296977.2075846,66,0.9993,0,24.8633,0.3770,26.6931,0.426516,0.3057,-21.43,0.015152,0.159104
1779296977.781988,67,0.9990,0,24.9286,0.3723,26.7258,0.351435,0.3374,-22.29,0.014925,0.159104
1779296978.2859662,68,0.9989,0,24.9146,0.3667,26.7464,0.334785,0.3200,-23.23,0.014706,0.159104
1779296978.8453472,69,0.9981,0,24.9512,0.3619,26.7657,0.397225,0.3442,-23.25,0.014493,0.159104
1779296979.3676026,70,0.9951,0,25.1084,0.3590,26.8055,0.590633,0.3347,-23.24,0.014286,0.159104
1779296979.9454215,71,0.9917,0,24.8899,0.3509,26.7988,0.723660,0.3774,-23.32,0.014085,0.159104
1779296980.4446847,72,0.9886,0,24.8890,0.3461,26.7901,0.802069,0.3403,-23.34,0.013889,0.159104
1779296981.0551846,73,0.9861,0,24.4810,0.3359,26.7110,0.807920,0.4075,-23.26,0.013699,0.159104
1779296981.5802708,74,0.9850,0,23.5701,0.3193,26.4880,0.710045,0.4176,-23.12,0.013514,0.159104
1779296982.0969007,75,0.9839,0,23.0544,0.3083,26.2106,0.678807,0.3975,-22.82,0.013333,0.159104
1779296982.5454292,76,0.9822,0,22.2314,0.2937,25.8366,0.548372,0.3237,-22.65,0.013158,0.159104
1779296983.1336105,77,0.9809,0,21.7346,0.2837,25.4358,0.669761,0.3775,-22.51,0.012987,0.159104
1779296983.6768723,78,0.9806,0,21.6323,0.2788,25.0777,0.650977,0.3936,-22.71,0.012821,0.159104
1779296984.1823244,79,0.9817,0,22.1177,0.2814,24.8528,0.906612,0.3655,-22.92,0.012658,0.159104
1779296984.7440548,80,0.9862,0,22.1942,0.2788,24.6707,0.856097,0.3892,-23.18,0.012500,0.159104
1779296985.2459414,81,0.9908,0,22.7133,0.2818,24.5995,0.618518,0.3720,-23.56,0.012346,0.159104
1779296985.71732,82,0.9951,0,23.1205,0.2833,24.6038,0.477147,0.3073,-23.64,0.012195,0.159104
1779296986.2541513,83,0.9988,0,22.7315,0.2752,24.5378,0.316782,0.3160,-23.61,0.012048,0.159104
1779296986.8103027,84,0.9992,0,23.0615,0.2759,24.5351,0.252630,0.3399,-23.60,0.011905,0.159104
1779296987.3208606,85,0.9993,0,22.8403,0.2700,24.4927,0.214294,0.3156,-23.43,0.011765,0.159104
1779296987.8576741,86,0.9995,0,22.7367,0.2657,24.4369,0.208216,0.3266,-23.48,0.011628,0.159104
1779296988.453416,87,0.9995,0,22.8238,0.2636,24.4021,0.091564,0.3854,-23.52,0.011494,0.159104
1779296988.9607532,88,0.9995,0,22.6521,0.2587,24.3413,0.007612,0.3679,-23.58,0.011364,0.159104
1779296989.4847534,89,0.9995,0,22.6601,0.2559,24.2891,0.008019,0.3656,-23.67,0.011236,0.159104
1779296989.9754386,90,0.9994,0,22.6088,0.2525,24.2343,0.010576,0.3267,-23.60,0.011111,0.159104
1779296990.6130924,91,0.9992,0,22.5959,0.2495,24.1837,0.010846,0.4296,-23.58,0.010989,0.159104
1779296991.0843546,92,0.9991,0,22.6238,0.2471,24.1436,0.009093,0.3740,-23.57,0.010870,0.159104
1779296991.5861502,93,0.9990,0,22.6518,0.2448,24.1124,0.006798,0.3421,-23.57,0.010753,0.159104
1779296992.0888617,94,0.9989,0,22.7109,0.2428,24.0939,0.003118,0.3135,-23.57,0.010638,0.159104
1779296992.620117,95,0.9989,0,22.7544,0.2407,24.0834,0.001364,0.3085,-23.57,0.010526,0.159104
1779296993.1818874,96,0.9989,0,22.7489,0.2382,24.0716,0.001852,0.3389,-23.57,0.010417,0.159104
