time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1778163943.4589536,1,-180.0000,89.641266,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4617262,1,-175.0000,78.893354,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4670143,1,-170.0000,70.365854,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.471682,1,-165.0000,64.172104,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4761837,1,-160.0000,60.390742,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4784427,1,-155.0000,59.067012,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.479939,1,-150.0000,60.213490,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4813955,1,-145.0000,63.810234,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4830577,1,-140.0000,69.804382,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4842398,1,-135.0000,78.109321,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4871135,1,-130.0000,88.603606,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.490983,1,-125.0000,101.130065,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4928477,1,-120.0000,115.495917,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.4981704,1,-115.0000,131.475577,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5001209,1,-110.0000,148.819431,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.502322,1,-105.0000,167.274886,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5066261,1,-100.0000,186.631312,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5120692,1,-95.0000,206.808883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5133762,1,-90.0000,227.997844,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5166743,1,-85.0000,249.841186,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5190747,1,-80.0000,270.752838,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5217283,1,-75.0000,287.635627,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.52235,1,-70.0000,297.801883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5234683,1,-65.0000,299.891081,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5244985,1,-60.0000,293.644045,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5250454,1,-55.0000,280.028047,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.525647,1,-50.0000,260.765125,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778163943.5262303,1,-45.0000,237.711727,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
