time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1779369246.358949,43,65.0000,207.423856,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3618522,43,70.0000,256.541845,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3633134,43,75.0000,309.594916,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3651423,43,80.0000,365.863924,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.366718,43,85.0000,424.421998,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3678577,43,90.0000,484.057494,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3699765,43,95.0000,543.471537,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3716192,43,100.0000,602.107432,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3769572,43,105.0000,658.562323,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.381514,43,110.0000,711.374106,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.383177,43,115.0000,764.978148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3851113,43,120.0000,850.058676,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.387735,43,125.0000,907.484515,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.390181,43,130.0000,927.743303,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.395021,43,135.0000,926.170842,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.396664,43,140.0000,911.583695,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.3996599,43,145.0000,959.798496,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4026997,43,150.0000,968.036074,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4058025,43,155.0000,963.003555,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4079614,43,160.0000,955.244520,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4122076,43,165.0000,935.201293,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4131901,43,170.0000,920.141807,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.414017,43,175.0000,910.525429,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4149103,43,27.6976,5.270939,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4157088,43,27.6976,5.270939,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.416503,43,27.6976,5.270939,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4173622,43,27.6976,5.270940,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4182293,43,23.2465,2.865157,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.419011,43,23.2465,2.865157,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4197853,43,23.2379,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.420571,43,23.2379,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4213786,43,23.2378,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4222927,43,23.2378,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.423191,43,23.2375,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4239757,43,23.2382,2.865148,0,1.668800E-02,2.100451E-02,0,0.9953,0.0
1779369246.4240718,43,23.2378,2.865148,1,1.668800E-02,2.100451E-02,0,0.9953,23.2378
1779369246.5315542,44,-180.0000,965.354728,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5334888,44,-175.0000,958.951580,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.535316,44,-170.0000,941.506650,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.536273,44,-165.0000,928.911518,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5379696,44,-160.0000,923.624149,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5400198,44,-155.0000,932.440591,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.541985,44,-150.0000,901.302024,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5449579,44,-145.0000,897.222946,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5467668,44,-140.0000,863.115775,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5488415,44,-135.0000,817.219340,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5505576,44,-130.0000,794.340629,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5515292,44,-125.0000,762.020945,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5540676,44,-120.0000,752.634444,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5560386,44,-115.0000,764.597960,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
1779369246.5580657,44,-110.0000,774.578261,0,1.483206E-02,1.976983E-02,0,0.9930,0.0
