time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779720961.6693673,51,0.9969,0,23.8819,0.4706,26.3133,1.866521,0.3015,10.71,0.019608,0.159104,0,0
1779720962.1469948,52,0.9971,0,24.1299,0.4663,26.3592,1.524378,0.2568,1.68,0.019231,0.159104,0,0
1779720962.3991542,53,0.9969,0,24.1650,0.4582,26.3967,1.473318,0.2342,-0.40,0.018868,0.159104,0,0
1779720962.6663172,54,0.9968,0,23.6787,0.4408,26.3365,1.578959,0.2431,-0.62,0.018519,0.159104,0,0
1779720962.9319315,55,0.9969,0,23.5087,0.4297,26.2496,1.754579,0.2332,0.83,0.018182,0.159104,0,0
1779720963.2123563,56,0.9971,0,23.1926,0.4164,26.1150,2.011923,0.2512,4.53,0.017857,0.159104,0,0
1779720963.4671648,57,0.9971,0,22.8621,0.4034,25.9383,2.330579,0.2428,11.69,0.017544,0.159104,0,0
1779720963.729959,58,0.9970,0,22.6373,0.3926,25.7450,2.656559,0.2403,21.23,0.017241,0.159104,0,0
1779720964.0091293,59,0.9967,0,22.4916,0.3835,25.5517,2.977119,0.2558,31.13,0.016949,0.159104,0,0
1779720964.2633326,60,0.9962,0,22.2795,0.3736,25.3474,3.290455,0.2406,39.78,0.016667,0.159104,0,0
1779720964.548077,61,0.9955,0,22.3549,0.3687,25.1838,3.514741,0.2535,45.36,0.016393,0.159104,0,0
1779720964.7802362,62,0.9945,0,22.6767,0.3680,25.0968,3.545082,0.2222,46.33,0.016129,0.159104,0,0
1779720965.0598433,63,0.9936,0,22.9919,0.3671,25.0731,3.432022,0.2433,43.84,0.015873,0.159104,0,0
1779720965.3285668,64,0.9927,0,23.3643,0.3672,25.1124,3.140379,0.2416,37.95,0.015625,0.159104,0,0
1779720965.5667157,65,0.9920,0,23.7467,0.3674,25.2063,2.719114,0.2176,28.80,0.015385,0.159104,0,0
1779720965.9028323,66,0.9912,0,24.0790,0.3669,25.3376,2.296909,0.2786,17.48,0.015152,0.159104,0,0
1779720966.4212556,67,0.9885,0,24.6791,0.3703,25.5461,1.419425,0.2752,-5.13,0.014925,0.159104,0,0
1779720966.9425175,68,0.9855,0,24.8414,0.3673,25.7454,0.924115,0.2527,-19.53,0.014706,0.159104,0,0
1779720967.0683854,69,0.9838,0,24.8721,0.3625,25.9145,0.853084,0.1164,-22.27,0.014493,0.159104,0,0
1779720967.5156207,70,0.9820,0,24.8987,0.3578,26.0577,0.850366,0.2816,-23.27,0.014286,0.159104,0,0
1779720967.9923878,71,0.9792,0,24.7332,0.3506,26.1473,0.992876,0.2226,-23.58,0.014085,0.159104,0,0
1779720968.1681693,72,0.9794,0,24.3164,0.3402,26.1492,1.130689,0.1415,-23.66,0.013889,0.159104,0,0
1779720968.591983,73,0.9811,0,24.1852,0.3338,26.1243,1.107159,0.2799,-23.70,0.013699,0.159104,0,0
1779720969.1263092,74,0.9860,0,24.2703,0.3305,26.1121,0.976818,0.2668,-24.74,0.013514,0.159104,0,0
1779720969.618768,75,0.9915,0,24.3545,0.3273,26.1105,0.939322,0.2280,-22.45,0.013333,0.159104,0,0
1779720969.7925217,76,0.9942,0,24.3302,0.3227,26.1005,0.916148,0.1306,-21.55,0.013158,0.159104,0,0
1779720970.1967363,77,0.9965,0,24.4330,0.3198,26.1052,0.882098,0.2653,-20.59,0.012987,0.159104,0,0
1779720970.7133024,78,0.9987,0,24.8868,0.3215,26.1821,0.763697,0.2442,-17.98,0.012821,0.159104,0,0
1779720970.8257458,79,0.9987,0,24.8495,0.3170,26.2370,0.850116,0.0997,-16.06,0.012658,0.159104,0,0
1779720971.2368417,80,0.9984,0,24.7734,0.3121,26.2670,0.956378,0.2331,-13.30,0.012500,0.159104,0,0
1779720971.502188,81,0.9981,0,24.7711,0.3082,26.2887,1.050657,0.2331,-11.35,0.012346,0.159104,0,0
1779720971.7860284,82,0.9980,0,24.6579,0.3031,26.2847,1.172434,0.2488,-9.42,0.012195,0.159104,0,0
1779720972.0415304,83,0.9981,0,24.6819,0.2997,26.2823,1.312338,0.2375,-5.90,0.012048,0.159104,0,0
1779720972.3474996,84,0.9983,0,24.6171,0.2954,26.2663,1.488701,0.2664,-2.38,0.011905,0.159104,0,0
1779720972.8598623,85,0.9986,0,24.4459,0.2899,26.2209,1.777510,0.2582,2.03,0.011765,0.159104,0,0
1779720973.1514945,86,0.9985,0,24.4496,0.2866,26.1806,1.834790,0.2738,2.90,0.011628,0.159104,0,0
1779720973.6464372,87,0.9979,0,24.4895,0.2838,26.1508,1.742101,0.2404,0.39,0.011494,0.159104,0,0
1779720973.927766,88,0.9974,0,24.6425,0.2823,26.1490,1.595871,0.2368,-3.22,0.011364,0.159104,0,0
1779720974.2124665,89,0.9967,0,24.6798,0.2795,26.1512,1.430124,0.2612,-7.65,0.011236,0.159104,0,0
1779720974.465812,90,0.9960,0,24.8439,0.2783,26.1782,1.207000,0.2388,-12.16,0.011111,0.159104,0,0
1779720974.70184,91,0.9954,0,24.8517,0.2753,26.1998,0.993458,0.2188,-16.98,0.010989,0.159104,0,0
1779720975.0198243,92,0.9951,0,24.8196,0.2720,26.2102,0.838056,0.2565,-21.98,0.010870,0.159104,0,0
1779720975.256495,93,0.9950,0,24.6321,0.2671,26.1852,0.769819,0.2302,-26.30,0.010753,0.159104,0,0
1779720975.5270698,94,0.9952,0,24.3156,0.2609,26.1087,0.844809,0.2313,-27.19,0.010638,0.159104,0,0
1779720975.7980037,95,0.9955,0,23.9349,0.2542,25.9783,1.038890,0.2333,-24.67,0.010526,0.159104,0,0
1779720976.0597758,96,0.9958,0,23.4142,0.2461,25.7792,1.241066,0.2201,-20.31,0.010417,0.159104,0,0
1779720976.3310606,97,0.9961,0,22.8952,0.2383,25.5226,1.401891,0.2171,-15.54,0.010309,0.159104,0,0
1779720976.5922868,98,0.9964,0,22.4107,0.2309,25.2236,1.544273,0.2174,-10.89,0.010204,0.159104,0,0
1779720976.8885555,99,0.9965,0,22.2589,0.2271,24.9447,1.770636,0.2375,-4.24,0.010101,0.159104,0,0
1779720977.1340477,100,0.9964,0,22.3854,0.2261,24.7292,2.040710,0.2173,4.19,0.010000,0.159104,0,0
1779720977.4045746,101,0.9962,0,22.5787,0.2257,24.5783,2.212482,0.2104,9.08,0.009901,0.159104,0,0
1779720977.7248082,102,0.9959,0,22.8813,0.2265,24.5000,2.274170,0.2796,10.46,0.009804,0.159104,0,0
1779720978.247663,103,0.9953,0,23.7554,0.2327,24.5780,1.979171,0.2525,4.21,0.009709,0.159104,0,0
1779720978.5053709,104,0.9951,0,24.1866,0.2346,24.7135,1.689565,0.2294,-0.65,0.009615,0.159104,0,0
1779720978.7655444,105,0.9950,0,24.6216,0.2365,24.8981,1.341419,0.2314,-5.56,0.009524,0.159104,0,0
1779720979.029421,106,0.9951,0,24.8327,0.2363,25.0866,1.016105,0.2349,-11.51,0.009434,0.159104,0,0
1779720979.2988944,107,0.9955,0,24.9062,0.2348,25.2556,0.831060,0.2268,-17.14,0.009346,0.159104,0,0
1779720979.5599737,108,0.9960,0,24.9836,0.2333,25.4089,0.715564,0.2115,-19.48,0.009259,0.159104,0,0
1779720979.8418298,109,0.9967,0,24.9590,0.2310,25.5319,0.652210,0.2272,-21.25,0.009174,0.159104,0,0
1779720980.1316798,110,0.9973,0,24.8996,0.2283,25.6237,0.633363,0.2462,-21.49,0.009091,0.159104,0,0
1779720980.3566692,111,0.9979,0,24.9308,0.2266,25.7043,0.623861,0.2152,-21.11,0.009009,0.159104,0,0
1779720980.6380155,112,0.9984,0,24.9291,0.2245,25.7700,0.594165,0.2237,-20.51,0.008929,0.159104,0,0
1779720980.9265418,113,0.9988,0,24.9211,0.2225,25.8222,0.560201,0.2369,-20.14,0.008850,0.159104,0,0
1779720981.2679477,114,0.9991,0,24.9463,0.2208,25.8687,0.529312,0.3218,-20.01,0.008772,0.159104,0,0
1779720981.7786953,115,0.9993,0,24.8633,0.2181,25.8922,0.426516,0.2925,-21.43,0.008696,0.159104,0,0
1779720982.2608223,116,0.9990,0,24.9286,0.2168,25.9214,0.351435,0.2331,-22.29,0.008621,0.159104,0,0
1779720982.521482,117,0.9989,0,24.8661,0.2144,25.9340,0.339915,0.2339,-22.81,0.008547,0.159104,0,0
1779720982.7825878,118,0.9989,0,24.9146,0.2130,25.9512,0.334785,0.2350,-23.23,0.008475,0.159104,0,0
1779720983.0354578,119,0.9987,0,24.9621,0.2116,25.9720,0.346348,0.2159,-23.26,0.008403,0.159104,0,0
1779720983.3238635,120,0.9981,0,24.9512,0.2098,25.9864,0.397225,0.2369,-23.25,0.008333,0.159104,0,0
1779720983.5860019,121,0.9967,0,24.8777,0.2074,25.9851,0.470627,0.2447,-23.24,0.008264,0.159104,0,0
1779720983.8470526,122,0.9951,0,25.1084,0.2076,26.0211,0.590633,0.2374,-23.24,0.008197,0.159104,0,0
1779720983.9881425,123,0.9934,0,24.9738,0.2049,26.0280,0.670804,0.1041,-23.28,0.008130,0.159104,0,0
1779720984.3887722,124,0.9917,0,24.8899,0.2026,26.0190,0.723660,0.2315,-23.32,0.008065,0.159104,0,0
1779720984.5386965,125,0.9901,0,24.8847,0.2009,26.0096,0.761381,0.1211,-23.33,0.008000,0.159104,0,0
1779720984.9491508,126,0.9886,0,24.8890,0.1994,26.0014,0.802069,0.2606,-23.34,0.007937,0.159104,0,0
1779720985.046869,127,0.9872,0,24.7008,0.1964,25.9626,0.844753,0.0929,-23.32,0.007874,0.159104,0,0
1779720985.4741032,128,0.9861,0,24.4810,0.1931,25.8930,0.807920,0.2416,-23.26,0.007812,0.159104,0,0
1779720985.6101003,129,0.9855,0,24.1651,0.1893,25.7817,0.849391,0.1218,-23.20,0.007752,0.159104,0,0
1779720986.0278606,130,0.9850,0,23.5701,0.1833,25.5896,0.710045,0.2715,-23.12,0.007692,0.159104,0,0
1779720986.154324,131,0.9846,0,23.3383,0.1802,25.3889,0.697380,0.1195,-22.96,0.007634,0.159104,0,0
1779720986.5401309,132,0.9839,0,23.0544,0.1767,25.1726,0.678807,0.2415,-22.82,0.007576,0.159104,0,0
1779720986.6941276,133,0.9831,0,22.6653,0.1726,24.9260,0.636165,0.1172,-22.73,0.007519,0.159104,0,0
1779720987.1036518,134,0.9822,0,22.2314,0.1681,24.6467,0.548372,0.2607,-22.65,0.007463,0.159104,0,0
1779720987.235604,135,0.9814,0,21.9273,0.1647,24.3611,0.575265,0.1184,-22.56,0.007407,0.159104,0,0
1779720987.6463299,136,0.9809,0,21.7346,0.1621,24.0880,0.669761,0.2641,-22.51,0.007353,0.159104,0,0
1779720988.1539335,137,0.9806,0,21.6323,0.1602,23.8401,0.650977,0.2425,-22.71,0.007299,0.159104,0,0
1779720988.3067307,138,0.9806,0,22.0627,0.1621,23.6996,0.915570,0.1330,-22.78,0.007246,0.159104,0,0
1779720988.7182727,139,0.9817,0,22.1177,0.1614,23.5887,0.906612,0.2777,-22.92,0.007194,0.159104,0,0
1779720989.2421236,140,0.9862,0,22.1942,0.1608,23.5054,0.856097,0.2835,-23.18,0.007143,0.159104,0,0
1779720989.764305,141,0.9908,0,22.7133,0.1633,23.5181,0.618518,0.2762,-23.56,0.007092,0.159104,0,0
1779720990.2475064,142,0.9951,0,23.1205,0.1650,23.5940,0.477147,0.2380,-23.64,0.007042,0.159104,0,0
1779720990.372277,143,0.9974,0,22.8875,0.1622,23.6184,0.274549,0.0930,-23.63,0.006993,0.159104,0,0
1779720990.8259501,144,0.9988,0,22.7315,0.1600,23.6120,0.316782,0.2859,-23.61,0.006944,0.159104,0,0
1779720991.3124394,145,0.9992,0,23.0615,0.1612,23.6601,0.252630,0.2409,-23.60,0.006897,0.159104,0,0
1779720991.5580761,146,0.9992,0,22.9349,0.1592,23.6787,0.219178,0.2241,-23.54,0.006849,0.159104,0,0
1779720991.8324516,147,0.9993,0,22.8403,0.1575,23.6779,0.214294,0.2331,-23.43,0.006803,0.159104,0,0
1779720992.0995343,148,0.9994,0,22.7829,0.1560,23.6668,0.211520,0.2367,-23.47,0.006757,0.159104,0,0
1779720992.3411117,149,0.9995,0,22.7367,0.1547,23.6490,0.208216,0.2172,-23.48,0.006711,0.159104,0,0
1779720992.6299257,150,0.9996,0,22.6438,0.1530,23.6178,0.183644,0.2325,-23.50,0.006667,0.159104,0,0
1779720992.881168,151,0.9995,0,22.8238,0.1532,23.6204,0.091564,0.2218,-23.52,0.006623,0.159104,0,0
1779720993.180285,152,0.9995,0,22.5863,0.1506,23.5826,0.015230,0.2526,-23.57,0.006579,0.159104,0,0
1779720993.357606,153,0.9995,0,22.6521,0.1501,23.5609,0.007612,0.1631,-23.58,0.006536,0.159104,0,0
1779720993.7194042,154,0.9995,0,22.6629,0.1492,23.5435,0.008179,0.2612,-23.61,0.006494,0.159104,0,0
1779720993.8309782,155,0.9995,0,22.6601,0.1482,23.5277,0.008019,0.1060,-23.67,0.006452,0.159104,0,0
1779720994.2348597,156,0.9994,0,22.6343,0.1471,23.5093,0.009225,0.2445,-23.62,0.006410,0.159104,0,0
1779720994.3687935,157,0.9994,0,22.6088,0.1460,23.4889,0.010576,0.1207,-23.60,0.006369,0.159104,0,0
1779720994.8314717,158,0.9993,0,22.5901,0.1450,23.4679,0.011491,0.3166,-23.58,0.006329,0.159104,0,0
1779720995.2966998,159,0.9991,0,22.6121,0.1442,23.4531,0.010054,0.2430,-23.57,0.006289,0.159104,0,0
1779720995.6007767,160,0.9991,0,22.6238,0.1434,23.4419,0.009093,0.2814,-23.57,0.006250,0.159104,0,0
1779720996.1418984,161,0.9990,0,22.6518,0.1426,23.4363,0.006798,0.3018,-23.57,0.006211,0.159104,0,0
1779720996.7065773,162,0.9989,0,22.7109,0.1421,23.4405,0.003118,0.3299,-23.57,0.006173,0.159104,0,0
1779720997.214618,163,0.9989,0,22.7544,0.1415,23.4505,0.001364,0.3139,-23.57,0.006135,0.159104,0,0
1779720997.732842,164,0.9989,0,22.7489,0.1406,23.4573,0.001852,0.3070,-23.57,0.006098,0.159104,0,0
