time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w
1779626028.0807543,1,0.9995,0,24.0777,24.0661,24.0777,1.270078,0.2909,-9.12,1.000000,1.000000
1779626028.564971,2,0.9994,0,23.9943,11.9988,30.0391,1.267426,0.2922,-13.06,0.500000,0.500000
1779626029.0984986,3,0.9994,0,23.8921,7.9676,33.3047,1.382077,0.2907,-11.62,0.333333,0.333333
1779626029.6386542,4,0.9992,0,24.0217,6.0097,35.4942,1.257034,0.2988,-13.04,0.250000,0.250000
1779626030.155636,5,0.9992,0,24.4369,4.8916,37.1985,1.216597,0.2871,-10.70,0.200000,0.200000
1779626030.6961918,6,0.9992,0,24.2674,4.0488,38.4195,1.314689,0.2902,-6.33,0.166667,0.166667
1779626031.2056358,7,0.9986,0,24.3440,3.4821,39.1122,1.393423,0.2722,-2.70,0.142857,0.159104
1779626031.7342029,8,0.9986,0,24.5042,3.0675,39.3715,1.451719,0.2736,-0.51,0.125000,0.159104
1779626032.2872705,9,0.9985,0,24.5111,2.7280,39.3054,1.445813,0.3002,0.15,0.111111,0.159104
1779626032.8152723,10,0.9986,0,24.0631,2.4108,38.9115,1.665962,0.2945,0.42,0.100000,0.159104
1779626033.350768,11,0.9994,0,23.3668,2.1285,38.2298,1.999137,0.2912,5.92,0.090909,0.159104
1779626033.88633,12,0.9997,0,22.2699,1.8598,37.2553,2.262471,0.2981,15.20,0.083333,0.159104
1779626034.407701,13,0.9999,0,21.5334,1.6601,36.1502,2.427979,0.2891,24.30,0.076923,0.159104
1779626034.9496937,14,1.0000,0,22.0064,1.5753,35.2246,2.736984,0.2955,32.49,0.071429,0.159104
1779626035.445575,15,0.9999,0,22.9704,1.5346,34.5654,2.544475,0.2610,25.47,0.066667,0.159104
1779626035.7998996,16,0.9999,0,23.4966,1.4715,34.0419,2.265058,0.3409,18.70,0.062500,0.159104
1779626036.3015158,17,0.9998,0,24.5386,1.4463,33.7465,1.481309,0.3095,4.89,0.058824,0.159104
1779626036.8169231,18,0.9996,0,24.9885,1.3910,33.5233,0.836757,0.2931,-8.33,0.055556,0.159104
1779626037.3428648,19,0.9992,0,24.8997,1.3131,33.2568,0.739728,0.2909,-12.15,0.052632,0.159104
1779626037.859648,20,0.9991,0,24.3794,1.2215,32.8730,1.436133,0.2803,-2.43,0.050000,0.159104
1779626038.3893993,21,0.9973,0,23.6118,1.1271,32.3517,2.435492,0.2689,15.92,0.047619,0.159104
1779626038.9204133,22,0.9930,0,22.9675,1.0471,31.7507,3.172965,0.2759,31.55,0.045455,0.159104
1779626039.4658272,23,0.9894,0,22.4782,0.9810,31.1177,3.738234,0.2914,44.96,0.043478,0.159104
1779626039.957816,24,0.9873,0,22.5800,0.9449,30.5731,3.914519,0.2647,54.19,0.041667,0.159104
1779626040.2615466,25,0.9867,0,22.9483,0.9221,30.1534,3.806179,0.2856,56.38,0.040000,0.159104
1779626040.8169522,26,0.9882,0,23.1176,0.8935,29.8002,3.534130,0.3089,52.50,0.038462,0.159104
1779626041.302196,27,0.9923,0,23.2213,0.8645,29.4895,3.141600,0.2768,46.25,0.037037,0.159104
1779626041.812393,28,0.9951,0,23.6477,0.8489,29.2791,2.654570,0.2498,34.30,0.035714,0.159104
1779626042.106459,29,0.9959,0,23.6881,0.8211,29.0843,2.392540,0.2722,26.30,0.034483,0.159104
1779626042.643288,30,0.9969,0,23.8819,0.8003,28.9324,1.866521,0.2788,10.71,0.033333,0.159104
1779626043.2724276,31,0.9971,0,24.1299,0.7825,28.8290,1.524378,0.3747,1.68,0.032258,0.159104
1779626043.7117186,32,0.9968,0,23.6787,0.7441,28.6383,1.578959,0.2747,-0.62,0.031250,0.159104
1779626044.0105455,33,0.9969,0,23.5087,0.7165,28.4275,1.754579,0.2939,0.83,0.030303,0.159104
1779626044.5287232,34,0.9971,0,22.8621,0.6765,28.1138,2.330579,0.2829,11.69,0.029412,0.159104
1779626045.0367203,35,0.9967,0,22.4916,0.6467,27.7663,2.977119,0.2614,31.13,0.028571,0.159104
1779626045.334207,36,0.9962,0,22.2795,0.6229,27.4209,3.290455,0.2793,39.78,0.027778,0.159104
1779626045.8801303,37,0.9945,0,22.6767,0.6169,27.1894,3.545082,0.3037,46.33,0.027027,0.159104
1779626046.3798413,38,0.9927,0,23.3643,0.6187,27.1062,3.140379,0.2586,37.95,0.026316,0.159104
1779626046.6719577,39,0.9920,0,23.7467,0.6127,27.0920,2.719114,0.2790,28.80,0.025641,0.159104
