time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779715118.373676,19,0.9985,0,24.5111,1.2924,33.9305,1.445813,0.1990,0.15,0.052632,0.159104,0,0
1779715118.6505601,20,0.9984,0,24.3857,1.2217,33.4419,1.463701,0.1989,-0.59,0.050000,0.159104,0,0
1779715118.912455,21,0.9986,0,24.0631,1.1482,32.9176,1.665962,0.1993,0.42,0.047619,0.159104,0,0
1779715119.1959398,22,0.9990,0,23.7760,1.0831,32.3755,1.838610,0.2066,3.06,0.045455,0.159104,0,0
1779715119.4461231,23,0.9994,0,23.3668,1.0182,31.7993,1.999137,0.1938,5.92,0.043478,0.159104,0,0
1779715119.6961987,24,0.9997,0,22.7953,0.9520,31.1678,2.126922,0.1869,10.13,0.041667,0.159104,0,0
1779715119.985227,25,0.9997,0,22.2699,0.8929,30.5035,2.262471,0.2034,15.20,0.040000,0.159104,0,0
1779715120.2631602,26,0.9998,0,21.7390,0.8382,29.8142,2.305908,0.2184,18.99,0.038462,0.159104,0,0
1779715120.5062804,27,0.9999,0,21.5334,0.7995,29.1692,2.427979,0.1934,24.30,0.037037,0.159104,0,0
1779715120.7885633,28,1.0000,0,21.6199,0.7741,28.6190,2.659709,0.2097,30.87,0.035714,0.159104,0,0
1779715121.0579534,29,1.0000,0,22.0064,0.7607,28.2066,2.736984,0.2170,32.49,0.034483,0.159104,0,0
1779715121.2990358,30,1.0000,0,22.4723,0.7509,27.9257,2.690459,0.1882,29.65,0.033333,0.159104,0,0
1779715121.5748687,31,0.9999,0,22.9704,0.7427,27.7619,2.544475,0.1876,25.47,0.032258,0.159104,0,0
1779715121.8514946,32,0.9999,0,23.4966,0.7359,27.7022,2.265058,0.2062,18.70,0.031250,0.159104,0,0
1779715122.1459413,33,0.9999,0,24.0312,0.7298,27.7319,1.885605,0.2364,11.35,0.030303,0.159104,0,0
1779715122.3955748,34,0.9998,0,24.5386,0.7233,27.8322,1.481309,0.2051,4.89,0.029412,0.159104,0,0
1779715122.6324334,35,0.9997,0,24.8358,0.7111,27.9536,1.128111,0.1847,-1.64,0.028571,0.159104,0,0
1779715122.9405465,36,0.9996,0,24.9885,0.6956,28.0670,0.836757,0.2214,-8.33,0.027778,0.159104,0,0
1779715123.1932678,37,0.9994,0,24.9998,0.6771,28.1488,0.693969,0.2025,-12.31,0.027027,0.159104,0,0
1779715123.4484744,38,0.9992,0,24.8997,0.6567,28.1846,0.739728,0.1945,-12.15,0.026316,0.159104,0,0
1779715123.736116,39,0.9991,0,24.7227,0.6353,28.1686,0.988185,0.2079,-8.76,0.025641,0.159104,0,0
1779715123.9817438,40,0.9991,0,24.3794,0.6109,28.0801,1.436133,0.1960,-2.43,0.025000,0.159104,0,0
1779715124.2432768,41,0.9986,0,23.8836,0.5839,27.9045,2.032151,0.1980,5.86,0.024390,0.159104,0,0
1779715124.519298,42,0.9973,0,23.6118,0.5636,27.6976,2.435492,0.2087,15.92,0.023810,0.159104,0,0
1779715124.808829,43,0.9953,0,23.2378,0.5419,27.4474,2.865148,0.2216,24.83,0.023256,0.159104,0,0
1779715125.0758483,44,0.9930,0,22.9675,0.5236,27.1805,3.172965,0.2235,31.55,0.022727,0.159104,0,0
1779715125.3695836,45,0.9909,0,22.6906,0.5060,26.8988,3.478696,0.2367,38.49,0.022222,0.159104,0,0
1779715125.6370292,46,0.9894,0,22.4782,0.4905,26.6163,3.738234,0.2299,44.96,0.021739,0.159104,0,0
1779715125.9478586,47,0.9883,0,22.3841,0.4782,26.3538,3.871581,0.2469,50.04,0.021277,0.159104,0,0
