time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779899305.7611399,1,0.0194,1,0.0000,0.0000,0.0000,0.469737,0.2726,18.45,29.40,-2.89,1.000000,1.000000,0,0
1779899306.1008797,2,0.0193,1,0.0000,0.0000,0.0000,0.552571,0.2753,17.73,26.29,-1.95,0.500000,0.500000,0,0
1779899306.6351025,3,0.0194,1,0.0000,0.0000,0.0000,0.694944,0.2813,13.62,20.66,-0.23,0.333333,0.333333,0,0
1779899307.1488976,4,0.0237,1,0.0000,0.0000,0.0000,0.628468,0.2620,12.63,21.84,-0.31,0.250000,0.250000,0,0
1779899307.65317,5,0.0540,1,0.0000,0.0000,0.0000,0.658441,0.2382,14.69,18.60,-0.19,0.200000,0.200000,0,0
1779899307.906086,6,0.0763,1,0.0000,0.0000,0.0000,0.688958,0.2395,14.48,15.17,0.40,0.166667,0.166667,0,0
1779899308.20708,7,0.0992,1,0.0000,0.0000,0.0000,0.668206,0.2632,13.78,12.87,0.77,0.142857,0.142857,0,0
1779899308.7778285,8,0.1436,0,-0.7033,-0.0126,-0.0250,0.472388,0.3016,13.84,13.30,0.38,0.125000,0.125000,0,0
1779899309.2472897,9,0.1894,0,-0.7626,-0.0136,-0.0539,0.358801,0.2421,13.55,12.65,0.14,0.111111,0.111111,0,0
1779899309.4004812,10,0.2105,0,-0.8037,-0.0142,-0.0835,0.307507,0.1410,12.93,11.88,0.21,0.100000,0.100000,0,0
1779899309.7991185,11,0.2283,0,-0.8721,-0.0153,-0.1149,0.268383,0.2760,12.25,10.62,0.40,0.090909,0.090909,0,0
1779899310.3317702,12,0.2516,0,-1.0010,-0.0177,-0.1508,0.240649,0.2659,10.14,7.36,0.59,0.083333,0.083333,0,0
1779899310.838115,13,0.2628,0,-1.0270,-0.0179,-0.1860,0.218220,0.2444,5.06,3.65,0.54,0.076923,0.076923,0,0
1779899311.0134382,14,0.2642,0,-1.0468,-0.0179,-0.2198,0.214488,0.1498,2.16,1.58,0.75,0.071429,0.071429,0,0
1779899311.3891776,15,0.2628,0,-1.0390,-0.0174,-0.2513,0.209928,0.2681,-2.14,-0.24,1.10,0.066667,0.066667,0,0
1779899311.9719312,16,0.2561,0,-0.8828,-0.0147,-0.2758,0.175818,0.3036,-11.87,-1.06,1.48,0.062500,0.062500,0,0
1779899312.463377,17,0.2474,0,-0.6672,-0.0113,-0.2927,0.071892,0.2737,-16.15,2.54,1.12,0.058824,0.058824,0,0
1779899313.0034113,18,0.2398,0,-0.8034,-0.0130,-0.3123,0.156131,0.2726,-8.98,3.21,1.56,0.055556,0.055556,0,0
1779899313.5049312,19,0.2341,0,-1.1652,-0.0173,-0.3399,0.342474,0.2397,1.90,-0.56,2.49,0.052632,0.052632,0,0
1779899313.6826344,20,0.2321,0,-1.3865,-0.0196,-0.3714,0.437386,0.1649,8.23,-2.89,3.07,0.050000,0.050000,0,0
1779899314.0450113,21,0.2301,0,-1.6195,-0.0220,-0.4069,0.530143,0.2524,14.54,-5.42,3.69,0.047619,0.047619,0,0
1779899314.6179028,22,0.2283,0,-1.9543,-0.0252,-0.4479,0.720009,0.2949,23.96,-10.27,5.07,0.045455,0.045455,0,0
1779899315.1180382,23,0.2251,0,-2.1207,-0.0266,-0.4906,0.905121,0.2646,22.87,-15.59,5.91,0.043478,0.043478,0,0
1779899315.6866386,24,0.2258,0,-2.1299,-0.0264,-0.5322,0.910370,0.2984,16.34,-17.78,5.32,0.041667,0.041667,0,0
1779899316.162908,25,0.2303,0,-1.8297,-0.0234,-0.5674,0.737648,0.2387,10.26,-10.39,3.66,0.040000,0.040000,0,0
1779899316.451596,26,0.2316,0,-1.6424,-0.0216,-0.5983,0.639055,0.2700,9.11,-3.17,1.83,0.038462,0.038462,0,0
1779899316.9507837,27,0.2352,0,-1.2022,-0.0175,-0.6210,0.379721,0.2364,9.26,16.25,-3.39,0.037037,0.037037,0,0
1779899317.1313214,28,0.2377,0,-0.9971,-0.0156,-0.6397,0.222212,0.1651,11.57,27.07,-5.77,0.035714,0.035714,0,0
1779899317.514641,29,0.2388,0,-0.7979,-0.0139,-0.6548,0.084091,0.2850,14.54,36.78,-7.62,0.034483,0.034483,0,0
1779899318.1062448,30,0.2340,0,-0.6114,-0.0123,-0.6666,0.011922,0.3342,21.28,47.24,-10.22,0.033333,0.034064,0,0
1779899318.5537927,31,0.2278,0,-0.6586,-0.0126,-0.6790,0.012821,0.2541,24.17,48.63,-11.22,0.032258,0.034064,0,0
1779899319.06383,32,0.2218,0,-0.7505,-0.0131,-0.6926,0.009845,0.2439,19.43,41.93,-8.01,0.031250,0.034064,0,0
1779899319.3432748,33,0.2189,0,-0.8385,-0.0136,-0.7072,0.017566,0.2579,15.79,36.11,-6.03,0.030303,0.034064,0,0
1779899319.6218066,34,0.2164,0,-0.9968,-0.0145,-0.7238,0.065075,0.2649,11.97,29.00,-4.39,0.029412,0.034064,0,0
1779899320.1318653,35,0.2148,0,-1.3500,-0.0166,-0.7449,0.285241,0.2510,2.89,13.51,-1.89,0.028571,0.034064,0,0
1779899320.4033878,36,0.2150,0,-1.5608,-0.0178,-0.7685,0.459892,0.2564,-2.17,3.98,-0.53,0.027778,0.034064,0,0
1779899320.6694782,37,0.2154,0,-1.7774,-0.0189,-0.7947,0.654408,0.2524,-6.33,-5.98,0.43,0.027027,0.034064,0,0
1779899320.9873536,38,0.2163,0,-2.0011,-0.0201,-0.8235,0.842603,0.2980,-8.88,-15.63,0.79,0.026316,0.034064,0,0
1779899321.5006366,39,0.2194,0,-2.3136,-0.0217,-0.8562,1.046482,0.2605,-12.02,-28.47,0.32,0.025641,0.034064,0,0
1779899322.032845,40,0.2201,0,-2.1884,-0.0209,-0.8870,0.958306,0.2589,-13.54,-26.51,0.14,0.025000,0.034064,0,0
1779899322.6194797,41,0.2157,0,-1.8353,-0.0190,-0.9128,0.669109,0.3091,-10.73,-12.72,-0.06,0.024390,0.034064,0,0
1779899323.1603758,42,0.2085,0,-1.4614,-0.0170,-0.9336,0.276442,0.3239,-1.27,7.56,-2.56,0.023810,0.034064,0,0
1779899323.6336877,43,0.1993,0,-1.1263,-0.0154,-0.9502,0.039959,0.2569,9.81,27.76,-5.78,0.023256,0.034064,0,0
1779899323.8971741,44,0.1942,0,-1.0190,-0.0148,-0.9654,0.010463,0.2476,14.77,35.81,-7.40,0.022727,0.034064,0,0
1779899324.1705482,45,0.1894,0,-0.9630,-0.0145,-0.9798,0.009309,0.2606,19.04,42.12,-8.95,0.022222,0.034064,0,0
1779899324.706256,46,0.1796,0,-0.9611,-0.0145,-0.9941,0.012803,0.2588,25.76,50.24,-12.40,0.021739,0.034064,0,0
