time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779806043.080001,1,0.9999,0,-151.3225,-151.3127,-151.3225,0.050012,0.2051,82.45,1.000000,1.000000,0,0
1779806043.3276658,2,0.9999,0,-151.4665,-75.7338,-189.2641,0.059360,0.2053,82.44,0.500000,0.500000,0,0
1779806043.5734859,3,0.9999,0,-151.6120,-50.5397,-210.4089,0.066437,0.1963,82.84,0.333333,0.333333,0,0
1779806043.8122232,4,0.9999,0,-151.7496,-37.9403,-224.2015,0.066208,0.1827,84.64,0.250000,0.250000,0,0
1779806044.066584,5,0.9999,0,-151.8909,-30.3813,-234.0464,0.063125,0.1833,87.50,0.200000,0.200000,0,0
1779806044.3057663,6,0.9999,0,-332.0150,-55.3359,-296.4870,0.211050,0.1834,-20.66,0.166667,0.166667,0,0
1779806044.558294,7,0.9999,0,-332.1332,-47.4485,-342.0579,0.272522,0.1771,-18.69,0.142857,0.159104,0,0
1779806044.8015304,8,0.9999,0,-332.2488,-41.5324,-375.4225,0.333488,0.1742,-16.70,0.125000,0.159104,0,0
1779806045.0586636,9,0.9999,0,-332.3657,-36.9312,-399.6287,0.380990,0.1764,-15.07,0.111111,0.159104,0,0
1779806045.3523674,10,0.9999,0,-332.4858,-33.2505,-416.9079,0.408942,0.2315,-13.98,0.100000,0.159104,0,0
1779806045.5677297,11,0.9999,0,-332.6153,-30.2398,-428.9270,0.420593,0.1854,-13.48,0.090909,0.159104,0,0
1779806045.8100412,12,0.9999,0,-332.7491,-27.7312,-436.9457,0.405150,0.1916,-13.63,0.083333,0.159104,0,0
1779806046.0639768,13,0.9999,0,-512.8711,-39.4525,-482.2006,0.034047,0.1803,103.68,0.076923,0.159104,0,0
1779806046.307668,14,0.9999,0,-513.0003,-36.6439,-517.9148,0.028614,0.1846,102.90,0.071429,0.159104,0,0
1779806046.5558324,15,0.9999,0,-513.1268,-34.2097,-545.9204,0.022009,0.1883,102.44,0.066667,0.159104,0,0
1779806046.8120255,16,0.9999,0,-513.2599,-32.0801,-567.7009,0.018865,0.1846,102.31,0.062500,0.159104,0,0
1779806047.069044,17,0.9999,0,-513.3820,-30.2003,-584.4551,0.021429,0.1861,102.82,0.058824,0.159104,0,0
1779806047.3629992,18,0.9999,0,-513.4998,-28.5292,-597.1573,0.026282,0.2432,104.19,0.055556,0.159104,0,0
1779806047.5649788,19,0.9999,0,-693.5965,-36.5058,-643.1979,0.371981,0.1968,-11.72,0.052632,0.159104,0,0
1779806047.8004875,20,0.9999,0,-693.6999,-34.6858,-680.4000,0.418416,0.1756,-10.07,0.050000,0.159104,0,0
1779806048.0536146,21,0.9999,0,-693.8018,-33.0391,-710.3150,0.455495,0.1820,-8.67,0.047619,0.159104,0,0
1779806048.304134,22,0.9999,0,-693.9146,-31.5426,-734.2302,0.476562,0.1775,-7.77,0.045455,0.159104,0,0
1779806048.548312,23,0.9999,0,-694.0420,-30.1768,-753.2125,0.489612,0.1715,-7.15,0.043478,0.159104,0,0
1779806048.8121207,24,0.9999,0,-694.1536,-28.9242,-768.1393,0.499404,0.1811,-6.73,0.041667,0.159104,0,0
1779806049.0567229,25,0.9999,0,-694.2835,-27.7725,-779.7436,0.519706,0.1831,-6.80,0.040000,0.159104,0,0
1779806049.3147695,26,0.9999,0,-694.4238,-26.7098,-788.6304,0.559660,0.1889,-6.75,0.038462,0.159104,0,0
1779806049.5735433,27,0.9999,0,-874.5788,-32.3925,-829.5432,0.087982,0.1976,121.40,0.037037,0.159104,0,0
1779806049.831052,28,0.9999,0,-874.7317,-31.2412,-863.0032,0.097894,0.2115,124.00,0.035714,0.159104,0,0
1779806050.0628037,29,0.9999,0,-874.8902,-30.1695,-890.2641,0.105120,0.1812,126.54,0.034483,0.159104,0,0
1779806050.315948,30,0.9999,0,-875.0424,-29.1690,-912.3710,0.112737,0.1922,128.99,0.033333,0.159104,0,0
1779806050.5900638,31,0.9999,0,-875.1846,-28.2327,-930.1962,0.119276,0.2134,131.28,0.032258,0.159104,0,0
1779806050.8306456,32,0.9999,0,-875.3329,-27.3551,-944.4713,0.120636,0.1996,133.04,0.031250,0.159104,0,0
1779806051.060327,33,0.9999,0,-875.4623,-26.5302,-955.8023,0.121066,0.1859,133.83,0.030303,0.159104,0,0
1779806051.310698,34,0.9999,0,-875.5847,-25.7536,-964.6971,0.115899,0.1883,133.63,0.029412,0.159104,0,0
1779806051.541568,35,0.9999,0,-1055.7047,-30.1636,-1004.5403,0.736370,0.1653,-4.80,0.028571,0.159104,0,0
1779806051.831426,36,0.9999,0,-1055.8312,-29.3294,-1037.3635,0.714449,0.2023,-4.99,0.027778,0.159104,0,0
1779806052.0446966,37,0.9999,0,-1055.9582,-28.5402,-1064.3215,0.692827,0.1729,-5.16,0.027027,0.159104,0,0
1779806052.4004834,38,0.9999,0,-1056.0845,-27.7925,-1086.3821,0.672132,0.2635,-5.33,0.026316,0.159104,0,0
