time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779906130.386504,1,0.9995,0,-115.8286,0.0000,-115.8286,708.324414,0.5124,127.73,1.000000,1.000000,0,0
1779906130.9363413,2,0.9994,0,-146.2625,-15.2076,-138.6447,47.771105,0.4742,138.90,0.500000,0.500000,0,0
1779906131.4708974,3,0.9994,0,-151.8858,-12.0148,-151.0680,9.249703,0.4741,142.20,0.333333,0.333333,0,0
1779906131.916345,4,0.9992,0,-154.7922,-9.7395,-159.3049,1.206125,0.4072,134.36,0.250000,0.250000,0,0
1779906132.417248,5,0.9992,0,-156.4681,-8.1280,-165.2416,0.847548,0.3660,133.86,0.200000,0.200000,0,0
1779906133.020834,6,0.9992,0,-158.0321,-7.0349,-169.9044,3.092124,0.4380,132.55,0.166667,0.166667,0,0
1779906133.4901974,7,0.9986,0,-159.1037,-6.1842,-173.3901,7.263595,0.3818,130.40,0.142857,0.159104,0,0
1779906134.002235,8,0.9986,0,-159.8268,-5.5026,-175.8636,10.829179,0.3553,129.82,0.125000,0.159104,0,0
1779906134.4929495,9,0.9985,0,-160.4246,-4.9584,-177.5817,15.159669,0.3045,131.78,0.111111,0.159104,0,0
1779906135.016422,10,0.9986,0,-161.1855,-4.5393,-178.7947,18.214883,0.3065,91.26,0.100000,0.159104,0,0
1779906135.5917058,11,0.9994,0,-162.0076,-4.2015,-179.6589,18.612197,0.3466,20.88,0.090909,0.159104,0,0
1779906136.124674,12,0.9997,0,-163.0476,-3.9382,179.6715,18.381522,0.3431,-39.67,0.083333,0.159104,0,0
1779906136.6682787,13,0.9999,0,196.2360,-3.6904,179.2033,16.918203,0.3395,-111.01,0.076923,0.159104,0,0
1779906137.2135549,14,1.0000,0,196.4800,-3.4093,179.0851,17.309574,0.3339,-73.17,0.071429,0.159104,0,0
1779906137.7567568,15,0.9999,0,197.1793,-3.1354,179.3272,19.142488,0.3400,-11.37,0.066667,0.159104,0,0
1779906138.3397248,16,0.9999,0,198.0429,-2.8855,179.8780,20.506187,0.3966,39.68,0.062500,0.159104,0,0
1779906138.9175682,17,0.9997,0,198.7887,-2.6720,-179.3610,21.237480,0.4377,98.04,0.058824,0.159104,0,0
1779906139.4039505,18,0.9994,0,-160.9052,-2.5066,-178.5344,22.008207,0.4006,96.36,0.055556,0.159104,0,0
1779906139.9779444,19,0.9991,0,-160.9215,-2.3757,-177.7327,22.791416,0.4432,90.68,0.052632,0.159104,0,0
1779906140.4770088,20,0.9986,0,-161.3648,-2.2792,-177.0492,20.700427,0.4069,37.10,0.050000,0.159104,0,0
1779906140.9822266,21,0.9953,0,-161.7006,-2.1871,-176.4594,23.563762,0.3905,60.74,0.047619,0.159104,0,0
1779906141.4824157,22,0.9909,0,-161.9875,-2.1015,-175.9480,28.477362,0.3579,70.70,0.045455,0.159104,0,0
1779906142.0424967,23,0.9883,0,-162.0999,-2.0160,-175.4696,29.093826,0.3870,93.97,0.043478,0.159104,0,0
1779906142.5684776,24,0.9867,0,-161.5606,-1.9110,-174.8970,31.425635,0.3858,169.74,0.041667,0.159104,0,0
1779906143.1235557,25,0.9882,0,-161.2856,-1.8246,-174.2946,28.147467,0.4108,168.97,0.040000,0.159104,0,0
1779906143.7014358,26,0.9923,0,-161.0422,-1.7456,-173.6724,19.747769,0.4603,90.24,0.038462,0.159104,0,0
1779906144.1056516,27,0.9951,0,-160.5599,-1.6635,-172.9964,16.571131,0.3221,3.00,0.037037,0.159104,0,0
1779906144.7090394,28,0.9965,0,-160.3137,-1.5956,-172.3283,17.951588,0.4004,-18.21,0.035714,0.159104,0,0
1779906145.2409518,29,0.9972,0,-159.9460,-1.5281,-171.6494,21.088699,0.3907,-16.23,0.034483,0.159104,0,0
1779906145.8188417,30,0.9969,0,-159.6914,-1.4688,-170.9887,25.361194,0.4224,2.74,0.033333,0.159104,0,0
1779906146.2667742,31,0.9969,0,-160.0270,-1.4324,-170.4553,24.266451,0.3403,6.89,0.032258,0.159104,0,0
1779906146.8173673,32,0.9971,0,-160.3804,-1.3988,-170.0338,18.833086,0.3588,-54.96,0.031250,0.159104,0,0
1779906147.360193,33,0.9967,0,-160.5535,-1.3617,-169.6762,13.630378,0.3717,-95.26,0.030303,0.159104,0,0
1779906147.9452035,34,0.9955,0,-160.5687,-1.3223,-169.3466,10.618561,0.4193,-32.60,0.029412,0.159104,0,0
1779906148.4395173,35,0.9936,0,-160.0089,-1.2689,-168.9387,12.814387,0.3869,39.90,0.028571,0.159104,0,0
1779906149.0060477,36,0.9920,0,-159.3415,-1.2155,-168.4476,17.532386,0.4160,104.12,0.027778,0.159104,0,0
1779906149.4875517,37,0.9900,0,-158.7686,-1.1677,-167.9068,25.070910,0.3762,118.44,0.027027,0.159104,0,0
1779906150.0257876,38,0.9871,0,-158.3066,-1.1253,-167.3477,34.914760,0.3849,99.98,0.026316,0.159104,0,0
1779906150.4968436,39,0.9838,0,-158.1379,-1.0927,-166.8278,44.215802,0.3215,90.89,0.025641,0.159104,0,0
1779906151.0523846,40,0.9803,0,-157.9766,-1.0620,-166.3436,53.077287,0.3476,90.31,0.025000,0.159104,0,0
1779906151.5927002,41,0.9794,0,-158.3240,-1.0449,-165.9759,54.545405,0.3341,91.11,0.024390,0.159104,0,0
1779906152.122903,42,0.9834,0,-158.3180,-1.0203,-165.6384,44.052382,0.3409,88.69,0.023810,0.159104,0,0
1779906152.6689568,43,0.9887,0,-158.1400,-0.9927,-165.2954,31.001427,0.3436,92.83,0.023256,0.159104,0,0
1779906153.2436457,44,0.9942,0,-158.0122,-0.9674,-164.9577,18.165783,0.3689,107.78,0.022727,0.159104,0,0
1779906153.7622051,45,0.9982,0,-157.5807,-0.9364,-164.5738,9.979576,0.3447,127.31,0.022222,0.159104,0,0
1779906154.3319786,46,0.9987,0,-157.4364,-0.9129,-164.2076,10.950399,0.3561,148.70,0.021739,0.159104,0,0
1779906154.9169738,47,0.9981,0,-157.4107,-0.8930,-163.8794,14.109806,0.4093,161.55,0.021277,0.159104,0,0
1779906155.4634995,48,0.9981,0,-157.4001,-0.8742,-163.5859,14.844157,0.4256,163.44,0.020833,0.159104,0,0
1779906156.066953,49,0.9985,0,-157.4416,-0.8572,-163.3308,11.918161,0.4782,161.62,0.020408,0.159104,0,0
1779906156.575794,50,0.9985,0,-157.4385,-0.8401,-163.1013,8.786511,0.4572,153.49,0.020000,0.159104,0,0
1779906157.0829463,51,0.9979,0,-157.3516,-0.8219,-162.8799,7.319664,0.4330,137.06,0.019608,0.159104,0,0
1779906157.6084273,52,0.9967,0,-157.1536,-0.8024,-162.6469,7.851016,0.4077,116.43,0.019231,0.159104,0,0
1779906158.128775,53,0.9954,0,-156.9683,-0.7838,-162.4073,10.469074,0.3988,99.57,0.018868,0.159104,0,0
1779906158.638457,54,0.9950,0,-157.0772,-0.7714,-162.2127,11.595709,0.3524,103.00,0.018519,0.159104,0,0
1779906159.1693392,55,0.9955,0,-157.5573,-0.7661,-162.1201,10.103750,0.3508,38.49,0.018182,0.159104,0,0
1779906159.7946436,56,0.9961,0,-158.3206,-0.7661,-162.1626,7.549189,0.4518,-16.50,0.017857,0.159104,0,0
1779906160.333148,57,0.9965,0,-158.8117,-0.7613,-162.2719,5.320127,0.4315,-52.81,0.017544,0.159104,0,0
1779906160.858791,58,0.9962,0,-158.5972,-0.7445,-162.3160,5.429065,0.4176,-56.36,0.017241,0.159104,0,0
1779906161.4284272,59,0.9956,0,-158.0763,-0.7231,-162.2531,7.312861,0.4509,10.39,0.016949,0.159104,0,0
1779906161.8572016,60,0.9951,0,-157.3778,-0.6996,-162.0700,9.351591,0.3293,67.36,0.016667,0.159104,0,0
1779906162.4878519,61,0.9951,0,-156.8429,-0.6794,-161.8142,10.409538,0.4326,104.24,0.016393,0.159104,0,0
1779906163.0373666,62,0.9960,0,-156.6650,-0.6657,-161.5584,9.231126,0.4571,93.86,0.016129,0.159104,0,0
1779906163.5154314,63,0.9973,0,-156.6646,-0.6551,-161.3330,6.789283,0.3925,90.14,0.015873,0.159104,0,0
1779906164.0335968,64,0.9984,0,-156.5859,-0.6437,-161.1204,4.360349,0.3631,89.55,0.015625,0.159104,0,0
1779906164.6394835,65,0.9991,0,-156.5201,-0.6328,-160.9212,2.577780,0.4312,86.35,0.015385,0.159104,0,0
1779906165.188341,66,0.9993,0,-156.5346,-0.6234,-160.7481,2.159462,0.4360,83.32,0.015152,0.159104,0,0
1779906165.6570976,67,0.9990,0,-156.4434,-0.6127,-160.5792,2.420502,0.3696,80.25,0.014925,0.159104,0,0
1779906166.1599252,68,0.9989,0,-156.4134,-0.6033,-160.4246,2.660198,0.3387,78.61,0.014706,0.159104,0,0
1779906166.697663,69,0.9981,0,-156.3495,-0.5936,-160.2768,4.699418,0.3430,78.84,0.014493,0.159104,0,0
1779906167.233958,70,0.9951,0,-156.1994,-0.5831,-160.1221,12.355118,0.3401,81.51,0.014286,0.159104,0,0
1779906167.7709184,71,0.9917,0,-156.3323,-0.5768,-160.0099,20.834610,0.3420,85.78,0.014085,0.159104,0,0
