time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_parent,movement_var_child,is_flat_valley,r_w,best_yaw_deg
1779701362.4341557,1,-180.0000,10.420295,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4354904,1,-175.0000,4.642487,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4373372,1,-170.0000,2.161370,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4393911,1,-165.0000,1.713473,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4417942,1,-160.0000,1.492625,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4447732,1,-155.0000,1.287009,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4477112,1,-150.0000,1.096623,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4510171,1,-145.0000,0.921468,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4545717,1,-140.0000,0.761544,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4565232,1,-135.0000,0.616850,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.45772,1,-130.0000,0.487388,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4600213,1,-125.0000,0.485466,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.463539,1,-120.0000,1.601074,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4655356,1,-115.0000,4.771616,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4684374,1,-110.0000,10.751406,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4698007,1,-105.0000,20.799045,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4724476,1,-100.0000,36.728420,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4752607,1,-95.0000,58.757644,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4774013,1,-90.0000,86.893729,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.480494,1,-85.0000,121.168002,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.481966,1,-80.0000,161.914999,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4877398,1,-75.0000,265.307860,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4886057,1,-70.0000,267.077980,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.489597,1,-65.0000,287.136152,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4916496,1,-60.0000,299.329975,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4937716,1,-55.0000,296.470136,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4953835,1,-50.0000,246.516815,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4970465,1,-45.0000,195.807495,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.4994094,1,-40.0000,150.966422,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5017638,1,-35.0000,112.169753,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5045295,1,-30.0000,79.443606,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5062854,1,-25.0000,52.796561,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5082057,1,-20.0000,32.232368,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5093708,1,-15.0000,17.641712,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5111048,1,-10.0000,8.037473,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5127816,1,-5.0000,2.481987,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5136473,1,0.0000,0.221003,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5155485,1,5.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5172954,1,10.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5191395,1,15.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5239615,1,20.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.526019,1,25.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5280983,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.529763,1,35.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5314345,1,40.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.533288,1,45.0000,0.106574,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5349586,1,50.0000,1.300193,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5366633,1,55.0000,4.521491,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5392365,1,60.0000,10.523259,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5430696,1,65.0000,20.549701,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5449226,1,70.0000,36.419708,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.546571,1,75.0000,58.351411,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.547571,1,80.0000,86.331730,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.550091,1,85.0000,120.337904,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5529351,1,90.0000,160.325967,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5559552,1,95.0000,206.204052,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5577106,1,100.0000,257.684890,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.560168,1,105.0000,313.261839,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5610232,1,110.0000,361.675137,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.562798,1,115.0000,390.989950,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5647492,1,120.0000,404.850631,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5663762,1,125.0000,400.931428,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5680475,1,130.0000,360.533947,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5739968,1,135.0000,301.509334,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5767457,1,140.0000,245.799227,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5784094,1,145.0000,195.572933,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5800672,1,150.0000,151.206176,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5817862,1,155.0000,112.820061,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5852447,1,160.0000,80.466615,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5887058,1,165.0000,54.172227,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5911813,1,170.0000,33.951820,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5928104,1,175.0000,19.697661,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.594565,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5962894,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5982926,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.5991535,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.6000783,1,30.0000,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.6019468,1,29.9997,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.6052873,1,30.0003,0.000000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779701362.6075408,1,30.0000,0.000000,1,7.761223E-07,3.802007E-03,0,0.0194,30.0000
1779701362.6947262,2,-180.0000,9.002516,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.6968565,2,-175.0000,4.014047,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.6979077,2,-170.0000,2.081238,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7002993,2,-165.0000,1.713473,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7023647,2,-160.0000,1.492625,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7045486,2,-155.0000,1.287009,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7078216,2,-150.0000,1.096623,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7095907,2,-145.0000,0.921468,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7110813,2,-140.0000,0.761544,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.713146,2,-135.0000,0.616850,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7149796,2,-130.0000,0.487388,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.716758,2,-125.0000,0.485466,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7176735,2,-120.0000,1.601074,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7186387,2,-115.0000,4.788776,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.720768,2,-110.0000,11.024645,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7250097,2,-105.0000,21.797344,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.727086,2,-100.0000,38.533664,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7288125,2,-95.0000,61.369545,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7304356,2,-90.0000,90.311855,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7313523,2,-85.0000,125.391654,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7330036,2,-80.0000,166.942915,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7352116,2,-75.0000,271.137357,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7385857,2,-70.0000,273.701537,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7419615,2,-65.0000,300.087516,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7442725,2,-60.0000,310.641695,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7460022,2,-55.0000,292.758670,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7489388,2,-50.0000,238.687199,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.749991,2,-45.0000,188.732545,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
1779701362.7516587,2,-40.0000,144.693847,0,7.630309E-07,4.620499E-03,0,0.0194,0.0
