time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779906305.5189521,1,0.9995,0,-155.9238,0.0000,-155.9238,756.979969,0.4758,133.93,1.000000,1.000000,1,0
1779906306.0158787,2,0.9994,0,-156.0064,-0.0413,-155.9857,983.669421,0.4065,139.30,0.500000,0.500000,0,0
1779906306.5513177,3,0.9994,0,-156.1087,-0.0616,-156.0678,1114.110882,0.4018,142.33,0.333333,0.333333,0,0
1779906307.045407,4,0.9992,0,-155.9790,-0.0138,-156.0560,830.661708,0.3734,134.39,0.250000,0.250000,0,0
1779906307.563499,5,0.9992,0,-155.5642,0.0719,-155.9002,815.876343,0.3507,133.84,0.200000,0.200000,0,0
1779906308.1187325,6,0.9992,0,-155.7342,0.0316,-155.8462,739.991939,0.3445,132.52,0.166667,0.166667,0,0
1779906308.6508682,7,0.9986,0,-155.6578,0.0380,-155.7844,643.070544,0.3557,130.38,0.142857,0.159104,0,0
1779906309.2094922,8,0.9986,0,-155.4976,0.0532,-155.6940,631.562961,0.3701,129.81,0.125000,0.159104,0,0
1779906309.7788937,9,0.9985,0,-155.4906,0.0481,-155.6213,714.444956,0.3995,131.73,0.111111,0.159104,0,0
1779906310.2898993,10,0.9986,0,-155.9391,-0.0015,-155.6730,1535.163614,0.3795,94.71,0.100000,0.159104,0,0
1779906310.8414388,11,0.9994,0,-156.6355,-0.0646,-155.8804,2245.651670,0.3776,20.62,0.090909,0.159104,0,0
1779906311.364456,12,0.9997,0,-157.7308,-0.1505,-156.3013,2763.513310,0.3580,-40.03,0.083333,0.159104,0,0
1779906311.9340649,13,0.9999,0,-158.4663,-0.1955,-156.8101,3663.171535,0.3889,-111.42,0.076923,0.159104,0,0
1779906312.4652517,14,1.0000,0,-157.9957,-0.1479,-157.1231,3096.674240,0.3927,-73.50,0.071429,0.159104,0,0
1779906313.0234046,15,0.9999,0,-157.0336,-0.0739,-157.1710,2237.057478,0.4096,-11.60,0.066667,0.159104,0,0
1779906313.6165414,16,0.9999,0,-155.9722,-0.0030,-156.9828,1672.277523,0.4812,39.54,0.062500,0.159104,0,0
1779906314.0479848,17,0.9997,0,-155.1653,0.0447,-156.6562,580.979793,0.3842,97.98,0.058824,0.159104,0,0
1779906314.6381752,18,0.9994,0,-155.0007,0.0513,-156.3497,164.860579,0.4477,96.27,0.055556,0.159104,0,0
1779906315.0956607,19,0.9991,0,-155.2783,0.0340,-156.1508,1016.521932,0.3779,91.36,0.052632,0.159104,0,0
1779906315.6391387,20,0.9986,0,-156.1179,-0.0096,-156.1537,2603.284702,0.3898,37.75,0.050000,0.159104,0,0
1779906316.1645553,21,0.9953,0,-156.7646,-0.0398,-156.2839,3405.944125,0.3848,56.93,0.047619,0.159104,0,0
1779906316.7468693,22,0.9909,0,-157.3139,-0.0627,-156.4991,3824.125854,0.4293,71.51,0.045455,0.159104,0,0
1779906317.3467948,23,0.9883,0,-157.6228,-0.0733,-156.7376,3685.772709,0.4784,94.03,0.043478,0.159104,0,0
1779906317.868092,24,0.9867,0,-157.0574,-0.0471,-156.8275,2689.012584,0.4863,169.81,0.041667,0.159104,0,0
1779906318.3533573,25,0.9882,0,-156.8877,-0.0385,-156.8694,2629.877394,0.4328,169.04,0.040000,0.159104,0,0
1779906318.848625,26,0.9923,0,-156.7830,-0.0330,-156.8836,3557.248182,0.4000,90.26,0.038462,0.159104,0,0
1779906319.3718934,27,0.9951,0,-156.3549,-0.0160,-156.8134,4454.908581,0.3927,2.91,0.037037,0.159104,0,0
1779906319.9612925,28,0.9965,0,-156.2431,-0.0115,-156.7326,4803.379241,0.4461,-7.62,0.035714,0.159104,0,0
1779906320.470598,29,0.9972,0,-155.9644,-0.0015,-156.6120,4807.025419,0.4306,-7.61,0.034483,0.159104,0,0
1779906320.9786701,30,0.9969,0,-155.8352,0.0028,-156.4864,4592.007563,0.4039,11.24,0.033333,0.159104,0,0
1779906321.5178971,31,0.9969,0,-156.4917,-0.0184,-156.5027,4162.701878,0.4163,15.42,0.032258,0.159104,0,0
1779906322.0403166,32,0.9971,0,-157.1394,-0.0380,-156.6357,4447.762938,0.4097,-55.31,0.031250,0.159104,0,0
1779906322.6023824,33,0.9967,0,-157.5117,-0.0481,-156.8150,4845.864271,0.4285,-91.88,0.030303,0.159104,0,0
1779906323.134159,34,0.9955,0,-157.6504,-0.0507,-156.9900,4091.625494,0.4297,-32.70,0.029412,0.159104,0,0
1779906323.66577,35,0.9936,0,-157.0132,-0.0312,-157.0200,3050.045895,0.4302,39.88,0.028571,0.159104,0,0
1779906324.1669059,36,0.9920,0,-156.2552,-0.0094,-156.9072,1840.963004,0.3938,104.14,0.027778,0.159104,0,0
1779906324.770129,37,0.9900,0,-155.6428,0.0072,-156.7020,743.279776,0.4579,118.51,0.027027,0.159104,0,0
1779906325.224446,38,0.9871,0,-155.1883,0.0188,-156.4484,196.838396,0.3881,100.10,0.026316,0.159104,0,0
1779906325.7843683,39,0.9838,0,-155.1284,0.0198,-156.2251,47.885962,0.4055,91.04,0.025641,0.159104,0,0
1779906326.3239124,40,0.9803,0,-155.0672,0.0209,-156.0269,49.039756,0.4103,90.49,0.025000,0.159104,0,0
1779906326.902825,41,0.9794,0,-155.6839,0.0056,-155.9687,51.229647,0.4592,91.28,0.024390,0.159104,0,0
