time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_parent,movement_var_child,is_flat_valley,r_w,best_yaw_deg
1779362953.2400868,1,-180.0000,111.867323,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.244683,1,-175.0000,79.199605,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2457712,1,-170.0000,52.608609,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2481725,1,-165.0000,32.097116,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2490005,1,-160.0000,17.667162,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2505786,1,-155.0000,9.320260,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.252698,1,-150.0000,7.057532,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2537272,1,-145.0000,10.879809,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2557828,1,-140.0000,20.787681,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2568386,1,-135.0000,36.781540,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2590294,1,-130.0000,58.861590,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2609317,1,-125.0000,87.027844,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.262712,1,-120.0000,121.280093,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2643616,1,-115.0000,161.617847,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2651658,1,-110.0000,208.040206,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2667825,1,-105.0000,260.545617,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2676215,1,-100.0000,319.131382,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2693496,1,-95.0000,383.792553,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2717881,1,-90.0000,454.519120,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2737272,1,-85.0000,531.287180,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2755797,1,-80.0000,614.019437,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2774444,1,-75.0000,702.178820,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.280001,1,-70.0000,778.768125,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2824645,1,-65.0000,822.219330,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2840722,1,-60.0000,842.752395,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2856965,1,-55.0000,839.712281,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2903209,1,-50.0000,773.953134,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2912927,1,-45.0000,680.811310,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.293442,1,-40.0000,593.397377,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2969694,1,-35.0000,511.999662,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.2987063,1,-30.0000,436.660986,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3009634,1,-25.0000,367.395502,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3025675,1,-20.0000,304.209477,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3050733,1,-15.0000,247.106151,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.305894,1,-10.0000,196.087344,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.310278,1,-5.0000,151.154124,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.312396,1,0.0000,112.307107,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3142304,1,5.0000,79.546612,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3157785,1,10.0000,52.872745,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.316612,1,15.0000,32.285431,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3182387,1,20.0000,17.784440,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.319869,1,25.0000,9.369376,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.321491,1,30.0000,7.039665,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.322301,1,35.0000,10.794520,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3262603,1,40.0000,20.632885,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3271582,1,45.0000,36.553353,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.328949,1,50.0000,58.554041,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3298366,1,55.0000,86.632393,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3306818,1,60.0000,120.784878,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3342233,1,65.0000,161.006487,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3358386,1,70.0000,207.289881,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3366606,1,75.0000,259.623837,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.338271,1,80.0000,317.990226,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.339225,1,85.0000,382.357515,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3405252,1,90.0000,452.664813,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3446004,1,95.0000,528.774367,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.345825,1,100.0000,610.277863,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3475604,1,105.0000,695.089176,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.34921,1,110.0000,767.617860,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.350052,1,115.0000,811.338758,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3508472,1,120.0000,831.297896,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3524432,1,125.0000,824.275000,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3541653,1,130.0000,764.379991,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.355814,1,135.0000,676.329845,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.35672,1,140.0000,590.505295,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3598003,1,145.0000,509.910006,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3614576,1,150.0000,435.064222,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3622594,1,155.0000,366.135640,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3630767,1,160.0000,303.196313,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.363894,1,165.0000,246.282798,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3655162,1,170.0000,195.415777,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3671808,1,175.0000,150.607891,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.369736,1,0.0000,112.307107,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3715584,1,0.0000,112.307107,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.373254,1,0.0000,112.307107,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.374213,1,0.0000,112.307101,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3790863,1,29.4125,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3807044,1,29.4125,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.381553,1,29.4143,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.383956,1,29.4143,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.3856714,1,29.4143,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
1779362953.38664,1,29.4140,6.997923,0,7.761223E-07,3.802007E-03,0,0.0194,0.0
