time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779882574.6733646,1,0.9996,0,24.1304,24.1202,24.1304,0.629163,0.2172,-8.13,1.000000,1.000000,0,0
1779882574.901104,2,0.9995,0,23.6015,11.8015,29.7696,0.708045,0.1164,-9.44,0.500000,0.500000,0,0
1779882575.1609488,3,0.9995,0,23.5160,7.8412,32.9149,0.699978,0.1140,-9.73,0.333333,0.333333,0,0
1779882575.439355,4,0.9994,0,23.5473,5.8899,34.9927,0.635142,0.1210,-12.84,0.250000,0.250000,0,0
1779882575.7017212,5,0.9993,0,23.9637,4.7960,36.6259,0.626737,0.1202,-16.03,0.200000,0.200000,0,0
1779882575.9626315,6,0.9993,0,24.2246,4.0406,37.9282,0.629249,0.1243,-14.79,0.166667,0.166667,0,0
1779882576.2221453,7,0.9993,0,24.2684,3.4701,38.6747,0.664883,0.1131,-13.50,0.142857,0.159104,0,0
1779882576.477446,8,0.9992,0,24.3948,3.0524,38.9717,0.688864,0.1079,-11.26,0.125000,0.159104,0,0
1779882576.7500153,9,0.9991,0,24.0797,2.6786,38.8574,0.629888,0.1137,-10.06,0.111111,0.159104,0,0
1779882577.0351825,10,0.9991,0,24.3226,2.4353,38.5952,0.562956,0.1333,-10.30,0.100000,0.159104,0,0
1779882577.3265092,11,0.9992,0,24.6051,2.2397,38.2548,0.548264,0.1514,-7.91,0.090909,0.159104,0,0
1779882577.5549173,12,0.9994,0,24.5168,2.0458,37.7909,0.590899,0.1062,-5.93,0.083333,0.159104,0,0
1779882577.8194258,13,0.9993,0,24.4551,1.8838,37.2549,0.680515,0.1129,-2.61,0.076923,0.159104,0,0
1779882578.086845,14,0.9987,0,24.2363,1.7338,36.6446,0.789393,0.1037,0.96,0.071429,0.159104,0,0
1779882578.3450556,15,0.9979,0,24.0824,1.6083,36.0030,0.836849,0.1083,2.50,0.066667,0.159104,0,0
1779882578.6112385,16,0.9975,0,24.3566,1.5251,35.4377,0.841088,0.1091,3.35,0.062500,0.159104,0,0
1779882578.8866231,17,0.9978,0,24.5534,1.4471,34.9271,0.770910,0.1151,1.59,0.058824,0.159104,0,0
1779882579.1493185,18,0.9984,0,24.9632,1.3896,34.5132,0.645940,0.1103,0.26,0.055556,0.159104,0,0
1779882579.4667966,19,0.9990,0,24.9402,1.3153,34.0978,0.586611,0.1437,-2.23,0.052632,0.159104,0,0
1779882579.7099621,20,0.9994,0,24.4149,1.2233,33.5870,0.622510,0.1331,-4.53,0.050000,0.159104,0,0
1779882579.978238,21,0.9994,0,23.5709,1.1249,32.9404,0.865773,0.1140,-0.69,0.047619,0.159104,0,0
1779882580.224917,22,0.9995,0,22.5836,1.0290,32.1587,1.020973,0.1049,5.95,0.045455,0.159104,0,0
1779882580.4940941,23,0.9998,0,21.7887,0.9497,31.3078,1.111454,0.1065,14.14,0.043478,0.159104,0,0
1779882580.7947822,24,1.0000,0,21.1742,0.8845,30.4394,1.186237,0.1440,24.79,0.041667,0.159104,0,0
1779882581.026622,25,1.0000,0,20.9707,0.8410,29.6401,1.192009,0.1076,31.06,0.040000,0.159104,0,0
1779882581.300919,26,1.0000,0,20.8958,0.8058,28.9265,1.198703,0.1078,32.02,0.038462,0.159104,0,0
1779882581.5586202,27,1.0000,0,21.2784,0.7901,28.3740,1.308641,0.1021,34.47,0.037037,0.159104,0,0
1779882581.8613966,28,1.0000,0,22.0657,0.7900,28.0347,1.449405,0.1388,36.95,0.035714,0.159104,0,0
1779882582.088769,29,1.0000,0,23.0416,0.7964,27.9100,1.415010,0.1140,33.93,0.034483,0.159104,0,0
1779882582.3554413,30,1.0000,0,24.0453,0.8033,27.9707,1.190909,0.1111,27.30,0.033333,0.159104,0,0
1779882582.6865315,31,0.9999,0,24.6558,0.7971,28.1136,0.889715,0.1683,16.49,0.032258,0.159104,0,0
1779882582.936723,32,0.9998,0,24.9222,0.7805,28.2623,0.567991,0.1626,0.48,0.031250,0.159104,0,0
1779882583.1724133,33,0.9997,0,25.0186,0.7598,28.3853,0.351873,0.1248,-11.22,0.030303,0.159104,0,0
1779882583.414304,34,0.9996,0,25.0317,0.7378,28.4724,0.260822,0.1057,-17.52,0.029412,0.159104,0,0
1779882583.6803172,35,0.9995,0,25.0159,0.7163,28.5251,0.234452,0.1150,-19.77,0.028571,0.159104,0,0
1779882583.9519367,36,0.9994,0,25.0549,0.6975,28.5599,0.268231,0.1221,-17.14,0.027778,0.159104,0,0
1779882584.271145,37,0.9991,0,24.9810,0.6767,28.5601,0.342053,0.1626,-13.40,0.027027,0.159104,0,0
1779882584.4794586,38,0.9987,0,24.7672,0.6533,28.5069,0.476784,0.1138,-6.78,0.026316,0.159104,0,0
1779882584.743324,39,0.9987,0,24.4278,0.6279,28.3869,0.743248,0.1124,2.26,0.025641,0.159104,0,0
1779882585.0289724,40,0.9988,0,23.7005,0.5940,28.1418,1.112322,0.1282,12.30,0.025000,0.159104,0,0
1779882585.2695086,41,0.9981,0,22.7838,0.5573,27.7597,1.543863,0.1040,25.12,0.024390,0.159104,0,0
1779882585.561826,42,0.9959,0,22.4567,0.5363,27.3708,1.797171,0.1254,38.53,0.023810,0.159104,0,0
