time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779975901.2271526,1,0.9994,0,26.9209,0.0000,26.9209,0.301786,0.1689,-22.44,1.000000,1.000000,0,0
1779975901.554057,2,0.9994,0,26.9201,-0.0004,26.9203,0.301193,0.2210,-22.44,0.500000,0.500000,0,0
1779975901.7002616,3,0.9994,0,26.9194,-0.0005,26.9197,0.300534,0.1044,-22.44,0.333333,0.333333,0,0
1779975902.0720568,4,0.9994,0,26.9185,-0.0006,26.9189,0.299787,0.1917,-22.44,0.250000,0.250000,0,0
1779975902.2254736,5,0.9994,0,26.9177,-0.0006,26.9182,0.298962,0.0826,-22.44,0.200000,0.200000,0,0
1779975902.642756,6,0.9994,0,26.9145,-0.0011,26.9167,0.297113,0.2229,-22.43,0.166667,0.166667,0,0
1779975902.7894146,7,0.9994,0,26.9044,-0.0024,26.9127,0.288305,0.1120,-21.86,0.142857,0.159104,0,0
1779975903.114571,8,0.9993,0,26.9441,0.0029,26.9202,0.284585,0.1681,-21.08,0.125000,0.159104,0,0
1779975903.4343233,9,0.9988,0,26.8834,-0.0042,26.9108,0.294326,0.2097,-19.44,0.111111,0.159104,0,0
1779975903.6550064,10,0.9980,0,26.9744,0.0053,26.9254,0.305454,0.1682,-16.94,0.100000,0.159104,0,0
1779975903.906756,11,0.9971,0,26.8721,-0.0044,26.9132,0.319281,0.1607,-15.30,0.090909,0.159104,0,0
1779975904.1909924,12,0.9964,0,26.6731,-0.0206,26.8578,0.375659,0.1718,-14.57,0.083333,0.159104,0,0
1779975904.4748664,13,0.9962,0,26.5693,-0.0270,26.7894,0.384613,0.1759,-13.43,0.076923,0.159104,0,0
1779975904.7439685,14,0.9962,0,26.6092,-0.0222,26.7422,0.393911,0.1870,-12.70,0.071429,0.159104,0,0
1779975905.033524,15,0.9963,0,26.5753,-0.0230,26.6964,0.388237,0.2071,-11.98,0.066667,0.159104,0,0
1779975905.2083683,16,0.9964,0,26.5893,-0.0207,26.6620,0.378682,0.1005,-10.47,0.062500,0.159104,0,0
1779975905.658183,17,0.9970,0,26.6372,-0.0167,26.6441,0.362429,0.2922,-11.25,0.058824,0.159104,0,0
1779975906.1734917,18,0.9985,0,26.4101,-0.0283,26.5831,0.333258,0.2590,-14.79,0.055556,0.159104,0,0
1779975906.3380384,19,0.9990,0,26.4407,-0.0252,26.5392,0.271087,0.1479,-16.20,0.052632,0.159104,0,0
1779975906.6701024,20,0.9993,0,26.3774,-0.0271,26.4907,0.251526,0.2115,-17.88,0.050000,0.159104,0,0
1779975906.8112633,21,0.9993,0,26.2445,-0.0322,26.4245,0.219842,0.0849,-17.83,0.047619,0.159104,0,0
1779975907.1607661,22,0.9993,0,26.3011,-0.0281,26.3812,0.230149,0.1660,-16.93,0.045455,0.159104,0,0
1779975907.4375844,23,0.9993,0,26.2417,-0.0295,26.3343,0.217473,0.1749,-17.91,0.043478,0.159104,0,0
1779975907.7340734,24,0.9993,0,26.1589,-0.0317,26.2797,0.202822,0.2058,-18.23,0.041667,0.159104,0,0
1779975907.9837127,25,0.9992,0,26.0783,-0.0337,26.2194,0.197560,0.1763,-18.74,0.040000,0.159104,0,0
1779975908.3169582,26,0.9991,0,26.3612,-0.0215,26.2238,0.246614,0.2370,-17.46,0.038462,0.159104,0,0
1779975908.4974742,27,0.9989,0,26.6108,-0.0115,26.2757,0.287815,0.1610,-13.94,0.037037,0.159104,0,0
1779975908.7735405,28,0.9986,0,26.8199,-0.0036,26.3591,0.273207,0.1588,-11.03,0.035714,0.159104,0,0
1779975909.0568504,29,0.9983,0,26.9015,-0.0007,26.4447,0.252165,0.1747,-10.60,0.034483,0.159104,0,0
1779975909.320364,30,0.9979,0,26.8043,-0.0039,26.4985,0.237058,0.1724,-12.35,0.033333,0.159104,0,0
1779975909.5097806,31,0.9975,0,26.7589,-0.0052,26.5355,0.249270,0.0854,-13.09,0.032258,0.159104,0,0
1779975909.8974094,32,0.9974,0,27.0214,0.0031,26.6152,0.291821,0.2021,-11.34,0.031250,0.159104,0,0
1779975910.1720402,33,0.9975,0,27.1522,0.0070,26.7063,0.246519,0.2143,-9.32,0.030303,0.159104,0,0
1779975910.4067452,34,0.9979,0,27.0204,0.0029,26.7587,0.210919,0.1794,-9.22,0.029412,0.159104,0,0
1779975910.714233,35,0.9983,0,26.8851,-0.0010,26.7779,0.169042,0.2325,-11.33,0.028571,0.159104,0,0
1779975910.9777365,36,0.9986,0,26.7943,-0.0035,26.7775,0.155090,0.2244,-12.94,0.027778,0.159104,0,0
1779975911.2037156,37,0.9990,0,26.7547,-0.0045,26.7701,0.150957,0.1906,-13.13,0.027027,0.159104,0,0
1779975911.4410145,38,0.9993,0,26.7977,-0.0032,26.7718,0.143462,0.1598,-12.41,0.026316,0.159104,0,0
1779975911.7048252,39,0.9997,0,26.8041,-0.0030,26.7744,0.116377,0.1568,-11.63,0.025641,0.159104,0,0
1779975911.9858642,40,0.9998,0,26.5871,-0.0083,26.7376,0.044146,0.1690,-12.57,0.025000,0.159104,0,0
1779975912.2600684,41,0.9998,0,26.5628,-0.0087,26.7024,0.035531,0.1706,-13.16,0.024390,0.159104,0,0
1779975912.5400832,42,0.9998,0,26.5609,-0.0086,26.6727,0.036353,0.1879,-13.15,0.023810,0.159104,0,0
1779975912.7010186,43,0.9998,0,26.6167,-0.0071,26.6579,0.051468,0.0833,-12.19,0.023256,0.159104,0,0
1779975913.0872605,44,0.9997,0,26.4935,-0.0097,26.6236,0.088861,0.2062,-11.20,0.022727,0.159104,0,0
1779975913.270126,45,0.9993,0,26.4737,-0.0099,26.5914,0.106450,0.1286,-10.57,0.022222,0.159104,0,0
1779975913.586,46,0.9989,0,26.3723,-0.0119,26.5465,0.137433,0.1686,-9.36,0.021739,0.159104,0,0
1779975913.8183699,47,0.9983,0,26.0961,-0.0175,26.4602,0.222213,0.1409,-7.90,0.021277,0.159104,0,0
1779975914.1396747,48,0.9979,0,25.7338,-0.0247,26.3241,0.345277,0.1969,-6.11,0.020833,0.159104,0,0
1779975914.4086835,49,0.9978,0,25.7220,-0.0244,26.2080,0.377763,0.1975,-4.35,0.020408,0.159104,0,0
1779975914.691842,50,0.9978,0,25.6634,-0.0251,26.1004,0.389392,0.2245,-2.73,0.020000,0.159104,0,0
1779975914.933516,51,0.9977,0,25.5398,-0.0271,25.9886,0.373937,0.1973,-1.70,0.019608,0.159104,0,0
1779975915.1077116,52,0.9977,0,25.4655,-0.0280,25.8821,0.393705,0.1024,-0.78,0.019231,0.159104,0,0
1779975915.4533737,53,0.9977,0,25.4630,-0.0275,25.7924,0.382716,0.1701,0.69,0.018868,0.159104,0,0
1779975915.7193236,54,0.9978,0,25.5710,-0.0250,25.7363,0.382396,0.1676,3.12,0.018519,0.159104,0,0
1779975916.0043159,55,0.9979,0,25.8990,-0.0186,25.7465,0.344425,0.1986,5.93,0.018182,0.159104,0,0
1779975916.241709,56,0.9978,0,26.2784,-0.0115,25.8213,0.214794,0.1666,7.38,0.017857,0.159104,0,0
1779975916.519647,57,0.9974,0,26.2835,-0.0112,25.8852,0.186871,0.1734,6.71,0.017544,0.159104,0,0
1779975916.7816288,58,0.9968,0,26.3184,-0.0104,25.9452,0.167077,0.1736,4.09,0.017241,0.159104,0,0
1779975917.0702205,59,0.9959,0,26.4146,-0.0086,26.0123,0.159357,0.1926,2.85,0.016949,0.159104,0,0
1779975917.3092482,60,0.9949,0,26.6831,-0.0040,26.1151,0.112219,0.1583,1.06,0.016667,0.159104,0,0
1779975917.608008,61,0.9940,0,26.6693,-0.0042,26.1993,0.130658,0.1821,-1.75,0.016393,0.159104,0,0
1779975917.8562694,62,0.9933,0,26.5453,-0.0061,26.2488,0.156476,0.1616,-5.85,0.016129,0.159104,0,0
1779975918.1653123,63,0.9926,0,26.3591,-0.0089,26.2587,0.185400,0.2028,-8.32,0.015873,0.159104,0,0
1779975918.3199384,64,0.9920,0,26.2814,-0.0100,26.2539,0.191077,0.0824,-9.24,0.015625,0.159104,0,0
1779975918.7137337,65,0.9916,0,26.2166,-0.0108,26.2389,0.184186,0.2082,-9.51,0.015385,0.159104,0,0
