time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z
1777987609.6571934,47,0.1853,0,3.2429,5.3725,120.8732,0.000001,0.0780,18.78,11.03,-5.14
1777987609.9041092,48,0.2043,0,-0.1429,5.2651,120.4802,0.000002,0.0662,16.80,13.86,-6.17
1777987610.150009,49,0.2292,0,-5.3429,5.1212,119.0196,0.000006,0.0718,12.60,18.35,-7.14
1777987610.402302,50,0.2554,0,-153.3429,2.7744,106.3848,0.000002,0.0722,146.48,11.96,-176.69
1777987610.6514857,51,0.2772,0,-154.3429,2.7116,93.0853,0.000001,0.0725,149.82,11.43,-177.47
1777987610.8964686,52,0.2921,0,-150.6429,2.7289,80.0277,0.000001,0.0719,146.95,14.57,-176.07
1777987611.157947,53,0.2998,0,-151.5429,2.6636,67.2897,0.000002,0.0736,138.40,12.42,-174.97
1777987611.408216,54,0.3020,0,-145.8429,2.7186,55.7124,0.000002,0.0741,128.84,15.76,-170.26
1777987611.6475706,55,0.3011,0,-169.8143,2.2364,42.9117,0.000002,0.0708,122.45,-3.90,176.08
1777987611.8991494,56,0.2988,0,-180.3000,2.0083,30.1650,0.000001,0.0736,118.99,-11.56,168.52
1777987612.1534789,57,0.2964,0,6.1429,5.2892,33.5489,0.000000,0.0741,23.92,8.83,-4.74
1777987612.397479,58,0.2938,0,10.1429,5.2665,36.9678,0.000000,0.0707,23.61,5.70,-2.05
1777987612.6586628,59,0.2898,0,15.5286,5.2685,40.5391,0.000000,0.0827,23.28,1.02,1.71
1777987612.89467,60,0.2811,0,10.3429,5.0922,43.4558,0.000001,0.0726,22.84,4.21,-1.27
1777987613.1444612,61,0.2656,0,7.1429,4.9600,46.0115,0.000001,0.0649,22.06,6.06,-2.91
1777987613.4146745,62,0.2432,0,6.1429,4.8730,48.4983,0.000000,0.0776,20.26,6.42,-3.05
1777987613.6546614,63,0.2161,0,6.8429,4.8189,51.1150,0.000001,0.0817,17.50,5.87,-2.32
1777987613.902683,64,0.1906,0,-166.5143,2.7804,44.6808,0.000000,0.0758,143.95,0.92,178.66
1777987614.1480618,65,0.1734,0,-167.5143,2.7410,39.2485,0.000000,0.0755,148.47,-0.16,178.20
1777987614.3909314,66,0.1649,0,13.2286,4.5023,42.6472,0.000000,0.0683,10.02,0.39,0.61
1777987614.6400847,67,0.1632,0,8.3429,4.4104,45.6723,0.000000,0.0701,9.44,5.12,-0.98
1777987614.9274416,68,0.1639,0,-4.5429,4.2403,47.9553,0.000000,0.0942,10.04,17.46,-5.30
1777987615.1508195,69,0.1639,0,0.8429,4.2515,50.3605,0.000000,0.0743,9.69,12.48,-3.49
1777987615.3997338,70,0.1641,0,5.2429,4.2530,52.8364,0.000000,0.0734,9.53,8.40,-2.06
1777987615.6455033,71,0.1655,0,13.4286,4.2921,55.5421,0.000000,0.0751,9.61,0.83,0.56
1777987615.9089496,72,0.1710,0,9.7429,4.2102,57.8768,0.000000,0.0710,10.15,4.65,-0.75
1777987616.157004,73,0.1869,0,8.9429,4.1540,59.8550,0.000000,0.0756,12.14,5.74,-1.32
1777987616.400031,74,0.2135,0,5.9429,4.0623,61.2028,0.000002,0.0656,13.81,8.58,-2.75
1777987616.6552582,75,0.2444,0,3.5429,3.9675,61.8674,0.000003,0.0717,14.33,10.76,-3.91
1777987616.903075,76,0.2713,0,2.1429,3.8802,61.9640,0.000003,0.0744,15.20,12.06,-4.88
1777987617.159993,77,0.2867,0,2.5429,3.8203,61.8087,0.000012,0.0794,16.26,12.21,-5.22
1777987617.405828,78,0.2904,0,-32.1000,3.1500,58.7780,0.000008,0.0809,27.93,38.30,-29.58
1777987617.6597443,79,0.2868,0,-41.1000,2.9409,55.2524,0.000006,0.0812,33.55,39.97,-37.05
1777987617.9078398,80,0.2809,0,36.0000,4.1908,57.9993,0.000011,0.0838,23.53,-23.77,17.79
1777987618.1473322,81,0.2764,0,38.6000,4.1644,60.7356,0.000012,0.0753,20.48,-29.44,18.94
1777987618.3925004,82,0.2732,0,-25.9143,3.0383,58.4003,0.000013,0.0707,14.26,28.11,-15.34
1777987618.6660402,83,0.2694,0,-29.5143,2.9310,55.9643,0.000002,0.0836,16.67,36.00,-20.03
1777987618.907899,84,0.2655,0,-30.1143,2.8748,53.6602,0.000002,0.0780,20.20,38.09,-22.65
1777987619.1540291,85,0.2617,0,36.6000,3.8772,56.3361,0.000009,0.0732,18.66,-21.24,14.95
1777987619.4065168,86,0.2579,0,41.4000,3.8915,59.1626,0.000005,0.0770,19.14,-30.99,18.36
1777987619.6559699,87,0.2546,0,37.5000,3.7725,61.5152,0.000009,0.0697,12.62,-31.66,14.46
1777987619.8900049,88,0.2511,0,37.5000,3.7156,63.7037,0.000008,0.0700,6.63,-30.68,11.65
1777987620.1611583,89,0.2487,0,-33.6000,2.5988,60.8533,0.000007,0.0886,5.51,42.04,-13.12
1777987620.4024284,90,0.2482,0,54.5714,3.8735,64.1740,0.000004,0.0723,8.76,-37.72,15.95
1777987620.6549885,91,0.2490,0,43.7857,3.6545,66.5160,0.000005,0.0767,10.87,-27.57,14.07
1777987620.9067059,92,0.2499,0,43.6857,3.5982,68.6656,0.000001,0.0759,15.43,-29.98,16.88
1777987621.141846,93,0.2507,0,-34.2000,2.3725,65.2537,0.000000,0.0707,16.26,35.56,-19.53
1777987621.3980188,94,0.2507,0,36.4000,3.3989,66.8796,0.000000,0.0733,15.80,-29.84,15.32
1777987621.6703367,95,0.2506,0,36.6000,3.3508,68.3826,0.000000,0.0958,15.85,-30.28,15.49
1777987621.9053848,96,0.2505,0,-36.7000,2.1987,64.6889,0.000000,0.0735,15.74,35.54,-19.63
1777987622.1527393,97,0.2504,0,-37.1000,2.1596,61.1411,0.000000,0.0719,15.90,35.97,-19.91
1777987622.3976212,98,0.2504,0,-27.2143,2.2757,58.4407,0.000000,0.0687,13.18,27.38,-14.30
1777987622.645601,99,0.2505,0,-11.0286,2.4848,56.9734,0.000000,0.0739,10.90,12.88,-6.64
1777987622.9088168,100,0.2506,0,-10.3429,2.4577,55.5968,0.000000,0.0778,10.84,12.21,-6.33
1777987623.1570516,101,0.2506,0,-46.4857,1.8773,51.7620,0.000000,0.0732,19.54,43.49,-26.11
1777987623.4060097,102,0.2502,0,-46.2857,1.8521,48.1329,0.000000,0.0746,19.02,42.48,-25.45
1777987623.6574159,103,0.2499,0,-43.0857,1.8723,44.9042,0.000000,0.0763,17.79,39.90,-23.33
1777987623.9081693,104,0.2499,0,-40.0000,1.8905,42.0392,0.000000,0.0746,17.15,38.48,-21.94
1777987624.170124,105,0.2501,0,-35.3000,1.9327,39.6237,0.000002,0.0851,14.39,36.57,-18.57
1777987624.411357,106,0.2508,0,-14.6286,2.2147,38.7332,0.000011,0.0780,6.26,20.77,-7.11
1777987624.651006,107,0.2512,0,-10.7286,2.2401,38.1254,0.000018,0.0690,1.00,18.70,-4.21
1777987624.9018195,108,0.2516,0,-31.4000,1.8942,36.0796,0.000010,0.0763,-2.29,39.17,-7.05
1777987625.1461627,109,0.2517,0,-29.2143,1.8986,34.2694,0.000001,0.0687,-6.22,37.24,-4.24
1777987625.4045246,110,0.2510,0,-18.4286,2.0325,33.2899,0.000000,0.0745,-6.55,25.92,-2.64
1777987625.646307,111,0.2494,0,-39.9000,1.6807,30.8760,0.000000,0.0686,-1.31,46.16,-9.15
1777987625.8993905,112,0.2465,0,-64.5571,1.2911,26.9386,0.000001,0.0728,20.01,66.76,-32.45
1777987626.1539578,113,0.2367,0,-160.5286,-0.0907,17.1203,0.000005,0.0740,146.16,12.70,-177.92
1777987626.4040616,114,0.2157,0,-168.9143,-0.1981,8.1333,0.000007,0.0760,143.47,4.83,179.31
1777987626.654738,115,0.1859,0,-171.2143,-0.2216,0.6089,0.000004,0.0767,142.68,2.73,178.31
1777987626.9093719,116,0.1473,0,3.9429,1.3287,2.0024,0.000000,0.0775,19.68,2.53,-1.88
1777987627.1522074,117,0.1068,0,4.4429,1.3234,3.3520,0.000000,0.0705,20.41,1.94,-1.64
1777987627.4005327,118,0.0768,1,3.6429,1.3234,4.6754,0.000000,0.0671,20.70,2.65,-2.00
1777987627.6596346,119,0.0557,1,-171.9143,1.3234,5.9989,0.000001,0.0827,153.24,2.21,177.85
1777987627.8956451,120,0.0408,1,-3.7429,1.3234,7.3223,0.000001,0.0670,22.97,9.50,-5.43
1777987628.147235,121,0.0313,1,-7.9429,1.3234,8.6457,0.000001,0.0662,24.80,13.50,-7.71
1777987628.3997803,122,0.0266,1,-157.9286,1.3234,9.9691,0.000001,0.0718,151.29,14.34,-175.97
1777987628.6444185,123,0.0246,1,36.4000,1.3234,11.2926,0.000001,0.0686,31.48,-26.22,14.37
1777987628.906658,124,0.0240,1,-170.6143,1.3234,12.6160,0.000000,0.0748,150.16,4.70,55.01
1777987629.153679,125,0.0236,1,-163.2286,1.3234,13.9394,0.000000,0.0701,148.85,12.24,-176.33
1777987629.4019752,126,0.0235,1,-164.0286,1.3234,15.2629,0.000000,0.0735,148.04,12.58,-175.94
1777987629.6449192,127,0.0234,1,-178.1000,1.3234,16.5863,0.000000,0.0689,148.27,1.23,177.29
1777987629.910224,128,0.0233,1,92.3143,1.3234,17.9097,0.000000,0.0768,92.36,-57.89,91.51
1777987630.1532862,129,0.0231,1,138.3571,1.3234,19.2331,0.000000,0.0714,140.00,-33.69,152.58
1777987630.405358,130,0.0231,1,139.7571,1.3234,20.5566,0.000000,0.0698,140.91,-32.04,154.19
1777987630.6527157,131,0.0230,1,154.7286,1.3234,21.8800,0.000000,0.0703,145.61,-19.47,164.27
1777987630.897089,132,0.0229,1,174.8143,1.3234,23.2034,0.000000,0.0718,148.08,-2.20,175.32
1777987631.1491096,133,0.0229,1,-145.6429,1.3234,24.5268,0.000000,0.0720,142.87,31.25,-162.28
1777987631.3215206,134,0.0228,1,-145.6429,1.3234,25.8503,0.000000,0.0000,142.87,31.26,-162.27
1777987631.587361,135,0.0228,1,-145.6429,1.3234,27.1737,0.000000,0.0000,142.86,31.27,-162.26
1777987631.8334465,136,0.0228,1,-145.6429,1.3234,28.4971,0.000000,0.0000,142.86,31.27,-162.26
1777987632.082706,137,0.0228,1,-145.6429,1.3234,29.8205,0.000000,0.0000,142.85,31.27,-162.26
1777987632.330975,138,0.0228,1,-145.6429,1.3234,31.1440,0.000000,0.0000,142.84,31.27,-162.25
1777987632.571024,139,0.0228,1,-145.6429,1.3234,32.4674,0.000000,0.0000,142.83,31.27,-162.25
1777987632.833289,140,0.0228,1,-145.6429,1.3234,33.7908,0.000000,0.0000,142.83,31.28,-162.25
1777987633.0808342,141,0.0228,1,-145.6429,1.3234,35.1142,0.000000,0.0000,142.82,31.28,-162.24
1777987633.3223991,142,0.0228,1,-145.6429,1.3234,36.4377,0.000000,0.0000,142.81,31.28,-162.24
1777987633.5773056,143,0.0228,1,-145.6429,1.3234,37.7611,0.000000,0.0000,142.80,31.29,-162.23
1777987633.824685,144,0.0228,1,-145.6429,1.3234,39.0845,0.000000,0.0000,142.79,31.29,-162.23
1777987634.0838413,145,0.0228,1,-145.6429,1.3234,40.4079,0.000000,0.0000,142.79,31.29,-162.22
1777987634.3297164,146,0.0228,1,-145.6429,1.3234,41.7314,0.000000,0.0000,142.78,31.30,-162.22
1777987634.5706313,147,0.0228,1,-145.6429,1.3234,43.0548,0.000000,0.0000,142.77,31.30,-162.22
1777987634.8287797,148,0.0228,1,-145.6429,1.3234,44.3782,0.000000,0.0000,142.77,31.30,-162.22
1777987635.0698485,149,0.0228,1,-145.6429,1.3234,45.7016,0.000000,0.0000,142.76,31.30,-162.21
1777987635.3337815,150,0.0228,1,-145.6429,1.3234,47.0251,0.000000,0.0000,142.76,31.30,-162.21
1777987635.580231,151,0.0228,1,-145.6429,1.3234,48.3485,0.000000,0.0000,142.76,31.30,-162.21
1777987635.824141,152,0.0229,1,-145.6429,1.3234,49.6719,0.000000,0.0000,142.75,31.30,-162.21
1777987636.0815709,153,0.0229,1,-145.6429,1.3234,50.9953,0.000000,0.0000,142.75,31.30,-162.20
1777987636.3228862,154,0.0229,1,-145.6429,1.3234,52.3188,0.000000,0.0000,142.74,31.31,-162.20
1777987636.580795,155,0.0229,1,-145.6429,1.3234,53.6422,0.000000,0.0000,142.74,31.31,-162.20
1777987636.8240838,156,0.0229,1,-145.6429,1.3234,54.9656,0.000000,0.0000,142.73,31.31,-162.19
1777987637.0864484,157,0.0229,1,-145.6429,1.3234,56.2890,0.000000,0.0000,142.73,31.31,-162.19
1777987637.3318138,158,0.0229,1,-145.6429,1.3234,57.6125,0.000000,0.0000,142.72,31.30,-162.19
1777987637.5732079,159,0.0229,1,-145.6429,1.3234,58.9359,0.000000,0.0000,142.72,31.30,-162.19
1777987637.8341217,160,0.0228,1,-145.6429,1.3234,60.2593,0.000000,0.0000,142.72,31.30,-162.18
1777987638.0809908,161,0.0228,1,-145.6429,1.3234,61.5828,0.000000,0.0000,142.72,31.30,-162.18
1777987638.3275166,162,0.0228,1,-145.6429,1.3234,62.9062,0.000000,0.0000,142.72,31.30,-162.18
1777987638.5859828,163,0.0228,1,-145.6429,1.3234,64.2296,0.000000,0.0000,142.71,31.30,-162.18
1777987638.8291035,164,0.0228,1,-145.6429,1.3234,65.5530,0.000000,0.0000,142.71,31.30,-162.18
1777987639.0756676,165,0.0228,1,-145.6429,1.3234,66.8765,0.000000,0.0000,142.71,31.30,-162.17
1777987639.320431,166,0.0228,1,-145.6429,1.3234,68.1999,0.000000,0.0000,142.71,31.30,-162.17
1777987639.581445,167,0.0228,1,-145.6429,1.3234,69.5233,0.000000,0.0000,142.71,31.31,-162.17
1777987639.8264184,168,0.0228,1,-145.6429,1.3234,70.8467,0.000000,0.0000,142.70,31.31,-162.17
