time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779899474.7894862,38,0.2278,0,-0.5760,-0.0078,-0.5849,0.012789,0.2281,24.17,48.53,-11.17,0.026316,0.034064,0,0
1779899475.0508695,39,0.2249,0,-0.6168,-0.0080,-0.5931,0.010784,0.2363,22.29,46.14,-9.85,0.025641,0.034064,0,0
1779899475.3409805,40,0.2218,0,-0.6722,-0.0083,-0.6020,0.010346,0.2428,19.43,41.85,-7.97,0.025000,0.034064,0,0
1779899475.5959306,41,0.2189,0,-0.7566,-0.0087,-0.6118,0.018623,0.2331,15.80,36.01,-5.99,0.024390,0.034064,0,0
1779899475.854965,42,0.2164,0,-0.9111,-0.0095,-0.6234,0.067255,0.2360,11.98,28.90,-4.36,0.023810,0.034064,0,0
1779899476.1363916,43,0.2150,0,-1.0816,-0.0103,-0.6369,0.157372,0.2570,7.88,21.68,-3.19,0.023256,0.034064,0,0
1779899476.2800686,44,0.2148,0,-1.2718,-0.0111,-0.6526,0.289491,0.1345,2.89,13.42,-1.86,0.022727,0.034064,0,0
1779899476.6311636,45,0.2150,0,-1.4773,-0.0121,-0.6706,0.465764,0.2232,-2.18,3.89,-0.51,0.022222,0.034064,0,0
1779899476.9233012,46,0.2154,0,-1.6884,-0.0130,-0.6910,0.662102,0.2396,-6.33,-6.08,0.45,0.021739,0.034064,0,0
1779899477.1915517,47,0.2163,0,-1.9061,-0.0139,-0.7138,0.852343,0.2387,-8.89,-15.74,0.80,0.021277,0.034064,0,0
1779899477.4533486,48,0.2179,0,-2.1010,-0.0148,-0.7387,0.990955,0.2448,-10.73,-23.60,0.67,0.020833,0.034064,0,0
1779899477.737094,49,0.2194,0,-2.2353,-0.0153,-0.7651,1.056306,0.2541,-12.02,-28.56,0.33,0.020408,0.034064,0,0
1779899477.986863,50,0.2203,0,-2.2357,-0.0152,-0.7912,1.039873,0.2304,-12.99,-29.29,0.15,0.020000,0.034064,0,0
1779899478.2846243,51,0.2201,0,-2.1286,-0.0147,-0.8158,0.965038,0.2565,-13.54,-26.58,0.15,0.019608,0.034064,0,0
1779899478.5865963,52,0.2185,0,-1.9692,-0.0140,-0.8383,0.843350,0.2826,-12.98,-20.94,0.20,0.019231,0.034064,0,0
1779899479.0589375,53,0.2123,0,-1.5918,-0.0124,-0.8561,0.476792,0.2284,-6.52,-2.96,-1.02,0.018868,0.034064,0,0
1779899479.379933,54,0.2085,0,-1.4099,-0.0117,-0.8716,0.278869,0.2666,-1.27,7.50,-2.54,0.018519,0.034064,0,0
1779899479.9364154,55,0.1993,0,-1.0697,-0.0104,-0.8832,0.040900,0.2894,9.81,27.70,-5.76,0.018182,0.034064,0,0
1779899480.4970639,56,0.1894,0,-0.8863,-0.0097,-0.8929,0.009311,0.3116,19.04,42.03,-8.91,0.017857,0.034064,0,0
1779899480.9731703,57,0.1796,0,-0.8785,-0.0097,-0.9024,0.012691,0.2620,25.76,50.15,-12.36,0.017544,0.034064,0,0
1779899481.2286398,58,0.1767,0,-0.9134,-0.0097,-0.9122,0.025127,0.2467,27.25,52.79,-13.64,0.017241,0.034064,0,0
1779899481.5341733,59,0.1770,0,-0.9366,-0.0098,-0.9220,0.030267,0.2892,27.73,55.93,-14.87,0.016949,0.034064,0,0
1779899482.0407665,60,0.1833,0,-0.9459,-0.0098,-0.9319,0.037731,0.2610,8.73,64.28,-19.47,0.016667,0.034064,0,0
1779899482.5453563,61,0.1896,0,-0.9929,-0.0099,-0.9421,0.032514,0.2316,-33.48,69.82,-26.95,0.016393,0.034064,0,0
1779899482.8301547,62,0.1936,0,-0.9974,-0.0099,-0.9523,0.038068,0.2534,-55.01,72.25,-30.70,0.016129,0.034064,0,0
1779899483.147324,63,0.1979,0,-0.9822,-0.0098,-0.9623,0.037340,0.2941,-77.51,75.21,-33.64,0.015873,0.034064,0,0
1779899483.633498,64,0.2040,0,-0.9141,-0.0096,-0.9714,0.024387,0.2539,-84.19,77.78,-35.09,0.015625,0.034064,0,0
1779899483.8825383,65,0.2040,0,-0.9333,-0.0096,-0.9807,0.022557,0.2310,-83.98,72.46,-32.83,0.015385,0.034064,0,0
1779899484.1716754,66,0.2039,0,-1.0419,-0.0099,-0.9909,0.044597,0.2552,-65.47,63.67,-28.65,0.015152,0.034064,0,0
1779899484.4445014,67,0.2033,0,-1.2145,-0.0104,-1.0028,0.119642,0.2510,-45.30,53.94,-23.29,0.014925,0.034064,0,0
1779899484.964388,68,0.1995,0,-1.5965,-0.0115,-1.0182,0.347582,0.2478,-7.36,32.03,-11.79,0.014706,0.034064,0,0
1779899485.1979427,69,0.1969,0,-1.7873,-0.0120,-1.0353,0.499377,0.2199,10.26,18.59,-6.71,0.014493,0.034064,0,0
1779899485.5267093,70,0.1936,0,-1.9779,-0.0125,-1.0539,0.691250,0.2683,11.13,3.65,-2.75,0.014286,0.034064,0,0
1779899486.0310314,71,0.1872,0,-2.3729,-0.0135,-1.0757,1.093742,0.2357,1.35,-19.24,1.52,0.014085,0.034064,0,0
1779899486.3572972,72,0.1848,0,-2.5025,-0.0138,-1.0984,1.289288,0.2960,-2.82,-26.14,2.09,0.013889,0.034064,0,0
1779899486.8995245,73,0.1835,0,-2.5896,-0.0140,-1.1216,1.556127,0.2827,-6.75,-34.48,2.25,0.013699,0.034064,0,0
1779899487.406945,74,0.1852,0,-2.6260,-0.0140,-1.1450,1.564629,0.2670,-5.03,-34.79,2.66,0.013514,0.034064,0,0
1779899487.943688,75,0.1843,0,-2.5038,-0.0137,-1.1672,1.261686,0.2713,-0.90,-25.00,2.71,0.013333,0.034064,0,0
1779899488.5045166,76,0.1798,0,-2.2024,-0.0129,-1.1864,0.837874,0.2964,4.82,-8.03,1.45,0.013158,0.034064,0,0
1779899489.00652,77,0.1764,0,-1.8661,-0.0121,-1.2025,0.401938,0.2547,12.35,10.79,-1.50,0.012987,0.034064,0,0
1779899489.2445767,78,0.1752,0,-1.7033,-0.0118,-1.2172,0.230856,0.2270,16.00,19.22,-3.33,0.012821,0.034064,0,0
1779899489.5227911,79,0.1745,0,-1.5531,-0.0114,-1.2305,0.109065,0.2233,19.19,26.57,-5.18,0.012658,0.034064,0,0
1779899489.803569,80,0.1746,0,-1.4404,-0.0111,-1.2428,0.040517,0.2491,22.11,32.36,-6.84,0.012500,0.034064,0,0
1779899490.1178,81,0.1748,0,-1.3698,-0.0110,-1.2545,0.012896,0.2818,23.41,36.55,-7.81,0.012346,0.034064,0,0
1779899490.656586,82,0.1746,0,-1.2592,-0.0107,-1.2651,0.018980,0.2874,17.11,40.09,-6.17,0.012195,0.034064,0,0
1779899491.1767757,83,0.1738,0,-1.1410,-0.0104,-1.2748,0.042553,0.2570,4.98,40.32,-2.33,0.012048,0.034064,0,0
1779899491.7147832,84,0.1711,0,-1.0345,-0.0102,-1.2835,0.063146,0.2559,-8.12,39.96,2.02,0.011905,0.034064,0,0
1779899492.2381387,85,0.1709,0,-0.9948,-0.0101,-1.2918,0.071474,0.2411,-15.56,39.34,4.67,0.011765,0.034064,0,0
1779899492.5751774,86,0.1726,0,-1.0483,-0.0102,-1.3005,0.074218,0.3037,-11.88,38.56,3.54,0.011628,0.034064,0,0
1779899493.113955,87,0.1761,0,-1.2002,-0.0105,-1.3103,0.054351,0.3072,-1.68,37.75,0.35,0.011494,0.034064,0,0
1779899493.6008437,88,0.1793,0,-1.3675,-0.0108,-1.3214,0.038728,0.2399,10.55,37.10,-3.28,0.011486,0.034064,0,0
1779899493.8651652,89,0.1808,0,-1.4557,-0.0109,-1.3331,0.031710,0.2468,16.28,36.66,-4.94,0.011486,0.034064,0,0
1779899494.1130316,90,0.1810,0,-1.5426,-0.0111,-1.3454,0.028374,0.2250,21.31,35.97,-6.37,0.011486,0.034064,0,0
1779899494.3843966,91,0.1802,0,-1.5887,-0.0112,-1.3580,0.033560,0.2312,23.54,35.15,-6.90,0.011486,0.034064,0,0
1779899494.6957932,92,0.1794,0,-1.6366,-0.0112,-1.3709,0.046507,0.2649,23.48,33.68,-6.43,0.011486,0.034064,0,0
1779899494.950508,93,0.1786,0,-1.7425,-0.0114,-1.3845,0.092698,0.2485,24.53,30.28,-5.80,0.011486,0.034064,0,0
1779899495.2246652,94,0.1776,0,-1.8726,-0.0117,-1.3991,0.163073,0.2546,24.92,25.19,-4.61,0.011486,0.034064,0,0
1779899495.4753442,95,0.1770,0,-2.0060,-0.0119,-1.4146,0.241183,0.2336,25.01,20.08,-3.25,0.011486,0.034064,0,0
1779899495.8478973,96,0.1764,0,-2.1234,-0.0121,-1.4309,0.301467,0.3347,24.85,15.55,-1.92,0.011486,0.034064,0,0
1779899496.28381,97,0.1755,0,-2.2408,-0.0124,-1.4480,0.341857,0.2391,26.33,10.15,-0.75,0.011486,0.034064,0,0
1779899496.5346231,98,0.1757,0,-2.2899,-0.0124,-1.4654,0.352304,0.2278,27.04,8.09,-0.35,0.011486,0.034064,0,0
1779899496.888365,99,0.1757,0,-2.3168,-0.0125,-1.4829,0.354555,0.2983,27.44,6.90,-0.12,0.011486,0.034064,0,0
1779899497.422836,100,0.1752,0,-2.2261,-0.0123,-1.4995,0.276424,0.2942,28.52,9.94,-1.13,0.011486,0.034064,0,0
1779899497.935201,101,0.1746,0,-2.1082,-0.0120,-1.5151,0.169553,0.2593,29.42,14.51,-2.57,0.011486,0.034064,0,0
1779899498.4635184,102,0.1752,0,-2.0711,-0.0119,-1.5302,0.143604,0.2694,29.51,16.31,-3.17,0.011486,0.034064,0,0
1779899498.9440475,103,0.1754,0,-1.9275,-0.0116,-1.5441,0.115143,0.2160,29.51,27.70,-7.37,0.011486,0.034064,0,0
1779899499.2418528,104,0.1753,0,-1.8699,-0.0114,-1.5574,0.099651,0.2442,14.26,36.26,-11.52,0.011486,0.034064,0,0
1779899499.5005734,105,0.1756,0,-1.8113,-0.0113,-1.5702,0.080092,0.2392,-7.70,43.19,-16.97,0.011486,0.034064,0,0
1779899499.8038282,106,0.1757,0,-1.7457,-0.0111,-1.5823,0.059965,0.2744,-29.69,49.40,-23.06,0.011486,0.034064,0,0
1779899500.3171778,107,0.1747,0,-1.5840,-0.0108,-1.5930,0.024595,0.2536,-73.70,60.50,-36.43,0.011486,0.034064,0,0
1779899500.5698924,108,0.1744,0,-1.5213,-0.0106,-1.6032,0.022943,0.2330,-95.77,64.20,-43.59,0.011486,0.034064,0,0
1779899500.8818896,109,0.1750,0,-1.5066,-0.0106,-1.6131,0.032044,0.2749,-117.91,64.96,-49.81,0.011486,0.034064,0,0
1779899501.4468408,110,0.1807,0,-1.4551,-0.0105,-1.6226,0.050649,0.3081,-146.60,58.19,-57.99,0.011486,0.034064,0,0
1779899501.9087937,111,0.1890,0,-1.3892,-0.0103,-1.6313,0.075602,0.2376,-146.73,54.43,-61.71,0.011486,0.034064,0,0
1779899502.2264423,112,0.1942,0,-1.3637,-0.0102,-1.6397,0.087993,0.2890,-146.76,53.28,-62.94,0.011486,0.034064,0,0
1779899502.7085676,113,0.2040,0,-1.3277,-0.0101,-1.6476,0.104083,0.2451,-146.80,52.60,-63.75,0.011486,0.034064,0,0
1779899502.994989,114,0.2069,0,-1.3312,-0.0101,-1.6554,0.104075,0.2630,-146.77,52.57,-63.82,0.011486,0.034064,0,0
1779899503.5195096,115,0.2076,0,-1.3648,-0.0102,-1.6634,0.091780,0.2577,-146.86,53.85,-62.37,0.011486,0.034064,0,0
1779899504.081782,116,0.2029,0,-1.4524,-0.0103,-1.6722,0.068006,0.2808,-114.08,58.33,-52.78,0.011486,0.034064,0,0
1779899504.627216,117,0.1919,0,-1.7400,-0.0109,-1.6835,0.132867,0.3028,-69.90,49.76,-37.69,0.011486,0.034064,0,0
1779899505.1382382,118,0.1827,0,-2.2166,-0.0119,-1.6987,0.532113,0.2826,-26.43,29.43,-18.83,0.011486,0.034064,0,0
1779899505.68179,119,0.1768,0,-2.6781,-0.0128,-1.7174,0.988144,0.2967,17.02,6.14,-0.96,0.011486,0.034064,0,0
1779899506.2527416,120,0.1703,0,-3.0390,-0.0135,-1.7385,1.311812,0.3273,27.86,-16.97,7.70,0.011486,0.034064,0,0
1779899506.6819344,121,0.1545,0,-3.0281,-0.0135,-1.7587,1.380348,0.2368,27.84,-18.95,8.45,0.011486,0.034064,0,0
1779899506.9661443,122,0.1425,0,-2.8847,-0.0132,-1.7773,1.285248,0.2533,28.03,-13.61,6.89,0.011486,0.034064,0,0
1779899507.4922495,123,0.1120,0,-2.5400,-0.0128,-1.7929,0.937852,0.2455,28.70,1.54,2.38,0.011486,0.034064,0,0
1779899507.7433116,124,0.0937,1,-1.8057,-0.0128,-1.8057,0.760121,0.2382,29.07,9.25,0.09,0.011486,0.034064,0,0
1779899507.9944775,125,0.0715,1,-1.8184,-0.0128,-1.8184,0.609956,0.2194,29.39,16.36,-2.01,0.011486,0.034064,0,0
1779899508.2863371,126,0.0478,1,-1.8312,-0.0128,-1.8312,0.543489,0.2387,29.54,21.15,-3.37,0.011486,0.034064,0,0
1779899508.5950146,127,0.0295,1,-1.8439,-0.0128,-1.8439,0.535040,0.2759,29.52,23.47,-3.98,0.011486,0.034064,0,0
1779899509.0948143,128,0.0207,1,-1.8567,-0.0128,-1.8567,0.605927,0.2449,29.41,22.53,-3.60,0.011486,0.034064,0,0
1779899509.3628423,129,0.0202,1,-1.8694,-0.0128,-1.8694,0.673956,0.2358,29.42,20.66,-3.01,0.011486,0.034064,0,0
1779899509.6582508,130,0.0199,1,-1.8822,-0.0128,-1.8822,0.768561,0.2704,29.34,18.00,-2.18,0.011486,0.034064,0,0
1779899510.1893935,131,0.0197,1,-1.8950,-0.0128,-1.8950,1.012563,0.2730,29.09,11.21,-0.05,0.011486,0.034064,0,0
1779899510.7437458,132,0.0197,1,-1.9077,-0.0128,-1.9077,1.270348,0.2904,28.79,4.26,2.11,0.011486,0.034064,0,0
1779899511.291436,133,0.0196,1,-1.9205,-0.0128,-1.9205,1.462166,0.3069,28.56,-0.82,3.67,0.011486,0.034064,0,0
1779899511.7435472,134,0.0196,1,-1.9332,-0.0128,-1.9332,1.564215,0.2351,28.42,-3.64,4.51,0.011486,0.034064,0,0
1779899512.0395648,135,0.0196,1,-1.9460,-0.0128,-1.9460,1.583061,0.2602,28.38,-4.30,4.70,0.011486,0.034064,0,0
1779899512.6122482,136,0.0196,1,-1.9587,-0.0128,-1.9587,1.577465,0.3010,28.35,-4.66,4.79,0.011486,0.034064,0,0
1779899513.0701697,137,0.0197,1,-1.9715,-0.0128,-1.9715,1.555157,0.2147,28.35,-4.62,4.75,0.011486,0.034064,0,0
