time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779981694.0514097,20,0.1343,0,-136.7970,0.0192,-137.6991,0.042165,0.1702,16.49,5.80,-0.93,0.050000,0.050000,0,0
1779981694.317503,21,0.1341,0,-135.5542,0.0271,-137.6585,0.065805,0.1702,12.46,5.05,0.58,0.047619,0.047619,0,0
1779981694.5984015,22,0.1340,0,-135.0152,0.0302,-137.6124,0.071099,0.1742,10.86,4.48,0.75,0.045455,0.045455,0,0
1779981694.8923364,23,0.1341,0,-135.0886,0.0296,-137.5683,0.072276,0.2092,11.29,4.39,0.89,0.043478,0.043478,0,0
1779981695.1209233,24,0.1340,0,-134.8826,0.0306,-137.5230,0.066051,0.1726,10.85,4.52,0.62,0.041667,0.041667,0,0
1779981695.4183905,25,0.1338,0,-134.6729,0.0315,-137.4764,0.061663,0.1893,8.95,3.27,0.51,0.040000,0.040000,0,0
1779981695.636455,26,0.1335,0,-134.9478,0.0299,-137.4336,0.065736,0.1512,5.62,-1.99,0.98,0.038462,0.038462,0,0
1779981695.9687464,27,0.1335,0,-136.3262,0.0230,-137.4053,0.098782,0.2002,3.75,-11.71,2.06,0.037037,0.037037,0,0
1779981696.2033982,28,0.1338,0,-138.8737,0.0107,-137.4016,0.186332,0.1735,4.19,-24.12,4.16,0.035714,0.035714,0,0
1779981696.5282242,29,0.1342,0,-142.2457,-0.0050,-137.4290,0.301022,0.2178,5.03,-36.92,6.92,0.034483,0.034483,0,0
1779981696.7730596,30,0.1347,0,-146.4718,-0.0239,-137.4943,0.417374,0.2065,4.92,-48.15,9.83,0.033333,0.034064,0,0
1779981697.0341852,31,0.1349,0,-151.2127,-0.0444,-137.6015,0.508522,0.1876,3.04,-57.64,10.98,0.032258,0.034064,0,0
1779981697.303346,32,0.1351,0,-157.0105,-0.0687,-137.7592,0.624942,0.1966,0.10,-68.08,10.46,0.031250,0.034064,0,0
1779981697.6145577,33,0.1356,0,-171.0755,-0.1262,-138.0388,0.929126,0.2286,-2.79,-80.97,10.89,0.030303,0.034064,0,0
1779981697.869807,34,0.1364,0,176.1417,-0.1770,-138.4280,1.388141,0.2203,-5.02,-94.10,12.28,0.029412,0.034064,0,0
1779981698.1408188,35,0.1372,0,168.2969,-0.2071,-138.8830,2.038862,0.2353,-7.79,-105.61,13.15,0.028571,0.034064,0,0
1779981698.3866732,36,0.1377,0,148.0255,-0.2838,-139.5082,2.954195,0.2091,-9.98,-115.28,11.51,0.027778,0.034064,0,0
1779981698.6503167,37,0.1380,0,130.5560,-0.3479,-140.2773,3.711339,0.1995,-11.23,-123.82,8.64,0.027027,0.034064,0,0
1779981698.9465072,38,0.1384,0,105.4297,-0.4382,-141.2522,3.726988,0.2402,-12.43,-132.26,5.79,0.026316,0.034064,0,0
1779981699.2356584,39,0.1389,0,87.1358,-0.5017,-142.3743,2.682793,0.2329,-13.73,-140.74,4.25,0.025641,0.034064,0,0
1779981699.4883351,40,0.1393,0,140.9913,-0.3124,-143.0489,7.781991,0.2172,-14.98,-148.17,3.90,0.025000,0.034064,0,0
1779981699.7659945,41,0.1395,0,66.2168,-0.5658,-144.3286,0.595895,0.2247,-15.40,-152.21,2.92,0.024390,0.034064,0,0
1779981700.0255349,42,0.1396,0,60.6592,-0.5824,-145.6454,0.258546,0.2058,-14.83,-154.19,1.56,0.023810,0.034064,0,0
1779981700.3248937,43,0.1396,0,57.6466,-0.5903,-146.9783,0.104313,0.2433,-13.83,-154.64,0.42,0.023256,0.034064,0,0
1779981700.5696654,44,0.1396,0,58.2257,-0.5866,-148.2984,0.170548,0.2190,-13.50,-153.08,0.45,0.022727,0.034064,0,0
1779981700.7982662,45,0.1395,0,62.9886,-0.5700,-149.5723,0.865883,0.1835,-13.02,-148.66,0.95,0.022222,0.034064,0,0
1779981701.0797455,46,0.1391,0,71.6710,-0.5420,-150.7694,2.316580,0.2007,-11.95,-141.38,1.28,0.021739,0.034064,0,0
1779981701.3435514,47,0.1386,0,85.5232,-0.4996,-151.8507,4.160475,0.2060,-10.52,-131.67,1.63,0.021277,0.034064,0,0
1779981701.6504886,48,0.1380,0,113.8376,-0.4168,-152.7088,5.798789,0.2439,-8.64,-119.41,1.94,0.020833,0.034064,0,0
1779981701.8947802,49,0.1373,0,145.1164,-0.3280,-153.3260,5.761403,0.2137,-5.89,-104.45,2.42,0.020408,0.034064,0,0
1779981702.1765654,50,0.1366,0,151.8817,-0.3086,-153.8880,5.227555,0.2363,-2.28,-87.32,2.67,0.020000,0.034064,0,0
1779981702.4527078,51,0.1359,0,159.6534,-0.2870,-154.3889,4.300187,0.2440,2.23,-68.26,2.03,0.019608,0.034064,0,0
1779981702.6785915,52,0.1353,0,176.5529,-0.2423,-154.7640,2.600202,0.2182,6.57,-48.54,0.17,0.019231,0.034064,0,0
1779981703.0350285,53,0.1348,0,-161.9171,-0.1870,-154.9829,1.016361,0.2851,9.18,-29.22,-1.88,0.018868,0.034064,0,0
1779981703.4949493,54,0.1342,0,-134.4529,-0.1182,-155.0068,0.094450,0.2208,11.01,6.16,-4.71,0.018519,0.034064,0,0
1779981703.724742,55,0.1342,0,-132.9862,-0.1144,-155.0200,0.050800,0.1712,11.11,21.05,-5.90,0.018182,0.034064,0,0
1779981703.9940786,56,0.1342,0,-131.1329,-0.1097,-155.0200,0.035394,0.1808,10.01,33.23,-6.73,0.017857,0.034064,0,0
1779981704.2551703,57,0.1341,0,-129.3692,-0.1052,-155.0076,0.025469,0.1747,8.03,43.54,-7.32,0.017544,0.034064,0,0
1779981704.5214305,58,0.1341,0,-127.8928,-0.1016,-154.9848,0.015418,0.1799,5.44,52.21,-7.79,0.017241,0.034064,0,0
1779981704.8303404,59,0.1341,0,-126.8650,-0.0990,-154.9549,0.007850,0.2098,3.10,59.65,-8.66,0.016949,0.034064,0,0
1779981705.0801659,60,0.1343,0,-126.2845,-0.0975,-154.9208,0.006140,0.1938,1.60,66.11,-9.49,0.016667,0.034064,0,0
1779981705.402954,61,0.1345,0,-157.6889,-0.1665,-155.0993,160.787015,0.2493,0.68,72.99,-9.91,0.016393,0.034064,0,0
1779981705.6176991,62,0.1348,0,-125.7728,-0.0968,-155.0610,0.006002,0.1842,0.07,80.05,-9.59,0.016129,0.034064,0,0
1779981705.8975658,63,0.1351,0,-157.6889,-0.1650,-155.2373,765.358211,0.2047,-0.40,87.42,-9.61,0.015873,0.034064,0,0
1779981706.1687226,64,0.1355,0,-126.3529,-0.0983,-155.2019,0.005410,0.2136,-0.23,94.90,-9.67,0.015625,0.034064,0,0
1779981706.4367828,65,0.1360,0,-157.6888,-0.1637,-155.3763,1354.148018,0.2133,0.67,102.78,-8.74,0.015385,0.034064,0,0
1779981706.8219078,66,0.1364,0,-127.9469,-0.1019,-155.3503,0.010334,0.3358,1.81,109.94,-6.60,0.015152,0.034064,0,0
1779981707.3572667,67,0.1371,0,-127.4701,-0.1007,-155.3202,0.019743,0.3346,3.83,121.57,0.39,0.014925,0.034064,0,0
1779981707.7921617,68,0.1373,0,-161.4214,-0.1690,-155.5170,2229.780977,0.2215,4.39,123.27,1.49,0.014706,0.034064,0,0
1779981708.1329932,69,0.1372,0,-127.4701,-0.1012,-155.4866,0.035063,0.2940,3.79,122.12,-0.69,0.014493,0.034064,0,0
1779981708.617242,70,0.1371,0,-121.1739,-0.0886,-155.4146,0.115165,0.2589,-0.57,120.36,-9.29,0.014286,0.034064,0,0
1779981709.2422247,71,0.1370,0,-113.6619,-0.0740,-155.2934,0.118171,0.3429,-8.60,121.53,-19.37,0.014085,0.034064,0,0
1779981709.63523,72,0.1372,0,-109.9333,-0.0667,-155.1479,0.109005,0.2176,-17.14,127.02,-27.27,0.013889,0.034064,0,0
1779981709.9073925,73,0.1375,0,-108.9907,-0.0648,-154.9963,0.101915,0.2148,-20.50,132.49,-28.61,0.013699,0.034064,0,0
