time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1779634161.898062,30,-150.0000,655.970867,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.8988347,30,-145.0000,669.826035,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.8996854,30,-140.0000,688.909527,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9007602,30,-135.0000,699.416992,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9024982,30,-130.0000,723.388755,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9033382,30,-125.0000,753.938696,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9041357,30,-120.0000,791.108625,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9049032,30,-115.0000,818.033691,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9056885,30,-110.0000,856.853671,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9064686,30,-105.0000,888.938056,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9072492,30,-100.0000,932.686030,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9080367,30,-95.0000,957.964641,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.909493,30,-90.0000,991.474407,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9106386,30,-85.0000,1009.544598,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9121642,30,-80.0000,997.327418,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9129865,30,-75.0000,939.033861,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9137619,30,-70.0000,801.589680,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.91455,30,-65.0000,725.485662,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9153376,30,-60.0000,672.187317,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9161186,30,-55.0000,614.031278,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9168828,30,-50.0000,553.079544,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9177113,30,-45.0000,491.359458,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9186265,30,-40.0000,430.312220,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9194434,30,-35.0000,371.040799,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9202166,30,-30.0000,314.431106,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.921049,30,-25.0000,261.204776,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9219441,30,-20.0000,211.951775,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.922786,30,-15.0000,167.154594,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9235878,30,-10.0000,127.207193,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9243624,30,-5.0000,92.429959,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9251482,30,0.0000,63.081404,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.925907,30,5.0000,39.367244,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.926683,30,10.0000,21.447353,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.927566,30,15.0000,9.441013,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9287806,30,20.0000,3.430747,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.930323,30,25.0000,3.464963,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9311347,30,30.0000,9.559536,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9318945,30,35.0000,21.698377,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9326515,30,40.0000,39.832971,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.933447,30,45.0000,63.880735,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9343882,30,50.0000,93.721939,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9352448,30,55.0000,129.194679,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9360113,30,60.0000,170.087083,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9367821,30,65.0000,216.125306,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9376006,30,70.0000,266.954825,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9385085,30,75.0000,322.110581,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9394708,30,80.0000,380.967611,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.940296,30,85.0000,442.655718,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9410794,30,90.0000,505.903490,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9418387,30,95.0000,568.734608,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.942604,30,100.0000,627.847902,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.943366,30,105.0000,677.421194,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.944128,30,110.0000,708.399624,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9448833,30,115.0000,760.885910,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.945661,30,120.0000,829.853603,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.946584,30,125.0000,886.811991,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9478498,30,130.0000,889.025139,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.949554,30,135.0000,893.529676,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9503958,30,140.0000,871.361617,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.952508,30,145.0000,852.476982,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9536822,30,150.0000,829.514958,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9545462,30,155.0000,799.144994,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9554453,30,160.0000,771.422416,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9562676,30,165.0000,754.249444,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.957038,30,170.0000,725.999831,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9578016,30,175.0000,701.295853,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9586635,30,28.2066,6.676826,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.959463,30,28.2066,6.676826,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.960234,30,28.2066,6.676826,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9609818,30,28.2066,6.676826,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9617517,30,22.4710,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.962552,30,22.4710,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.96334,30,22.4723,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9641259,30,22.4723,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.96502,30,22.4723,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9668508,30,22.4723,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9677486,30,22.4720,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9687064,30,22.4727,2.690459,0,6.317283E-03,1.738150E-02,0,1.0000,0.0
1779634161.9689362,30,22.4723,2.690459,1,6.317283E-03,1.738150E-02,0,1.0000,22.4723
1779634162.150485,31,-180.0000,604.027346,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1514091,31,-175.0000,585.661254,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.153862,31,-170.0000,572.134843,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1547594,31,-165.0000,572.620817,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1556156,31,-160.0000,560.444050,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1564453,31,-155.0000,562.557839,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1572592,31,-150.0000,563.263826,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1581066,31,-145.0000,575.968940,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1589737,31,-140.0000,593.996860,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1597683,31,-135.0000,603.520050,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1605337,31,-130.0000,626.549090,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1612933,31,-125.0000,656.159322,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1620574,31,-120.0000,692.346099,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1628494,31,-115.0000,718.195518,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1643813,31,-110.0000,755.803614,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1651638,31,-105.0000,786.512607,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1659155,31,-100.0000,828.736678,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
1779634162.1666715,31,-95.0000,852.455581,0,6.220121E-03,1.830321E-02,0,0.9999,0.0
