time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z,k_b_w,k_delta_w
1778160987.414426,1,0.0197,1,0.0000,0.0000,0.0000,0.182348,0.1404,25.75,32.08,-12.57,1.000000,1.000000
1778160987.694581,2,0.0190,1,0.0000,0.0000,0.0000,0.238448,0.1084,15.26,27.56,-5.40,0.500000,0.500000
1778160987.9922328,3,0.0191,1,0.0000,0.0000,0.0000,0.251817,0.1372,17.34,27.32,-6.00,0.333333,0.333333
1778160988.251244,4,0.0192,1,0.0000,0.0000,0.0000,0.334130,0.1184,16.89,22.65,-4.69,0.250000,0.250000
1778160988.5261755,5,0.0197,1,0.0000,0.0000,0.0000,0.407555,0.1304,13.32,16.54,-2.12,0.200000,0.200000
1778160988.792356,6,0.0212,1,0.0000,0.0000,0.0000,0.420819,0.1241,10.36,14.39,-0.25,0.166667,0.166667
1778160989.0627475,7,0.0276,1,0.0000,0.0000,0.0000,0.376618,0.1236,8.84,15.92,-0.25,0.142857,0.159104
1778160989.3500807,8,0.0471,1,0.0000,0.0000,0.0000,0.294226,0.1400,11.71,19.12,-2.14,0.125000,0.159104
1778160989.5896711,9,0.0737,1,0.0000,0.0000,0.0000,0.250187,0.1142,16.64,20.22,-3.56,0.111111,0.159104
1778160989.8530514,10,0.1058,0,-0.6341,-0.0067,-0.0173,0.265835,0.1101,18.78,16.44,-3.33,0.100000,0.159104
1778160990.1192517,11,0.1376,0,-0.8976,-0.0099,-0.0462,0.286019,0.1240,18.84,10.74,-1.92,0.090909,0.159104
1778160990.3881261,12,0.1654,0,-1.0469,-0.0118,-0.0841,0.267089,0.1252,15.27,7.19,-0.19,0.083333,0.159104
1778160990.6661305,13,0.1892,0,-1.0508,-0.0117,-0.1246,0.215705,0.1229,11.23,7.35,0.59,0.076923,0.159104
1778160990.9474294,14,0.2103,0,-0.9183,-0.0096,-0.1604,0.144194,0.1378,9.07,11.21,-0.10,0.071429,0.159104
1778160991.2236793,15,0.2299,0,-0.7494,-0.0068,-0.1885,0.069110,0.1313,8.72,15.94,-1.58,0.066667,0.159104
1778160991.467066,16,0.2475,0,-0.6879,-0.0058,-0.2137,0.035524,0.1053,10.94,18.06,-2.71,0.062500,0.159104
1778160991.7520058,17,0.2617,0,-0.8159,-0.0077,-0.2461,0.048246,0.1244,13.57,15.56,-2.60,0.058824,0.159104
1778160992.01016,18,0.2698,0,-1.1370,-0.0123,-0.2962,0.110899,0.1152,15.30,8.35,-1.13,0.055556,0.159104
1778160992.2837846,19,0.2716,0,-1.4262,-0.0163,-0.3606,0.158728,0.1335,12.10,0.60,0.30,0.052632,0.159104
1778160992.5422795,20,0.2689,0,-1.5696,-0.0180,-0.4296,0.170542,0.1165,4.74,-5.04,1.20,0.050000,0.159104
1778160992.7877371,21,0.2640,0,-1.5224,-0.0172,-0.4920,0.153173,0.0926,-2.88,-6.42,1.47,0.047619,0.159104
1778160993.0706074,22,0.2586,0,-1.2603,-0.0139,-0.5369,0.092001,0.1093,-10.49,-3.41,0.96,0.045455,0.159104
1778160993.3531768,23,0.2537,0,-0.9736,-0.0106,-0.5647,0.037119,0.1238,-16.08,0.59,1.08,0.043478,0.159104
1778160993.6125038,24,0.2502,0,-0.7831,-0.0085,-0.5815,0.011817,0.1187,-18.65,3.88,1.77,0.041667,0.159104
1778160993.8740237,25,0.2479,0,-0.6638,-0.0072,-0.5917,0.002262,0.1120,-20.77,5.58,2.26,0.040000,0.159104
1778160994.1525168,26,0.2449,0,-0.6618,-0.0071,-0.6013,0.002351,0.1071,-21.26,5.76,2.36,0.038462,0.159104
1778160994.4155726,27,0.2409,0,-0.8531,-0.0088,-0.6194,0.026275,0.1038,-16.38,5.08,2.14,0.037037,0.159104
1778160994.7103662,28,0.2364,0,-1.1480,-0.0112,-0.6501,0.075098,0.1292,-7.27,3.97,1.95,0.035714,0.159104
1778160994.9763944,29,0.2314,0,-1.5009,-0.0139,-0.6948,0.133718,0.1345,2.67,2.09,1.89,0.034483,0.159104
1778160995.2481396,30,0.2279,0,-1.8676,-0.0166,-0.7534,0.209334,0.1320,12.60,-0.71,2.45,0.033333,0.159104
1778160995.5096326,31,0.2270,0,-2.1198,-0.0183,-0.8204,0.274860,0.1203,20.35,-3.21,3.69,0.032258,0.159104
1778160995.7768173,32,0.2277,0,-2.2928,-0.0194,-0.8925,0.317846,0.1167,24.13,-5.61,5.14,0.031250,0.159104
1778160996.049783,33,0.2289,0,-2.4385,-0.0203,-0.9684,0.349266,0.1244,27.06,-7.59,6.48,0.030303,0.159104
1778160996.3320842,34,0.2301,0,-2.5454,-0.0209,-1.0462,0.363819,0.1233,28.96,-8.67,7.37,0.029412,0.159104
1778160996.6165113,35,0.2295,0,-2.6516,-0.0215,-1.1255,0.384868,0.1365,28.86,-9.83,8.02,0.028571,0.159104
1778160996.9017923,36,0.2261,0,-2.7694,-0.0221,-1.2059,0.428823,0.1458,26.61,-11.90,8.42,0.027778,0.159104
1778160997.180194,37,0.2212,0,-2.8715,-0.0225,-1.2863,0.478348,0.1421,20.86,-15.32,7.79,0.027027,0.159104
1778160997.4724386,38,0.2188,0,-2.9467,-0.0228,-1.3662,0.500214,0.1660,13.58,-18.61,6.43,0.026316,0.159104
1778160997.7214618,39,0.2219,0,-2.8811,-0.0223,-1.4412,0.437156,0.1257,6.14,-18.20,4.51,0.025641,0.159104
