time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,angle_y,angle_z
1777887517.816791,64,0.0571,1,-0.0429,0.0000,0.0000,0.000000,0.0442,-19.25,54.34,16.42
1777887518.0486226,65,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0328,-19.25,54.32,16.41
1777887518.265823,66,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0000,-19.25,54.31,16.40
1777887518.5364816,67,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0612,-19.24,54.30,16.39
1777887518.7966328,68,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0698,-19.24,54.29,16.39
1777887519.07088,69,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0423,-19.24,54.30,16.39
1777887519.3065479,70,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0309,-19.26,54.32,16.40
1777887519.5468721,71,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0382,-19.26,54.32,16.40
1777887519.8164983,72,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0738,-19.26,54.34,16.40
1777887520.0638568,73,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0623,-19.25,54.35,16.38
1777887520.3074281,74,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0323,-19.21,54.37,16.35
1777887520.558354,75,0.0570,1,-0.0429,0.0000,0.0000,0.000000,0.0315,-18.92,54.54,16.13
1777887520.7980626,76,0.0571,1,-0.0429,0.0000,0.0000,0.000000,0.0381,-18.19,54.73,15.55
1777887521.0574918,77,0.0573,1,-0.0429,0.0000,0.0000,0.000000,0.0316,-12.18,55.44,10.56
1777887521.3005106,78,0.0577,1,-0.0429,0.0000,0.0000,0.000001,0.0311,3.37,54.91,-2.46
1777887521.575357,79,0.0581,1,-0.0429,0.0000,0.0000,0.000002,0.0507,19.42,54.59,-16.19
1777887521.8108032,80,0.0585,1,-0.0429,0.0000,0.0000,0.000004,0.0327,36.57,53.94,-31.02
1777887522.058072,81,0.0587,1,-0.0429,0.0000,0.0000,0.000004,0.0305,48.59,52.62,-41.55
1777887522.3126853,82,0.0587,1,-0.0429,0.0000,0.0000,0.000001,0.0304,51.14,52.50,-44.11
1777887522.5424929,83,0.0587,1,-0.0429,0.0000,0.0000,0.000000,0.0316,53.03,52.10,-45.90
1777887522.8329768,84,0.0587,1,-0.0429,0.0000,0.0000,0.000001,0.0483,52.92,51.73,-45.61
1777887523.0766804,85,0.0587,1,-0.0429,0.0000,0.0000,0.000012,0.0519,51.61,50.69,-43.72
1777887523.3256536,86,0.0589,1,-0.0429,0.0000,0.0000,0.000042,0.0474,48.99,48.39,-39.86
1777887523.5555212,87,0.0591,1,-0.0429,0.0000,0.0000,0.000067,0.0430,45.41,44.79,-34.38
1777887523.8135612,88,0.0592,1,-0.0429,0.0000,0.0000,0.000047,0.0302,42.07,41.11,-29.14
1777887524.0714526,89,0.0594,1,-0.0429,0.0000,0.0000,0.000014,0.0379,39.80,38.26,-25.41
1777887524.3106403,90,0.0594,1,-0.0429,0.0000,0.0000,0.000001,0.0305,38.76,36.69,-23.60
1777887524.5464702,91,0.0594,1,-0.0429,0.0000,0.0000,0.000000,0.0358,38.60,36.41,-23.31
1777887524.8246953,92,0.0594,1,-0.0429,0.0000,0.0000,0.000000,0.0498,38.65,36.50,-23.42
1777887525.0626838,93,0.0593,1,-0.0429,0.0000,0.0000,0.000002,0.0325,38.39,37.06,-23.55
1777887525.3101919,94,0.0591,1,-0.0429,0.0000,0.0000,0.000010,0.0445,37.20,39.02,-23.63
1777887525.5483806,95,0.0588,1,-0.0429,0.0000,0.0000,0.000015,0.0381,34.19,41.59,-22.46
1777887525.8128316,96,0.0583,1,-0.0429,0.0000,0.0000,0.000011,0.0340,29.18,44.72,-19.87
1777887526.061369,97,0.0577,1,-0.0429,0.0000,0.0000,0.000007,0.0326,20.69,47.97,-14.39
1777887526.3030155,98,0.0573,1,-0.0429,0.0000,0.0000,0.000028,0.0400,5.82,49.65,-3.22
1777887526.5718825,99,0.0570,1,-0.0429,0.0000,0.0000,0.000053,0.0416,-8.49,51.82,7.99
1777887526.8149626,100,0.0569,1,-0.0429,0.0000,0.0000,0.000038,0.0407,-12.54,55.22,10.73
1777887527.048422,101,0.0569,1,-0.0429,0.0000,0.0000,0.000009,0.0344,-5.77,57.70,4.37
1777887527.3070688,102,0.0571,1,-0.0429,0.0000,0.0000,0.000002,0.0298,8.70,60.21,-8.05
1777887527.568017,103,0.0574,1,-0.0429,0.0000,0.0000,0.000003,0.0399,27.82,60.01,-24.48
1777887527.81854,104,0.0577,1,-0.0429,0.0000,0.0000,0.000004,0.0426,39.85,57.09,-34.65
1777887528.0548358,105,0.0580,1,-0.0429,0.0000,0.0000,0.000004,0.0340,44.96,54.46,-38.67
1777887528.3099346,106,0.0582,1,-0.0429,0.0000,0.0000,0.000003,0.0307,49.34,51.56,-41.80
1777887528.5460157,107,0.0584,1,-0.0429,0.0000,0.0000,0.000014,0.0292,49.33,49.36,-40.73
1777887528.7894297,108,0.0586,1,-0.0429,0.0000,0.0000,0.000045,0.0301,47.01,46.75,-37.05
1777887529.0621688,109,0.0588,1,-0.0429,0.0000,0.0000,0.000085,0.0393,43.55,42.29,-31.27
1777887529.3180373,110,0.0592,1,-0.0429,0.0000,0.0000,0.000111,0.0440,39.69,36.10,-24.22
1777887529.5634692,111,0.0596,1,-0.0429,0.0000,0.0000,0.000113,0.0429,36.39,28.37,-16.85
1777887529.7988486,112,0.0601,1,-0.0429,0.0000,0.0000,0.000086,0.0338,34.09,19.64,-9.71
1777887530.044211,113,0.0606,1,-0.0429,0.0000,0.0000,0.000049,0.0319,32.94,10.72,-3.19
1777887530.304156,114,0.0610,1,-0.0429,0.0000,0.0000,0.000018,0.0514,32.72,2.33,2.59
1777887530.555291,115,0.0613,1,-0.0429,0.0000,0.0000,0.000004,0.0356,33.13,-4.67,7.32
1777887530.8126786,116,0.0616,1,-0.0429,0.0000,0.0000,0.000000,0.0328,33.76,-9.75,10.78
1777887531.0542388,117,0.0617,1,-0.0429,0.0000,0.0000,0.000000,0.0526,34.25,-12.67,12.78
1777887531.2896693,118,0.0617,1,-0.0429,0.0000,0.0000,0.000001,0.0312,34.42,-13.61,13.40
