time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779904882.5029917,1,0.9995,0,18.2413,0.0000,18.2413,18.311012,0.5105,-8.92,1.000000,1.000000,0,0
1779904882.9837072,2,0.9994,0,22.6030,2.1795,21.5112,2.240714,0.4349,-13.04,0.500000,0.500000,0,0
1779904883.4631743,3,0.9994,0,23.3164,1.6911,23.2403,1.548769,0.3688,-11.61,0.333333,0.333333,0,0
1779904884.0053794,4,0.9992,0,23.8328,1.3977,24.4369,1.274989,0.3959,-13.04,0.250000,0.250000,0,0
1779904884.5044458,5,0.9992,0,24.4369,1.2391,25.4283,1.216597,0.3629,-10.70,0.200000,0.200000,0,0
1779904884.9943776,6,0.9992,0,24.5480,1.0512,26.1579,1.354327,0.3183,-6.34,0.166667,0.166667,0,0
1779904885.6676004,7,0.9986,0,24.7824,0.9347,26.7256,1.490190,0.4521,-2.70,0.142857,0.159104,0,0
1779904886.1573846,8,0.9986,0,25.0411,0.8503,27.1732,1.596843,0.4236,-0.51,0.125000,0.159104,0,0
1779904886.6947927,9,0.9985,0,25.1550,0.7686,27.4991,1.654177,0.4139,0.14,0.111111,0.159104,0,0
1779904887.242864,10,0.9986,0,24.8953,0.6659,27.6455,2.012945,0.4314,0.39,0.100000,0.159104,0,0
1779904887.7406106,11,0.9994,0,24.4041,0.5608,27.6017,2.537052,0.4035,5.86,0.090909,0.159104,0,0
1779904888.2321339,12,0.9997,0,23.5639,0.4441,27.3330,3.097484,0.3767,15.09,0.083333,0.159104,0,0
1779904888.7589993,13,0.9999,0,22.9405,0.3620,26.9386,3.416010,0.3649,24.19,0.076923,0.159104,0,0
1779904889.2929728,14,1.0000,0,23.2024,0.3548,26.6425,3.451701,0.3662,32.41,0.071429,0.159104,0,0
1779904889.8124578,15,0.9999,0,23.8601,0.3750,26.5152,2.940748,0.3389,25.40,0.066667,0.159104,0,0
1779904890.3686607,16,0.9999,0,24.6322,0.3998,26.5519,2.067017,0.3590,11.31,0.062500,0.159104,0,0
1779904890.9197862,17,0.9997,0,25.2506,0.4127,26.6920,1.214725,0.3803,-1.66,0.058824,0.159104,0,0
1779904891.4555929,18,0.9994,0,25.4092,0.3986,26.8232,0.778156,0.3683,-12.33,0.055556,0.159104,0,0
1779904891.98533,19,0.9991,0,25.2317,0.3683,26.8800,1.117838,0.3680,-8.80,0.052632,0.159104,0,0
1779904892.5952,20,0.9986,0,24.6099,0.3189,26.7875,2.295957,0.4474,5.81,0.050000,0.159104,0,0
1779904893.0954988,21,0.9953,0,24.1001,0.2796,26.5973,3.235119,0.4107,24.80,0.047619,0.159104,0,0
1779904893.648975,22,0.9909,0,23.6423,0.2464,26.3389,3.926422,0.4362,38.51,0.045455,0.159104,0,0
1779904894.1455414,23,0.9883,0,23.3477,0.2231,26.0566,4.330367,0.4104,50.10,0.043478,0.159104,0,0
