time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1779291218.4107623,1,-180.0000,227.979672,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4193277,1,-175.0000,214.209234,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4235423,1,-170.0000,204.638737,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4274192,1,-165.0000,198.679468,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4345891,1,-160.0000,195.342567,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4366403,1,-155.0000,193.693792,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4423192,1,-150.0000,193.466123,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4512978,1,-145.0000,195.249959,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4595077,1,-140.0000,200.060535,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4658237,1,-135.0000,208.732907,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.468059,1,-130.0000,221.640939,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4715226,1,-125.0000,238.750177,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4757292,1,-120.0000,259.764769,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.480584,1,-115.0000,284.230985,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4839404,1,-110.0000,311.585875,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.487567,1,-105.0000,341.179775,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4941416,1,-100.0000,372.299322,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.4966438,1,-95.0000,404.202250,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5016422,1,-90.0000,436.140909,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.505434,1,-85.0000,467.329178,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5091994,1,-80.0000,496.998767,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.510797,1,-75.0000,524.718086,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.513964,1,-70.0000,546.551865,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5190444,1,-65.0000,551.332972,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.522751,1,-60.0000,535.478396,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5257628,1,-55.0000,502.942595,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.529775,1,-50.0000,459.600159,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5344412,1,-45.0000,410.412918,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5379655,1,-40.0000,358.916769,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5413218,1,-35.0000,307.525180,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5448089,1,-30.0000,257.893039,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5492516,1,-25.0000,211.183627,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.550746,1,-20.0000,168.243367,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5540683,1,-15.0000,129.711872,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5615273,1,-10.0000,96.087856,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5630305,1,-5.0000,67.759111,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5662618,1,0.0000,44.990447,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5681787,1,5.0000,27.851392,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5725136,1,10.0000,16.078394,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.575904,1,15.0000,8.954213,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.577503,1,20.0000,5.429261,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5803936,1,25.0000,4.632526,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5833635,1,30.0000,6.452524,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5869572,1,35.0000,11.620890,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5909157,1,40.0000,21.212092,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.5977254,1,45.0000,36.073386,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.600874,1,50.0000,56.617880,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6024058,1,55.0000,82.914058,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6052444,1,60.0000,114.829576,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.606903,1,65.0000,152.115807,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6119041,1,70.0000,194.429673,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.615052,1,75.0000,241.313464,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6231823,1,80.0000,292.142342,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6248262,1,85.0000,346.033112,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.628592,1,90.0000,401.691157,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6301951,1,95.0000,457.151796,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6318295,1,100.0000,509.348172,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6335568,1,105.0000,553.450012,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6385014,1,110.0000,582.277713,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6417346,1,115.0000,587.993541,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6456785,1,120.0000,571.156491,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6495824,1,125.0000,547.368724,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6531053,1,130.0000,520.364290,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.656445,1,135.0000,489.776737,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6616266,1,140.0000,456.803062,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6633277,1,145.0000,422.654913,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6651385,1,150.0000,388.393662,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6689112,1,155.0000,354.997414,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.670809,1,160.0000,323.352437,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6738505,1,165.0000,294.232514,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6769624,1,170.0000,268.294007,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.679922,1,175.0000,246.075494,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6836643,1,0.0000,44.990447,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.688915,1,0.0000,44.990447,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6910617,1,0.0000,44.990447,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.6988685,1,21.3767,4.959687,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7090724,1,26.1642,4.807220,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.714824,1,22.6370,4.698329,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.720542,1,25.2754,4.661220,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7257152,1,23.2101,4.631564,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.735223,1,24.8222,4.618095,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7412112,1,23.9404,4.593473,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7481139,1,24.2316,4.593015,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7536502,1,23.9984,4.592709,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7592227,1,24.1848,4.592520,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7668264,1,24.0746,4.592215,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.770967,1,24.1237,4.592201,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.778311,1,24.0844,4.592193,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.781715,1,24.1120,4.592183,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7866845,1,24.0938,4.592181,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.7955656,1,24.1083,4.592180,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.799419,1,24.1014,4.592178,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.8055356,1,24.1022,4.592178,0,3.802007E-03,5.895292E-03,0,0.9995,0.0
1779291218.8079643,1,24.1022,4.592178,1,3.802007E-03,5.895292E-03,0,0.9995,24.1022
1779291218.8184688,2,-180.0000,286.680128,0,8.308003E-03,1.109471E-02,0,0.9994,0.0
1779291218.8229644,2,-175.0000,271.887251,0,8.308003E-03,1.109471E-02,0,0.9994,0.0
1779291218.8248403,2,-170.0000,261.635205,0,8.308003E-03,1.109471E-02,0,0.9994,0.0
