time,window_index,r_w,is_singular,delta_w,b_w,delta_f_w,cost_val,opt_duration,angle_x,k_b_w,k_delta_w,valley_jump_occurred,seed_lost_occurred
1779975033.2118917,1,0.9994,0,26.9209,0.0000,26.9209,0.301786,0.1965,-22.44,1.000000,1.000000,0,0
1779975033.4734876,2,0.9994,0,26.9201,-0.0004,26.9203,0.301193,0.1959,-22.44,0.500000,0.500000,0,0
1779975033.7743628,3,0.9994,0,26.9194,-0.0005,26.9197,0.300534,0.2165,-22.44,0.333333,0.333333,0,0
1779975034.030511,4,0.9994,0,26.9185,-0.0006,26.9189,0.299787,0.2041,-22.44,0.250000,0.250000,0,0
1779975034.325683,5,0.9994,0,26.9177,-0.0006,26.9182,0.298962,0.2298,-22.44,0.200000,0.200000,0,0
1779975034.5913358,6,0.9994,0,26.9145,-0.0011,26.9167,0.297113,0.2137,-22.43,0.166667,0.166667,0,0
1779975034.83711,7,0.9994,0,26.9044,-0.0024,26.9127,0.288305,0.1959,-21.86,0.142857,0.159104,0,0
1779975035.091908,8,0.9993,0,26.9441,0.0029,26.9202,0.284585,0.1838,-21.08,0.125000,0.159104,0,0
1779975035.364511,9,0.9988,0,26.8834,-0.0042,26.9108,0.294326,0.1853,-19.44,0.111111,0.159104,0,0
1779975035.634734,10,0.9980,0,26.9744,0.0053,26.9254,0.305454,0.1893,-16.94,0.100000,0.159104,0,0
1779975035.9560087,11,0.9971,0,26.8721,-0.0044,26.9132,0.319281,0.2439,-15.30,0.090909,0.159104,0,0
1779975036.1115234,12,0.9964,0,26.6731,-0.0206,26.8578,0.375659,0.1495,-14.57,0.083333,0.159104,0,0
1779975036.4349492,13,0.9962,0,26.5693,-0.0270,26.7894,0.384613,0.1892,-13.43,0.076923,0.159104,0,0
1779975036.7082381,14,0.9962,0,26.6092,-0.0222,26.7422,0.393911,0.1930,-12.70,0.071429,0.159104,0,0
1779975037.0156312,15,0.9963,0,26.5753,-0.0230,26.6964,0.388237,0.2324,-11.98,0.066667,0.159104,0,0
1779975037.141182,16,0.9964,0,26.5893,-0.0207,26.6620,0.378682,0.1004,-10.47,0.062500,0.159104,0,0
1779975037.4943445,17,0.9970,0,26.6372,-0.0167,26.6441,0.362429,0.1758,-11.25,0.058824,0.159104,0,0
1779975037.782418,18,0.9977,0,26.4707,-0.0250,26.5955,0.343078,0.1893,-13.29,0.055556,0.159104,0,0
1779975038.078211,19,0.9985,0,26.4101,-0.0268,26.5435,0.333258,0.2003,-14.79,0.052632,0.159104,0,0
1779975038.2347536,20,0.9990,0,26.4407,-0.0240,26.5070,0.271087,0.1027,-16.20,0.050000,0.159104,0,0
1779975038.6211448,21,0.9993,0,26.3774,-0.0258,26.4647,0.251526,0.2157,-17.88,0.047619,0.159104,0,0
1779975038.888526,22,0.9993,0,26.2445,-0.0307,26.4039,0.219842,0.1982,-17.83,0.045455,0.159104,0,0
1779975039.1429503,23,0.9993,0,26.3011,-0.0269,26.3649,0.230149,0.1840,-16.93,0.043478,0.159104,0,0
1779975039.4969385,24,0.9993,0,26.2417,-0.0283,26.3216,0.217473,0.2668,-17.91,0.041667,0.159104,0,0
1779975039.959671,25,0.9992,0,26.0783,-0.0337,26.2546,0.197560,0.1996,-18.74,0.040000,0.159104,0,0
1779975040.2836668,26,0.9991,0,26.3612,-0.0215,26.2535,0.246614,0.2401,-17.46,0.038462,0.159104,0,0
1779975040.4447012,27,0.9989,0,26.6108,-0.0115,26.3006,0.287815,0.1355,-13.94,0.037037,0.159104,0,0
1779975040.7843993,28,0.9986,0,26.8199,-0.0036,26.3801,0.273207,0.2057,-11.03,0.035714,0.159104,0,0
1779975040.9684618,29,0.9983,0,26.9015,-0.0007,26.4624,0.252165,0.1241,-10.60,0.034483,0.159104,0,0
1779975041.3621259,30,0.9979,0,26.8043,-0.0039,26.5134,0.237058,0.2484,-12.35,0.033333,0.159104,0,0
1779975041.5555978,31,0.9975,0,26.7589,-0.0052,26.5480,0.249270,0.1795,-13.09,0.032258,0.159104,0,0
1779975041.9141111,32,0.9974,0,27.0214,0.0031,26.6257,0.291821,0.2714,-11.34,0.031250,0.159104,0,0
1779975042.4001307,33,0.9979,0,27.0204,0.0030,26.6909,0.210919,0.2034,-9.22,0.030303,0.159104,0,0
1779975042.7190783,34,0.9983,0,26.8851,-0.0011,26.7209,0.169042,0.2678,-11.33,0.029412,0.159104,0,0
1779975043.220232,35,0.9990,0,26.7547,-0.0047,26.7223,0.150957,0.2304,-13.13,0.028571,0.159104,0,0
1779975043.4602222,36,0.9993,0,26.7977,-0.0034,26.7314,0.143462,0.2058,-12.41,0.027778,0.159104,0,0
1779975043.735213,37,0.9997,0,26.8041,-0.0032,26.7403,0.116377,0.2116,-11.63,0.027027,0.159104,0,0
1779975043.9095821,38,0.9998,0,26.5871,-0.0088,26.7085,0.044146,0.1367,-12.57,0.026316,0.159104,0,0
1779975044.2614899,39,0.9998,0,26.5628,-0.0092,26.6776,0.035531,0.2239,-13.16,0.025641,0.159104,0,0
1779975044.4181123,40,0.9998,0,26.5609,-0.0090,26.6515,0.036353,0.1095,-13.15,0.025000,0.159104,0,0
1779975044.86531,41,0.9998,0,26.6167,-0.0074,26.6397,0.051468,0.2809,-12.19,0.024390,0.159104,0,0
1779975045.305553,42,0.9993,0,26.4737,-0.0106,26.6044,0.106450,0.1958,-10.57,0.023810,0.159104,0,0
1779975045.662481,43,0.9989,0,26.3723,-0.0128,26.5568,0.137433,0.2830,-9.36,0.023256,0.159104,0,0
1779975046.1062317,44,0.9979,0,25.7338,-0.0269,26.4035,0.345277,0.1905,-6.11,0.022727,0.159104,0,0
1779975046.3369634,45,0.9978,0,25.7220,-0.0266,26.2729,0.377763,0.1602,-4.35,0.022222,0.159104,0,0
1779975046.6206856,46,0.9978,0,25.6634,-0.0273,26.1532,0.389392,0.1837,-2.73,0.021739,0.159104,0,0
1779975046.9362366,47,0.9977,0,25.5398,-0.0293,26.0311,0.373937,0.2265,-1.70,0.021277,0.159104,0,0
1779975047.1913733,48,0.9977,0,25.4655,-0.0303,25.9159,0.393705,0.2141,-0.78,0.020833,0.159104,0,0
1779975047.429079,49,0.9977,0,25.4630,-0.0297,25.8190,0.382716,0.1986,0.69,0.020408,0.159104,0,0
1779975047.5856743,50,0.9978,0,25.5710,-0.0270,25.7569,0.382396,0.0937,3.12,0.020000,0.159104,0,0
1779975047.9906914,51,0.9979,0,25.8990,-0.0200,25.7626,0.344425,0.2167,5.93,0.019608,0.159104,0,0
1779975048.1524916,52,0.9978,0,26.2784,-0.0124,25.8341,0.214794,0.1181,7.38,0.019231,0.159104,0,0
1779975048.525654,53,0.9974,0,26.2835,-0.0120,25.8953,0.186871,0.2322,6.71,0.018868,0.159104,0,0
1779975048.662995,54,0.9968,0,26.3184,-0.0112,25.9530,0.167077,0.0994,4.09,0.018519,0.159104,0,0
1779975049.040717,55,0.9959,0,26.4146,-0.0092,26.0184,0.159357,0.1999,2.85,0.018182,0.159104,0,0
1779975049.425086,56,0.9949,0,26.6831,-0.0043,26.1200,0.112219,0.3111,1.06,0.017857,0.159104,0,0
1779975049.877332,57,0.9933,0,26.5453,-0.0066,26.1817,0.156476,0.2399,-5.85,0.017544,0.159104,0,0
1779975050.0439787,58,0.9926,0,26.3591,-0.0097,26.2015,0.185400,0.1301,-8.32,0.017241,0.159104,0,0
1779975050.4201007,59,0.9920,0,26.2814,-0.0108,26.2050,0.191077,0.2398,-9.24,0.016949,0.159104,0,0
1779975050.5982678,60,0.9916,0,26.2166,-0.0117,26.1970,0.184186,0.1585,-9.51,0.016667,0.159104,0,0
1779975051.0202303,61,0.9914,0,26.1491,-0.0126,26.1788,0.171090,0.3005,-7.64,0.016393,0.159104,0,0
1779975051.3309624,62,0.9917,0,25.9114,-0.0162,26.1229,0.113212,0.0859,-3.05,0.016129,0.159104,0,0
1779975051.8310983,63,0.9919,0,25.8488,-0.0170,26.0654,0.116224,0.3052,1.13,0.015873,0.159104,0,0
1779975052.2457016,64,0.9914,0,26.1189,-0.0125,26.0633,0.183950,0.1866,3.72,0.015625,0.159104,0,0
1779975052.5214272,65,0.9910,0,26.2916,-0.0097,26.0911,0.253207,0.2076,1.60,0.015385,0.159104,0,0
1779975052.7545712,66,0.9904,0,26.4341,-0.0074,26.1389,0.317984,0.1739,-0.41,0.015152,0.159104,0,0
1779975052.9755313,67,0.9898,0,26.5709,-0.0053,26.2025,0.376219,0.1295,-2.83,0.014925,0.159104,0,0
1779975053.3339837,68,0.9892,0,26.7006,-0.0033,26.2781,0.418927,0.2248,-6.32,0.014706,0.159104,0,0
1779975053.5409877,69,0.9888,0,26.8124,-0.0017,26.3608,0.457867,0.1560,-9.94,0.014493,0.159104,0,0
1779975053.861019,70,0.9886,0,26.9902,0.0009,26.4605,0.454938,0.2031,-14.59,0.014286,0.159104,0,0
1779975054.0547614,71,0.9887,0,27.1574,0.0032,26.5728,0.446503,0.1414,-18.77,0.014085,0.159104,0,0
1779975054.389997,72,0.9892,0,27.3338,0.0056,26.6973,0.416151,0.2063,-21.32,0.013889,0.159104,0,0
1779975054.5911055,73,0.9897,0,27.4730,0.0074,26.8257,0.373958,0.1444,-23.03,0.013699,0.159104,0,0
