time,window_index,tested_yaw_deg,cost_val,is_best,movement_var_up,movement_var_low,is_flat_valley,r_w,best_yaw_deg
1778154570.412767,1,-180.0000,89.641266,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4165719,1,-175.0000,78.893354,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.420733,1,-170.0000,70.365854,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4235518,1,-165.0000,64.172104,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4278822,1,-160.0000,60.390742,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4318364,1,-155.0000,59.067012,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.434064,1,-150.0000,60.213490,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4369109,1,-145.0000,63.810234,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4432197,1,-140.0000,69.804382,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4470966,1,-135.0000,78.109321,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4517174,1,-130.0000,88.603606,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4566112,1,-125.0000,101.130065,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4605293,1,-120.0000,115.495917,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4627883,1,-115.0000,131.475577,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4639497,1,-110.0000,148.819431,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4680917,1,-105.0000,167.274886,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4768991,1,-100.0000,186.631312,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4822316,1,-95.0000,206.808883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4898028,1,-90.0000,227.997844,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.4962175,1,-85.0000,249.841186,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.499222,1,-80.0000,270.752838,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.506764,1,-75.0000,287.635627,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5096157,1,-70.0000,297.801883,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5119135,1,-65.0000,299.891081,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5132506,1,-60.0000,293.644045,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5157597,1,-55.0000,280.028047,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.518124,1,-50.0000,260.765125,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.527432,1,-45.0000,237.711727,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5331614,1,-40.0000,212.483971,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.537805,1,-35.0000,186.352766,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.544758,1,-30.0000,160.276948,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5473268,1,-25.0000,134.974016,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.549903,1,-20.0000,110.985723,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5519,1,-15.0000,88.727758,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5559452,1,-10.0000,68.524485,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5588381,1,-5.0000,50.632423,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5628228,1,0.0000,35.255939,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5649786,1,5.0000,22.557716,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.567809,1,10.0000,12.665764,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5698795,1,15.0000,5.678099,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5754693,1,20.0000,1.665851,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.576729,1,25.0000,0.675209,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5811465,1,30.0000,2.728508,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5827906,1,35.0000,7.824539,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.583608,1,40.0000,15.938150,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5862641,1,45.0000,27.019017,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5895135,1,50.0000,40.989405,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.590424,1,55.0000,57.740550,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5925426,1,60.0000,77.127027,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5943685,1,65.0000,98.958091,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5970893,1,70.0000,122.984331,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5987685,1,75.0000,148.876932,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
1778154570.5996962,1,80.0000,176.195336,0,1.471082E-03,1.892393E-03,0,0.9996,0.0
